Data Point Number, Analog Reading 1, Analog Reading 2, Analog Reading 3, Current Milliseconds, Microseconds Write Time
108726,463,467,469,199713,1488
108727,463,455,450,199714,1504
108728,464,445,435,199716,1488
108729,464,442,428,199718,1488
108730,464,445,430,199720,1504
108731,463,452,441,199721,1488
108732,463,463,458,199724,1488
108733,464,472,474,199726,1504
108734,464,477,481,199727,1496
108735,464,471,471,199731,1488
108736,463,455,449,199732,1504
108737,464,445,435,199734,1488
108738,464,443,430,199736,1488
108739,464,448,435,199737,1504
108740,463,456,448,199739,1488
108741,464,467,464,199741,1488
108742,464,475,478,199743,1504
108743,464,476,481,199744,1488
108744,463,470,473,199746,1488
108745,463,458,456,199748,1504
108746,464,447,438,199749,1496
108747,464,442,429,199751,1488
108748,464,444,429,199753,1504
108749,464,449,437,199754,1496
108750,464,459,452,199756,1488
108751,464,485,483,199759,1504
108752,463,478,482,199761,1488
108753,463,468,469,199763,1492
108754,464,454,450,199766,1504
108755,464,445,434,199767,1496
108756,464,442,428,199769,1488
108757,464,446,432,199771,1504
108758,464,453,443,199772,1496
108759,464,464,460,199774,1488
108760,464,473,475,199776,1504
108761,464,476,481,199777,1496
108762,463,472,476,199779,1488
108763,464,462,461,199781,1504
108764,464,450,442,199782,1496
108765,464,443,430,199784,1488
108766,464,443,428,199786,1488
108767,464,451,441,199789,1500
108768,464,465,461,199791,1488
108769,464,475,476,199793,1504
108770,464,475,479,199794,1496
108771,464,468,470,199796,1488
108772,463,456,452,199798,1496
108773,464,446,436,199799,1496
108774,464,442,428,199801,1488
108775,464,444,430,199803,1488
108776,463,451,440,199804,1504
108777,463,461,455,199806,1488
108778,464,471,472,199809,1488
108779,464,477,481,199810,1504
108780,464,474,479,199812,1488
108781,463,465,466,199814,1488
108782,463,453,447,199815,1504
108783,464,432,422,199819,1488
108784,464,442,428,199821,1488
108785,463,453,443,199822,1504
108786,464,465,461,199824,1488
108787,464,474,476,199826,1488
108788,464,476,480,199827,1504
108789,463,471,474,199829,1488
108790,463,460,458,199831,1488
108791,464,448,440,199832,1504
108792,464,443,429,199834,1488
108793,464,443,429,199836,1488
108794,463,449,436,199838,1504
108795,464,458,451,199839,1488
108796,463,469,468,199841,1488
108797,464,476,480,199843,1504
108798,464,475,480,199844,1496
108799,463,438,444,199858,1504
108800,464,461,463,199859,1488
108801,464,471,472,199861,1488
108802,463,469,470,199863,1504
108803,463,459,456,199864,1496
108804,463,448,439,199866,1488
108805,464,442,429,199868,1504
108806,464,443,428,199869,1496
108807,464,448,435,199871,1488
108808,463,457,449,199873,1504
108809,464,468,466,199874,1496
108810,464,476,479,199876,1492
108811,464,475,480,199878,1496
108812,464,469,471,199879,1496
108813,463,457,453,199881,1488
108814,464,446,437,199883,1488
108815,464,433,422,199886,1492
108816,463,447,435,199888,1488
108817,464,460,453,199890,1496
108818,464,471,471,199891,1496
108819,464,476,480,199894,1488
108820,463,473,477,199896,1488
108821,463,463,463,199897,1504
108822,463,451,445,199899,1488
108823,464,443,431,199901,1488
108824,464,442,428,199902,1504
108825,464,447,433,199904,1488
108826,463,455,446,199906,1488
108827,463,466,462,199907,1504
108828,464,475,477,199909,1488
108829,464,476,481,199911,1488
108830,463,471,475,199913,1504
108831,464,441,437,199917,1488
108832,464,440,429,199919,1504
108833,464,445,432,199920,1496
108834,464,454,444,199922,1488
108835,463,465,461,199924,1504
108836,464,474,476,199925,1496
108837,464,476,481,199927,1488
108838,464,472,475,199929,1504
108839,464,461,459,199930,1496
108840,463,449,441,199932,1488
108841,464,443,430,199934,1488
108842,464,443,429,199936,1504
108843,463,448,435,199938,1488
108844,463,457,449,199940,1488
108845,464,468,466,199941,1504
108846,464,476,479,199943,1488
108847,463,479,481,199946,1496
108848,463,462,461,199948,1488
108849,463,449,441,199950,1504
108850,464,443,430,199951,1496
108851,464,444,430,199953,1488
108852,464,450,438,199955,1488
108853,463,460,453,199956,1504
108854,463,470,470,199958,1488
108855,464,477,480,199960,1488
108856,464,474,480,199961,1504
108857,464,467,468,199963,1488
108858,463,454,449,199965,1488
108859,464,445,434,199966,1504
108860,464,442,428,199968,1488
108861,463,445,431,199970,1488
108862,463,453,442,199971,1504
108863,464,477,474,199975,1488
108864,464,478,481,199977,1488
108865,463,473,477,199979,1504
108866,463,462,461,199981,1488
108867,463,450,442,199983,1488
108868,464,443,430,199984,1504
108869,464,443,428,199986,1488
108870,463,448,435,199988,1488
108871,463,457,448,199989,1504
108872,463,467,465,199991,1488
108873,464,475,478,199993,1488
108874,464,475,480,199995,1504
108875,464,469,472,199996,1488
108876,463,458,455,199998,1488
108877,464,447,438,200000,1500
108878,464,442,429,200001,1496
108879,463,441,430,200005,1488
108880,463,457,449,200006,1500
108881,464,470,468,200008,1492
108882,464,476,479,200010,1492
108883,464,473,478,200012,1504
108884,463,465,465,200013,1488
108885,464,452,446,200015,1492
108886,464,444,432,200017,1504
108887,464,442,428,200018,1496
108888,464,446,432,200020,1492
108889,464,454,444,200023,1504
108890,463,465,461,200024,1500
108891,464,474,476,200026,1492
108892,464,476,481,200028,1500
108893,464,472,476,200029,1500
108894,463,461,460,200031,1488
108895,464,436,428,200035,1500
108896,464,440,427,200036,1500
108897,463,447,434,200038,1492
108898,464,457,449,200040,1504
108899,463,468,467,200041,1500
108900,464,476,479,200043,1492
108901,464,475,480,200045,1500
108902,464,468,470,200046,1500
108903,463,456,452,200048,1488
108904,464,446,436,200050,1504
108905,464,442,428,200051,1496
108906,464,445,430,200053,1492
108907,463,451,440,200055,1492
108908,464,461,456,200056,1496
108909,463,471,472,200058,1492
108910,464,477,481,200060,1488
108911,463,473,473,200064,1492
108912,464,455,451,200066,1488
108913,464,445,435,200068,1504
108914,464,443,430,200069,1496
108915,464,447,434,200071,1492
108916,464,455,447,200073,1500
108917,464,466,463,200074,1496
108918,464,475,478,200076,1488
108919,464,476,481,200078,1488
108920,463,471,474,200079,1504
108921,463,459,457,200081,1488
108922,463,448,439,200083,1492
108923,464,442,429,200084,1504
108924,464,443,429,200086,1492
108925,463,449,437,200088,1492
108926,463,459,451,200089,1504
108927,464,459,450,200102,1484
108928,463,454,446,200103,1504
108929,463,458,453,200105,1488
108930,463,466,466,200108,1488
108931,464,475,478,200109,1504
108932,464,476,482,200111,1488
108933,464,471,475,200113,1488
108934,463,460,458,200115,1504
108935,463,448,440,200116,1488
108936,464,442,430,200118,1488
108937,464,443,429,200120,1504
108938,464,448,436,200121,1496
108939,463,458,450,200123,1488
108940,464,468,467,200125,1504
108941,464,476,479,200126,1496
108942,464,475,480,200128,1488
108943,463,460,458,200132,1496
108944,464,447,439,200133,1496
108945,464,443,431,200135,1488
108946,464,445,432,200137,1504
108947,463,452,442,200138,1496
108948,464,463,458,200140,1488
108949,464,473,474,200142,1504
108950,464,477,481,200143,1496
108951,463,473,477,200145,1488
108952,463,463,463,200147,1488
108953,463,451,444,200148,1504
108954,464,443,431,200151,1488
108955,464,442,428,200153,1488
108956,464,447,433,200154,1504
108957,464,456,447,200156,1488
108958,464,466,463,200158,1488
108959,464,489,489,200162,1484
108960,463,472,473,200164,1492
108961,464,456,451,200166,1504
108962,464,445,435,200167,1492
108963,464,443,430,200169,1492
108964,464,446,433,200171,1504
108965,463,454,445,200172,1496
108966,463,465,462,200174,1488
108967,464,474,476,200176,1504
108968,464,476,481,200177,1496
108969,464,471,475,200179,1492
108970,463,460,459,200181,1504
108971,464,448,440,200182,1496
108972,464,442,429,200184,1492
108973,464,443,428,200186,1504
108974,463,448,435,200187,1496
108975,463,467,462,200192,1504
108976,464,476,477,200193,1496
108977,464,476,480,200195,1488
108978,464,469,471,200197,1504
108979,463,457,454,200198,1496
108980,464,446,437,200200,1488
108981,464,442,428,200202,1500
108982,463,444,430,200203,1496
108983,463,450,439,200205,1488
108984,464,461,454,200207,1492
108985,464,471,471,200208,1504
108986,464,477,481,200210,1488
108987,463,474,479,200212,1492
108988,464,466,467,200213,1504
108989,464,453,448,200215,1488
108990,464,444,433,200217,1488
108991,464,435,423,200220,1496
108992,463,449,438,200222,1488
108993,464,463,457,200224,1496
108994,464,473,474,200225,1496
108995,464,476,480,200227,1488
108996,463,472,475,200229,1492
108997,463,461,459,200230,1504
108998,464,449,441,200232,1488
108999,464,443,430,200235,1488
109000,464,443,429,200236,1504
109001,464,448,435,200238,1488
109002,463,457,449,200240,1488
109003,464,468,466,200241,1504
109004,464,476,479,200243,1488
109005,464,476,480,200245,1488
109006,464,469,471,200247,1504
109007,464,444,439,200250,1484
109008,464,441,429,200252,1496
109009,464,444,430,200253,1496
109010,463,451,440,200255,1488
109011,464,461,456,200257,1492
109012,464,471,472,200258,1504
109013,464,476,480,200260,1488
109014,464,473,478,200262,1492
109015,464,465,465,200263,1504
109016,464,452,447,200265,1488
109017,463,444,433,200267,1492
109018,464,442,428,200268,1504
109019,463,446,432,200270,1488
109020,463,454,444,200272,1488
109021,463,465,461,200274,1504
109022,464,474,476,200275,1488
109023,463,482,484,200280,1484
109024,463,465,464,200281,1504
109025,463,450,444,200283,1488
109026,464,443,431,200285,1492
109027,464,444,430,200286,1504
109028,463,449,437,200288,1488
109029,464,459,452,200290,1492
109030,464,469,468,200292,1504
109031,464,476,480,200293,1488
109032,464,475,480,200295,1492
109033,463,468,470,200297,1504
109034,463,455,451,200298,1496
109035,463,445,435,200300,1488
109036,464,442,428,200302,1504
109037,463,445,430,200303,1496
109038,463,452,441,200305,1488
109039,464,476,473,200309,1504
109040,464,479,481,200310,1496
109041,464,474,478,200312,1488
109042,463,463,463,200314,1504
109043,464,450,444,200315,1496
109044,464,443,431,200317,1488
109045,464,443,428,200320,1504
109046,464,447,434,200321,1496
109047,463,456,447,200323,1488
109048,463,467,464,200325,1504
109049,464,475,478,200326,1500
109050,464,476,481,200328,1488
109051,463,470,473,200330,1492
109052,463,459,456,200331,1504
109053,464,448,439,200333,1488
109054,464,442,429,200335,1492
109055,464,479,466,200347,1492
109056,463,459,450,200349,1496
109057,463,447,436,200350,1496
109058,464,444,431,200352,1488
109059,464,447,434,200354,1488
109060,464,455,446,200355,1504
109061,464,466,463,200357,1488
109062,464,475,477,200359,1488
109063,464,476,481,200360,1504
109064,463,471,475,200363,1488
109065,463,460,458,200365,1488
109066,463,448,440,200366,1504
109067,464,442,429,200368,1488
109068,464,443,429,200370,1488
109069,463,448,436,200372,1504
109070,464,458,450,200373,1488
109071,464,484,482,200377,1488
109072,464,478,482,200378,1504
109073,464,468,470,200380,1488
109074,463,455,450,200382,1488
109075,464,445,435,200384,1504
109076,464,442,428,200385,1488
109077,464,445,431,200387,1492
109078,464,452,442,200389,1504
109079,463,463,458,200390,1496
109080,464,473,474,200392,1488
109081,464,477,481,200394,1504
109082,464,473,477,200395,1496
109083,464,463,463,200397,1488
109084,464,451,444,200399,1504
109085,464,443,431,200400,1496
109086,464,443,428,200402,1492
109087,463,454,445,200407,1492
109088,464,468,466,200409,1492
109089,464,475,477,200411,1492
109090,464,473,476,200412,1504
109091,463,464,463,200414,1488
109092,463,452,445,200416,1492
109093,464,444,432,200417,1504
109094,464,442,428,200419,1488
109095,464,446,432,200421,1492
109096,464,455,445,200422,1504
109097,464,465,462,200424,1488
109098,464,474,476,200426,1488
109099,464,476,481,200428,1504
109100,464,471,475,200429,1492
109101,463,460,458,200431,1488
109102,464,448,440,200433,1504
109103,464,433,422,200436,1488
109104,464,443,430,200437,1504
109105,463,455,446,200439,1488
109106,463,467,464,200441,1492
109107,464,475,478,200443,1504
109108,464,475,480,200444,1488
109109,463,469,471,200446,1492
109110,464,457,453,200449,1504
109111,463,446,437,200450,1496
109112,464,442,428,200452,1488
109113,463,444,430,200454,1504
109114,464,450,439,200455,1496
109115,464,460,454,200457,1488
109116,463,471,471,200459,1504
109117,464,477,481,200460,1496
109118,463,474,479,200462,1492
109119,463,456,454,200466,1500
109120,464,445,436,200467,1496
109121,464,443,430,200469,1488
109122,464,446,433,200471,1504
109123,463,454,445,200472,1496
109124,463,465,461,200474,1488
109125,464,474,476,200476,1504
109126,464,476,481,200477,1496
109127,464,471,475,200479,1488
109128,463,460,459,200481,1504
109129,464,448,440,200482,1496
109130,464,443,430,200484,1492
109131,464,443,429,200486,1492
109132,463,448,435,200487,1504
109133,464,458,450,200489,1492
109134,464,468,466,200492,1488
109135,464,486,487,200495,1500
109136,463,473,475,200497,1492
109137,463,458,455,200499,1504
109138,464,447,438,200500,1496
109139,464,443,429,200502,1488
109140,464,445,431,200504,1500
109141,463,452,441,200505,1496
109142,463,462,457,200507,1488
109143,463,472,473,200509,1492
109144,464,477,481,200510,1504
109145,463,473,478,200512,1488
109146,463,464,464,200514,1488
109147,463,452,445,200515,1504
109148,464,444,432,200517,1488
109149,464,442,428,200519,1488
109150,464,446,432,200520,1504
109151,464,464,458,200524,1492
109152,464,474,475,200526,1488
109153,464,476,479,200527,1504
109154,464,470,473,200529,1488
109155,463,459,456,200531,1488
109156,464,447,438,200532,1504
109157,464,442,429,200535,1488
109158,464,444,429,200537,1488
109159,464,449,437,200538,1504
109160,464,459,452,200540,1488
109161,464,470,469,200542,1488
109162,464,476,480,200544,1504
109163,464,475,480,200545,1488
109164,463,467,469,200547,1492
109165,464,455,450,200549,1504
109166,464,445,435,200550,1496
109167,463,434,422,200554,1484
109168,463,448,436,200555,1504
109169,464,461,455,200557,1488
109170,464,473,473,200559,1488
109171,464,476,480,200561,1504
109172,464,472,476,200562,1488
109173,463,462,461,200564,1488
109174,464,450,443,200566,1504
109175,464,443,431,200567,1496
109176,464,443,428,200569,1488
109177,463,447,434,200571,1504
109178,464,456,448,200572,1496
109179,464,467,464,200574,1488
109180,464,475,478,200577,1504
109181,463,476,480,200578,1496
109182,463,470,473,200580,1488
109183,464,445,450,200592,1500
109184,464,464,464,200594,1488
109185,464,467,467,200596,1504
109186,463,461,457,200597,1496
109187,463,450,441,200599,1488
109188,464,443,430,200601,1496
109189,464,443,428,200602,1496
109190,464,447,433,200604,1488
109191,463,456,447,200606,1488
109192,463,466,463,200607,1504
109193,464,475,478,200609,1488
109194,464,476,481,200611,1488
109195,464,471,474,200612,1504
109196,463,459,457,200614,1488
109197,463,448,439,200616,1488
109198,464,443,429,200617,1504
109199,463,440,429,200622,1488
109200,463,456,448,200624,1488
109201,464,469,467,200625,1504
109202,464,476,479,200627,1488
109203,464,474,478,200629,1488
