today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:58 2019,55368657,1089.07,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5556,1176,18,6,28,-2.16915,1.4461,-2.75333,-0.295854,-0.483158,0.0542754,-14.9625,34.7836,32.1504,-0.861851,-0.0714986,-9.59173,-0.246021,-0.285305,0.039942,-1.04604,-5.13444,-6.18048,0.0331514,0,0.00523756,
Thu Sep 26 00:39:58 2019,55378658,1089.07,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5566,1184,16,30,14,-2.59531,2.65278,-6.38294,0.464002,-0.284148,-0,-14.9625,34.7836,32.1504,-0.861866,-0.0709305,-9.58489,0.504673,-0.063262,-0.0155308,-1.14589,-5.13818,-6.28407,0.0336948,0,0.0117738,
Thu Sep 26 00:39:58 2019,55388659,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5566,1184,16,30,14,-1.58975,0.967257,-11.157,0.794976,0.0202203,-0.032991,-14.9625,34.7836,32.1504,-0.867071,-0.0628581,-9.56762,0.779411,0.240931,-0.0458708,-1.09499,-5.17832,-6.27332,0.0337267,0,0.000690989,
Thu Sep 26 00:39:58 2019,55398660,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1184,16,28,12,0.129287,-1.49398,-14.9015,0.411855,0.177725,-0.032991,-14.9625,34.7836,32.1504,-0.873889,-0.0523152,-9.55684,0.344782,0.37788,-0.0419012,-0.917717,-5.22467,-6.14239,0.0338095,0,0.0017947,
Thu Sep 26 00:39:58 2019,55408661,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1184,16,28,12,0.205901,-2.26491,-13.0484,-0.359708,-0.00957802,0.0266056,-14.9625,34.7836,32.1504,-0.877891,-0.0465153,-9.56188,-0.425783,0.171932,0.0188972,-0.760207,-5.24572,-6.00592,0.0341012,0,0.00631889,
Thu Sep 26 00:39:58 2019,55418662,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5568,1182,24,6,10,-0.454898,-1.13485,-8.6718,-0.766241,-0.324588,0.0638535,-14.9625,34.7836,32.1504,-0.878157,-0.0477887,-9.57726,-0.780081,-0.139323,0.0530794,-0.750865,-5.23892,-5.98978,0.0346706,0,0.0123368,
Thu Sep 26 00:39:58 2019,55428663,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5568,1182,24,6,10,-1.78129,1.04387,-4.3766,-0.455488,-0.505507,0.0510828,-14.9625,34.7836,32.1504,-0.877432,-0.0520679,-9.588,-0.415194,-0.295332,0.0363104,-0.875385,-5.22878,-6.10416,0.0350526,0,0.00827855,
Thu Sep 26 00:39:58 2019,55438664,1087.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5550,1188,16,26,12,-1.86269,2.15478,-5.56891,0.257542,-0.308625,0.00957802,-14.9625,34.7836,32.1504,-0.879005,-0.052854,-9.58333,0.305055,-0.075579,-0.00665664,-0.981643,-5.24064,-6.22228,0.0354396,0,0.00838424,
Thu Sep 26 00:39:58 2019,55448665,1090.27,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5550,1188,16,26,12,-1.81959,1.04387,-9.27993,0.721544,0.00851379,-0.0372479,-14.9625,34.7836,32.1504,-0.88404,-0.0473363,-9.56627,0.724732,0.240818,-0.0510371,-0.934306,-5.27983,-6.21414,0.0353974,0,-0.000914769,
Thu Sep 26 00:39:58 2019,55458666,1090.27,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5558,1184,14,28,10,-0.742203,-0.713472,-14.686,0.510828,0.213909,-0.0393763,-14.9625,34.7836,32.1504,-0.891203,-0.0387782,-9.55119,0.460596,0.422528,-0.0486972,-0.744271,-5.33073,-6.075,0.0353044,0,-0.0020142,
Thu Sep 26 00:39:58 2019,55468667,1090.27,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5558,1184,14,28,10,-0.225055,-2.15957,-13.6134,-0.155377,0.0606608,0.00638535,-14.9625,34.7836,32.1504,-0.897723,-0.0332007,-9.55066,-0.218536,0.244135,-0.000562482,-0.553286,-5.3698,-5.92308,0.0352731,0,-0.000678592,
Thu Sep 26 00:39:58 2019,55478668,1090.27,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5546,1188,20,28,10,-0.124498,-1.43173,-10.2615,-0.61725,-0.262863,0.0564039,-14.9625,34.7836,32.1504,-0.901543,-0.0340726,-9.56336,-0.643672,-0.0828997,0.0475558,-0.507095,-5.3854,-5.89249,0.0355321,0,0.00561148,
Thu Sep 26 00:39:58 2019,55488669,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5546,1188,20,28,10,-1.0726,0.59855,-6.66067,-0.488479,-0.439525,0.061725,-14.9625,34.7836,32.1504,-0.903095,-0.0389174,-9.57738,-0.465259,-0.241345,0.0486493,-0.599985,-5.38676,-5.98675,0.0355806,0,0.0010517,
Thu Sep 26 00:39:58 2019,55498670,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5556,1188,24,6,32,-1.71425,0.976834,-7.93438,0.0691746,-0.279891,0.0308625,-14.9625,34.7836,32.1504,-0.904866,-0.0425031,-9.5838,0.110002,-0.0637261,0.0148542,-0.687381,-5.39367,-6.08105,0.0355546,0,-0.000564966,
Thu Sep 26 00:39:58 2019,55508671,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5556,1188,24,6,32,-1.98719,1.16837,-9.02135,0.492736,0.042569,-0.0148991,-14.9625,34.7836,32.1504,-0.909194,-0.0421123,-9.58327,0.507693,0.254793,-0.0303769,-0.632645,-5.41961,-6.05225,0.0353721,0,-0.00395259,
Thu Sep 26 00:39:58 2019,55518672,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5550,1192,18,6,28,-1.35512,0.177171,-10.0269,0.442717,0.214973,-0.0415047,-14.9625,34.7836,32.1504,-0.916369,-0.0383014,-9.58059,0.41666,0.401743,-0.0533254,-0.444561,-5.46364,-5.9082,0.0352123,0,-0.00346251,
Thu Sep 26 00:39:58 2019,55528673,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5550,1192,18,6,28,-1.12527,-0.56982,-9.76355,0.0383121,0.0989729,-0.019156,-14.9625,34.7836,32.1504,-0.924971,-0.0337704,-9.57862,-0.00720319,0.258811,-0.0272945,-0.255326,-5.51574,-5.77106,0.0351036,0,-0.00235663,
Thu Sep 26 00:39:58 2019,55538674,1088.78,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5550,1188,24,28,30,-1.0726,-0.679953,-9.60554,-0.26712,-0.184111,0.0180918,-14.9625,34.7836,32.1504,-0.933765,-0.031047,-9.57762,-0.300344,-0.0327779,0.0108793,-0.190572,-5.56843,-5.759,0.0352589,0,0.00336674,
Thu Sep 26 00:39:58 2019,55548675,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5550,1188,24,28,30,-1.23541,-0.397437,-11.133,-0.263928,-0.307561,0.0457616,-14.9625,34.7836,32.1504,-0.942539,-0.0306342,-9.5784,-0.272219,-0.146763,0.0366059,-0.242007,-5.61996,-5.86197,0.0352672,0,0.000178962,
Thu Sep 26 00:39:58 2019,55558676,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5540,1184,22,8,28,-1.20668,-0.215478,-11.6933,-0.0957802,-0.175597,0.0510828,-14.9625,34.7836,32.1504,-0.951492,-0.031736,-9.58407,-0.0876672,-0.00618679,0.03863,-0.285824,-5.66967,-5.95549,0.0352572,0,-0.000216961,
Thu Sep 26 00:39:58 2019,55568677,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5540,1184,22,8,28,-1.54665,0.0670376,-9.25598,0.0276698,0.071303,0.0351194,-14.9625,34.7836,32.1504,-0.960996,-0.0333429,-9.59439,0.0387761,0.23241,0.0199763,-0.221016,-5.7198,-5.94082,0.0350072,0,-0.00541565,
Thu Sep 26 00:39:58 2019,55578678,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5366,5568,1182,20,28,30,-1.403,0.114922,-5.9041,0.0606608,0.14367,0.00851379,-14.9625,34.7836,32.1504,-0.971446,-0.0346558,-9.60169,0.0677975,0.282901,-0.00734761,-0.07339,-5.77722,-5.85061,0.0349851,0,-0.000480661,
Thu Sep 26 00:39:58 2019,55588679,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5366,5568,1182,20,28,30,-1.76692,0.378284,-4.44364,0.0798168,-0.019156,-0.00532112,-14.9625,34.7836,32.1504,-0.983117,-0.035089,-9.5962,0.0808627,0.103054,-0.0201057,0.037178,-5.84947,-5.81229,0.0349645,0,-0.000444832,
Thu Sep 26 00:39:58 2019,55598680,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5532,1188,16,28,10,-1.73819,0.497994,-7.02459,0.156441,-0.192625,-0.0148991,-12.825,33.7078,32.1504,-0.996384,-0.0340606,-9.57554,0.147484,-0.0720767,-0.0276317,0.0460525,-5.94054,-5.89449,0.0350479,0,0.00180722,
Thu Sep 26 00:39:58 2019,55608681,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5532,1188,16,28,10,-1.18752,0.454898,-12.4355,0.236258,-0.148991,-0.0287341,-12.825,33.7078,32.1504,-1.01083,-0.0312646,-9.54968,0.210941,-0.0243808,-0.0384857,0.0184194,-6.04225,-6.02383,0.0350109,0,-0.000802693,
Thu Sep 26 00:39:58 2019,55618682,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5532,1190,22,28,12,-0.890643,-0.407014,-15.5575,0.114936,0.032991,-0.0042569,-12.825,33.7078,32.1504,-1.02496,-0.0276438,-9.53475,0.0758076,0.151694,-0.0116241,0.0548919,-6.13557,-6.08068,0.0350561,0,0.0009793,
Thu Sep 26 00:39:58 2019,55628683,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5532,1190,22,28,12,-0.565032,-1.23541,-12.5696,-0.227744,0.129835,0.0319267,-12.825,33.7078,32.1504,-1.03735,-0.0257311,-9.53805,-0.259872,0.230792,0.0241966,0.164466,-6.20704,-6.04257,0.0354974,0,0.00956165,
Thu Sep 26 00:39:58 2019,55638684,1089.4,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5390,5522,1186,18,28,10,-1.17316,-0.464475,-6.58405,-0.413983,0.0159634,0.052147,-12.825,33.7078,32.1504,-1.04779,-0.0270382,-9.54969,-0.416398,0.100734,0.0416118,0.259442,-6.26141,-6.00197,0.0359172,0,0.00909692,
Thu Sep 26 00:39:58 2019,55648685,1087.84,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5390,5522,1186,18,28,10,-1.80044,0.531513,-1.47483,-0.208588,-0.180918,0.0383121,-12.825,33.7078,32.1504,-1.05783,-0.0296732,-9.54997,-0.183426,-0.0980561,0.0248139,0.260209,-6.32075,-6.06054,0.0362646,0,0.00752662,
Thu Sep 26 00:39:58 2019,55658686,1087.84,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5546,1178,20,28,10,-2.0638,1.43173,-4.53462,0.25435,-0.234129,-0.00212845,-12.825,33.7078,32.1504,-1.06947,-0.0300561,-9.52746,0.276795,-0.142152,-0.0161001,0.191394,-6.40475,-6.21336,0.0366727,0,0.00884091,
Thu Sep 26 00:39:58 2019,55668687,1087.84,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5546,1178,20,28,10,-1.75734,0.196325,-11.3677,0.542754,-0.0734315,-0.0287341,-12.825,33.7078,32.1504,-1.08335,-0.0269037,-9.49157,0.529909,0.0226536,-0.0402423,0.15716,-6.51145,-6.35429,0.0366657,0,-0.000150943,
Thu Sep 26 00:39:58 2019,55678688,1087.84,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5570,1184,16,6,28,-0.952892,-0.991199,-17.9326,0.368222,0.154313,-0.0234129,-12.825,33.7078,32.1504,-1.09812,-0.0231313,-9.46556,0.316682,0.237502,-0.0316409,0.231689,-6.61741,-6.38572,0.0363783,0,-0.00622684,
Thu Sep 26 00:39:58 2019,55688689,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5570,1184,16,6,28,-0.00957681,-1.94409,-14.6429,-0.218166,0.200074,0.0244772,-12.825,33.7078,32.1504,-1.11095,-0.0231125,-9.46442,-0.273585,0.259118,0.0170689,0.373961,-6.69486,-6.32089,0.0364192,0,0.000885572,
Thu Sep 26 00:39:58 2019,55698690,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1182,22,28,10,-0.617704,-1.06781,-8.52336,-0.607672,0.0223487,0.0670461,-12.825,33.7078,32.1504,-1.12,-0.0286208,-9.48026,-0.624327,0.0641383,0.0564848,0.466567,-6.73772,-6.27115,0.0363115,0,-0.00233425,
Thu Sep 26 00:39:58 2019,55708691,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1182,22,28,10,-1.71425,0.349553,-2.68151,-0.475708,-0.225616,0.0595966,-12.825,33.7078,32.1504,-1.12685,-0.0370733,-9.4914,-0.444085,-0.181701,0.0444918,0.432887,-6.77064,-6.33775,0.036563,0,0.00545062,
Thu Sep 26 00:39:58 2019,55718692,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5540,1192,22,28,10,-2.47082,2.18351,-3.36146,0.113872,-0.233065,0.0212845,-12.825,33.7078,32.1504,-1.13501,-0.0429548,-9.48205,0.160255,-0.175895,0.003828,0.330444,-6.82588,-6.49543,0.0369724,0,0.00886905,
Thu Sep 26 00:39:58 2019,55728693,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5540,1192,22,28,10,-1.96325,1.59454,-8.06846,0.63747,-0.0297983,-0.0340552,-13.3594,34.9629,32.6689,-1.14633,-0.0422182,-9.45418,0.649516,0.0316459,-0.0496825,0.289119,-6.9134,-6.62429,0.0370264,0,0.00116998,
Thu Sep 26 00:39:58 2019,55738694,1088.01,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5570,1192,22,26,14,-1.47004,-0.263362,-15.1074,0.626828,0.253285,-0.0500185,-13.3594,34.9629,32.6689,-1.15978,-0.036563,-9.42565,0.583711,0.29778,-0.0607919,0.383493,-7.01469,-6.6312,0.0366556,0,-0.00803381,
Thu Sep 26 00:39:58 2019,55748695,1088.43,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5570,1192,22,26,14,-0.517148,-1.88184,-16.9893,0.0649177,0.299047,-0.00851379,-13.3594,34.9629,32.6689,-1.17282,-0.0320185,-9.41613,-0.00602973,0.313159,-0.0157558,0.558514,-7.0999,-6.54139,0.0367056,0,0.0010848,
Thu Sep 26 00:39:58 2019,55758696,1088.43,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5538,1190,20,26,10,-0.21069,-1.84832,-12.3349,-0.571488,0.106422,0.0553397,-13.3594,34.9629,32.6689,-1.1829,-0.0332843,-9.42985,-0.616889,0.0980169,0.0468905,0.676307,-7.14994,-6.47364,0.0366499,0,-0.00120667,
Thu Sep 26 00:39:58 2019,55768697,1088.43,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5538,1190,20,26,10,-0.943315,-0.100556,-4.12282,-0.693874,-0.173469,0.0702388,-13.3594,34.9629,32.6689,-1.18942,-0.0396765,-9.45,-0.681814,-0.182688,0.0572079,0.652051,-7.17381,-6.52176,0.0369865,0,0.00729274,
Thu Sep 26 00:39:58 2019,55778698,1088.43,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5584,1188,22,18,30,-2.17394,1.10612,-4.03662,-0.176661,-0.241579,0.0510828,-13.3594,34.9629,32.6689,-1.19494,-0.046266,-9.456,-0.126829,-0.236265,0.0338566,0.53203,-7.20219,-6.67016,0.036983,0,-7.73621e-05,
Thu Sep 26 00:39:58 2019,55788699,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5584,1188,22,18,30,-2.43251,1.94409,-7.10599,0.498057,-0.00638535,-0.0042569,-13.3594,34.9629,32.6689,-1.20276,-0.0482931,-9.44401,0.532134,0.00573163,-0.02225,0.465986,-7.25795,-6.79196,0.0369596,0,-0.000507069,
Thu Sep 26 00:39:58 2019,55798700,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5554,1188,16,26,10,-1.23541,0.162806,-12.5983,0.750278,0.344809,-0.0340552,-13.3594,34.9629,32.6689,-1.21319,-0.0450987,-9.4265,0.728942,0.338103,-0.0490726,0.564488,-7.33364,-6.76915,0.0364672,0,-0.0106682,
Thu Sep 26 00:39:58 2019,55808701,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5554,1188,16,26,10,-1.03908,-1.26414,-12.5648,0.300111,0.444846,-0.0297983,-13.3594,34.9629,32.6689,-1.22376,-0.0410564,-9.41724,0.234393,0.400705,-0.0408544,0.776141,-7.40402,-6.62788,0.0359327,0,-0.0115806,
Thu Sep 26 00:39:58 2019,55818702,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5528,1184,22,28,12,-0.588974,-2.43251,-12.4882,-0.389506,0.19901,0.0266056,-13.3594,34.9629,32.6689,-1.23249,-0.0417308,-9.42061,-0.448062,0.125624,0.0167015,0.926923,-7.45364,-6.52671,0.0356916,0,-0.00522293,
Thu Sep 26 00:39:58 2019,55828703,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5528,1184,22,28,12,-1.35991,-0.45011,-7.8434,-0.655562,-0.133028,0.0574681,-13.3594,34.9629,32.6689,-1.23921,-0.0483995,-9.43095,-0.665665,-0.209012,0.0448711,0.903035,-7.48566,-6.58262,0.0357163,0,0.000533724,
Thu Sep 26 00:39:58 2019,55838704,1088.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5556,1182,22,28,10,-1.54665,0.909797,-7.47949,-0.279891,-0.187303,0.0510828,-13.3594,34.9629,32.6689,-1.24525,-0.0566055,-9.43847,-0.248409,-0.248723,0.0348475,0.771903,-7.51586,-6.74395,0.0355218,0,-0.00421295,
Thu Sep 26 00:39:58 2019,55848705,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5556,1182,22,28,10,-1.97282,1.35512,-7.73806,0.255414,0.0681104,0.019156,-13.3594,34.9629,32.6689,-1.25215,-0.0613291,-9.43854,0.287025,0.0121182,0.00111209,0.704121,-7.55696,-6.85284,0.0351112,0,-0.00889738,
Thu Sep 26 00:39:58 2019,55858706,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5572,1182,20,6,30,-1.61848,0.153229,-10.4818,0.489543,0.382057,-0.0138349,-13.3594,34.9629,32.6689,-1.26045,-0.0618587,-9.43453,0.487779,0.306736,-0.0307785,0.795466,-7.60964,-6.81417,0.0345413,0,-0.0123467,
Thu Sep 26 00:39:58 2019,55868707,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5572,1182,20,6,30,-1.4461,-0.143652,-9.21768,0.284148,0.419304,-0.0244772,-13.3594,34.9629,32.6689,-1.26956,-0.0606772,-9.43103,0.249197,0.310479,-0.0384648,0.972285,-7.66682,-6.69454,0.0340292,0,-0.0110955,
Thu Sep 26 00:39:58 2019,55878708,1088.63,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5546,1184,22,16,28,-0.512359,-1.13964,-9.89763,-0.071303,0.204331,-0.00212845,-13.3594,34.9629,32.6689,-1.27785,-0.0605691,-9.42886,-0.113588,0.0714656,-0.0137948,1.0817,-7.71803,-6.63632,0.0336709,0,-0.0077641,
Thu Sep 26 00:39:58 2019,55888709,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5546,1184,22,16,28,-0.665588,-0.924162,-10.3765,-0.235194,-0.042569,0.0276698,-13.3594,34.9629,32.6689,-1.28357,-0.0634005,-9.42845,-0.261874,-0.178045,0.0159569,1.05117,-7.75248,-6.70131,0.0332768,0,-0.00853735,
Thu Sep 26 00:39:58 2019,55898710,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5568,1192,24,28,28,-0.483629,-0.68953,-12.6749,-0.177725,-0.0787526,0.0468259,-13.3594,34.9629,32.6689,-1.28616,-0.0692225,-9.43337,-0.184825,-0.204116,0.0329399,0.94169,-7.7639,-6.82221,0.0327436,0,-0.0115527,
Thu Sep 26 00:39:58 2019,55908711,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5568,1192,24,28,28,-0.579397,-0.0814029,-12.6797,-0.0776884,0.113872,0.0383121,-13.3594,34.9629,32.6689,-1.28575,-0.0765389,-9.44795,-0.0729071,-0.00833116,0.0218873,0.880828,-7.74967,-6.86884,0.032118,0,-0.0135552,
Thu Sep 26 00:39:58 2019,55918712,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5562,1180,22,6,28,-0.770933,-0.392649,-8.99262,-0.00957802,0.291597,0.0159634,-13.3594,34.9629,32.6689,-1.28281,-0.0841196,-9.47,-0.000764668,0.156595,-0.00154262,0.923303,-7.71435,-6.79105,0.0315177,0,-0.0130072,
Thu Sep 26 00:39:58 2019,55928713,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5562,1180,22,6,28,-1.3216,0.723049,-4.22816,0.0234129,0.25435,0.00212845,-13.3594,34.9629,32.6689,-1.27852,-0.0908741,-9.48736,0.0316558,0.101278,-0.0148316,0.997178,-7.67498,-6.6778,0.0310191,0,-0.0108032,
Thu Sep 26 00:39:58 2019,55938714,1089.64,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5524,1188,24,28,14,-1.01035,0.464475,-4.6639,0.106422,0.0819453,-0.00106422,-13.3594,34.9629,32.6689,-1.27395,-0.0952789,-9.48829,0.109048,-0.0790057,-0.0167552,1.00356,-7.6471,-6.64354,0.0308331,0,-0.00402896,
Thu Sep 26 00:39:58 2019,55948715,1089.17,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5524,1188,24,28,14,-0.986411,-0.143652,-9.44273,0.223487,-0.0276698,-0.0170276,-13.3594,34.9629,32.6689,-1.26904,-0.0975263,-9.47504,0.212027,-0.183608,-0.0306681,0.928325,-7.62851,-6.70019,0.0305169,0,-0.00685237,
Thu Sep 26 00:39:58 2019,55958716,1089.17,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5584,1184,22,28,10,-0.608127,-0.56982,-15.4378,0.209652,0.0244772,-0.00744957,-13.3594,34.9629,32.6689,-1.26315,-0.099585,-9.46394,0.18024,-0.123893,-0.0188509,0.840232,-7.60231,-6.76207,0.0300422,0,-0.0102835,
Thu Sep 26 00:39:58 2019,55968717,1089.17,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5584,1184,22,28,10,-0.282516,-1.28808,-16.8743,-0.0266056,0.142606,0.0255414,-13.3594,34.9629,32.6689,-1.25533,-0.10352,-9.47203,-0.0622879,-0.00566809,0.0144292,0.803116,-7.54944,-6.74632,0.0296084,0,-0.00939924,
Thu Sep 26 00:39:58 2019,55978718,1089.17,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5536,1190,18,16,28,-0.325611,-0.699107,-10.4196,-0.292662,0.174533,0.0500185,-14.0719,35.3215,33.7061,-1.24485,-0.110358,-9.49993,-0.312474,0.0200729,0.0366826,0.807243,-7.46542,-6.65817,0.0293118,0,-0.00642787,
Thu Sep 26 00:39:58 2019,55988719,1088.89,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5536,1190,18,16,28,-0.972046,0.201113,-3.94564,-0.275634,0.0787526,0.0489543,-14.0719,35.3215,33.7061,-1.23237,-0.118544,-9.52891,-0.269431,-0.0786094,0.0324744,0.790473,-7.36914,-6.57866,0.0293458,0,0.000736985,
