today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:58:05 2019,13563505,1089.58,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5554,1224,0,28,30,-0.502782,-0.550666,-8.88728,-0.00744957,-0.0649177,0.0266056,-16.9219,36.3973,33.0146,-3.23796,16.6344,-3.02242,0.274996,-2.74742,0.000114616,-0,-0,
Wed Sep 25 23:58:05 2019,13573506,1089.58,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5544,1222,0,28,10,-0.588974,0.0191536,-7.92481,-0.00744957,-0.0893948,0.0372479,-16.9219,36.3973,33.0146,-4.25043,16.9279,-3.03656,0.251593,-2.78497,0.000113273,-0,-0,
Wed Sep 25 23:58:05 2019,13583507,1089.58,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5544,1222,0,28,10,-0.397437,0.244209,-9.9503,-0.0106422,-0.0989729,0.042569,-16.9219,36.3973,33.0146,-2.28731,17.2171,-3.05127,0.225147,-2.82613,0.000112185,-0,-0,
Wed Sep 25 23:58:05 2019,13593508,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5554,1226,0,8,32,-0.646434,-0.196325,-10.4291,-0.00212845,-0.116,0.0266056,-16.9219,36.3973,33.0146,-3.54686,17.5085,-3.0649,0.20214,-2.86276,0.0001112,-0,-0,
Wed Sep 25 23:58:05 2019,13603509,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5554,1226,0,8,32,-0.828394,-0.272939,-8.43238,0.0180918,-0.124514,0.0266056,-16.9219,36.3973,33.0146,-5.61072,17.7974,-3.07994,0.177993,-2.90195,0.000110451,-0,-0,
Wed Sep 25 23:58:05 2019,13613510,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5546,1222,0,28,30,-0.924162,-0.0574608,-8.71968,0.0180918,-0.117065,0.019156,-16.9219,36.3973,33.0146,-6.04995,18.0817,-3.10172,0.15085,-2.95087,0.000109934,-0,-0,
Wed Sep 25 23:58:05 2019,13623511,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5546,1222,0,28,30,-0.656011,0.0047884,-10.7978,-0.00851379,-0.0968444,0.00744957,-16.9219,36.3973,33.0146,-3.47667,18.3624,-3.12994,0.121946,-3.008,0.000109466,-0,-0,
Wed Sep 25 23:58:05 2019,13633512,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5546,1222,0,28,30,-0.368707,-0.430956,-10.3238,-0.0127707,-0.0819453,0.00638535,-16.9219,36.3973,33.0146,-2.04541,18.6446,-3.15815,0.0964971,-3.06165,0.000108665,-0,-0,
Wed Sep 25 23:58:05 2019,13643513,1089.46,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5360,5522,1224,0,6,28,-0.588974,-0.325611,-8.9208,-0.00212845,-0.0691746,0.0159634,-16.9219,36.3973,33.0146,-3.77733,18.9274,-3.18275,0.0734266,-3.10932,0.000107771,-0,-0,
Wed Sep 25 23:58:05 2019,13653514,1088.97,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5548,1224,0,8,30,-0.617704,0.0430956,-9.20331,0.00319267,-0.0446974,0.0180918,-16.9219,36.3973,33.0146,-3.8398,19.2069,-3.20592,0.0488333,-3.15709,0.000106782,-0,-0,
