Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.188477	2.37151	0.188477	1.80539	0.188477	0.127839
0.188965	2.37161	0.188965	1.80479	0.188965	0.126973
0.189453	2.37146	0.189453	1.8047	0.189453	0.127849
0.189941	2.37121	0.189941	1.80561	0.189941	0.127249
0.19043	2.37097	0.19043	1.80527	0.19043	0.126856
0.190918	2.37107	0.190918	1.80475	0.190918	0.126976
0.191406	2.37117	0.191406	1.80424	0.191406	0.126936
0.191895	2.37124	0.191895	1.80421	0.191895	0.127412
0.192383	2.37105	0.192383	1.80452	0.192383	0.127554
0.192871	2.37109	0.192871	1.80481	0.192871	0.127603
0.193359	2.37083	0.193359	1.805	0.193359	0.127755
0.193848	2.37081	0.193848	1.80523	0.193848	0.126879
0.194336	2.37069	0.194336	1.8054	0.194336	0.127144
0.194824	2.37088	0.194824	1.80514	0.194824	0.127196
0.195312	2.37103	0.195312	1.80437	0.195312	0.127038
0.195801	2.37107	0.195801	1.80456	0.195801	0.127417
0.196289	2.37081	0.196289	1.80493	0.196289	0.12668
0.196777	2.37093	0.196777	1.80402	0.196777	0.127896
0.197266	2.37119	0.197266	1.80384	0.197266	0.127901
0.197754	2.37111	0.197754	1.80444	0.197754	0.126789
0.198242	2.37135	0.198242	1.80449	0.198242	0.12704
0.19873	2.37109	0.19873	1.80483	0.19873	0.127623
0.199219	2.37121	0.199219	1.80509	0.199219	0.127904
0.199707	2.37119	0.199707	1.80529	0.199707	0.126621
0.200195	2.37124	0.200195	1.80529	0.200195	0.127795
0.200684	2.37128	0.200684	1.80566	0.200684	0.128398
0.201172	2.37064	0.201172	1.80556	0.201172	0.127539
0.20166	2.37115	0.20166	1.8046	0.20166	0.126643
0.202148	2.37132	0.202148	1.80505	0.202148	0.126658
0.202637	2.3716	0.202637	1.80425	0.202637	0.127385
0.203125	2.37142	0.203125	1.80423	0.203125	0.127824
0.203613	2.37167	0.203613	1.80392	0.203613	0.127512
0.204102	2.37168	0.204102	1.80553	0.204102	0.128365
0.20459	2.37177	0.20459	1.80468	0.20459	0.128122
0.205078	2.37151	0.205078	1.80463	0.205078	0.12806
0.205566	2.37139	0.205566	1.80567	0.205566	0.12811
0.206055	2.37135	0.206055	1.80495	0.206055	0.12776
0.206543	2.37108	0.206543	1.80529	0.206543	0.127526
0.207031	2.371	0.207031	1.80505	0.207031	0.127417
0.20752	2.37091	0.20752	1.80451	0.20752	0.12767
0.208008	2.37118	0.208008	1.8046	0.208008	0.127772
0.208496	2.37118	0.208496	1.80494	0.208496	0.128115
0.208984	2.371	0.208984	1.80453	0.208984	0.127993
0.209473	2.37127	0.209473	1.80397	0.209473	0.128365
0.209961	2.37116	0.209961	1.804	0.209961	0.127484
0.210449	2.37133	0.210449	1.80476	0.210449	0.127199
0.210937	2.37099	0.210937	1.80561	0.210937	0.126909
0.211426	2.37085	0.211426	1.80508	0.211426	0.12778
0.211914	2.37104	0.211914	1.80514	0.211914	0.127772
0.212402	2.37098	0.212402	1.80482	0.212402	0.128194
0.212891	2.37109	0.212891	1.80489	0.212891	0.127901
0.213379	2.37108	0.213379	1.80498	0.213379	0.127569
0.213867	2.37086	0.213867	1.80504	0.213867	0.128519
0.214355	2.3711	0.214355	1.80526	0.214355	0.127512
0.214844	2.37111	0.214844	1.80558	0.214844	0.126931
0.215332	2.37109	0.215332	1.80535	0.215332	0.127799
0.21582	2.37119	0.21582	1.80504	0.21582	0.128532
0.216309	2.37096	0.216309	1.8048	0.216309	0.127522
0.216797	2.37107	0.216797	1.8051	0.216797	0.128276
