today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1
Mon Feb  5 11:25:14 2018,5082824,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,62,24,0.124498,0.220267,-10.3094,0,-0.0148991,0.0106422,-27.6562,22.2,44.2641,-0.691722,
Mon Feb  5 11:25:14 2018,5092825,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,62,24,0.114922,0.220267,-10.2759,-0.00532112,-0.0148991,0.0117065,-27.6562,22.2,44.2641,-0.640599,
Mon Feb  5 11:25:14 2018,5102826,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,62,24,0.0670376,0.129287,-10.2759,-0.00319267,-0.0127707,0.00957802,-27.6562,22.2,44.2641,-0.373749,
Mon Feb  5 11:25:14 2018,5112827,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,62,24,0.0766145,0.253785,-10.3238,0,-0.0138349,0.00638535,-27.6562,22.2,44.2641,-0.425064,
Mon Feb  5 11:25:14 2018,5122828,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0.134075,0.205901,-10.2999,0,-0.0127707,0.00851379,-27.6562,22.2,44.2641,-0.74564,
Mon Feb  5 11:25:14 2018,5132829,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0.0143652,0.134075,-10.3477,-0.00106422,-0.0127707,0.0106422,-29.5576,22.3734,46.0945,-0.0795339,
Mon Feb  5 11:25:14 2018,5142830,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1208,0,60,24,0.0909797,0.191536,-10.2855,0.0042569,-0.0138349,0.00532112,-29.5576,22.3734,46.0945,-0.506705,
Mon Feb  5 11:25:14 2018,5152831,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1208,0,60,24,0.0861913,0.229843,-10.2903,-0.00212845,-0.0148991,0.00851379,-29.5576,22.3734,46.0945,-0.479778,
Mon Feb  5 11:25:14 2018,5162832,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,60,24,0.0957681,0.181959,-10.2711,0.00319267,-0.0106422,0.00957802,-29.5576,22.3734,46.0945,-0.534127,
Mon Feb  5 11:25:14 2018,5172833,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,60,24,0.023942,0.129287,-10.1562,-0.00106422,-0.00957802,0.00744957,-29.5576,22.3734,46.0945,-0.135057,
Mon Feb  5 11:25:14 2018,5182834,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,66,0.0430956,0.124498,-10.2424,0,-0.0159634,0.00957802,-29.5576,22.3734,46.0945,-0.241057,
Mon Feb  5 11:25:14 2018,5192835,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,66,0.0143652,0.148441,-10.2663,0.00319267,-0.0180918,0.00851379,-29.5576,22.3734,46.0945,-0.0801629,
Mon Feb  5 11:25:14 2018,5202836,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,66,0.0526724,0.220267,-10.2807,0.00106422,-0.019156,0.00638535,-29.5576,22.3734,46.0945,-0.293481,
Mon Feb  5 11:25:14 2018,5212837,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,66,0.0814029,0.244209,-10.2711,0.00212845,-0.0170276,0.00851379,-29.5576,22.3734,46.0945,-0.453955,
Mon Feb  5 11:25:14 2018,5222838,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1206,0,62,24,0.148441,0.162806,-10.2615,0.00106422,-0.0170276,0.0106422,-29.5576,22.3734,46.0945,-0.828662,
Mon Feb  5 11:25:14 2018,5233113,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1206,0,62,24,0.114922,0.11971,-10.2663,0.00319267,-0.0138349,0.00851379,-29.5576,22.3734,46.0945,-0.6413,
Mon Feb  5 11:25:14 2018,5243114,742.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,8,1210,0,16,60,0.0861913,0.196325,-10.2424,0.00532112,-0.0159634,0.00532112,-29.5576,22.3734,46.0945,-0.482053,
Mon Feb  5 11:25:14 2018,5253117,742.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,8,1210,0,16,60,0.134075,0.134075,-10.4244,0.00744957,-0.0138349,0.00957802,-29.5576,22.3734,46.0945,-0.736822,
Mon Feb  5 11:25:14 2018,5263118,742.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1204,0,16,62,0.0383072,0.167594,-10.3142,0.00319267,-0.0202203,0.0106422,-29.5576,22.3734,46.0945,-0.212769,
Mon Feb  5 11:25:14 2018,5273119,742.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1204,0,16,62,0.0047884,0.172383,-10.3573,0.00638535,-0.0159634,0.0106422,-29.5576,22.3734,46.0945,-0.0264854,
Mon Feb  5 11:25:14 2018,5283120,742.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,16,24,0.0766145,0.191536,-10.1993,-0.00212845,-0.0180918,0.00744957,-29.5576,22.3734,46.0945,-0.430307,
Mon Feb  5 11:25:14 2018,5293121,743.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,16,24,0.0622492,0.162806,-10.4148,0.00744957,-0.0159634,0.00744957,-29.5576,22.3734,46.0945,-0.342412,
Mon Feb  5 11:25:14 2018,5303122,743.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,0.143652,0.172383,-10.3621,0.00106422,-0.019156,0.00744957,-29.5576,22.3734,46.0945,-0.794143,
Mon Feb  5 11:25:14 2018,5313123,743.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,62,0.11971,0.253785,-10.343,-0.00106422,-0.0170276,0.00638535,-29.5576,22.3734,46.0945,-0.662917,
Mon Feb  5 11:25:14 2018,5323124,743.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,64,24,0.0526724,0.196325,-10.2903,0.0042569,-0.0202203,0.00744957,-29.5576,22.3734,46.0945,-0.293222,
Mon Feb  5 11:25:14 2018,5333125,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,64,24,0.0766145,0.205901,-10.2137,0.0042569,-0.0170276,0.0042569,-29.5576,22.3734,46.0945,-0.42969,
Mon Feb  5 11:25:14 2018,5343126,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1208,0,62,24,0.071826,0.215478,-10.4004,-0.00106422,-0.0117065,0.00744957,-29.5576,22.3734,46.0945,-0.395598,
Mon Feb  5 11:25:14 2018,5353127,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1208,0,62,24,0.0191536,0.153229,-10.2855,-0.00319267,-0.0159634,0.00851379,-29.5576,22.3734,46.0945,-0.106684,
Mon Feb  5 11:25:14 2018,5363128,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1210,0,62,60,0.0622492,0.153229,-10.3717,0,-0.0148991,0.00532112,-29.5576,22.3734,46.0945,-0.343839,
Mon Feb  5 11:25:14 2018,5373129,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1210,0,62,60,0.0430956,0.177171,-10.3765,0.00744957,-0.0170276,0.00744957,-29.5576,22.3734,46.0945,-0.237925,
Mon Feb  5 11:25:14 2018,5383130,743.225,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,62,24,0.0861913,0.181959,-10.1801,0.00212845,-0.019156,0.00319267,-30.0762,23.2406,45.5953,-0.485012,
Mon Feb  5 11:25:14 2018,5393131,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,62,24,0.229843,0.205901,-10.3334,0.00212845,-0.0148991,0.00851379,-30.0762,23.2406,45.5953,-1.27396,
Mon Feb  5 11:25:14 2018,5403132,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1204,0,16,62,0.162806,0.215478,-10.3046,-0.00106422,-0.0159634,0.00851379,-30.0762,23.2406,45.5953,-0.904958,
Mon Feb  5 11:25:14 2018,5413133,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1204,0,16,62,0.0909797,0.205901,-10.2999,0.00851379,-0.0117065,0.0127707,-30.0762,23.2406,45.5953,-0.505985,
Mon Feb  5 11:25:14 2018,5423134,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,22,0.0670376,0.11971,-10.4148,0,-0.0148991,0.00744957,-30.0762,23.2406,45.5953,-0.368771,
Mon Feb  5 11:25:14 2018,5433135,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,22,0.0143652,0.177171,-10.2951,0.00212845,-0.0138349,0.00957802,-30.0762,23.2406,45.5953,-0.0799357,
Mon Feb  5 11:25:14 2018,5443136,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1208,0,62,24,0.0957681,0.186748,-10.5105,0.0042569,-0.0138349,0.0106422,-30.0762,23.2406,45.5953,-0.52196,
Mon Feb  5 11:25:14 2018,5453137,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1208,0,62,24,0.100556,0.253785,-10.1897,-0.00106422,-0.0159634,0.00744957,-30.0762,23.2406,45.5953,-0.565225,
Mon Feb  5 11:25:14 2018,5463138,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,24,0.0622492,0.138864,-10.2328,0,-0.0180918,0.0106422,-30.0762,23.2406,45.5953,-0.348511,
Mon Feb  5 11:25:14 2018,5473139,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,24,-0.0143652,0.220267,-10.319,0,-0.0202203,0.00957802,-30.0762,23.2406,45.5953,0.0797439,
Mon Feb  5 11:25:14 2018,5483140,744.207,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,62,24,0.0670376,0.143652,-10.2472,0,-0.0170276,0.00851379,-30.0762,23.2406,45.5953,-0.37479,
Mon Feb  5 11:25:14 2018,5493141,742.348,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,62,24,0.0191536,0.205901,-10.2137,0.00212845,-0.0148991,0.00532112,-30.0762,23.2406,45.5953,-0.107424,
Mon Feb  5 11:25:14 2018,5503142,742.348,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1210,0,62,62,0.00957681,0.258574,-10.1275,0.00212845,-0.00957802,0.00744957,-29.3848,23.2406,45.5953,-0.0541627,
Mon Feb  5 11:25:14 2018,5513143,742.348,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1210,0,62,62,0.0814029,0.167594,-10.2568,0.00212845,-0.0138349,0.00851379,-29.3848,23.2406,45.5953,-0.454658,
Mon Feb  5 11:25:14 2018,5523144,742.348,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,62,24,0.124498,0.244209,-10.2568,0.00212845,-0.0170276,0.00957802,-29.3848,23.2406,45.5953,-0.695236,
Mon Feb  5 11:25:14 2018,5533145,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,62,24,0.0526724,0.114922,-10.3477,0,-0.0127707,0.00957802,-29.3848,23.2406,45.5953,-0.291629,
Mon Feb  5 11:25:14 2018,5543146,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,24,0.0191536,0.167594,-10.1562,0.0042569,-0.0148991,0.0117065,-29.3848,23.2406,45.5953,-0.108039,
Mon Feb  5 11:25:14 2018,5553147,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,24,0.21069,0.306458,-10.2424,0.00106422,-0.0170276,0.00532112,-29.3848,23.2406,45.5953,-1.1779,
Mon Feb  5 11:25:14 2018,5563148,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,62,62,0.0430956,0.215478,-10.3525,0.00851379,-0.0170276,0.00744957,-29.3848,23.2406,45.5953,-0.238459,
Mon Feb  5 11:25:14 2018,5573149,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,62,62,0.0143652,0.215478,-10.2999,0.00106422,-0.0127707,0.00957802,-29.3848,23.2406,45.5953,-0.0798929,
Mon Feb  5 11:25:14 2018,5583150,741.496,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1200,0,16,24,0.0143652,0.0957681,-10.1993,0.00744957,-0.0180918,0.00744957,-29.3848,23.2406,45.5953,-0.0806947,
Mon Feb  5 11:25:14 2018,5593151,745.745,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1200,0,16,24,0.0430956,0.143652,-10.319,0.00319267,-0.0159634,0.00638535,-29.3848,23.2406,45.5953,-0.239262,
Mon Feb  5 11:25:14 2018,5603152,745.745,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,16,62,0.0430956,0.220267,-10.3238,0.00106422,-0.0138349,0.0106422,-29.3848,23.2406,45.5953,-0.23912,
Mon Feb  5 11:25:14 2018,5613153,745.745,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,16,62,0.0861913,0.201113,-10.3286,0.00319267,-0.0170276,0.00851379,-29.3848,23.2406,45.5953,-0.478027,
Mon Feb  5 11:25:14 2018,5623154,745.745,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,62,0.0957681,0.172383,-10.3765,0.00319267,-0.0180918,0.00212845,-29.3848,23.2406,45.5953,-0.528715,
Mon Feb  5 11:25:14 2018,5633155,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,62,0.0383072,0.21069,-10.1993,0,-0.0159634,0.00638535,-29.3848,23.2406,45.5953,-0.215149,
Mon Feb  5 11:25:14 2018,5643156,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1212,0,64,24,0.148441,0.167594,-10.2663,0.00744957,-0.0212845,0.0127707,-29.3848,23.2406,45.5953,-0.828269,
Mon Feb  5 11:25:14 2018,5653157,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1212,0,64,24,0.0430956,0.191536,-10.319,0.00319267,-0.0148991,0.00638535,-29.3848,23.2406,45.5953,-0.239244,
Mon Feb  5 11:25:14 2018,5663158,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,62,0.023942,0.0335188,-10.2041,0.00532112,-0.0170276,0.0106422,-29.3848,23.2406,45.5953,-0.134433,
Mon Feb  5 11:25:14 2018,5673159,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,16,62,0.0814029,0.129287,-10.2424,0.00212845,-0.0138349,0.00744957,-29.3848,23.2406,45.5953,-0.45532,
Mon Feb  5 11:25:14 2018,5683160,742.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,66,24,0.0909797,0.134075,-10.3142,0,-0.0148991,0.00851379,-29.3848,23.2406,45.5953,-0.505339,
Mon Feb  5 11:25:14 2018,5693161,740.836,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,66,24,-0.0047884,0.21069,-10.3765,0.00532112,-0.0138349,0.00744957,-29.3848,23.2406,45.5953,0.0264347,
Mon Feb  5 11:25:14 2018,5703162,740.836,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,62,24,0.0430956,0.110133,-10.1754,0.00532112,-0.0127707,0.0117065,-29.3848,23.2406,45.5953,-0.242649,
Mon Feb  5 11:25:14 2018,5713163,740.836,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,62,24,0.0526724,0.196325,-10.2663,0,-0.0148991,0.00957802,-29.3848,23.2406,45.5953,-0.293905,
Mon Feb  5 11:25:14 2018,5723164,740.836,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,18,62,0.0814029,0.172383,-10.3525,-0.00106422,-0.019156,0.00957802,-29.3848,23.2406,45.5953,-0.45045,
Mon Feb  5 11:25:14 2018,5733165,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,18,62,0.0047884,0.21069,-10.3046,0.00319267,-0.0138349,0.0127707,-29.3848,23.2406,45.5953,-0.0266189,
Mon Feb  5 11:25:14 2018,5743166,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,16,62,0.11971,0.172383,-10.1993,0.0042569,-0.019156,0.00744957,-29.3848,23.2406,45.5953,-0.672359,
Mon Feb  5 11:25:14 2018,5753167,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,16,62,0.0430956,0.258574,-10.1131,0.00106422,-0.019156,0.00851379,-29.3848,23.2406,45.5953,-0.244077,
Mon Feb  5 11:25:14 2018,5763168,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,60,-0.0335188,0.181959,-10.343,0.00319267,-0.0180918,0.0106422,-29.3848,23.2406,45.5953,0.185651,
Mon Feb  5 11:25:14 2018,5773169,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1210,0,62,60,0.0622492,0.21069,-10.2999,0.0042569,-0.0127707,0.00744957,-29.3848,23.2406,45.5953,-0.346202,
Mon Feb  5 11:25:14 2018,5783170,742.4,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,16,60,0.0383072,0.177171,-10.2328,0.00212845,-0.0117065,0.00957802,-29.3848,23.2406,45.5953,-0.214457,
Mon Feb  5 11:25:14 2018,5793171,744.251,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1202,0,16,60,0.0383072,0.191536,-10.2615,0.00638535,-0.0148991,0.0042569,-29.3848,23.2406,45.5953,-0.213852,
Mon Feb  5 11:25:14 2018,5803172,744.251,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,18,58,0.0766145,0.220267,-10.1466,0.00106422,-0.0180918,0.00957802,-29.3848,23.2406,45.5953,-0.432515,
Mon Feb  5 11:25:14 2018,5813173,744.251,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1206,0,18,58,0.0383072,0.201113,-10.3046,0.00212845,-0.0170276,0.0106422,-29.3848,23.2406,45.5953,-0.212954,
Mon Feb  5 11:25:14 2018,5823174,744.251,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1210,0,16,58,0.0814029,0.129287,-10.2328,0.00532112,-0.019156,0.00957802,-29.3848,23.2406,45.5953,-0.455746,
Mon Feb  5 11:25:14 2018,5833175,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1210,0,16,58,0.114922,0.148441,-10.2424,-0.00212845,-0.0117065,0.00851379,-29.3848,23.2406,45.5953,-0.642775,
Mon Feb  5 11:25:14 2018,5843176,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,58,0.105345,0.186748,-10.3525,0.00212845,-0.019156,0.00851379,-29.3848,23.2406,45.5953,-0.582913,
Mon Feb  5 11:25:14 2018,5853177,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,58,0.0335188,0.215478,-10.2232,0,-0.0180918,0.00638535,-29.3848,23.2406,45.5953,-0.187813,
Mon Feb  5 11:25:14 2018,5863178,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1204,0,18,58,0.11971,0.191536,-10.2855,0.0042569,-0.0159634,0.0117065,-29.3848,23.2406,45.5953,-0.666705,
Mon Feb  5 11:25:14 2018,5873179,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,8,1204,0,18,58,0.110133,0.177171,-10.3573,0.00319267,-0.0170276,0.0117065,-29.2119,22.0266,46.0945,-0.609136,
Mon Feb  5 11:25:14 2018,5883180,745.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,16,26,0.0383072,0.129287,-10.3334,0.00106422,-0.0148991,0.0127707,-29.2119,22.0266,46.0945,-0.212386,
Mon Feb  5 11:25:14 2018,5893181,740.732,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,16,26,0.0622492,0.205901,-10.2711,0.00106422,-0.0159634,0.00851379,-29.2119,22.0266,46.0945,-0.347173,
Mon Feb  5 11:25:14 2018,5903182,740.732,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,12,1204,0,16,24,0.0430956,0.148441,-10.319,0.00212845,-0.0212845,0.00744957,-29.2119,22.0266,46.0945,-0.23926,
Mon Feb  5 11:25:14 2018,5913183,740.732,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,12,1204,0,16,24,0.0526724,0.105345,-10.343,0.0042569,-0.0180918,0.00744957,-29.2119,22.0266,46.0945,-0.291766,
Mon Feb  5 11:25:14 2018,5923184,740.732,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,60,0.114922,0.196325,-10.3525,0.00319267,-0.0117065,0.00532112,-29.2119,22.0266,46.0945,-0.63589,
Mon Feb  5 11:25:14 2018,5933185,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,60,0.11971,0.21069,-10.2855,0.00319267,-0.0180918,0.0117065,-29.2119,22.0266,46.0945,-0.66668,
Mon Feb  5 11:25:14 2018,5943186,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,16,60,0.110133,0.162806,-10.2999,0.00106422,-0.019156,0.00532112,-29.2119,22.0266,46.0945,-0.612547,
Mon Feb  5 11:25:14 2018,5953187,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,16,60,0.0335188,0.148441,-10.2185,0.0042569,-0.0159634,0.00957802,-29.2119,22.0266,46.0945,-0.187923,
Mon Feb  5 11:25:14 2018,5963188,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,66,60,0.0574608,0.162806,-10.3525,0.0042569,-0.0180918,0.00744957,-29.2119,22.0266,46.0945,-0.317973,
Mon Feb  5 11:25:14 2018,5973189,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,66,60,0.100556,0.215478,-10.1658,0.00319267,-0.0148991,0.00957802,-29.2119,22.0266,46.0945,-0.566605,
Mon Feb  5 11:25:14 2018,5983190,742.469,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,58,0.105345,0.110133,-10.1562,0.00212845,-0.0180918,0.00851379,-29.2119,22.0266,46.0945,-0.594242,
Mon Feb  5 11:25:14 2018,5993191,742.617,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,58,0.0526724,0.268151,-10.2855,0.00106422,-0.0117065,0.00851379,-29.2119,22.0266,46.0945,-0.293312,
Mon Feb  5 11:25:14 2018,6003192,742.617,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,66,60,0.0383072,0.196325,-10.3046,0,-0.019156,0.0127707,-29.2119,22.0266,46.0945,-0.212956,
Mon Feb  5 11:25:14 2018,6013193,742.617,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1204,0,66,60,0.0383072,0.205901,-10.3142,0.00744957,-0.0117065,0.00744957,-29.2119,22.0266,46.0945,-0.212754,
Mon Feb  5 11:25:14 2018,6023194,742.617,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1208,0,66,24,0.0909797,0.215478,-10.2855,0.0042569,-0.0159634,0.00744957,-29.2119,22.0266,46.0945,-0.506682,
Mon Feb  5 11:25:14 2018,6033195,742.096,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1208,0,66,24,0.0622492,0.186748,-10.3525,0.00319267,-0.0159634,0.00957802,-29.2119,22.0266,46.0945,-0.344457,
