today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:08:47 2018,5085881,759.561,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,60,24,0.0957681,0.220267,-10.2232,0.00638535,-0.0138349,0.0138349,-35.0889,44.2266,42.7664,-0.536588,-0.750304,
Mon Feb  5 12:08:47 2018,5095882,759.561,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1204,0,58,24,0.071826,0.215478,-10.3382,0.0042569,-0.0159634,0.0127707,-35.0889,44.2266,42.7664,-0.397979,-0.758841,
Mon Feb  5 12:08:47 2018,5105883,759.76,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1204,0,58,24,0.0670376,0.205901,-10.1466,0.00319267,-0.0148991,0.00744957,-35.0889,44.2266,42.7664,-0.378464,-0.767682,
Mon Feb  5 12:08:47 2018,5115889,759.76,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,16,64,0.0526724,0.186748,-10.2951,0.00532112,-0.00744957,0.0117065,-35.0889,44.2266,42.7664,-0.29309,-0.774085,
Mon Feb  5 12:08:47 2018,5125890,759.76,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,16,64,-0.00957681,0.201113,-10.3621,0.00106422,-0.0148991,0.00957802,-35.0889,44.2266,42.7664,0.0529436,-0.780487,
Mon Feb  5 12:08:47 2018,5135891,759.76,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1210,0,16,62,0.0191536,0.263362,-10.137,0.00319267,-0.0159634,0.00744957,-35.0889,44.2266,42.7664,-0.108222,-0.789329,
Mon Feb  5 12:08:47 2018,5145892,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1210,0,16,62,0.0861913,0.23942,-10.2424,0.0042569,-0.0180918,0.00957802,-35.0889,44.2266,42.7664,-0.482009,-0.799085,
Mon Feb  5 12:08:47 2018,5155893,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,12,1194,0,62,24,0.0143652,0.148441,-10.2663,0.0042569,-0.0159634,0.00957802,-35.0889,44.2266,42.7664,-0.0801629,-0.808841,
Mon Feb  5 12:08:47 2018,5165894,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,12,1194,0,62,24,-0.00957681,0.215478,-10.3573,-0.00106422,-0.0180918,0.00638535,-35.0889,44.2266,42.7664,0.0529666,-0.818597,
Mon Feb  5 12:08:47 2018,5175895,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,16,24,0.105345,0.186748,-10.2041,0.00638535,-0.0170276,0.0106422,-35.0889,44.2266,42.7664,-0.59139,-0.828658,
Mon Feb  5 12:08:47 2018,5185896,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,16,24,-0.023942,0.23942,-10.2328,0.0042569,-0.0212845,0.00744957,-35.0889,44.2266,42.7664,0.13402,-0.839633,
Mon Feb  5 12:08:47 2018,5195897,759.204,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,16,1206,0,16,62,0.0861913,0.258574,-10.2759,-0.00212845,-0.0180918,0.0106422,-35.0889,44.2266,42.7664,-0.480416,-0.850914,
Mon Feb  5 12:08:47 2018,5205898,759.1,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,16,1206,0,16,62,0.105345,0.177171,-10.2472,0.00319267,-0.0202203,0.00851379,-35.0889,44.2266,42.7664,-0.588913,-0.86189,
Mon Feb  5 12:08:47 2018,5215899,759.1,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,18,1208,0,60,24,0.0622492,0.186748,-10.2999,0.00106422,-0.0127707,0.0106422,-35.0889,44.2266,42.7664,-0.346217,-0.871341,
Mon Feb  5 12:08:47 2018,5225900,759.1,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,18,1208,0,60,24,0.0383072,0.229843,-10.2855,0.00638535,-0.0159634,0.00957802,-35.0889,44.2266,42.7664,-0.213338,-0.879572,
Mon Feb  5 12:08:47 2018,5235901,759.1,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1208,0,60,24,0.0383072,0.220267,-10.1993,-0.00106422,-0.0148991,0.00638535,-35.0889,44.2266,42.7664,-0.215144,-0.888414,
Mon Feb  5 12:08:47 2018,5246086,759.1,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1208,0,60,24,0.0622492,0.143652,-10.2663,-0.00319267,-0.0170276,0.0106422,-35.0889,44.2266,42.7664,-0.347371,-0.89756,
Mon Feb  5 12:08:47 2018,5256087,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,24,0.0383072,0.181959,-10.3142,0.0042569,-0.0148991,0.00744957,-35.2617,45.0938,43.2656,-0.212764,-0.906707,
Mon Feb  5 12:08:47 2018,5266091,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,24,0.0622492,0.158017,-10.2568,0.00212845,-0.0148991,0.00638535,-35.2617,45.0938,43.2656,-0.347688,-0.915243,
Mon Feb  5 12:08:47 2018,5276092,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,16,64,0.0814029,0.196325,-10.386,0.00106422,-0.0159634,0.00638535,-35.2617,45.0938,43.2656,-0.448979,-0.924085,
Mon Feb  5 12:08:47 2018,5286093,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,16,64,0,0.129287,-10.1993,0.00212845,-0.0148991,0.0106422,-35.2617,45.0938,43.2656,-0,-0.932926,
Mon Feb  5 12:08:47 2018,5296094,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,60,24,0.0861913,0.301669,-10.2807,0.00106422,-0.0170276,0.00319267,-35.2617,45.0938,43.2656,-0.480138,-0.942072,
Mon Feb  5 12:08:47 2018,5306095,758.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,60,24,0.110133,0.215478,-10.3094,0,-0.0148991,0.00532112,-35.2617,45.0938,43.2656,-0.611921,-0.951219,
Mon Feb  5 12:08:47 2018,5316096,758.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1202,0,16,62,0.0574608,0.3304,-10.2041,0.00212845,-0.0127707,0.00638535,-35.2617,45.0938,43.2656,-0.322469,-0.959146,
Mon Feb  5 12:08:47 2018,5326097,758.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1202,0,16,62,0.0335188,0.134075,-10.4148,0.0042569,-0.0138349,0.00851379,-35.2617,45.0938,43.2656,-0.184384,-0.966767,
Mon Feb  5 12:08:47 2018,5336098,758.205,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1206,0,16,62,0.0526724,0.167594,-10.2999,0.00212845,-0.0180918,0.0117065,-35.2617,45.0938,43.2656,-0.292964,-0.975914,
Mon Feb  5 12:08:47 2018,5346099,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1206,0,16,62,0.0526724,0.196325,-10.2951,0.00319267,-0.0170276,0.0106422,-35.2617,45.0938,43.2656,-0.293085,-0.985975,
Mon Feb  5 12:08:47 2018,5356100,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1206,0,16,62,0.0622492,0.316035,-10.3334,0.00744957,-0.0202203,0.00638535,-35.2617,45.0938,43.2656,-0.34499,-0.996646,
Mon Feb  5 12:08:47 2018,5366101,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1206,0,16,62,0.105345,0.258574,-10.1993,0.0042569,-0.0138349,0.00851379,-35.2617,45.0938,43.2656,-0.591576,-1.0064,
Mon Feb  5 12:08:47 2018,5376102,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1206,0,16,60,0.0909797,0.196325,-10.252,0.00532112,-0.0159634,0.00744957,-35.2617,45.0938,43.2656,-0.508357,-1.01494,
Mon Feb  5 12:08:47 2018,5386103,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1206,0,16,60,0.158017,0.234632,-10.2568,0.00212845,-0.0159634,0.00744957,-35.2617,45.0938,43.2656,-0.882407,-1.02408,
Mon Feb  5 12:08:47 2018,5396104,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,16,62,0.0861913,0.158017,-10.3717,0.0042569,-0.0127707,0.0042569,-35.2617,45.0938,43.2656,-0.476076,-1.03232,
Mon Feb  5 12:08:47 2018,5406105,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,16,62,0.0143652,0.325611,-10.1801,0.00106422,-0.0180918,0.00957802,-35.2617,45.0938,43.2656,-0.0808087,-1.04116,
Mon Feb  5 12:08:47 2018,5416106,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,16,60,0.0861913,0.23942,-10.1706,0.00319267,-0.0148991,0.00744957,-35.2617,45.0938,43.2656,-0.485411,-1.05061,
Mon Feb  5 12:08:47 2018,5426111,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,16,60,0.191536,0.0335188,-10.3046,0.0042569,-0.0106422,0.00957802,-35.2617,45.0938,43.2656,-1.06485,-1.05793,
Mon Feb  5 12:08:47 2018,5436112,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,62,26,0.0335188,0.248997,-10.3046,-0.00106422,-0.0159634,0.0117065,-35.2617,45.0938,43.2656,-0.186316,-1.06555,
Mon Feb  5 12:08:47 2018,5446113,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,62,26,0.0383072,0.229843,-10.2472,0.00532112,-0.0212845,0.0117065,-35.2617,45.0938,43.2656,-0.214135,-1.07622,
Mon Feb  5 12:08:47 2018,5456114,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,16,24,0.0670376,0.220267,-10.343,0.00851379,-0.0127707,0.0138349,-35.2617,45.0938,43.2656,-0.371272,-1.08597,
Mon Feb  5 12:08:47 2018,5466115,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,16,24,0.0622492,0.23942,-10.3046,0,-0.0117065,0.0148991,-35.2617,45.0938,43.2656,-0.34602,-1.09299,
Mon Feb  5 12:08:47 2018,5476116,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1208,0,62,24,-0.0670376,0.244209,-10.4579,0.00319267,-0.019156,0.00851379,-35.2617,45.0938,43.2656,0.367176,-1.10183,
Mon Feb  5 12:08:47 2018,5486117,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1208,0,62,24,0.0766145,0.196325,-10.2328,0,-0.00212845,0.0180918,-35.2617,45.0938,43.2656,-0.428894,-1.10793,
Mon Feb  5 12:08:47 2018,5496118,759.005,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,62,0.138864,0.177171,-10.4818,0.00212845,-0.0127707,0.0138349,-35.2617,45.0938,43.2656,-0.758905,-1.11219,
Mon Feb  5 12:08:47 2018,5506119,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,62,-0.047884,0.225055,-10.3334,0.00744957,-0.019156,0.00638535,-35.2617,45.0938,43.2656,0.265439,-1.12134,
Mon Feb  5 12:08:47 2018,5516120,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1208,0,16,24,-0.0143652,0.138864,-10.1945,0.00638535,-0.00744957,0.00851379,-35.2617,45.0938,43.2656,0.0807286,-1.12896,
Mon Feb  5 12:08:47 2018,5526121,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1208,0,16,24,0.201113,0.153229,-10.2711,0.00106422,-0.0170276,0.00744957,-35.2617,45.0938,43.2656,-1.12161,-1.13597,
Mon Feb  5 12:08:47 2018,5536122,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,16,62,0.0335188,0.23942,-10.252,0.00106422,-0.0180918,0.00532112,-35.2617,45.0938,43.2656,-0.187277,-1.14604,
Mon Feb  5 12:08:47 2018,5546123,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,16,62,0.105345,0.181959,-10.3094,0.00744957,-0.0148991,0.00851379,-35.2617,45.0938,43.2656,-0.585354,-1.15549,
Mon Feb  5 12:08:47 2018,5556124,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,62,24,-0.047884,0.181959,-10.2424,0.0042569,-0.0202203,0.00957802,-35.2617,45.0938,43.2656,0.267818,-1.16555,
Mon Feb  5 12:08:47 2018,5566125,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,62,24,0.124498,0.153229,-10.3477,0.00319267,-0.0170276,0.0117065,-35.2617,45.0938,43.2656,-0.689244,-1.17622,
Mon Feb  5 12:08:47 2018,5576126,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,60,24,0.105345,0.287304,-10.2903,0.00532112,-0.0170276,0.0117065,-35.2617,45.0938,43.2656,-0.586306,-1.18597,
Mon Feb  5 12:08:47 2018,5586127,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,60,24,0.0574608,0.234632,-10.0652,0.0042569,-0.0170276,0.0117065,-35.2617,45.0938,43.2656,-0.327001,-1.19573,
Mon Feb  5 12:08:47 2018,5596128,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,24,0.0143652,0.196325,-10.2328,0.00319267,-0.0170276,0.00532112,-35.2617,45.0938,43.2656,-0.0804191,-1.20549,
Mon Feb  5 12:08:47 2018,5606129,758.987,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,24,0.0957681,0.186748,-10.1514,-0.00106422,-0.0170276,0.00638535,-35.2617,45.0938,43.2656,-0.540419,-1.21524,
Mon Feb  5 12:08:47 2018,5616130,758.987,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,24,0.0526724,0.172383,-10.2999,0,-0.0148991,0.00744957,-35.2617,45.0938,43.2656,-0.292961,-1.22439,
Mon Feb  5 12:08:47 2018,5626131,758.987,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,24,0.0143652,0.244209,-10.3573,0.00532112,-0.0159634,0.0106422,-36.8174,45.6141,44.7633,-0.079445,-1.23323,
Mon Feb  5 12:08:47 2018,5636132,758.987,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,62,0.0335188,0.158017,-10.2137,0.0042569,-0.0170276,0.00957802,-36.8174,45.6141,44.7633,-0.188008,-1.24268,
Mon Feb  5 12:08:47 2018,5646133,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,62,0.124498,0.225055,-10.2711,0.00319267,-0.0127707,0.0117065,-36.8174,45.6141,44.7633,-0.694294,-1.25122,
Mon Feb  5 12:08:47 2018,5656134,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,58,24,0.0526724,0.177171,-10.3286,-0.00212845,-0.0138349,0.00744957,-36.8174,45.6141,44.7633,-0.292144,-1.25884,
Mon Feb  5 12:08:47 2018,5666135,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,58,24,0.0143652,0.234632,-10.2903,0.00319267,-0.0148991,0.00744957,-36.8174,45.6141,44.7633,-0.079964,-1.26707,
Mon Feb  5 12:08:47 2018,5676136,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,60,24,0.0957681,0.177171,-10.3621,0.00532112,-0.0202203,0.00957802,-36.8174,45.6141,44.7633,-0.529443,-1.27713,
Mon Feb  5 12:08:47 2018,5686137,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,60,24,0.00957681,0.138864,-10.3094,0,-0.0148991,0.0138349,-36.8174,45.6141,44.7633,-0.0532193,-1.28719,
Mon Feb  5 12:08:47 2018,5696147,758.266,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1202,0,16,64,0.162806,0.153229,-10.319,0.00638535,-0.0138349,0.00851379,-36.8174,45.6141,44.7633,-0.903796,-1.29543,
Mon Feb  5 12:08:47 2018,5706148,758.101,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1202,0,16,64,-0.023942,0.196325,-10.2232,0.00851379,-0.0138349,0.00744957,-36.8174,45.6141,44.7633,0.134157,-1.30335,
Mon Feb  5 12:08:47 2018,5716149,758.101,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1204,0,60,64,0.11971,0.138864,-10.2759,0,-0.0170276,0.00744957,-36.8174,45.6141,44.7633,-0.667381,-1.31219,
Mon Feb  5 12:08:47 2018,5726150,758.101,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1204,0,60,64,0.023942,0.181959,-10.228,0.00319267,-0.0180918,0.0106422,-36.8174,45.6141,44.7633,-0.134098,-1.32226,
Mon Feb  5 12:08:47 2018,5736151,758.101,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1204,0,60,64,0.0191536,0.23942,-10.2232,0.0042569,-0.0180918,0.00851379,-36.8174,45.6141,44.7633,-0.107316,-1.33262,
Mon Feb  5 12:08:47 2018,5746152,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1204,0,60,64,0.0287304,0.220267,-10.3525,0.00532112,-0.0138349,0.00744957,-36.8174,45.6141,44.7633,-0.158971,-1.34177,
Mon Feb  5 12:08:47 2018,5756153,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,0.0526724,0.220267,-10.2903,0.00319267,-0.0170276,0.00957802,-36.8174,45.6141,44.7633,-0.293208,-1.35061,
Mon Feb  5 12:08:47 2018,5766154,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,0.0335188,0.153229,-10.2041,-0.00106422,-0.0159634,0.00638535,-36.8174,45.6141,44.7633,-0.188186,-1.36006,
Mon Feb  5 12:08:47 2018,5776155,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,24,0.071826,0.196325,-10.1945,0.0042569,-0.019156,0.00532112,-36.8174,45.6141,44.7633,-0.403599,-1.37012,
Mon Feb  5 12:08:47 2018,5786156,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,24,0.00957681,0.220267,-10.1897,0.00532112,-0.019156,0.0042569,-36.8174,45.6141,44.7633,-0.0538368,-1.3811,
Mon Feb  5 12:08:47 2018,5796157,757.805,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1202,0,18,24,0.0814029,0.153229,-10.161,0.00319267,-0.0138349,0.00638535,-36.8174,45.6141,44.7633,-0.458952,-1.39055,
Mon Feb  5 12:08:47 2018,5806158,759.248,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1202,0,18,24,0.023942,0.21069,-10.1514,0.00638535,-0.0170276,0.00851379,-36.8174,45.6141,44.7633,-0.135102,-1.39939,
Mon Feb  5 12:08:47 2018,5816159,759.248,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,62,-0.0670376,0.162806,-10.2232,0.0042569,-0.0148991,0.0127707,-36.8174,45.6141,44.7633,0.375657,-1.40854,
Mon Feb  5 12:08:47 2018,5826160,759.248,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,62,0.100556,0.244209,-10.3238,0.00106422,-0.0148991,0.0138349,-36.8174,45.6141,44.7633,-0.557902,-1.41707,
Mon Feb  5 12:08:47 2018,5836161,759.248,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,60,0.0909797,0.162806,-10.2663,0.00532112,-0.0180918,0.0117065,-36.8174,45.6141,44.7633,-0.507675,-1.42652,
Mon Feb  5 12:08:47 2018,5846162,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,16,60,0.0526724,0.138864,-10.1418,0.0042569,-0.0159634,0.00957802,-36.8174,45.6141,44.7633,-0.29754,-1.43628,
Mon Feb  5 12:08:47 2018,5856163,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,60,0.0335188,0.244209,-10.4291,0.00638535,-0.0148991,0.0042569,-36.8174,45.6141,44.7633,-0.184095,-1.44512,
Mon Feb  5 12:08:47 2018,5866164,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,60,0.0766145,0.234632,-10.2807,0.00212845,-0.0202203,0.00851379,-36.8174,45.6141,44.7633,-0.426864,-1.45518,
Mon Feb  5 12:08:47 2018,5876165,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1212,0,62,60,-0.0287304,0.148441,-10.3813,0.00638535,-0.0159634,0.00638535,-36.2988,44.0531,44.2641,0.158551,-1.46555,
Mon Feb  5 12:08:47 2018,5886166,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1212,0,62,60,0.0335188,0.0814029,-10.2903,0.00319267,-0.0170276,0.00851379,-36.2988,44.0531,44.2641,-0.186625,-1.475,
Mon Feb  5 12:08:47 2018,5896167,759.022,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,62,24,0.0622492,0.196325,-10.2903,0.00106422,-0.0127707,0.00638535,-36.2988,44.0531,44.2641,-0.346534,-1.48354,
Mon Feb  5 12:08:47 2018,5906168,758.118,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,62,24,0.0670376,0.177171,-10.3813,0.00212845,-0.0148991,0.00851379,-36.2988,44.0531,44.2641,-0.369932,-1.49146,
Mon Feb  5 12:08:47 2018,5916172,758.118,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,62,0.0191536,0.196325,-10.2568,0,-0.019156,0.00851379,-36.2988,44.0531,44.2641,-0.106975,-1.50122,
Mon Feb  5 12:08:47 2018,5926173,758.118,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,62,0.114922,0.21069,-10.1945,0.00851379,-0.0117065,0.00957802,-36.2988,44.0531,44.2641,-0.645724,-1.51006,
Mon Feb  5 12:08:47 2018,5936174,758.118,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1204,0,16,62,0.167594,0.21069,-10.319,0.00212845,-0.0170276,0.00744957,-36.2988,44.0531,44.2641,-0.930282,-1.51829,
Mon Feb  5 12:08:47 2018,5946175,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1204,0,16,62,0.0383072,0.292093,-10.1849,0.00106422,-0.0180918,0.00532112,-36.2988,44.0531,44.2641,-0.215409,-1.52835,
Mon Feb  5 12:08:47 2018,5956176,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,62,24,0.0766145,0.229843,-10.2328,0.00319267,-0.0127707,0.00638535,-36.2988,44.0531,44.2641,-0.428865,-1.53719,
Mon Feb  5 12:08:47 2018,5966177,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,62,24,0.0574608,0.162806,-10.2951,-0.00106422,-0.0170276,0.00638535,-36.2988,44.0531,44.2641,-0.319747,-1.54573,
Mon Feb  5 12:08:47 2018,5976178,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1204,0,60,24,-0.0191536,0.181959,-10.2711,0.00532112,-0.0159634,0.00851379,-36.2988,44.0531,44.2641,0.106828,-1.55518,
Mon Feb  5 12:08:47 2018,5986185,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1204,0,60,24,0.105345,0.11971,-10.2807,0.00106422,-0.0148991,0.0106422,-36.2988,44.0531,44.2641,-0.587041,-1.56402,
Mon Feb  5 12:08:47 2018,5996186,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,62,64,0.110133,0.186748,-10.3286,0.00106422,-0.0159634,0.00744957,-36.2988,44.0531,44.2641,-0.610819,-1.57286,
