today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 07:02:46 2019,21581297,951.102,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,24,10,62,26,-0.220267,-0.727837,-9.22246,0.0117065,-0.071303,-0.0223487,-23.4609,51.4195,19.8387,-1.36818,497.633,12.2949,-0.0372411,12.2576,
Thu Sep 19 07:02:46 2019,21591298,951.102,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,60,26,-0.138864,-0.718261,-8.77714,0.0457616,-0.052147,-0.0287341,-23.4609,51.4195,19.8387,-0.906405,497.914,11.453,-0.0402763,11.4128,
Thu Sep 19 07:02:46 2019,21601299,951.102,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,60,26,-0.11971,-0.713472,-8.82503,0.0957802,-0.0351194,-0.00744957,-20.7539,51.9627,19.3166,-0.777161,498.196,10.6358,-0.0423217,10.5935,
Thu Sep 19 07:02:46 2019,21611300,951.102,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,10,58,24,-0.45011,-0.852336,-8.46111,0.135156,-0.00957802,-0.0276698,-20.7539,51.9627,19.3166,-3.04513,498.475,9.84268,-0.0463528,9.79633,
Thu Sep 19 07:02:46 2019,21621301,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,10,58,24,-0.521936,-0.962469,-8.14507,0.169212,0.00638535,-0.00957802,-20.7539,51.9627,19.3166,-3.6665,498.757,9.06985,-0.0473028,9.02255,
Thu Sep 19 07:02:46 2019,21631302,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,24,8,60,24,-0.565032,-1.04387,-8.26478,0.203267,0.0234129,-0.0042569,-20.7539,51.9627,19.3166,-3.91101,499.039,8.31498,-0.0482072,8.26677,
Thu Sep 19 07:02:46 2019,21641303,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,58,24,-0.732626,-1.31202,-8.09719,0.243707,0.0542754,-0.00744957,-20.7539,51.9627,19.3166,-5.16999,499.316,7.57714,-0.052698,7.52445,
Thu Sep 19 07:02:46 2019,21651304,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,58,24,-0.770933,-1.42694,-8.13071,0.252221,0.071303,-0.00638535,-20.7539,51.9627,19.3166,-5.41645,499.598,6.85485,-0.0527629,6.80209,
Thu Sep 19 07:02:46 2019,21661305,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,24,8,58,24,-0.6608,-1.16837,-8.09719,0.291597,0.100037,-0,-20.7539,51.9627,19.3166,-4.66549,499.876,6.14855,-0.0558886,6.09267,
Thu Sep 19 07:02:46 2019,21671306,948.903,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,24,8,58,24,-0.703895,-1.15879,-8.09719,0.313946,0.125578,-0.00319267,-20.7539,51.9627,19.3166,-4.96828,500.155,5.46047,-0.0576221,5.40284,
Thu Sep 19 07:02:46 2019,21681307,948.365,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,24,8,58,24,-0.804452,-1.13485,-8.011,0.310753,0.147927,-0.0106422,-20.7539,51.9627,19.3166,-5.73433,500.436,4.79105,-0.0581363,4.73291,
Thu Sep 19 07:02:46 2019,21691308,948.365,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,8,60,24,-0.555455,-1.00556,-8.24084,0.32246,0.158569,-0.00212845,-20.7539,51.9627,19.3166,-3.85606,500.719,4.14128,-0.055183,4.0861,
Thu Sep 19 07:02:46 2019,21701309,948.365,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,8,60,24,-0.42138,-1.22104,-8.73405,0.335231,0.154313,-0.00744957,-20.7539,51.9627,19.3166,-2.76213,501.007,3.5158,-0.048183,3.46762,
Thu Sep 19 07:02:46 2019,21711310,948.365,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,22,8,16,66,-0.325611,-1.63285,-8.98783,0.317139,0.168147,0.00638535,-20.7539,51.9627,19.3166,-2.07481,501.289,2.91939,-0.0465703,2.87282,
Thu Sep 19 07:02:46 2019,21721311,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,22,8,16,66,-0.292093,-1.44131,-8.73405,0.303304,0.170276,0.0127707,-20.7539,51.9627,19.3166,-1.91543,501.575,2.35432,-0.0417146,2.3126,
Thu Sep 19 07:02:46 2019,21731315,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,24,10,58,24,-0.253785,-1.5275,-9.3326,0.286276,0.147927,-0.0234129,-20.7539,51.9627,19.3166,-1.55769,501.868,1.82134,-0.0304002,1.79094,
Thu Sep 19 07:02:46 2019,21741316,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,24,10,58,24,0.0287304,-1.48441,-8.85376,0.310753,0.131964,0.0266056,-20.7539,51.9627,19.3166,0.185924,502.159,1.3222,-0.021672,1.30053,
Thu Sep 19 07:02:46 2019,21751317,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5008,0,14,18,18,66,-0.0622492,-1.69988,-9.63906,0.234129,0.0553397,-0.0117065,-20.7539,51.9627,19.3166,-0.370013,502.467,0.859021,0.00302831,0.86205,
Thu Sep 19 07:02:46 2019,21761318,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5008,0,14,18,18,66,-0.0909797,-1.74298,-9.54808,0.23945,0.133028,-0.00212845,-20.7539,51.9627,19.3166,-0.545932,502.732,0.430924,-0.0166793,0.414245,
Thu Sep 19 07:02:46 2019,21771319,948.738,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,20,20,18,64,-0.373495,-1.75256,-9.19373,0.177725,0.109615,-0.00638535,-20.7539,51.9627,19.3166,-2.32636,503.025,0.0340066,-0.00696966,0.0270369,
Thu Sep 19 07:02:46 2019,21781320,949.338,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,20,20,18,64,-0.177171,-2.01113,-9.26077,0.166019,0.10323,-0.0212845,-20.7539,51.9627,19.3166,-1.09601,503.313,-0.335249,-0.00269755,-0.337947,
Thu Sep 19 07:02:46 2019,21791321,949.338,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,60,66,-0.191536,-1.92973,-9.35175,0.140478,0.105358,-0.0500185,-20.7539,51.9627,19.3166,-1.17333,503.599,-0.67723,-0.00112816,-0.678358,
Thu Sep 19 07:02:46 2019,21801322,949.338,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,60,66,-0.225055,-2.03028,-9.43315,0.101101,0.0979086,-0.0287341,-20.7539,51.9627,19.3166,-1.3667,503.888,-0.992131,0.00293662,-0.989194,
Thu Sep 19 07:02:46 2019,21811323,949.338,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,10,20,16,62,-0.272939,-2.15957,-9.26556,0.0702388,0.0606608,-0.0766241,-20.7539,51.9627,19.3166,-1.6873,504.185,-1.2818,0.0148236,-1.26698,
Thu Sep 19 07:02:46 2019,21821324,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,10,20,16,62,-0.244209,-2.2314,-9.43315,0.0297983,0.104294,-0.0691746,-20.7539,51.9627,19.3166,-1.48296,504.459,-1.5479,0.00348865,-1.54441,
Thu Sep 19 07:02:46 2019,21831325,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,62,24,-0.00957681,-2.4756,-8.98304,-0.00532112,0.0862022,-0.0500185,-20.7539,51.9627,19.3166,-0.061083,504.75,-1.78998,0.0100106,-1.77997,
Thu Sep 19 07:02:46 2019,21841326,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,22,8,62,24,-0.143652,-2.16915,-9.0022,-0.0553397,0.126643,-0.0766241,-20.7539,51.9627,19.3166,-0.914218,505.025,-2.00711,-8.13082e-05,-2.00719,
Thu Sep 19 07:02:46 2019,21851327,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,20,20,18,62,0.201113,-2.25534,-8.90164,-0.0787526,0.124514,-0.080881,-20.7539,51.9627,19.3166,1.29425,505.312,-2.19878,0.00231197,-2.19646,
Thu Sep 19 07:02:46 2019,21861328,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,2,14,20,16,62,0.100556,-2.40857,-8.90643,-0.118129,0.0872664,-0.0564039,-22.3781,55.0406,18.4465,0.646861,505.609,-2.36366,0.0141672,-2.34949,
Thu Sep 19 07:02:46 2019,21871329,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,2,14,20,16,62,0.0766145,-2.60489,-8.82503,-0.155377,0.0798168,-0.0819453,-22.3781,55.0406,18.4465,0.497401,505.898,-2.5027,0.0167522,-2.48595,
Thu Sep 19 07:02:46 2019,21881330,949.651,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,2,14,20,16,62,0.201113,-2.61926,-8.59997,-0.195817,0.0574681,-0.0819453,-22.3781,55.0406,18.4465,1.33964,506.191,-2.61766,0.0231437,-2.59452,
Thu Sep 19 07:02:46 2019,21891331,949.651,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,10,20,18,62,0.191536,-2.48039,-8.45632,-0.221359,0.0404405,-0.0564039,-22.3781,55.0406,18.4465,1.29753,506.482,-2.70875,0.0274398,-2.68131,
Thu Sep 19 07:02:46 2019,21901332,949.651,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,10,20,18,62,0.158017,-2.45166,-8.61913,-0.259671,0.0266056,-0.0649177,-22.3781,55.0406,18.4465,1.05031,506.773,-2.77716,0.0304127,-2.74675,
Thu Sep 19 07:02:46 2019,21911333,949.651,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,18,62,0.0526724,-2.25534,-8.68138,-0.293726,0.0170276,-0.0702388,-22.3781,55.0406,18.4465,0.347626,507.062,-2.82574,0.031828,-2.79392,
Thu Sep 19 07:02:46 2019,21921334,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,18,62,0.0814029,-2.17872,-8.77714,-0.309689,0.0117065,-0.0574681,-22.3781,55.0406,18.4465,0.53137,507.35,-2.85738,0.0318431,-2.82554,
Thu Sep 19 07:02:46 2019,21931335,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,10,20,16,62,0.21069,-2.25055,-8.60476,-0.335231,0.00957802,-0.0702388,-22.3781,55.0406,18.4465,1.40262,507.637,-2.87289,0.0308823,-2.84201,
Thu Sep 19 07:02:46 2019,21941336,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,10,20,16,62,0.201113,-2.09253,-8.8777,-0.375671,0.0180918,-0.0595966,-22.3781,55.0406,18.4465,1.29774,507.921,-2.87186,0.0269264,-2.84493,
Thu Sep 19 07:02:46 2019,21951337,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,24,8,62,24,0.21069,-1.89142,-8.74362,-0.394827,0.0202203,-0.061725,-22.3781,55.0406,18.4465,1.38036,508.207,-2.855,0.0250055,-2.83,
Thu Sep 19 07:02:46 2019,21961338,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,2,24,8,62,24,0.21069,-1.70946,-8.87291,-0.409726,0.0255414,-0.0659819,-22.3781,55.0406,18.4465,1.36025,508.492,-2.82369,0.022238,-2.80145,
Thu Sep 19 07:02:46 2019,21971339,949.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,14,20,16,62,0.268151,-1.60412,-8.71011,-0.436332,0.0266056,-0.0649177,-22.3781,55.0406,18.4465,1.76336,508.778,-2.77884,0.0208119,-2.75802,
Thu Sep 19 07:02:46 2019,21981340,949.355,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,14,20,16,62,0.320823,-1.7334,-8.68138,-0.46613,0.0244772,-0.0638535,-22.3781,55.0406,18.4465,2.11642,509.065,-2.7207,0.0202829,-2.70042,
Thu Sep 19 07:02:46 2019,21991341,949.355,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,22,8,62,24,0.0766145,-1.46525,-8.77714,-0.481029,0.00319267,-0.0542754,-21.6562,51.4195,19.1426,0.500115,509.358,-2.6511,0.0250018,-2.6261,
Thu Sep 19 07:02:46 2019,22001342,949.355,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,22,8,62,24,-0.0670376,-1.47483,-8.61434,-0.509763,-0.00957802,-0.0787526,-21.6562,51.4195,19.1426,-0.445873,509.648,-2.57489,0.0268755,-2.54801,
Thu Sep 19 07:02:46 2019,22011343,949.355,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4996,0,22,8,62,24,-0.114922,-1.39343,-8.95431,-0.522534,-0.0287341,-0.071303,-21.6562,51.4195,19.1426,-0.735307,509.94,-2.4965,0.0302279,-2.46627,
Thu Sep 19 07:02:46 2019,22021344,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4996,0,22,8,62,24,0.0047884,-1.50835,-9.35654,-0.525727,-0.0436332,-0.071303,-21.6562,51.4195,19.1426,0.0293223,510.231,-2.41712,0.0320217,-2.3851,
Thu Sep 19 07:02:46 2019,22031345,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,22,10,60,24,0.0766145,-1.52271,-9.43315,-0.534241,-0.0595966,-0.0670461,-21.6562,51.4195,19.1426,0.465337,510.522,-2.33557,0.0338474,-2.30172,
Thu Sep 19 07:02:46 2019,22041346,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,22,10,60,24,-0.0335188,-1.69031,-9.35654,-0.536369,-0.0723673,-0.0542754,-21.6562,51.4195,19.1426,-0.205255,510.812,-2.25142,0.0345051,-2.21691,
Thu Sep 19 07:02:46 2019,22051347,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,10,20,16,64,0,-1.46046,-9.11233,-0.534241,-0.0819453,-0.0510828,-21.6562,51.4195,19.1426,0,511.101,-2.16587,0.0341222,-2.13174,
Thu Sep 19 07:02:46 2019,22061348,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,10,22,16,62,0.148441,-1.2402,-9.09318,-0.529984,-0.0766241,-0.0340552,-21.6562,51.4195,19.1426,0.935236,511.386,-2.07872,0.0295231,-2.0492,
Thu Sep 19 07:02:46 2019,22071349,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,10,22,16,62,0.215478,-0.914585,-9.09318,-0.520406,-0.0585323,-0.00319267,-21.6562,51.4195,19.1426,1.35747,511.667,-1.98808,0.0217549,-1.96633,
Thu Sep 19 07:02:46 2019,22081350,949.399,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5000,0,10,22,16,62,0.0191536,-0.593762,-8.78672,-0.498057,-0.042569,0.0202203,-21.6562,51.4195,19.1426,0.124895,511.949,-1.89409,0.0150836,-1.879,
Thu Sep 19 07:02:46 2019,22091351,949.399,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,20,8,62,24,-0.186748,-0.23942,-8.64307,-0.479965,-0.0276698,0.0297983,-21.6562,51.4195,19.1426,-1.23778,512.231,-1.80058,0.00925798,-1.79132,
Thu Sep 19 07:02:46 2019,22101352,949.399,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,20,8,62,24,-0.301669,-0.201113,-8.78672,-0.44591,-0.00851379,0.0287341,-21.6562,51.4195,19.1426,-1.96633,512.512,-1.71229,0.00273282,-1.70956,
Thu Sep 19 07:02:46 2019,22111353,949.399,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,10,60,24,-0.339977,-0.316035,-8.84897,-0.412919,0.0042569,0.0478901,-21.6562,51.4195,19.1426,-2.20022,512.795,-1.632,-0.00150864,-1.63351,
Thu Sep 19 07:02:46 2019,22121354,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,10,60,24,-0.612916,-0.474052,-8.95431,-0.368222,0.00851379,0.0446974,-21.6562,51.4195,19.1426,-3.91575,513.08,-1.56207,-0.00303409,-1.56511,
Thu Sep 19 07:02:46 2019,22131355,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,24,8,16,66,-0.593762,-0.588974,-9.26077,-0.327781,0.019156,0.0276698,-21.6562,51.4195,19.1426,-3.66855,513.364,-1.50512,-0.00615795,-1.51128,
Thu Sep 19 07:02:46 2019,22141356,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,24,8,16,66,-0.47884,-0.469264,-9.14585,-0.297983,0.0106422,0.0138349,-21.6562,51.4195,19.1426,-2.99705,513.653,-1.46078,-0.00374407,-1.46453,
Thu Sep 19 07:02:46 2019,22151357,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,2,24,8,16,62,-0.335188,-0.0909797,-9.43315,-0.255414,0.019156,-0.0042569,-21.6562,51.4195,19.1426,-2.03504,513.937,-1.42573,-0.0062209,-1.43195,
Thu Sep 19 07:02:46 2019,22161358,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,2,24,8,16,62,-0.320823,0.258574,-9.5385,-0.211781,0.0212845,-0.00532112,-21.6562,51.4195,19.1426,-1.92639,514.223,-1.39677,-0.00669374,-1.40346,
Thu Sep 19 07:02:46 2019,22171359,950.285,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,24,8,62,24,-0.234632,0.363919,-9.71088,-0.158569,0.0319267,0.00212845,-21.6562,51.4195,19.1426,-1.3841,514.506,-1.37185,-0.00942046,-1.38127,
Thu Sep 19 07:02:46 2019,22181360,950.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,24,8,62,24,-0.258574,0.335188,-9.80665,-0.112808,0.0478901,0.00851379,-21.6562,51.4195,19.1426,-1.51038,514.788,-1.34973,-0.0133447,-1.36308,
Thu Sep 19 07:02:46 2019,22191361,950.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,22,8,60,24,-0.320823,0.162806,-9.95509,-0.0702388,0.0585323,0.019156,-21.6562,51.4195,19.1426,-1.84584,515.072,-1.3303,-0.0154508,-1.34575,
Thu Sep 19 07:02:46 2019,22201362,950.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,22,8,60,24,-0.253785,0.0766145,-10.0221,-0.0212845,0.0649177,0.0170276,-21.6562,51.4195,19.1426,-1.45056,515.356,-1.31377,-0.0161294,-1.3299,
Thu Sep 19 07:02:46 2019,22211363,950.181,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,2,10,22,18,64,-0.469264,0.306458,-9.80186,0.0138349,0.0500185,0.0255414,-21.6562,51.4195,19.1426,-2.74094,515.647,-1.30076,-0.0108606,-1.31162,
Thu Sep 19 07:02:46 2019,22221364,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,2,10,22,18,64,-0.426168,0.550666,-10.477,0.00532112,0.0564039,0.0989729,-21.6562,51.4195,19.1426,-2.3293,515.932,-1.29268,-0.0118274,-1.30451,
Thu Sep 19 07:02:46 2019,22231365,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4970,0,24,8,60,24,0.0670376,1.94409,-9.23683,0.113872,0.0649177,-0.0223487,-21.6562,51.4195,19.1426,0.415826,516.216,-1.287,-0.0132472,-1.30025,
Thu Sep 19 07:02:46 2019,22241366,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4970,0,24,8,60,24,0.172383,-0.943315,-11.0421,0.121322,0.0691746,-0.00851379,-21.6562,51.4195,19.1426,0.894398,516.501,-1.27751,-0.0133367,-1.29085,
Thu Sep 19 07:02:46 2019,22251367,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,14,20,16,66,-0.387861,0.282516,-10.1035,0.0436332,0.0691746,0.0659819,-21.6562,51.4195,19.1426,-2.19843,516.787,-1.264,-0.0122085,-1.27621,
Thu Sep 19 07:02:46 2019,22261368,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,10,20,18,64,0.114922,-0.483629,-9.81144,0.110679,0.0404405,-0.0308625,-21.6562,51.4195,19.1426,0.671077,517.082,-1.24954,-0.00322613,-1.25277,
Thu Sep 19 07:02:46 2019,22271369,948.53,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,10,20,18,64,-0.201113,-0.746991,-9.93594,0.094716,0.019156,0.0106422,-21.6562,51.4195,19.1426,-1.15956,517.375,-1.2335,0.00292991,-1.23057,
Thu Sep 19 07:02:46 2019,22281370,948.356,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,10,20,18,64,-0.632069,0.0574608,-10.3813,0.0468259,0.0042569,-0,-21.6562,51.4195,19.1426,-3.48419,517.666,-1.219,0.00681223,-1.21219,
Thu Sep 19 07:02:46 2019,22291371,948.356,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,8,18,18,62,-0.445322,0.071826,-10.3813,0.0606608,0.00319267,-0.0234129,-21.6562,51.4195,19.1426,-2.4563,517.952,-1.21112,0.00655472,-1.20457,
Thu Sep 19 07:02:46 2019,22301372,948.356,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,8,18,18,62,-0.378284,-0.0670376,-10.3765,0.0638535,0,-0.00744957,-21.6562,51.4195,19.1426,-2.08785,518.24,-1.20924,0.00687418,-1.20236,
Thu Sep 19 07:02:46 2019,22311373,948.356,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4952,0,14,20,16,62,-0.45011,0.0335188,-10.3765,0.0585323,0.00106422,-0.0159634,-21.6562,51.4195,19.1426,-2.48382,518.526,-1.21155,0.00598088,-1.20557,
Thu Sep 19 07:02:46 2019,22321374,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4952,0,14,20,16,62,-0.464475,-0.129287,-10.1083,0.0659819,0.0223487,-0.0297983,-21.6562,51.4195,19.1426,-2.63088,518.806,-1.21824,-0.000413288,-1.21865,
Thu Sep 19 07:02:46 2019,22331376,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,14,18,18,62,-0.177171,-0.258574,-10.1418,0.0595966,0.0287341,-0.032991,-21.6562,51.4195,19.1426,-1.00082,519.091,-1.22801,-0.00220366,-1.23021,
Thu Sep 19 07:02:46 2019,22341377,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,14,18,18,62,-0.268151,0.047884,-10.3142,0.0383121,0.0478901,-0.0180918,-21.6562,51.4195,19.1426,-1.48925,519.372,-1.2381,-0.00731257,-1.24541,
Thu Sep 19 07:02:46 2019,22351378,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,14,20,16,66,-0.306458,0.0526724,-10.3142,0.0606608,0.0659819,-0.0297983,-21.6562,51.4195,19.1426,-1.70188,519.653,-1.24801,-0.0116545,-1.25966,
Thu Sep 19 07:02:46 2019,22361379,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,14,20,16,66,-0.143652,-0.301669,-10.5297,0.0574681,0.0936517,-0.032991,-21.6562,51.4195,19.1426,-0.781613,519.932,-1.25773,-0.018208,-1.27593,
Thu Sep 19 07:02:46 2019,22371380,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,22,8,64,24,0.0383072,-0.440533,-10.7739,0.0383121,0.0872664,-0.0606608,-22.5586,47.2553,18.6205,0.203718,520.22,-1.26476,-0.0148279,-1.27959,
Thu Sep 19 07:02:46 2019,22381381,949.208,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4990,0,22,8,64,24,-0.158017,-0.612916,-10.8074,0.0436332,0.0755599,-0.0510828,-22.5586,47.2553,18.6205,-0.837673,520.51,-1.26756,-0.0101838,-1.27775,
Thu Sep 19 07:02:46 2019,22391382,949.208,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,22,8,16,60,-0.11971,-0.407014,-10.6303,0.0297983,0.0670461,-0.0489543,-22.5586,47.2553,18.6205,-0.645196,520.799,-1.26734,-0.00681141,-1.27415,
Thu Sep 19 07:02:46 2019,22401383,949.208,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,22,8,16,60,0.0047884,-0.3304,-10.5536,0.0266056,0.0649177,-0.0574681,-22.5586,47.2553,18.6205,0.0259963,521.086,-1.26434,-0.0054089,-1.26974,
