today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 06:50:42 2019,4949578,948.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,18,16,68,0.124498,0.0766145,-9.59596,0.00957802,0,-0.00744957,-22.7391,36.9352,17.4023,0.743317,21.1995,0.695448,-0.0364326,0.659016,
Thu Sep 19 06:50:42 2019,4959579,948.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,18,16,68,0.11971,0.0622492,-9.55765,0.0042569,-0.0042569,-0.0127707,-22.7391,36.9352,17.4023,0.717596,21.4872,0.696844,-0.0437481,0.653096,
Thu Sep 19 06:50:42 2019,4969580,948.634,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,24,0.158017,0.0766145,-9.69173,0.00638535,-0.0042569,-0.0042569,-23.4609,39.1078,18.7945,0.934088,21.7736,0.698429,-0.0514441,0.646985,
Thu Sep 19 06:50:42 2019,4979581,948.782,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,24,0.21069,0.11971,-9.69652,0.00744957,-0.00319267,-0.00957802,-23.4609,39.1078,18.7945,1.24475,22.0598,0.700857,-0.0585836,0.642273,
Thu Sep 19 06:50:42 2019,4989582,948.782,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,14,20,18,66,0.129287,0.071826,-9.61033,0.00851379,-0.0042569,-0.00638535,-23.4609,39.1078,18.7945,0.770749,22.3466,0.704391,-0.0643135,0.640078,
Thu Sep 19 06:50:42 2019,4999583,948.782,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,14,20,18,66,0.124498,0.0766145,-9.73482,0.00851379,-0.00319267,-0.0042569,-23.4609,39.1078,18.7945,0.732715,22.6328,0.708287,-0.0698954,0.638392,
Thu Sep 19 06:50:42 2019,5009584,948.782,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,20,8,62,26,0.129287,0.0670376,-9.61033,0.00638535,-0.00638535,-0.00638535,-23.4609,39.1078,18.7945,0.770749,22.9202,0.712016,-0.0735737,0.638442,
Thu Sep 19 06:50:42 2019,5019585,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,20,8,62,26,0.0766145,0.167594,-9.5816,0.00638535,-0.00212845,-0.00319267,-23.4609,39.1078,18.7945,0.458128,23.2054,0.715319,-0.0787026,0.636616,
Thu Sep 19 06:50:42 2019,5029586,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,26,0.110133,-0.0143652,-9.59117,0.00638535,0.00106422,-0.00532112,-23.4609,39.1078,18.7945,0.657886,23.491,0.717854,-0.0828066,0.635047,
Thu Sep 19 06:50:42 2019,5039587,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,26,0.124498,0.047884,-9.64863,0.00532112,-0.00319267,-0.00532112,-23.4609,39.1078,18.7945,0.73926,23.7787,0.719835,-0.0842066,0.635628,
Thu Sep 19 06:50:42 2019,5049588,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,20,8,62,66,0.177171,0.047884,-9.59596,0.00638535,-0.00212845,-0.0159634,-23.4609,39.1078,18.7945,1.05774,24.0649,0.721945,-0.0866287,0.635316,
Thu Sep 19 06:50:42 2019,5059589,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,20,8,62,66,0.0287304,0.0814029,-9.66779,0.00106422,-0.00212845,-0.0042569,-23.4609,39.1078,18.7945,0.170269,24.3513,0.724005,-0.0882262,0.635779,
Thu Sep 19 06:50:42 2019,5069590,949.72,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,20,8,62,26,0.0861913,0.0766145,-9.69652,0.00638535,-0.00212845,-0.00957802,-23.4609,39.1078,18.7945,0.509283,24.6378,0.724957,-0.0893549,0.635602,
Thu Sep 19 06:50:42 2019,5079591,948.408,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,20,8,62,26,0.167594,0.105345,-9.68215,0.0042569,-0.00212845,-0.0106422,-23.4609,39.1078,18.7945,0.991669,24.9243,0.72515,-0.0900504,0.6351,
Thu Sep 19 06:50:42 2019,5089592,948.408,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,20,66,0.0526724,0.0957681,-9.62469,0.00957802,0,-0.00638535,-23.4609,39.1078,18.7945,0.313556,25.2102,0.725237,-0.0909304,0.634307,
Thu Sep 19 06:50:42 2019,5099593,948.408,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,20,66,0.162806,0.023942,-9.63427,0.00532112,-0.00106422,-0.00851379,-24.1828,38.3836,19.1426,0.968128,25.497,0.725021,-0.0905189,0.634502,
Thu Sep 19 06:50:42 2019,5109594,948.408,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,18,66,0.153229,0.071826,-9.6199,0.00957802,-0.00319267,-0.0106422,-24.1828,38.3836,19.1426,0.912549,25.784,0.72507,-0.0895088,0.635561,
Thu Sep 19 06:50:42 2019,5119595,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,18,66,0.181959,0.0957681,-9.63427,0.00744957,-0.00532112,-0.00638535,-24.1828,38.3836,19.1426,1.082,26.0711,0.726035,-0.0882447,0.63779,
Thu Sep 19 06:50:42 2019,5129596,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,66,0.0909797,0.114922,-9.63427,0.00212845,-0.00212845,-0.00851379,-24.1828,38.3836,19.1426,0.541048,26.3567,0.727592,-0.088214,0.639378,
Thu Sep 19 06:50:42 2019,5139597,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,66,0.148441,0.11971,-9.67257,0.0042569,-0.00106422,-0.0138349,-24.1828,38.3836,19.1426,0.879223,26.6429,0.729141,-0.0872694,0.641872,
Thu Sep 19 06:50:42 2019,5149598,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,8,66,66,0.162806,0.0574608,-9.67257,0.00744957,-0.00319267,-0.00638535,-24.1828,38.3836,19.1426,0.964294,26.93,0.730887,-0.0852019,0.645685,
Thu Sep 19 06:50:42 2019,5159599,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,8,66,66,0.0143652,0.071826,-9.71088,0.00319267,-0.00319267,-0.0117065,-24.1828,38.3836,19.1426,0.0847571,27.2164,0.732455,-0.0835703,0.648885,
Thu Sep 19 06:50:42 2019,5169600,946.279,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,26,0.201113,0.071826,-9.7444,0.00638535,-0.00319267,-0.0042569,-24.1828,38.3836,19.1426,1.18235,27.5029,0.733311,-0.0817619,0.651549,
Thu Sep 19 06:50:42 2019,5179601,949.155,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,26,0.0766145,0.114922,-9.54808,0.00638535,-0.00319267,-0.00851379,-24.1828,38.3836,19.1426,0.459736,27.7894,0.734072,-0.0797985,0.654273,
Thu Sep 19 06:50:42 2019,5189602,949.155,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,62,66,0.0957681,-0.0191536,-9.56723,0.00532112,-0.0042569,-0.00744957,-24.1828,38.3836,19.1426,0.573513,28.0762,0.734521,-0.0774089,0.657112,
Thu Sep 19 06:50:42 2019,5199603,949.155,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,62,66,0.110133,0.0622492,-9.57202,0.00319267,-0.0042569,-0.0042569,-24.1828,38.3836,19.1426,0.659203,28.3627,0.734298,-0.075222,0.659076,
Thu Sep 19 06:50:42 2019,5209604,949.155,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,26,0.181959,0.114922,-9.81623,0.0042569,-0.00212845,-0.00957802,-24.1828,38.3836,19.1426,1.06195,28.6485,0.73411,-0.0735206,0.660589,
Thu Sep 19 06:50:42 2019,5219676,949.155,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,26,0.11971,0.0143652,-9.70131,0.00744957,-0.00638535,-0.00957802,-23.4609,38.0215,16.0102,0.706971,28.9362,0.73446,-0.0699373,0.664523,
Thu Sep 19 06:50:42 2019,5229677,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,18,62,0.124498,0.0047884,-9.62469,0.0042569,0,-0.00532112,-23.4609,38.0215,16.0102,0.741099,29.2209,0.735044,-0.0693088,0.665735,
Thu Sep 19 06:50:42 2019,5239678,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,8,18,62,0.153229,0.0622492,-9.7444,0.00744957,-0.00319267,-0.00744957,-23.4609,38.0215,16.0102,0.900892,29.5083,0.73572,-0.0658496,0.66987,
Thu Sep 19 06:50:42 2019,5249679,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,66,0.0861913,0.11971,-9.70131,0.00532112,-0.00319267,-0.0106422,-23.4609,38.0215,16.0102,0.509031,29.7948,0.736441,-0.0633093,0.673132,
Thu Sep 19 06:50:42 2019,5259680,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,66,0.11971,0.0287304,-9.5385,0.00212845,-0.00106422,-0.00638535,-23.4609,38.0215,16.0102,0.719036,30.0806,0.73681,-0.0613295,0.675481,
Thu Sep 19 06:50:42 2019,5269681,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,62,24,0.244209,0.148441,-9.67257,0.00319267,0,-0.00957802,-23.4609,38.0215,16.0102,1.44627,30.3668,0.737569,-0.0589946,0.678575,
Thu Sep 19 06:50:42 2019,5279682,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,62,24,0.138864,0.0670376,-9.56244,0.0042569,0.00532112,-0.0042569,-23.4609,38.0215,16.0102,0.831979,30.6518,0.739673,-0.0578028,0.68187,
Thu Sep 19 06:50:42 2019,5289683,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,18,66,0.0191536,0.0526724,-9.70609,0.00319267,0.00106422,-0.00744957,-23.4609,38.0215,16.0102,0.113065,30.9395,0.741848,-0.0538695,0.687978,
Thu Sep 19 06:50:42 2019,5299684,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,18,66,0.296881,0.114922,-9.64863,0.0042569,-0.00851379,-0.00957802,-23.4609,38.0215,16.0102,1.76239,31.2287,0.743699,-0.048608,0.695091,
Thu Sep 19 06:50:42 2019,5309685,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,10,62,26,0.205901,0.124498,-9.7444,0.00851379,0.00106422,-0.00319267,-23.4609,38.0215,16.0102,1.21049,31.5124,0.747161,-0.0488592,0.698302,
Thu Sep 19 06:50:42 2019,5319686,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,10,62,26,0.0430956,0.071826,-9.69173,0.0042569,-0.00106422,-0.0042569,-23.4609,38.0215,16.0102,0.254772,31.7995,0.751697,-0.0456983,0.705999,
Thu Sep 19 06:50:42 2019,5329687,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,26,0.0861913,0.0430956,-9.6199,0.00532112,-0.00212845,-0.00106422,-23.4609,38.0215,16.0102,0.513339,32.0863,0.755118,-0.0429254,0.712192,
Thu Sep 19 06:50:42 2019,5339688,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,26,0.110133,0.167594,-9.51935,0.00851379,-0.00744957,-0.00957802,-23.4609,38.0215,16.0102,0.66285,32.3743,0.757232,-0.0390588,0.718173,
Thu Sep 19 06:50:42 2019,5349689,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,0.0287304,0.0191536,-9.65821,0.00638535,-0.00744957,-0.00638535,-22.5586,38.2025,18.6205,0.170438,32.6608,0.758205,-0.0368305,0.721374,
Thu Sep 19 06:50:42 2019,5359690,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,0.0814029,0.0814029,-9.68215,0.00851379,0,-0.00638535,-22.5586,38.2025,18.6205,0.481704,32.9451,0.757634,-0.0366973,0.720937,
Thu Sep 19 06:50:42 2019,5369691,948.278,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,66,0.158017,0.0383072,-9.71567,0.00638535,-0.00212845,-0.00638535,-22.5586,38.2025,18.6205,0.931787,33.2322,0.756201,-0.0338066,0.722395,
Thu Sep 19 06:50:42 2019,5379692,947.174,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,66,0.114922,0.0766145,-9.5385,0.00638535,-0.00532112,-0.00638535,-22.5586,38.2025,18.6205,0.690278,33.5196,0.754901,-0.030744,0.724157,
Thu Sep 19 06:50:42 2019,5389693,947.174,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,22,18,66,0.105345,0.047884,-9.80665,0.00638535,-0.00319267,-0.00532112,-22.5586,38.2025,18.6205,0.615459,33.8055,0.753624,-0.0292847,0.724339,
Thu Sep 19 06:50:42 2019,5399694,947.174,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,22,18,66,0.162806,0.124498,-9.56244,0.0042569,0.00212845,-0.0042569,-22.5586,38.2025,18.6205,0.975398,34.0904,0.752344,-0.0287163,0.723628,
Thu Sep 19 06:50:42 2019,5409695,947.174,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,8,62,66,0.134075,0.0143652,-9.64863,0.00319267,0,-0.0042569,-22.5586,38.2025,18.6205,0.796119,34.3775,0.751507,-0.0260393,0.725467,
Thu Sep 19 06:50:42 2019,5419696,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,8,62,66,0.191536,0.11971,-9.5385,0.0042569,-0.00319267,-0.00638535,-22.5586,38.2025,18.6205,1.15036,34.6649,0.751412,-0.0232054,0.728207,
Thu Sep 19 06:50:42 2019,5429697,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,66,0.110133,0.071826,-9.77792,0.00744957,-0.00532112,-0.00212845,-22.5586,38.2025,18.6205,0.645322,34.952,0.752021,-0.0208147,0.731206,
Thu Sep 19 06:50:42 2019,5439698,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,66,0.0957681,0.0191536,-9.54329,0.00744957,0.00212845,-0.00532112,-22.5586,38.2025,18.6205,0.574951,35.2363,0.752585,-0.021173,0.731412,
Thu Sep 19 06:50:42 2019,5449699,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,12,20,18,64,0.0383072,-0.0143652,-9.80186,0.0042569,-0.00319267,-0.00744957,-22.5586,38.2025,18.6205,0.22392,35.5243,0.752166,-0.0179268,0.73424,
Thu Sep 19 06:50:42 2019,5459700,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,12,20,18,64,0.177171,-0.0047884,-9.73482,0.00957802,-0.00638535,-0.00532112,-22.5586,38.2025,18.6205,1.04265,35.8117,0.750893,-0.0154647,0.735428,
Thu Sep 19 06:50:42 2019,5469701,948.217,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,18,62,0.105345,0.071826,-9.72525,0.0042569,-0.00638535,-0.00744957,-22.5586,38.2025,18.6205,0.62061,36.0982,0.749658,-0.0140309,0.735627,
Thu Sep 19 06:50:42 2019,5479702,948.478,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,18,62,0.134075,0.143652,-9.78271,0.00744957,-0.00638535,-0.00638535,-22.5586,38.2025,18.6205,0.785209,36.3847,0.748595,-0.0126659,0.735929,
Thu Sep 19 06:50:42 2019,5489703,948.478,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,18,62,0.153229,0.0335188,-9.4954,0.00744957,-0.00638535,-0.0138349,-22.5586,38.2025,18.6205,0.924512,36.6712,0.747736,-0.0113692,0.736367,
Thu Sep 19 06:50:42 2019,5499704,948.478,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,18,62,0.134075,0.0335188,-9.72525,0.00744957,-0.00319267,-0.00957802,-22.5586,38.2025,18.6205,0.789848,36.9567,0.747359,-0.0110133,0.736346,
Thu Sep 19 06:50:42 2019,5509705,948.478,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,66,28,0.124498,0.0526724,-9.69652,0.0042569,-0.0042569,-0.00851379,-22.5586,38.2025,18.6205,0.73561,37.2435,0.747251,-0.00948254,0.737768,
Thu Sep 19 06:50:42 2019,5519706,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,66,28,0.158017,0.0430956,-9.73961,0.00851379,0,-0.00744957,-22.5586,38.2025,18.6205,0.929497,37.5288,0.747342,-0.00950332,0.737838,
Thu Sep 19 06:50:42 2019,5529707,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,20,18,62,0.196325,0.0814029,-9.54329,0.00212845,-0.0042569,-0.00744957,-22.5586,38.2025,18.6205,1.17852,37.8165,0.748165,-0.00715568,0.741009,
Thu Sep 19 06:50:42 2019,5539708,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,20,18,62,0.0670376,0.0143652,-9.57202,0.00957802,-0.0042569,-0.00106422,-22.5586,38.2025,18.6205,0.401265,38.103,0.749574,-0.00614402,0.74343,
Thu Sep 19 06:50:42 2019,5549709,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,20,18,62,0.047884,0.0526724,-9.62948,0.0042569,-0.00106422,-0.00638535,-22.5586,38.2025,18.6205,0.28491,38.3885,0.750172,-0.0060687,0.744103,
Thu Sep 19 06:50:42 2019,5559710,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,20,18,62,0.177171,0.071826,-9.53371,0.00532112,-0.00212845,-0.0042569,-22.5586,38.2025,18.6205,1.06464,38.6753,0.749809,-0.0048134,0.744995,
Thu Sep 19 06:50:42 2019,5569711,947.452,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,66,26,0.0957681,0.129287,-9.663,0.00532112,-0.00532112,-0.00744957,-22.5586,38.2025,18.6205,0.567829,38.9627,0.74946,-0.00305914,0.746401,
Thu Sep 19 06:50:42 2019,5579712,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,66,26,0.0526724,0.114922,-9.64384,0.00532112,-0.00319267,-0.00319267,-22.5586,38.2025,18.6205,0.312933,39.2486,0.748684,-0.00290344,0.74578,
Thu Sep 19 06:50:42 2019,5589713,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,18,20,62,0.201113,0.0622492,-9.61511,0.00638535,-0.00319267,-0.00212845,-22.5586,38.2025,18.6205,1.19824,39.5351,0.747404,-0.00216637,0.745238,
Thu Sep 19 06:50:42 2019,5599714,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,18,20,62,0.0574608,0.114922,-9.53371,0.00532112,-0.00106422,-0.00532112,-22.5586,38.2025,18.6205,0.345325,39.8209,0.746295,-0.0020674,0.744228,
Thu Sep 19 06:50:42 2019,5609715,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,20,16,62,0.11971,0.0191536,-9.56244,0.00744957,-0.00319267,-0.0042569,-22.5586,38.2025,18.6205,0.717236,40.108,0.744923,-0.000801744,0.744121,
Thu Sep 19 06:50:42 2019,5619716,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,20,16,62,0.11971,0.138864,-9.57202,0.0042569,-0.00106422,-0.00532112,-22.5586,38.2025,18.6205,0.716519,40.3939,0.743211,-0.000807918,0.742403,
Thu Sep 19 06:50:42 2019,5629717,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,0.0957681,0.0430956,-9.5816,0.00319267,-0.00744957,-0.00957802,-22.5586,38.2025,18.6205,0.572653,40.6822,0.741408,0.00152408,0.742932,
Thu Sep 19 06:50:42 2019,5639718,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,0.047884,0.071826,-9.65342,0.00532112,-0.00212845,-0.00851379,-22.5586,38.2025,18.6205,0.284203,40.9671,0.738986,0.000440166,0.739426,
Thu Sep 19 06:50:42 2019,5649719,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,66,26,0.124498,0.11971,-9.55287,0.0042569,0,-0.00638535,-22.5586,38.2025,18.6205,0.74667,41.253,0.735761,0.000324086,0.736085,
Thu Sep 19 06:50:42 2019,5659720,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,66,26,0.0861913,0.114922,-9.82102,0.00957802,0,-0.00744957,-22.5586,38.2025,18.6205,0.502827,41.5395,0.732185,0.000800296,0.732985,
Thu Sep 19 06:50:42 2019,5669721,948.973,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,12,20,20,66,0.0383072,0.0574608,-9.58638,0.00532112,-0.00106422,-0.00851379,-22.5586,38.2025,18.6205,0.228953,41.8263,0.728018,0.00152675,0.729545,
Thu Sep 19 06:50:42 2019,5679722,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,12,20,20,66,0.11971,0.134075,-9.46667,0.00851379,-0.00106422,-0.00319267,-22.5586,38.2025,18.6205,0.724491,42.1128,0.723048,0.00189197,0.72494,
Thu Sep 19 06:50:42 2019,5689723,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,20,18,66,0.0766145,0.023942,-9.63906,0.00957802,0,-0.00744957,-22.5586,38.2025,18.6205,0.455397,42.3989,0.717784,0.00192528,0.71971,
Thu Sep 19 06:50:42 2019,5699724,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,20,18,66,0.134075,0.047884,-9.56723,0.00532112,-0.00319267,-0.00851379,-22.5586,38.2025,18.6205,0.802892,42.6863,0.712559,0.0031196,0.715679,
Thu Sep 19 06:50:42 2019,5709725,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,0.153229,0.0814029,-9.51935,0.00319267,-0.00638535,-0.00638535,-22.5586,38.2025,18.6205,0.922187,42.9737,0.707904,0.00419683,0.712101,
Thu Sep 19 06:50:42 2019,5719726,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,0.0670376,0.0383072,-9.5816,0.0042569,-0.00212845,-0.00532112,-22.5586,38.2025,18.6205,0.400864,43.259,0.703849,0.00312581,0.706974,
Thu Sep 19 06:50:42 2019,5729727,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,66,26,0.167594,0.0287304,-9.61033,0.00744957,-0.00532112,-0.0106422,-22.5586,38.2025,18.6205,0.999079,43.5464,0.70005,0.00417869,0.704229,
Thu Sep 19 06:50:42 2019,5739728,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,66,26,0.100556,0.0287304,-9.63427,0.00851379,-0.0042569,-0.00319267,-22.5586,38.2025,18.6205,0.597996,43.8326,0.696761,0.00395902,0.70072,
Thu Sep 19 06:50:42 2019,5749729,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,10,20,18,64,0.148441,0.071826,-9.62469,0.00532112,-0.00532112,-0.00851379,-22.5586,38.2025,18.6205,0.883597,44.1193,0.694026,0.00432291,0.698349,
Thu Sep 19 06:50:42 2019,5759730,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,10,20,18,64,0.167594,0.0574608,-9.60075,0.0042569,0.00106422,-0.00744957,-22.5586,38.2025,18.6205,1.00007,44.404,0.69208,0.00259869,0.694679,
Thu Sep 19 06:50:42 2019,5769731,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,24,8,66,26,0.11971,0.0622492,-9.63906,0.00319267,0.00319267,-0.00957802,-22.5586,38.2025,18.6205,0.711536,44.6899,0.691079,0.00217848,0.693258,
Thu Sep 19 06:50:42 2019,5779732,948.825,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,24,8,66,26,0.129287,0.0766145,-9.65342,0.00851379,-0.00212845,-0.00957802,-22.5586,38.2025,18.6205,0.767309,44.9779,0.690566,0.00382663,0.694393,
