today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:31:22 2019,9775690,945.914,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,20,18,66,0.521936,0.248997,-9.73961,-0.166019,0.0117065,0.0255414,-22.0172,34.7625,17.0543,3.06749,159.566,
Thu Sep 19 06:31:22 2019,9785691,945.914,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,22,16,64,0.325611,0.474052,-9.96946,-0.139413,0.0223487,0.0170276,-22.0172,34.7625,17.0543,1.87067,159.849,
Thu Sep 19 06:31:22 2019,9795692,945.914,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,22,16,64,0.430956,0.402226,-9.96467,-0.109615,0.0276698,0.0127707,-22.0172,34.7625,17.0543,2.47641,160.134,
Thu Sep 19 06:31:22 2019,9805693,945.914,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,20,8,64,26,0.627281,0.287304,-9.95509,-0.0755599,0.0159634,0.00957802,-22.0172,34.7625,17.0543,3.6055,160.424,
Thu Sep 19 06:31:22 2019,9815694,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,20,8,64,26,0.459687,0.225055,-9.85932,-0.0393763,0,0.0042569,-22.0172,34.7625,17.0543,2.66946,160.715,
Thu Sep 19 06:31:22 2019,9825695,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,66,0.339977,0.248997,-9.94551,-0.00744957,-0.00532112,0.00532112,-22.0172,34.7625,17.0543,1.95783,161.003,
Thu Sep 19 06:31:22 2019,9835696,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,8,62,66,0.201113,0.186748,-9.87848,0.0297983,-0.0106422,0.00319267,-22.0172,34.7625,17.0543,1.16631,161.291,
Thu Sep 19 06:31:22 2019,9845697,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,14,18,20,62,0.373495,0.244209,-9.8258,0.052147,-0.0106422,0.00106422,-22.0172,34.7625,17.0543,2.17686,161.578,
Thu Sep 19 06:31:22 2019,9855698,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,14,18,20,62,0.493206,0.339977,-9.84017,0.0989729,-0.0244772,0.00212845,-22.0172,34.7625,17.0543,2.86936,161.868,
Thu Sep 19 06:31:22 2019,9865699,947.287,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,8,66,24,0.45011,0.191536,-9.98382,0.135156,-0.0383121,0.0042569,-22.0172,34.7625,17.0543,2.58137,162.158,
Thu Sep 19 06:31:22 2019,9875700,945.254,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,8,66,24,0.287304,0.0957681,-9.95988,0.162826,-0.0489543,-0.00744957,-22.0172,34.7625,17.0543,1.65231,162.448,
Thu Sep 19 06:31:22 2019,9885701,945.254,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,24,8,62,26,0.311246,0.0909797,-10.1945,0.19156,-0.0532112,-0.00212845,-22.0172,34.7625,17.0543,1.74874,162.736,
Thu Sep 19 06:31:22 2019,9895702,945.254,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,24,8,62,26,0.296881,0.0909797,-10.0413,0.211781,-0.0659819,-0.00638535,-22.0172,34.7625,17.0543,1.69352,163.026,
Thu Sep 19 06:31:22 2019,9905703,945.254,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,24,8,62,66,0.296881,-0.071826,-10.0269,0.237322,-0.0595966,-0.00212845,-22.0172,34.7625,17.0543,1.69594,163.31,
Thu Sep 19 06:31:22 2019,9915704,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,24,8,62,66,0.162806,-0.0574608,-9.81144,0.249028,-0.0723673,0.00212845,-22.0172,34.7625,17.0543,0.950649,163.601,
Thu Sep 19 06:31:22 2019,9925705,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,60,26,0.263362,0.0622492,-9.91199,0.255414,-0.0659819,-0.00106422,-22.0172,34.7625,17.0543,1.52199,163.885,
Thu Sep 19 06:31:22 2019,9935706,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,60,26,0.234632,-0.0574608,-9.94073,0.279891,-0.0585323,0.00106422,-22.0172,34.7625,17.0543,1.35211,164.17,
Thu Sep 19 06:31:22 2019,9945707,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,0.296881,-0.0957681,-10.094,0.288405,-0.0627892,0.00532112,-22.0172,34.7625,17.0543,1.68469,164.457,
Thu Sep 19 06:31:22 2019,9955708,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,0.23942,-0.138864,-10.1754,0.296919,-0.0659819,-0.00319267,-22.0172,34.7625,17.0543,1.34789,164.745,
Thu Sep 19 06:31:22 2019,9965709,946.714,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,8,62,24,0.21069,-0.316035,-10.094,0.303304,-0.0702388,-0.00957802,-22.0172,34.7625,17.0543,1.19575,165.032,
Thu Sep 19 06:31:22 2019,9975710,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,8,62,24,0.143652,-0.344765,-9.92636,0.304368,-0.0723673,-0.00532112,-22.0172,34.7625,17.0543,0.829115,165.319,
Thu Sep 19 06:31:22 2019,9985711,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,66,0.253785,-0.42138,-9.76355,0.300111,-0.0744957,-0.00319267,-22.0172,34.7625,17.0543,1.48896,165.607,
Thu Sep 19 06:31:22 2019,9995712,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,66,0.181959,-0.47884,-9.82102,0.29479,-0.0776884,-0.00106422,-22.0172,34.7625,17.0543,1.06143,165.894,
Thu Sep 19 06:31:22 2019,10005713,945.871,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,62,26,0.114922,-0.545878,-9.75877,0.290533,-0.0787526,0.00106422,-22.0172,34.7625,17.0543,0.674699,166.181,
Thu Sep 19 06:31:22 2019,10015714,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,62,26,-0.023942,-0.574608,-9.73482,0.278827,-0.0787526,0.00319267,-22.0172,34.7625,17.0543,-0.140914,166.467,
Thu Sep 19 06:31:22 2019,10025715,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,18,62,0.0766145,-0.632069,-9.85453,0.258606,-0.0702388,0.00851379,-22.0172,34.7625,17.0543,0.44544,166.751,
Thu Sep 19 06:31:22 2019,10035716,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,18,62,-0.0047884,-0.54109,-9.83538,0.247964,-0.0649177,0.0138349,-22.0172,34.7625,17.0543,-0.0278948,167.036,
Thu Sep 19 06:31:22 2019,10045717,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,20,8,62,26,-0.023942,-0.713472,-9.92157,0.240515,-0.0478901,0.0202203,-22.0172,34.7625,17.0543,-0.138262,167.318,
Thu Sep 19 06:31:22 2019,10055718,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,20,8,62,26,0.0670376,-0.656011,-10.003,0.22668,-0.0361836,0.0308625,-22.0172,34.7625,17.0543,0.383978,167.601,
Thu Sep 19 06:31:22 2019,10065719,946.775,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,20,18,66,0.0861913,-0.560243,-9.80665,0.218166,-0.0361836,0.0297983,-22.0172,34.7625,17.0543,0.503564,167.887,
Thu Sep 19 06:31:22 2019,10075720,946.54,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,20,18,66,0.0335188,-0.574608,-9.77313,0.201138,-0.0297983,0.0297983,-22.0172,34.7625,17.0543,0.196506,168.172,
Thu Sep 19 06:31:22 2019,10085721,946.54,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,62,24,0.0143652,-0.646434,-9.60075,0.19156,-0.0297983,0.0255414,-19.6711,37.4783,19.6646,0.0857294,168.459,
Thu Sep 19 06:31:22 2019,10095722,946.54,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,62,24,0.105345,-0.885855,-9.49062,0.172404,-0.0297983,0.0223487,-19.6711,37.4783,19.6646,0.635952,168.745,
Thu Sep 19 06:31:22 2019,10105723,946.54,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,20,8,58,26,-0.0670376,-0.732626,-9.57681,0.145799,-0.0255414,0.0234129,-19.6711,37.4783,19.6646,-0.401064,169.03,
Thu Sep 19 06:31:22 2019,10115724,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,20,8,58,26,-0.196325,-0.842759,-9.48104,0.124514,-0.0255414,0.0319267,-19.6711,37.4783,19.6646,-1.18626,169.317,
Thu Sep 19 06:31:22 2019,10125725,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.0814029,-0.837971,-9.62948,0.106422,-0.0234129,0.0340552,-19.6711,37.4783,19.6646,0.484339,169.603,
Thu Sep 19 06:31:22 2019,10135726,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,20,10,62,26,0.0191536,-0.737414,-9.4954,0.0819453,-0.0244772,0.0361836,-19.6711,37.4783,19.6646,0.115574,169.889,
Thu Sep 19 06:31:22 2019,10145727,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,18,20,66,-0.0766145,-0.555455,-9.63906,0.0744957,-0.0180918,0.0404405,-19.6711,37.4783,19.6646,-0.455397,170.174,
Thu Sep 19 06:31:22 2019,10155728,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,18,20,66,0.0383072,-0.670376,-9.57202,0.0744957,-0.0117065,0.0404405,-19.6711,37.4783,19.6646,0.229297,170.459,
Thu Sep 19 06:31:22 2019,10165729,947.305,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,24,0.047884,-0.713472,-9.49062,0.0595966,-0.0148991,0.0393763,-19.6711,37.4783,19.6646,0.289078,170.746,
Thu Sep 19 06:31:22 2019,10175730,945.767,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,24,10,62,24,0.0287304,-0.636858,-9.41879,0.0478901,-0.00851379,0.0276698,-19.6711,37.4783,19.6646,0.174771,171.031,
Thu Sep 19 06:31:22 2019,10185731,945.767,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,10,62,66,0,-0.574608,-9.39964,0.0489543,0.00319267,0.0297983,-19.6711,37.4783,19.6646,0,171.314,
Thu Sep 19 06:31:22 2019,10195732,945.767,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,10,62,66,0.0814029,-0.790087,-9.3709,0.0489543,0.0127707,0.0415047,-19.6711,37.4783,19.6646,0.497703,171.598,
Thu Sep 19 06:31:22 2019,10205733,945.767,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,22,8,62,66,-0.0047884,-0.847547,-9.25119,0.032991,0.0202203,0.0372479,-19.6711,37.4783,19.6646,-0.0296562,171.882,
Thu Sep 19 06:31:22 2019,10215734,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,22,8,62,66,-0.0861913,-0.59855,-9.34217,0.0308625,0.0297983,0.032991,-23.4609,39.4699,18.7945,-0.528598,172.166,
Thu Sep 19 06:31:22 2019,10225735,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,24,8,62,26,0.0814029,-0.6608,-9.3326,0.0415047,0.0361836,0.0340552,-23.4609,39.4699,18.7945,0.499746,172.45,
Thu Sep 19 06:31:22 2019,10235736,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,24,8,62,26,0.134075,-0.857124,-9.38527,0.0489543,0.032991,0.042569,-23.4609,39.4699,18.7945,0.818456,172.738,
Thu Sep 19 06:31:22 2019,10245737,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,20,18,64,0.0766145,-0.732626,-9.46188,0.0468259,0.0383121,0.0468259,-23.4609,39.4699,18.7945,0.463924,173.023,
Thu Sep 19 06:31:22 2019,10255738,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,20,18,64,0.0335188,-0.651223,-9.40921,0.052147,0.0457616,0.0468259,-23.4609,39.4699,18.7945,0.204106,173.307,
Thu Sep 19 06:31:22 2019,10265739,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,8,62,24,0.138864,-0.6608,-9.43315,0.0670461,0.0500185,0.0457616,-23.4609,39.4699,18.7945,0.84338,173.592,
Thu Sep 19 06:31:22 2019,10275740,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,8,62,24,0.167594,-0.603339,-9.52413,0.0734315,0.052147,0.0446974,-23.4609,39.4699,18.7945,1.00812,173.878,
Thu Sep 19 06:31:22 2019,10285741,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4968,0,22,20,62,24,0.0287304,-0.612916,-9.40921,0.0840737,0.0574681,0.042569,-23.4609,39.4699,18.7945,0.174949,174.163,
Thu Sep 19 06:31:22 2019,10295742,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4968,0,22,20,62,24,0.177171,-0.837971,-9.55287,0.0851379,0.0691746,0.0415047,-23.4609,39.4699,18.7945,1.06251,174.446,
Thu Sep 19 06:31:22 2019,10305743,947.113,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,12,20,18,62,0.143652,-0.775721,-9.54808,0.0893948,0.0776884,0.042569,-23.4609,39.4699,18.7945,0.861958,174.73,
Thu Sep 19 06:31:22 2019,10315744,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,12,20,18,62,0.129287,-0.742203,-9.39964,0.0936517,0.0798168,0.0383121,-23.4609,39.4699,18.7945,0.788023,175.016,
Thu Sep 19 06:31:22 2019,10325745,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,22,8,62,26,0.0957681,-0.675165,-9.7444,0.105358,0.0915233,0.0383121,-23.4609,39.4699,18.7945,0.563086,175.299,
Thu Sep 19 06:31:22 2019,10335746,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,22,8,62,26,0.162806,-0.732626,-9.69652,0.119193,0.094716,0.0404405,-23.4609,39.4699,18.7945,0.961914,175.585,
Thu Sep 19 06:31:22 2019,10345747,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,22,8,60,26,0.205901,-0.723049,-9.65342,0.126643,0.0957802,0.0383121,-21.1148,38.2025,18.9686,1.2219,175.871,
Thu Sep 19 06:31:22 2019,10355748,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,0,22,8,60,26,0.21069,-0.718261,-9.53371,0.128771,0.0989729,0.0415047,-21.1148,38.2025,18.9686,1.266,176.157,
Thu Sep 19 06:31:22 2019,10365749,947.513,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,10,62,24,-0.00957681,-0.775721,-9.39006,0.142606,0.100037,0.0393763,-21.1148,38.2025,18.9686,-0.0584353,176.443,
Thu Sep 19 06:31:22 2019,10375750,945.862,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,10,62,24,0.0957681,-0.742203,-9.26077,0.14367,0.107487,0.0308625,-21.1148,38.2025,18.9686,0.59249,176.727,
Thu Sep 19 06:31:22 2019,10385751,945.862,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,22,8,60,26,0.325611,-0.646434,-9.16979,0.147927,0.0968444,0.0266056,-21.1148,38.2025,18.9686,2.03367,177.017,
Thu Sep 19 06:31:22 2019,10395752,945.862,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,22,8,60,26,0.445322,-0.670376,-9.43315,0.147927,0.0851379,0.0287341,-21.1148,38.2025,18.9686,2.70282,177.307,
Thu Sep 19 06:31:22 2019,10405753,945.862,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,22,8,62,24,0.229843,-0.751779,-9.28471,0.146863,0.0819453,0.0180918,-21.1148,38.2025,18.9686,1.41807,177.594,
Thu Sep 19 06:31:22 2019,10415754,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,0,22,8,62,24,0.339977,-0.742203,-9.36133,0.141542,0.0862022,0.0180918,-21.1148,38.2025,18.9686,2.07991,177.879,
Thu Sep 19 06:31:22 2019,10425755,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,8,62,24,0.454898,-0.756568,-9.50019,0.135156,0.0872664,0.00744957,-21.1148,38.2025,18.9686,2.74141,178.165,
Thu Sep 19 06:31:22 2019,10435756,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,24,8,62,24,0.368707,-0.723049,-9.2895,0.1309,0.0819453,0.00212845,-21.1148,38.2025,18.9686,2.27292,178.453,
Thu Sep 19 06:31:22 2019,10445757,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,22,8,62,26,0.306458,-0.92895,-9.09797,0.122386,0.0798168,0.00212845,-21.1148,38.2025,18.9686,1.92924,178.741,
Thu Sep 19 06:31:22 2019,10455758,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,0,22,8,62,26,0.105345,-0.799663,-9.02614,0.126643,0.0776884,-0.0202203,-21.1148,38.2025,18.9686,0.668674,179.028,
Thu Sep 19 06:31:22 2019,10465759,946.688,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,20,8,62,24,0.368707,-0.732626,-8.89207,0.104294,0.0734315,-0.0212845,-21.1148,38.2025,18.9686,2.3744,179.315,
Thu Sep 19 06:31:22 2019,10475760,946.523,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,20,8,62,24,0.335188,-0.727837,-8.97347,0.0787526,0.0606608,-0.0117065,-21.1148,38.2025,18.9686,2.13919,179.605,
Thu Sep 19 06:31:22 2019,10485761,946.523,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4972,0,22,8,18,68,0.392649,-1.01035,-8.96389,0.0968444,0.0574681,-0.0180918,-21.1148,38.2025,18.9686,2.50815,179.893,
Thu Sep 19 06:31:22 2019,10495762,946.523,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4972,0,22,8,18,68,0.158017,-1.04866,-9.05487,0.0904591,0.0542754,-0.0159634,-21.1148,38.2025,18.9686,0.999773,180.18,
Thu Sep 19 06:31:22 2019,10505763,946.523,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,10,20,16,66,0.277727,-0.948104,-9.29429,0.0627892,0.071303,-0.019156,-21.1148,38.2025,18.9686,1.71158,180.462,
Thu Sep 19 06:31:22 2019,10515764,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4974,0,10,20,16,66,0.459687,-0.881066,-9.21289,0.0627892,0.0691746,-0.0159634,-21.1148,38.2025,18.9686,2.85647,180.749,
Thu Sep 19 06:31:22 2019,10525765,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,12,20,20,66,0.387861,-0.78051,-9.11712,0.0574681,0.0574681,-0.0223487,-21.1148,38.2025,18.9686,2.43601,181.039,
Thu Sep 19 06:31:22 2019,10535766,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,12,20,20,66,0.292093,-0.761356,-8.9591,0.052147,0.0595966,-0.0244772,-21.1148,38.2025,18.9686,1.86735,181.325,
Thu Sep 19 06:31:22 2019,10545767,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,22,20,62,0.325611,-0.962469,-9.04051,0.0542754,0.0638535,-0.0202203,-21.1148,38.2025,18.9686,2.06273,181.61,
Thu Sep 19 06:31:22 2019,10555768,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,10,22,20,62,0.416591,-1.03908,-9.01178,0.0468259,0.0564039,-0.0255414,-21.1148,38.2025,18.9686,2.64675,181.899,
Thu Sep 19 06:31:22 2019,10565769,946.74,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,64,0.244209,-1.04387,-9.04051,0.0383121,0.0510828,-0.0244772,-21.1148,38.2025,18.9686,1.54734,182.187,
Thu Sep 19 06:31:22 2019,10575770,946.158,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,64,0.339977,-0.866701,-8.88728,0.0372479,0.0436332,-0.0255414,-21.1148,38.2025,18.9686,2.19074,182.475,
Thu Sep 19 06:31:22 2019,10585771,946.158,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,20,66,0.507571,-0.871489,-8.82982,0.0361836,0.0351194,-0.0202203,-21.1148,38.2025,18.9686,3.28996,182.764,
Thu Sep 19 06:31:22 2019,10595772,946.158,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,22,20,66,0.521936,-0.986411,-8.90643,0.0361836,0.0223487,-0.0159634,-21.1148,38.2025,18.9686,3.35382,183.054,
Thu Sep 19 06:31:22 2019,10605773,946.158,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,10,66,28,0.416591,-0.905008,-8.99741,0.0287341,0.0117065,-0.0148991,-21.1148,38.2025,18.9686,2.65097,183.344,
Thu Sep 19 06:31:22 2019,10615774,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,0,22,10,66,28,0.474052,-0.972046,-9.01178,0.0266056,0.00212845,-0.0127707,-21.1148,38.2025,18.9686,3.01119,183.633,
Thu Sep 19 06:31:22 2019,10625775,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,10,20,18,66,0.430956,-1.01035,-9.03572,0.0287341,-0.00957802,-0.0148991,-21.1148,38.2025,18.9686,2.73064,183.923,
Thu Sep 19 06:31:22 2019,10635776,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,10,20,18,66,0.579397,-1.13006,-9.14106,0.0255414,-0.0202203,-0.0180918,-21.1148,38.2025,18.9686,3.62679,184.212,
Thu Sep 19 06:31:22 2019,10645777,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,20,64,0.59855,-0.957681,-8.99741,0.0266056,-0.0287341,-0.0212845,-21.1148,38.2025,18.9686,3.80598,184.501,
Thu Sep 19 06:31:22 2019,10655778,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,20,64,0.512359,-0.972046,-9.03093,0.0297983,-0.0351194,-0.0170276,-21.1148,38.2025,18.9686,3.24713,184.79,
Thu Sep 19 06:31:22 2019,10665779,946.514,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,62,0.545878,-1.01514,-9.02135,0.0234129,-0.0436332,-0.0106422,-21.1148,38.2025,18.9686,3.46272,185.079,
Thu Sep 19 06:31:22 2019,10675780,947.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,62,0.531513,-0.991199,-8.97347,0.0287341,-0.0457616,-0.0138349,-21.1148,38.2025,18.9686,3.38976,185.366,
Thu Sep 19 06:31:22 2019,10685781,947.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,20,8,66,24,0.497994,-1.11091,-8.96868,0.0308625,-0.0468259,-0.00212845,-21.1148,38.2025,18.9686,3.17814,185.652,
Thu Sep 19 06:31:22 2019,10695782,947.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,20,8,66,24,0.392649,-1.05824,-8.92558,0.0244772,-0.0606608,-0.0042569,-21.1148,38.2025,18.9686,2.5189,185.943,
Thu Sep 19 06:31:22 2019,10705783,947.8,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,8,62,26,0.545878,-1.00078,-9.01656,0.0276698,-0.061725,0.00106422,-21.1148,38.2025,18.9686,3.46456,186.23,
