today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:21:53 2018,194834900,683.358,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,48,8,0,1076,-1.29287,6.54096,15.84,5.18384,-0.320332,0.384185,16.316,-7.39922,-43.5328,194.835,20,33.5318,-1.35318,-2.63075,-0.0733873,0.0013508,-2.98552,0.355891,-22.4301,
Sun Sep 23 20:21:53 2018,194844901,683.358,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,48,8,0,1066,3.38061,-2.69587,10.9415,5.13169,-0.533176,0.485286,16.316,-7.39922,-43.5328,194.845,20,36.7343,-1.67343,-2.6305,-0.0405083,0.00130767,-2.98592,0.355904,-16.0741,
Sun Sep 23 20:21:53 2018,194854902,683.358,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,48,8,0,1066,-3.37104,18.9908,-6.92882,7.28142,0.094716,0.110679,16.316,-7.39922,-43.5328,194.855,20,40.1263,-2.01263,-2.63024,-0.0398318,0.00156219,-2.98632,0.35592,-16.0412,
Sun Sep 23 20:21:53 2018,194864903,683.358,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5166,9996,48,8,2,1072,-9.85932,6.36379,22.6444,7.08561,-0.487415,-0.217102,16.316,-7.39922,-43.5328,194.865,20,43.7521,-2.37521,-2.62998,-0.0721691,0.00235417,-2.98704,0.355943,-22.5954,
Sun Sep 23 20:21:53 2018,194874904,683.123,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5166,9996,48,8,2,1072,7.55131,5.42047,15.8783,5.41371,-0.470387,0.0266056,16.316,-7.39922,-43.5328,194.875,20,47.4058,-2.74058,-2.62972,-0.068839,0.00266256,-2.98773,0.35597,-22.1455,
Sun Sep 23 20:21:53 2018,194884905,683.123,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5146,9996,70,20,0,1074,7.01501,0.545878,16.0172,4.88479,-0.293726,-0.0383121,16.316,-7.39922,-43.5328,194.885,20,50.8131,-3.08131,-2.62946,-0.0435434,0.00247835,-2.98817,0.355995,-17.274,
Sun Sep 23 20:21:53 2018,194894906,683.123,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5146,9996,70,20,0,1074,0.445322,-12.4259,12.0716,5.52545,-0.661947,-0.379928,16.316,-7.39922,-43.5328,194.895,20,54.454,-3.4454,-2.62921,-0.0367043,0.00258887,-2.98853,0.356021,-15.825,
Sun Sep 23 20:21:53 2018,194904907,683.123,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,70,20,0,1070,3.60567,6.67503,3.64398,5.38285,-0.234129,-0.410791,16.316,-7.39922,-43.5328,194.905,20,58.0101,-3.801,-2.62896,-0.0450568,0.0030995,-2.98899,0.356052,-17.8688,
Sun Sep 23 20:21:53 2018,194914908,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,70,20,0,1070,-1.11091,-7.96311,1.20189,5.52652,-0.80881,-0.461873,16.316,-7.39922,-43.5328,194.915,20,61.3646,-4.13646,-2.62873,-0.0431251,0.00331395,-2.98942,0.356085,-17.5645,
Sun Sep 23 20:21:53 2018,194924909,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,72,18,0,1080,5.84664,10.7835,-11.6406,5.4318,-0.507635,-0.286276,16.316,-7.39922,-43.5328,194.925,20,65.1429,-4.51428,-2.62851,-0.0450689,0.00368141,-2.98987,0.356122,-18.1312,
Sun Sep 23 20:21:53 2018,194934910,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,72,18,0,1080,-2.88741,-0.622492,-5.80354,5.07209,-0.898205,-0.175597,16.316,-7.39922,-43.5328,194.935,20,68.4271,-4.8427,-2.62831,-0.0437809,0.00390327,-2.9903,0.356161,-17.9675,
Sun Sep 23 20:21:53 2018,194944911,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,70,18,0,1080,9.02135,6.71334,-7.74764,5.12211,-0.555525,0.0840737,15.5988,-11.7305,-7.11094,194.945,20,71.8275,-5.18274,-2.62813,-0.0390563,0.00399083,-2.9907,0.356201,-17.0152,
Sun Sep 23 20:21:53 2018,194954912,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,70,18,0,1080,1.95367,-3.74932,-3.18908,4.92842,-0.631085,0.0659819,15.5988,-11.7305,-7.11094,194.955,20,75.0843,-5.50843,-2.62798,-0.0396968,0.00426908,-2.99109,0.356243,-17.283,
Sun Sep 23 20:21:53 2018,194964913,682.506,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5166,9996,48,8,0,1080,11.7507,-1.55623,3.65834,5.21789,-0.423561,0.094716,15.5988,-11.7305,-7.11094,194.965,20,78.4046,-5.84045,-2.62786,-0.0372406,0.00441321,-2.99146,0.356287,-16.8241,
Sun Sep 23 20:21:53 2018,194974914,683.349,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5166,9996,48,8,0,1080,10.0892,-5.22415,0.54109,5.35518,-0.525727,-0.0819453,15.5988,-11.7305,-7.11094,194.975,20,81.6678,-6.16677,-2.62777,-0.0409378,0.00483824,-2.99187,0.356336,-17.8087,
Sun Sep 23 20:21:53 2018,194984915,683.349,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,68,18,0,1086,13.9965,-0.229843,2.5618,4.88053,-0.511892,-0.0638535,15.5988,-11.7305,-7.11094,194.985,20,84.9433,-6.49432,-2.62771,-0.0427498,0.00518434,-2.9923,0.356388,-18.3388,
Sun Sep 23 20:21:53 2018,194994916,683.349,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,68,18,0,1086,7.0198,6.28239,-0.59855,4.74431,-0.310753,-0.0606608,15.5988,-11.7305,-7.11094,194.995,20,87.9923,-6.79922,-2.6277,-0.0366442,0.00510501,-2.99267,0.356439,-17.0293,
Sun Sep 23 20:21:53 2018,195004917,683.349,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,72,18,0,1080,3.58651,14.3604,2.97839,5.08806,-0.334166,-0.169212,15.5988,-11.7305,-7.11094,195.005,20,90.975,-7.09749,-2.62772,-0.0349752,0.00523229,-2.99302,0.356491,-16.73,
Sun Sep 23 20:21:53 2018,195014918,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5152,9996,72,18,0,1080,-3.82115,13.4506,2.9305,5.04336,-0.237322,-0.0691746,15.5988,-11.7305,-7.11094,195.015,20,93.9703,-7.39702,-2.62779,-0.0392586,0.00570742,-2.99341,0.356548,-17.868,
Sun Sep 23 20:21:53 2018,195024919,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5144,9996,48,8,48,958,-6.91445,15.026,1.28808,4.26009,-0.384185,-0.0106422,15.5988,-11.7305,-7.11094,195.025,20,96.843,-7.6843,-2.6279,-0.0386889,0.00589482,-2.9938,0.356607,-17.8391,
Sun Sep 23 20:21:53 2018,195034920,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5144,9996,48,8,48,958,1.51792,6.87615,0.129287,4.358,-0.477837,-0.129835,15.5988,-11.7305,-7.11094,195.035,20,99.5456,-7.95455,-2.62806,-0.0293442,0.00547921,-2.99409,0.356662,-15.5922,
Sun Sep 23 20:21:53 2018,195044921,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5086,9804,48,18,126,872,1.87705,8.91122,2.35589,4.36758,-0.0872664,-0.276698,15.5988,-11.7305,-7.11094,195.045,20,102.16,-8.21603,-2.62828,-0.0304462,0.00573995,-2.9944,0.356719,-15.9804,
Sun Sep 23 20:21:53 2018,195054922,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5086,9804,48,18,126,872,-1.47004,11.9662,-5.90889,3.17671,-0.491672,-0.284148,15.5988,-11.7305,-7.11094,195.055,20,104.603,-8.46031,-2.62855,-0.0305561,0.00591894,-2.9947,0.356778,-16.098,
Sun Sep 23 20:21:53 2018,195064923,683.401,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,8,112,904,0.536301,2.35589,-9.03093,2.82977,-0.330974,-0.166019,15.5988,-11.7305,-7.11094,195.065,20,106.472,-8.64716,-2.62887,-0.0184426,0.00502018,-2.99489,0.356829,-12.5994,
Sun Sep 23 20:21:53 2018,195074924,683.332,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,8,112,904,-1.34554,-3.41413,-2.24576,2.61267,-0.0510828,-0.0957802,10.2199,17.1445,30.6984,195.075,20,108.127,-8.81268,-2.62925,-0.0154478,0.00481086,-2.99504,0.356877,-11.6203,
Sun Sep 23 20:21:53 2018,195084925,683.332,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5138,9996,48,18,88,944,-1.92973,1.09176,-11.382,0.865214,-0.0627892,0.0468259,10.2199,17.1445,30.6984,195.085,20,109.611,-8.96113,-2.62969,-0.0136966,0.00469775,-2.99518,0.356924,-11.0238,
Sun Sep 23 20:21:53 2018,195094926,683.332,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5138,9996,48,18,88,944,0.0287304,5.34386,-10.4579,-0.158569,-0.0510828,0.108551,10.2199,17.1445,30.6984,195.095,20,110.188,-9.0188,-2.63019,-0.00302428,0.00315244,-2.99521,0.356955,-5.8108,
Sun Sep 23 20:21:53 2018,195104927,683.332,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,76,960,1.50356,2.49955,-5.80833,-1.28665,0.0297983,0.188368,10.2199,17.1445,30.6984,195.105,20,110.166,-9.01655,-2.63075,0.000392013,0.00222906,-2.9952,0.356977,-2.74376,
Sun Sep 23 20:21:53 2018,195114928,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,76,960,0.632069,1.61848,0.608127,-1.90922,0.27457,0.266056,10.2199,17.1445,30.6984,195.115,20,109.692,-8.96919,-2.63137,0.00173019,0.00120611,-2.99519,0.35699,0.651842,
Sun Sep 23 20:21:53 2018,195124929,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,68,20,66,970,-3.56257,10.1035,-5.80833,-2.88511,0.439525,0.367157,10.2199,17.1445,30.6984,195.125,20,108.684,-8.8684,-2.63205,0.00138005,0.000641038,-2.99517,0.356996,2.55245,
Sun Sep 23 20:21:53 2018,195134930,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,68,20,66,970,-4.57293,3.40455,12.5791,-3.91315,0.603415,0.133028,10.2199,17.1445,30.6984,195.135,20,107.073,-8.70731,-2.63279,-0.000727976,-0.000219704,-2.99518,0.356994,5.53297,
Sun Sep 23 20:21:53 2018,195144931,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,70,20,48,1086,-0.301669,6.21056,-22.9317,-6.87489,-0.118129,0.209652,10.2199,17.1445,30.6984,195.145,20,105.035,-8.50347,-2.63358,-0.00500715,-0.00108808,-2.99523,0.356983,8.6852,
Sun Sep 23 20:21:53 2018,195154932,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,70,20,48,1086,6.65109,1.29766,16.4577,-5.63613,0.753471,-0.0883306,10.2199,17.1445,30.6984,195.155,20,101.712,-8.17121,-2.63443,-0.0291527,-0.00346497,-2.99552,0.356948,17.6772,
Sun Sep 23 20:21:53 2018,195164933,682.776,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5134,9996,66,20,48,978,-8.78193,20.638,-7.72369,-6.34491,0.56936,-0.0372479,10.2199,17.1445,30.6984,195.165,20,98.7579,-7.87578,-2.63533,-0.0169129,-0.00236337,-2.99569,0.356925,14.073,
Sun Sep 23 20:21:53 2018,195174934,682.367,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5134,9996,66,20,48,978,-21.1073,39.2122,-28.4527,-8.54998,0.622571,0.476772,10.2199,17.1445,30.6984,195.175,20,94.5494,-7.45494,-2.63628,-0.0235309,-0.00276476,-2.99593,0.356897,16.3482,
Sun Sep 23 20:21:53 2018,195184935,682.367,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5112,9786,48,8,136,868,0.761356,19.6612,38.5706,-9.93453,0.264992,0.167083,10.2199,17.1445,30.6984,195.185,20,90.3092,-7.03091,-2.63726,-0.0505536,-0.00415718,-2.99643,0.356855,23.1104,
Sun Sep 23 20:21:53 2018,195194936,682.367,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5112,9786,48,8,136,868,-2.66714,7.52737,14.4658,-8.451,1.20044,0.154313,3.22734,19.1297,22.8938,195.195,20,86.0534,-6.60533,-2.63829,-0.0724848,-0.00481941,-2.99716,0.356807,27.4185,
Sun Sep 23 20:21:53 2018,195204937,682.367,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,20,100,920,-0.368707,29.7408,1.69509,-12.1024,0.51402,0.683232,3.22734,19.1297,22.8938,195.205,20,81.5318,-6.15318,-2.63935,-0.0491143,-0.00357601,-2.99765,0.356771,23.1379,
Sun Sep 23 20:21:53 2018,195214938,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,20,100,920,-0.708684,11.3868,-16.9893,-10.3155,0.449103,0.804554,3.22734,19.1297,22.8938,195.215,20,76.222,-5.62219,-2.64044,-0.114511,-0.00531967,-2.99879,0.356718,34.2869,
Sun Sep 23 20:21:53 2018,195224939,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,66,18,84,956,5.17148,-23.2046,47.4435,-7.00153,1.06316,0.433139,3.22734,19.1297,22.8938,195.225,20,71.5634,-5.15633,-2.64156,-0.079161,-0.00395695,-2.99958,0.356679,29.1031,
Sun Sep 23 20:21:53 2018,195235232,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,66,18,84,956,9.2895,-16.0555,61.1,-7.21438,0.688553,0.145799,3.22734,19.1297,22.8938,195.235,20,67.3731,-4.7373,-2.6427,-0.0305185,-0.00206491,-2.99989,0.356658,19.3142,
Sun Sep 23 20:21:53 2018,195245233,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,68,20,62,970,-7.03895,2.03986,-30.6075,-9.61739,-0.584259,0.211781,3.22734,19.1297,22.8938,195.245,20,62.8622,-4.28621,-2.64385,-0.0329735,-0.00195903,-3.00022,0.356638,20.1161,
Sun Sep 23 20:21:53 2018,195255235,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,68,20,62,970,-3.01191,-6.56011,10.7643,-5.11892,0.757728,-0.0361836,3.22734,19.1297,22.8938,195.255,20,58.7456,-3.87456,-2.64501,-0.0670562,-0.00270149,-3.00089,0.356611,27.479,
Sun Sep 23 20:21:53 2018,195265236,681.707,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,60,986,1.67115,12.5169,43.7469,-3.85356,-0.0681104,-0.621507,3.22734,19.1297,22.8938,195.265,20,55.0325,-3.50324,-2.64618,-0.0126578,-0.000866261,-3.00102,0.356603,14.1127,
Sun Sep 23 20:21:53 2018,195275237,682.428,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,60,986,8.33661,5.42047,-8.68138,-7.47724,1.30155,0.0127707,3.22734,19.1297,22.8938,195.275,20,51.8213,-3.18213,-2.64735,-0.00464817,-0.00038383,-3.00106,0.356599,10.43,
Sun Sep 23 20:21:53 2018,195285238,682.428,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,48,982,-5.81312,8.49463,-11.4012,-6.56733,0.117065,-0.446974,3.22734,19.1297,22.8938,195.285,20,47.8962,-2.78961,-2.64852,-0.0361055,-0.00134703,-3.00142,0.356585,21.4476,
Sun Sep 23 20:21:53 2018,195295239,682.428,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,48,982,-10.8218,32.6569,-22.721,-1.67935,-0.0915233,-1.01101,3.22734,19.1297,22.8938,195.295,20,45.0656,-2.50655,-2.64969,-0.0257284,-0.000981976,-3.00168,0.356576,18.8192,
Sun Sep 23 20:21:53 2018,195305240,682.428,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5130,9996,48,20,48,994,11.9519,-11.4826,72.19,-3.81099,-0.402277,-0.772627,3.22734,19.1297,22.8938,195.305,20,42.8264,-2.28264,-2.65086,0.0016315,0.000221761,-3.00166,0.356578,4.22689,
Sun Sep 23 20:21:53 2018,195315241,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5130,9996,48,20,48,994,2.84431,12.8425,4.80756,-6.22678,0.234129,-0.0106422,3.22734,19.1297,22.8938,195.315,20,40.4577,-2.04577,-2.65201,-0.00441685,-0.0002371,-3.00171,0.356575,10.71,
Sun Sep 23 20:21:53 2018,195325242,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,48,1000,-17.3819,13.2543,25.5318,0.335231,-0.416112,-0.586388,12.0129,2.34609,-27.5766,195.325,20,38.0809,-1.80809,-2.65315,-0.0222522,-0.000646144,-3.00193,0.356569,18.0476,
Sun Sep 23 20:21:53 2018,195335243,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5136,9996,48,8,48,1000,17.8703,-21.543,98.1575,-0.714095,-0.0340552,-0.356515,12.0129,2.34609,-27.5766,195.335,20,36.868,-1.6868,-2.65428,-0.00100218,0.000504271,-3.00194,0.356574,-1.60781,
Sun Sep 23 20:21:53 2018,195345244,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5156,9996,66,18,48,1000,2.36547,-6.19619,41.2569,-5.67125,0.551268,0.913104,12.0129,2.34609,-27.5766,195.345,20,35.5078,-1.55078,-2.65539,0.00138627,0.000301053,-3.00193,0.356577,1.59069,
Sun Sep 23 20:21:53 2018,195355245,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5156,9996,66,18,48,1000,-12.7755,-2.75333,38.245,2.18805,0.0117065,-0,12.0129,2.34609,-27.5766,195.355,20,33.4964,-1.34964,-2.65649,-0.0170975,-0.000406883,-3.0021,0.356573,16.5444,
Sun Sep 23 20:21:53 2018,195365246,683.254,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5138,9996,48,8,58,1022,15.7826,-16.4721,53.1082,0.26712,-0.814132,0.0127707,12.0129,2.34609,-27.5766,195.365,20,33.4844,-1.34844,-2.65757,-0.0106024,0.000653401,-3.0022,0.356579,-7.04978,
Sun Sep 23 20:21:53 2018,195375247,683.636,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5138,9996,48,8,58,1022,12.402,-15.2271,59.9125,-3.58537,0.272441,0.690682,12.0129,2.34609,-27.5766,195.375,20,32.6489,-1.26489,-2.65864,-0.000781529,0.000370076,-3.00221,0.356583,-1.25299,
Sun Sep 23 20:21:53 2018,195385248,683.636,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,68,18,0,986,-14.1402,22.7353,-51.4179,1.4367,0.237322,0.27457,12.0129,2.34609,-27.5766,195.385,20,31.8083,-1.18083,-2.65968,-0.00331895,-0.000109308,-3.00224,0.356582,10.3431,
Sun Sep 23 20:21:53 2018,195395249,683.636,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,68,18,0,986,-11.5592,40.8642,-30.9044,2.95854,-0.938646,-0.332038,12.0129,2.34609,-27.5766,195.395,20,32.1393,-1.21392,-2.6607,-0.00588676,0.000497394,-3.0023,0.356587,-4.74629,
Sun Sep 23 20:21:53 2018,195405250,683.636,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5134,9996,48,18,74,958,17.334,3.81636,37.3735,1.87516,0.242643,-0.213909,12.0129,2.34609,-27.5766,195.405,20,32.7393,-1.27393,-2.66171,-0.0166278,0.000715979,-3.00247,0.356594,-9.33721,
Sun Sep 23 20:21:53 2018,195415251,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5134,9996,48,18,74,958,3.84509,2.8491,30.5404,1.16852,0.433139,0.0979086,12.0129,2.34609,-27.5766,195.415,20,32.8168,-1.28168,-2.6627,-0.00850923,0.000581609,-3.00256,0.3566,-6.08733,
Sun Sep 23 20:21:53 2018,195425252,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,48,16,48,1086,-2.25534,-10.7739,31.1342,-0.993985,0.101101,0.403341,12.0129,2.34609,-27.5766,195.425,20,33.4789,-1.34789,-2.66367,-0.00447798,0.000516535,-3.0026,0.356605,-3.98926,
Sun Sep 23 20:21:53 2018,195435253,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,48,16,48,1086,-3.89297,7.99185,-39.1739,0.0361836,0.0457616,0.276698,12.0129,2.34609,-27.5766,195.435,20,33.7621,-1.37621,-2.66462,0.00166059,0.000229915,-3.00258,0.356607,2.49376,
Sun Sep 23 20:21:53 2018,195445254,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5108,9996,48,8,112,906,-16.9845,15.5623,-18.8903,2.21146,0.21923,-0.00106422,12.0129,2.34609,-27.5766,195.445,20,34.3509,-1.43509,-2.66556,-9.77588e-05,0.000387725,-3.00258,0.356611,-0.620415,
Sun Sep 23 20:21:53 2018,195455255,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5108,9996,48,8,112,906,0.818817,7.83862,24.4209,3.78438,-0.0372479,-0.0883306,8.06836,1.98516,-30.0047,195.455,20,35.269,-1.5269,-2.66648,-0.0107873,0.000744812,-3.00269,0.356619,-7.18485,
Sun Sep 23 20:21:53 2018,195465256,682.845,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5172,9996,48,8,28,1090,5.06134,11.8944,10.0604,2.47964,-0.00106422,0.482094,8.06836,1.98516,-30.0047,195.465,20,36.5109,-1.65109,-2.66738,-0.0244159,0.00106525,-3.00294,0.356629,-11.9531,
Sun Sep 23 20:21:53 2018,195475257,682.706,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5172,9996,48,8,28,1090,-3.48117,12.6845,15.1266,1.57186,0.317139,0.852444,8.06836,1.98516,-30.0047,195.475,20,37.1759,-1.71759,-2.66827,-0.012765,0.000884201,-3.00306,0.356638,-8.05908,
Sun Sep 23 20:21:53 2018,195485258,682.706,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,72,8,0,1090,-4.88417,20.1017,10.8362,0.802425,0.280955,1.01101,8.06836,1.98516,-30.0047,195.485,20,37.7708,-1.77708,-2.66915,-0.00666627,0.00075366,-3.00313,0.356646,-5.35429,
Sun Sep 23 20:21:53 2018,195495259,682.706,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5162,9996,72,8,0,1090,-1.19231,9.31344,5.6551,0.0180918,0.260735,0.872664,8.06836,1.98516,-30.0047,195.495,20,38.1493,-1.81493,-2.67001,-0.00278637,0.000630222,-3.00316,0.356652,-3.05711,
Sun Sep 23 20:21:53 2018,195505260,682.706,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,8,78,938,-7.35499,4.61123,8.46111,-0.883306,-0.0117065,0.396956,8.06836,1.98516,-30.0047,195.505,20,38.4528,-1.84528,-2.67086,-4.86481e-05,0.000496186,-3.00316,0.356657,-0.712463,
