today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:13:16 2018,14121358,683.497,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,72,18,66,976,-5.46836,-17.2718,26.5661,-20.9003,0.989729,0.424625,6.45469,23.4609,-49.95,14.1214,-1.90735e-06,72.7032,-59.3572,-12.8155,-0.183628,-0.0509393,-0.0172053,0.0211153,-0.885198,
Sun Sep 23 20:13:16 2018,14131359,683.497,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,72,18,66,976,7.33105,-5.50188,32.0057,-22.0656,1.53993,0.193689,6.45469,23.4609,-49.95,14.1314,-1.90735e-06,66.1796,-54.0312,-12.8691,-0.167854,-0.0433934,-0.0188839,0.0206814,-0.72276,
Sun Sep 23 20:13:16 2018,14141360,682.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5148,9996,48,18,64,978,-0.407014,-26.9252,38.0343,-21.1206,1.02378,-0.283084,6.45469,23.4609,-49.95,14.1414,-1.90735e-06,60.4652,-49.3657,-12.9239,-0.201718,-0.0451288,-0.0209011,0.0202301,-0.537478,
Sun Sep 23 20:13:16 2018,14151361,682.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,66,20,16,1028,2.71502,-12.8521,29.5205,-21.9794,1.15894,-0.611929,6.45469,23.4609,-49.95,14.1514,-1.90735e-06,53.8458,-43.9615,-12.9796,-0.171942,-0.0357889,-0.0226205,0.0198722,-0.395853,
Sun Sep 23 20:13:16 2018,14161362,682.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,66,20,16,1028,-3.30879,-27.5668,29.6259,-21.6857,0.277763,-0.640663,6.45469,23.4609,-49.95,14.1614,-1.90735e-06,45.4886,-37.1384,-13.0361,-0.19657,-0.0332142,-0.0245862,0.0195401,-0.185295,
Sun Sep 23 20:13:16 2018,14171363,682.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,66,20,16,1028,-1.43652,-23.9181,52.8065,-22.3604,0.701324,-0.340552,6.45469,23.4609,-49.95,14.1714,-1.90735e-06,34.3647,-28.0564,-13.0929,-0.18634,-0.0241082,-0.0264496,0.019299,0.0321179,
Sun Sep 23 20:13:16 2018,14181364,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,46,0,1080,-3.81636,-38.7861,36.5116,-21.5271,0.212845,0.157505,6.45469,23.4609,-49.95,14.1814,-1.90735e-06,23.0319,-18.804,-13.1499,-0.205952,-0.0173195,-0.0285091,0.0191258,0.277834,
Sun Sep 23 20:13:16 2018,14191365,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,46,0,1080,-0.885855,-31.7327,34.9889,-21.7027,0.647048,0.751342,6.45469,23.4609,-49.95,14.1914,-1.90735e-06,13.0346,-10.6419,-13.2065,-0.179118,-0.00885467,-0.0303003,0.0190372,0.449686,
Sun Sep 23 20:13:16 2018,14201366,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5174,9996,70,46,0,1090,-4.93206,-24.4352,38.3216,-22.1327,1.29303,0.76092,6.45469,23.4609,-49.95,14.2014,-1.90735e-06,5.92087,-4.83399,-13.2626,-0.183173,-0.00407993,-0.032132,0.0189964,0.605524,
Sun Sep 23 20:13:16 2018,14211367,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,68,20,0,1090,-5.72214,-18.9238,32.8868,-21.9571,1.30793,0.244772,6.45469,23.4609,-49.95,14.2114,-1.90735e-06,-0.427785,0.349255,-13.3179,-0.195094,0.000307861,-0.034083,0.0189995,0.760983,
Sun Sep 23 20:13:16 2018,14221368,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,68,20,0,1090,-1.8579,-16.9126,34.8835,-21.8113,1.55377,-0.223487,6.45469,23.4609,-49.95,14.2214,-1.90735e-06,-10.1727,8.30532,-13.3721,-0.1885,0.00713008,-0.035968,0.0190708,0.948141,
Sun Sep 23 20:13:16 2018,14231369,682.758,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,16,0,1090,-5.76045,-12.7707,36.1093,-21.276,1.10147,-0.455488,22.5914,67.8563,16.3031,14.2314,-1.90735e-06,-29.2523,23.8825,-13.4249,-0.182917,0.0200287,-0.0377971,0.0192711,1.28465,
Sun Sep 23 20:13:16 2018,14241370,684.096,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,16,0,1090,-2.12126,-17.0659,30.2962,-20.5161,1.10679,-0.483158,22.5914,67.8563,16.3031,14.2414,-1.90735e-06,-61.5352,50.2393,-13.4757,-0.165958,0.039188,-0.0394567,0.019663,1.82733,
Sun Sep 23 20:13:16 2018,14251371,684.096,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,16,0,1090,1.92494,-16.1992,27.1838,-20.001,1.05997,-0.257542,22.5914,67.8563,16.3031,14.2514,-1.90735e-06,-97.0106,79.2025,-13.5235,-0.143461,0.0553833,-0.0408913,0.0202168,2.44015,
Sun Sep 23 20:13:16 2018,14261372,684.096,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,72,16,0,1092,-2.68629,-14.6621,38.2354,-20.3416,1.09402,-0.278827,22.5914,67.8563,16.3031,14.2614,-1.90735e-06,-126.922,103.623,-13.5673,-0.128682,0.0666688,-0.0421782,0.0208835,3.00763,
Sun Sep 23 20:13:16 2018,14271373,684.096,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,72,16,0,1092,-5.87058,-15.9167,37.0814,-20.1064,1.2196,-0.585323,22.5914,67.8563,16.3031,14.2714,-1.90735e-06,-149.167,121.785,-13.6061,-0.13701,0.0820279,-0.0435483,0.0217038,3.52904,
Sun Sep 23 20:13:16 2018,14281374,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,72,18,0,1092,1.10133,-11.9902,34.443,-20.6076,0.879049,-0.755599,22.5914,67.8563,16.3031,14.2814,-1.90735e-06,-163.487,133.476,-13.6394,-0.130028,0.0863193,-0.0448485,0.022567,3.9139,
Sun Sep 23 20:13:16 2018,14291375,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,72,18,0,1092,1.75256,-15.4282,49.4738,-20.0106,1.10041,-0.759856,22.5914,67.8563,16.3031,14.2914,-1.90735e-06,-172.925,141.182,-13.6666,-0.143039,0.097995,-0.0462789,0.0235469,4.2781,
Sun Sep 23 20:13:16 2018,14301376,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5178,9996,48,46,0,1090,2.49955,-11.2527,37.6416,-19.9638,0.696003,-0.496993,22.5914,67.8563,16.3031,14.3014,-1.90735e-06,179.088,-146.213,-13.6904,-0.126472,-0.0924098,-0.0475436,0.0226228,-2.35637,
Sun Sep 23 20:13:16 2018,14311377,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,8,0,1092,-5.76045,-7.89608,63.7145,-20.1373,0.481029,-0.299047,22.5914,67.8563,16.3031,14.3114,-1.90735e-06,171.018,-139.625,-13.7163,-0.124724,-0.0872306,-0.0487909,0.0217505,-2.06286,
Sun Sep 23 20:13:16 2018,14321378,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,8,0,1092,-4.50589,-5.99508,51.4658,-19.4881,1.85281,-0.228808,22.5914,67.8563,16.3031,14.3214,-1.90735e-06,162.558,-132.717,-13.7469,-0.128684,-0.0848113,-0.0500777,0.0209024,-1.76569,
Sun Sep 23 20:13:16 2018,14331379,683.818,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,8,0,1092,-0.866701,-7.1826,53.9509,-19.7797,1.74107,-1.10147,22.5914,67.8563,16.3031,14.3314,-1.90735e-06,154.834,-126.411,-13.7819,-0.111202,-0.0721325,-0.0511898,0.0201811,-1.55353,
Sun Sep 23 20:13:16 2018,14341380,683.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9794,72,18,132,878,-1.2402,-7.04374,63.4128,-19.5008,1.16958,-1.66445,22.5914,67.8563,16.3031,14.3414,-1.90735e-06,150.278,-122.692,-13.821,-0.11786,-0.0731076,-0.0523683,0.01945,-1.35053,
Sun Sep 23 20:13:16 2018,14351381,683.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9794,72,18,132,878,2.88262,-10.659,60.5063,-19.3274,1.26111,-1.46863,22.5914,67.8563,16.3031,14.3514,-1.90735e-06,147.791,-120.661,-13.8641,-0.109921,-0.0680131,-0.0534676,0.0187699,-1.22213,
Sun Sep 23 20:13:16 2018,14361382,683.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,66,18,96,926,-5.45399,-11.9471,72.7215,-20.5938,0.475708,-1.71127,22.5914,67.8563,16.3031,14.3614,-1.90735e-06,144.493,-117.968,-13.911,-0.104684,-0.0638958,-0.0545144,0.0181309,-1.08526,
Sun Sep 23 20:13:16 2018,14371383,683.697,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,66,18,74,942,-7.15866,-9.43794,82.1738,-20.2671,-0.30224,-1.63146,22.5914,67.8563,16.3031,14.3714,-1.90735e-06,140.133,-114.409,-13.9616,-0.136582,-0.0758787,-0.0558802,0.0173721,-0.836749,
Sun Sep 23 20:13:16 2018,14381384,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,66,18,74,942,-1.05345,-8.61434,91.7362,-21.2643,-0.235194,-1.48353,22.5914,67.8563,16.3031,14.3814,-1.90735e-06,133.821,-109.256,-14.0156,-0.126699,-0.0683007,-0.0571472,0.0166891,-0.665172,
Sun Sep 23 20:13:16 2018,14391385,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,66,18,74,942,-1.53229,-25.3402,58.2174,-20.9663,-1.01101,-0.674718,22.5914,67.8563,16.3031,14.3914,-1.90735e-06,125.27,-102.274,-14.0729,-0.152919,-0.073549,-0.0586764,0.0159536,-0.383934,
Sun Sep 23 20:13:16 2018,14401386,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,72,44,72,968,6.01423,-4.33829,89.6341,-21.7623,0.0351194,0.234129,22.5914,67.8563,16.3031,14.4014,-1.90735e-06,113.892,-92.9849,-14.1331,-0.143266,-0.0635381,-0.060109,0.0153183,-0.164103,
Sun Sep 23 20:13:16 2018,14411387,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,72,44,72,968,-8.97826,-5.66468,73.1812,-22.4094,0.866279,0.0436332,22.5914,67.8563,16.3031,14.4114,-1.90735e-06,102.761,-83.8971,-14.1959,-0.164663,-0.0634801,-0.0617557,0.0146835,0.112048,
Sun Sep 23 20:13:16 2018,14421388,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5182,9996,48,8,0,1080,-10.9223,-11.7986,60.6164,-22.3838,0.883306,-0.966316,22.5914,67.8563,16.3031,14.4214,-1.90735e-06,93.8038,-76.5844,-14.2609,-0.182603,-0.0624047,-0.0635817,0.0140594,0.348095,
Sun Sep 23 20:13:16 2018,14431389,683.853,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,70,20,0,1090,-8.40844,-3.36625,85.4012,-23.8237,0.989729,-2.07204,22.5914,67.8563,16.3031,14.4314,-1.90735e-06,88.278,-72.073,-14.3278,-0.180326,-0.0580626,-0.065385,0.0134788,0.49211,
Sun Sep 23 20:13:16 2018,14441390,685.356,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,70,20,0,1090,-5.47315,1.51314,83.7492,-23.9706,0.670461,-2.17847,22.5914,67.8563,16.3031,14.4414,-1.90735e-06,80.4162,-65.6543,-14.3963,-0.224597,-0.0618952,-0.0676309,0.0128598,0.766918,
Sun Sep 23 20:13:16 2018,14451391,685.356,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,70,20,0,1090,-4.73573,-5.54976,89.2941,-24.2217,0.654498,-1.50056,22.5914,67.8563,16.3031,14.4514,-1.90735e-06,67.2674,-54.9192,-14.4662,-0.227826,-0.0521975,-0.0699092,0.0123379,0.998179,
Sun Sep 23 20:13:16 2018,14461392,685.356,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,72,16,0,1090,2.81079,-6.2776,69.2355,-24.9295,0.433139,-0.851379,22.5914,67.8563,16.3031,14.4614,-1.90735e-06,51.7436,-42.2451,-14.537,-0.234581,-0.0409132,-0.072255,0.0119287,1.24621,
Sun Sep 23 20:13:16 2018,14471393,685.356,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,18,0,1090,3.94086,-16.8743,39.3559,-30.2463,2.31256,0.094716,22.5914,67.8563,16.3031,14.4714,-1.90735e-06,30.309,-24.7453,-14.6083,-0.257301,-0.02554,-0.074828,0.0116733,1.57656,
Sun Sep 23 20:13:16 2018,14481394,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,18,0,1090,0.153229,-23.8941,52.2989,-32.8452,3.01601,0.791783,22.5914,67.8563,16.3031,14.4814,-1.90735e-06,24.2919,-19.8326,-14.6794,-0.470841,-0.0308733,-0.0795364,0.0113646,2.18029,
Sun Sep 23 20:13:16 2018,14491395,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,18,0,1090,-17.1185,-49.6653,60.2046,-25.6648,3.16181,-1.31432,22.5914,67.8563,16.3031,14.4914,-1.90735e-06,132.094,-107.846,-14.7511,-0.594303,-0.195138,-0.0854795,0.00941321,1.79241,
Sun Sep 23 20:13:16 2018,14501396,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,72,46,0,1090,-8.32224,-31.0241,62.7233,-22.8085,2.71696,-4.74006,22.5914,67.8563,16.3031,14.5014,-1.90735e-06,156.563,-127.823,-14.8251,-0.278201,-0.138557,-0.0882615,0.00802764,1.2391,
Sun Sep 23 20:13:16 2018,14511397,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,72,46,0,1090,-6.18183,-11.1953,77.6296,-25.2008,1.39307,-5.7681,22.5914,67.8563,16.3031,14.5114,-1.90735e-06,-178.003,145.328,-14.8999,-0.180381,0.114932,-0.0900653,0.00917697,3.38792,
Sun Sep 23 20:13:16 2018,14521398,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,68,46,0,1088,1.13964,-14.1689,56.7234,-26.8727,0.982279,-5.43287,22.5914,67.8563,16.3031,14.5214,-1.90735e-06,-160.442,130.99,-14.9707,-0.257808,0.134004,-0.0926434,0.010517,3.71231,
Sun Sep 23 20:13:16 2018,14531399,684.765,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,-9.79707,-5.03261,59.5055,-22.9915,-0.150056,-5.0093,22.5914,67.8563,16.3031,14.5314,-1.90735e-06,-155.57,127.012,-15.035,-0.318112,0.150353,-0.0958245,0.0120205,4.10182,
Sun Sep 23 20:13:16 2018,14541400,685.643,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,-4.7884,2.09732,40.6009,-21.8209,0.799232,-4.22071,22.5914,67.8563,16.3031,14.5414,-1.90735e-06,-154.525,126.159,-15.0931,-0.181596,0.0996449,-0.0976404,0.013017,3.88711,
Sun Sep 23 20:13:16 2018,14551401,685.643,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,-1.93451,-2.78206,29.4583,-22.2774,-0.867343,-2.92555,22.5914,67.8563,16.3031,14.5514,-1.90735e-06,-155.612,127.047,-15.1452,-0.145669,0.0848123,-0.0990971,0.0138651,3.9239,
Sun Sep 23 20:13:16 2018,14561402,685.643,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,74,18,0,1088,-18.0571,-18.4306,76.5426,-21.3313,-1.29197,-1.50162,22.5914,67.8563,16.3031,14.5614,-1.90735e-06,-159.11,129.902,-15.1911,-0.157864,0.0920521,-0.100676,0.0147856,4.16348,
Sun Sep 23 20:13:16 2018,14571403,685.643,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,74,18,0,1088,-8.45632,-17.4442,53.9653,-20.4012,0.996114,0.114936,22.5914,67.8563,16.3031,14.5714,-1.90735e-06,-166.752,136.142,-15.231,-0.130128,0.0830509,-0.101977,0.0156161,4.30131,
Sun Sep 23 20:13:16 2018,14581404,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,68,46,2,1060,-7.55131,-20.7865,25.1918,-21.4814,1.32283,-0.515085,22.5914,67.8563,16.3031,14.5814,-1.90735e-06,-178.472,145.71,-15.2645,-0.104795,0.0748469,-0.103025,0.0163646,4.48632,
Sun Sep 23 20:13:16 2018,14591405,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,68,18,2,1070,-8.36055,-26.3219,58.7776,-21.8251,1.276,-2.58713,22.5914,67.8563,16.3031,14.5914,-1.90735e-06,169.963,-138.763,-15.2943,-0.132907,-0.0858541,-0.104354,0.0155061,0.0899963,
Sun Sep 23 20:13:16 2018,14601406,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,68,18,2,1070,-10.0126,-19.4361,85.0037,-22.9138,1.29942,-4.33033,22.5914,67.8563,16.3031,14.6014,-1.90735e-06,163.031,-133.104,-15.3258,-0.141849,-0.0865085,-0.105773,0.014641,0.359728,
Sun Sep 23 20:13:16 2018,14611407,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,68,18,2,1070,-14.7579,-18.6317,89.4569,-23.3587,1.6272,-5.24237,22.5914,67.8563,16.3031,14.6114,-1.90735e-06,159.836,-130.495,-15.3617,-0.173048,-0.0985519,-0.107503,0.0136555,0.68133,
Sun Sep 23 20:13:16 2018,14621408,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,70,48,0,1076,-15.3612,-17.607,94.3603,-23.1277,1.4963,-5.58079,22.5914,67.8563,16.3031,14.6214,-1.90735e-06,158.292,-129.235,-15.4018,-0.185862,-0.102831,-0.109362,0.0126272,0.922674,
Sun Sep 23 20:13:16 2018,14631409,685.078,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,70,48,0,1076,-23.851,-12.4738,102.745,-21.8421,1.25898,-5.58079,22.5914,67.8563,16.3031,14.6314,-1.90735e-06,157.126,-128.282,-15.446,-0.177661,-0.0985431,-0.111138,0.0116417,1.07695,
Sun Sep 23 20:13:16 2018,14641410,684.913,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5170,9996,48,8,0,1088,-28.2228,-12.1769,88.5089,-22.1007,0.893948,-5.37114,22.5914,67.8563,16.3031,14.6414,-1.90735e-06,156.286,-127.597,-15.4943,-0.138651,-0.0809968,-0.112525,0.0108318,1.07569,
Sun Sep 23 20:13:16 2018,14651411,684.913,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,8,0,1080,-25.1726,-15.4187,72.7454,-22.1444,-0.56936,-4.76772,22.5914,67.8563,16.3031,14.6514,-1.90735e-06,155.485,-126.943,-15.5465,-0.144854,-0.0832015,-0.113973,0.00999975,1.2495,
Sun Sep 23 20:13:16 2018,14661412,684.913,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,8,0,1080,-21.2414,-18.5024,82.7963,-21.7432,0.451231,-3.38955,22.5914,67.8563,16.3031,14.6614,-1.90735e-06,153.224,-125.097,-15.6026,-0.144863,-0.0818355,-0.115422,0.00918139,1.40738,
Sun Sep 23 20:13:16 2018,14671413,684.913,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,70,20,0,1080,-17.267,-18.2965,86.6701,-22.3934,0.45336,-1.82302,22.5914,67.8563,16.3031,14.6714,-1.90735e-06,149.931,-122.408,-15.6626,-0.132212,-0.0744318,-0.116744,0.00843708,1.50562,
Sun Sep 23 20:13:16 2018,14681414,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,70,20,0,1080,-17.1042,-15.3277,86.0093,-22.8595,0.439525,-1.41968,22.5914,67.8563,16.3031,14.6814,-1.90735e-06,144.107,-117.653,-15.7261,-0.149303,-0.0784427,-0.118237,0.00765265,1.74737,
Sun Sep 23 20:13:16 2018,14691415,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,18,0,1080,-17.6548,-19.6037,83.481,-23.083,0.410791,-2.56478,22.5914,67.8563,16.3031,14.6914,-1.90735e-06,135.784,-110.858,-15.7931,-0.161535,-0.0783372,-0.119852,0.00686928,1.97826,
Sun Sep 23 20:13:16 2018,14701416,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,18,0,1080,-20.3507,-22.9891,94.9971,-22.3487,1.11637,-4.54424,22.5914,67.8563,16.3031,14.7014,-1.90735e-06,130.345,-106.418,-15.8633,-0.166654,-0.0768312,-0.121519,0.00610096,2.15577,
Sun Sep 23 20:13:16 2018,14711417,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,68,18,0,1080,-14.6765,-21.2031,75.5849,-21.3004,1.12595,-5.94156,22.5914,67.8563,16.3031,14.7114,-1.90735e-06,132.668,-108.314,-15.9364,-0.143307,-0.0694545,-0.122952,0.00540642,2.16223,
Sun Sep 23 20:13:16 2018,14721418,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,70,46,0,1080,-9.54808,-18.6269,70.0974,-20.5097,0.324588,-6.16931,22.5914,67.8563,16.3031,14.7214,-1.90735e-06,144.158,-117.695,-16.0126,-0.112634,-0.0622354,-0.124078,0.00478407,2.07987,
Sun Sep 23 20:13:16 2018,14731419,686.521,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,70,46,0,1080,-11.8178,-12.7132,61.6363,-22.2976,-0.898205,-5.50949,22.5914,67.8563,16.3031,14.7314,-1.90735e-06,161.667,-131.99,-16.0922,-0.0906033,-0.0583076,-0.124984,0.00420099,2.00891,
Sun Sep 23 20:13:16 2018,14741420,685.739,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,68,48,16,1052,-13.6182,-14.0971,77.5626,-21.9858,-0.642791,-4.06747,15.4195,77.9625,-27.4031,14.7414,-1.90735e-06,-175.955,143.655,-16.1727,-0.136571,0.0879877,-0.12635,0.00508087,3.5472,
Sun Sep 23 20:13:16 2018,14751421,685.739,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,68,8,66,970,-15.3516,-16.7786,68.1917,-22.8904,-2.89788,-3.06603,15.4195,77.9625,-27.4031,14.7514,-1.90735e-06,-157.666,128.723,-16.2491,-0.126126,0.0738445,-0.127611,0.00581931,3.55472,
