Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.164551	1.12367	0.164551	1.9135	0.164551	4.39265
0.165039	1.12209	0.165039	1.91352	0.165039	4.39313
0.165527	1.12106	0.165527	1.91349	0.165527	4.39392
0.166016	1.12494	0.166016	1.9136	0.166016	4.39296
0.166504	1.12433	0.166504	1.91363	0.166504	4.39284
0.166992	1.12831	0.166992	1.91364	0.166992	4.39169
0.16748	1.12881	0.16748	1.91356	0.16748	4.39243
0.167969	1.12601	0.167969	1.91355	0.167969	4.39315
0.168457	1.12061	0.168457	1.9135	0.168457	4.3923
0.168945	1.12296	0.168945	1.91353	0.168945	4.39337
0.169434	1.12749	0.169434	1.9135	0.169434	4.39253
0.169922	1.12506	0.169922	1.91348	0.169922	4.39212
0.17041	1.12627	0.17041	1.91354	0.17041	4.39216
0.170898	1.12581	0.170898	1.91354	0.170898	4.39344
0.171387	1.12335	0.171387	1.9136	0.171387	4.39275
0.171875	1.12519	0.171875	1.91357	0.171875	4.39235
0.172363	1.12823	0.172363	1.91366	0.172363	4.39292
0.172852	1.12703	0.172852	1.91361	0.172852	4.39202
0.17334	1.12532	0.17334	1.91361	0.17334	4.39301
0.173828	1.12397	0.173828	1.91357	0.173828	4.39321
0.174316	1.12459	0.174316	1.91353	0.174316	4.39313
0.174805	1.12304	0.174805	1.91355	0.174805	4.39324
0.175293	1.12303	0.175293	1.91352	0.175293	4.39321
0.175781	1.12447	0.175781	1.91356	0.175781	4.39421
0.17627	1.1259	0.17627	1.91353	0.17627	4.39311
0.176758	1.12409	0.176758	1.91348	0.176758	4.39239
0.177246	1.12412	0.177246	1.91348	0.177246	4.39358
0.177734	1.12599	0.177734	1.91348	0.177734	4.39319
0.178223	1.12625	0.178223	1.9135	0.178223	4.39392
0.178711	1.1261	0.178711	1.91345	0.178711	4.39435
0.179199	1.12294	0.179199	1.91347	0.179199	4.39293
0.179687	1.12704	0.179687	1.91349	0.179687	4.39361
0.180176	1.1267	0.180176	1.9135	0.180176	4.39303
0.180664	1.12439	0.180664	1.91349	0.180664	4.39348
0.181152	1.12646	0.181152	1.91349	0.181152	4.39325
0.181641	1.12285	0.181641	1.91352	0.181641	4.39339
0.182129	1.12179	0.182129	1.9135	0.182129	4.39285
0.182617	1.12138	0.182617	1.91354	0.182617	4.39424
0.183105	1.1232	0.183105	1.91348	0.183105	4.39319
0.183594	1.12328	0.183594	1.9135	0.183594	4.39377
0.184082	1.1215	0.184082	1.91354	0.184082	4.39349
0.18457	1.12296	0.18457	1.91354	0.18457	4.39303
0.185059	1.1246	0.185059	1.91353	0.185059	4.3936
