Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.17334	1.12241	0.17334	2.24188	0.17334	1.23804
0.173828	1.12287	0.173828	2.24185	0.173828	1.23697
0.174316	1.12172	0.174316	2.24185	0.174316	1.2372
0.174805	1.12086	0.174805	2.24183	0.174805	1.239
0.175293	1.12556	0.175293	2.24188	0.175293	1.23793
0.175781	1.12316	0.175781	2.24187	0.175781	1.23792
0.17627	1.12142	0.17627	2.24183	0.17627	1.23749
0.176758	1.12072	0.176758	2.24191	0.176758	1.23929
0.177246	1.12073	0.177246	2.2419	0.177246	1.23878
0.177734	1.12581	0.177734	2.24189	0.177734	1.23852
0.178223	1.1221	0.178223	2.24186	0.178223	1.23807
0.178711	1.12141	0.178711	2.2419	0.178711	1.23763
0.179199	1.1239	0.179199	2.24182	0.179199	1.23887
0.179687	1.12272	0.179687	2.24189	0.179687	1.23854
0.180176	1.12073	0.180176	2.24187	0.180176	1.23833
0.180664	1.11942	0.180664	2.24187	0.180664	1.2384
0.181152	1.11941	0.181152	2.24184	0.181152	1.23823
0.181641	1.1231	0.181641	2.24191	0.181641	1.23971
0.182129	1.12274	0.182129	2.24187	0.182129	1.23903
0.182617	1.12427	0.182617	2.24183	0.182617	1.23898
0.183105	1.12567	0.183105	2.24194	0.183105	1.23907
0.183594	1.12314	0.183594	2.24183	0.183594	1.23902
0.184082	1.12295	0.184082	2.24184	0.184082	1.23834
0.18457	1.12491	0.18457	2.24183	0.18457	1.23871
0.185059	1.12316	0.185059	2.24189	0.185059	1.23916
0.185547	1.1232	0.185547	2.24188	0.185547	1.23808
0.186035	1.12135	0.186035	2.24191	0.186035	1.23885
0.186523	1.12524	0.186523	2.24182	0.186523	1.23876
0.187012	1.12698	0.187012	2.24183	0.187012	1.239
0.1875	1.12214	0.1875	2.24188	0.1875	1.23867
0.187988	1.12567	0.187988	2.24187	0.187988	1.23888
0.188477	1.12688	0.188477	2.24191	0.188477	1.23848
0.188965	1.12357	0.188965	2.24188	0.188965	1.23867
0.189453	1.12257	0.189453	2.24196	0.189453	1.23816
0.189941	1.12407	0.189941	2.24178	0.189941	1.23895
0.19043	1.12385	0.19043	2.24188	0.19043	1.24039
0.190918	1.12144	0.190918	2.24185	0.190918	1.23937
0.191406	1.12073	0.191406	2.24186	0.191406	1.23854
0.191895	1.12147	0.191895	2.24184	0.191895	1.23883
0.192383	1.12225	0.192383	2.24184	0.192383	1.23936
0.192871	1.12094	0.192871	2.24185	0.192871	1.23966
0.193359	1.12347	0.193359	2.24182	0.193359	1.23859
0.193848	1.12272	0.193848	2.24183	0.193848	1.239
0.194336	1.12088	0.194336	2.24187	0.194336	1.23743
0.194824	1.1202	0.194824	2.24186	0.194824	1.23777
0.195312	1.12387	0.195312	2.24186	0.195312	1.23931
0.195801	1.12158	0.195801	2.24183	0.195801	1.23882
0.196289	1.12082	0.196289	2.24187	0.196289	1.23874
0.196777	1.12173	0.196777	2.24185	0.196777	1.23902
0.197266	1.12113	0.197266	2.24186	0.197266	1.23789
0.197754	1.1199	0.197754	2.24188	0.197754	1.23884
0.198242	1.11979	0.198242	2.24188	0.198242	1.23876
0.19873	1.12339	0.19873	2.24191	0.19873	1.23899
0.199219	1.12716	0.199219	2.24185	0.199219	1.23944
0.199707	1.12213	0.199707	2.24188	0.199707	1.23985
0.200195	1.12242	0.200195	2.24186	0.200195	1.23748
0.200684	1.12461	0.200684	2.2419	0.200684	1.23805
0.201172	1.12036	0.201172	2.2419	0.201172	1.23833
0.20166	1.12297	0.20166	2.24187	0.20166	1.23962
0.202148	1.12209	0.202148	2.24186	0.202148	1.23844
0.202637	1.12278	0.202637	2.24188	0.202637	1.23801
0.203125	1.12629	0.203125	2.24185	0.203125	1.23893
0.203613	1.12571	0.203613	2.24184	0.203613	1.23827
0.204102	1.12216	0.204102	2.24187	0.204102	1.23861
0.20459	1.12099	0.20459	2.24189	0.20459	1.2387
0.205078	1.12397	0.205078	2.24189	0.205078	1.23958
0.205566	1.12363	0.205566	2.2419	0.205566	1.23966
0.206055	1.12473	0.206055	2.24193	0.206055	1.2387
0.206543	1.12339	0.206543	2.24189	0.206543	1.23912
0.207031	1.1215	0.207031	2.24187	0.207031	1.23935
0.20752	1.11742	0.20752	2.24189	0.20752	1.24075
0.208008	1.12033	0.208008	2.24186	0.208008	1.239
0.208496	1.12254	0.208496	2.24185	0.208496	1.23879
0.208984	1.12208	0.208984	2.24182	0.208984	1.23816
0.209473	1.12295	0.209473	2.24185	0.209473	1.23926
0.209961	1.1256	0.209961	2.2419	0.209961	1.23936
0.210449	1.12514	0.210449	2.24184	0.210449	1.23911
0.210937	1.12006	0.210937	2.24183	0.210937	1.24047
0.211426	1.12483	0.211426	2.24186	0.211426	1.23924
0.211914	1.12339	0.211914	2.24187	0.211914	1.23887
0.212402	1.12275	0.212402	2.24188	0.212402	1.23821
0.212891	1.12289	0.212891	2.24191	0.212891	1.23939
0.213379	1.12307	0.213379	2.24186	0.213379	1.23876
0.213867	1.12211	0.213867	2.24185	0.213867	1.23794
0.214355	1.12259	0.214355	2.24184	0.214355	1.23906
0.214844	1.12402	0.214844	2.24184	0.214844	1.23952
0.215332	1.12097	0.215332	2.24186	0.215332	1.2409
0.21582	1.11965	0.21582	2.24188	0.21582	1.23891
0.216309	1.12053	0.216309	2.24189	0.216309	1.23956
0.216797	1.12341	0.216797	2.24189	0.216797	1.23915
0.217285	1.12005	0.217285	2.24194	0.217285	1.23945
0.217773	1.12095	0.217773	2.24182	0.217773	1.23913
0.218262	1.12363	0.218262	2.24186	0.218262	1.23974
0.21875	1.12143	0.21875	2.24186	0.21875	1.24003
0.219238	1.12042	0.219238	2.24179	0.219238	1.23945
0.219727	1.12263	0.219727	2.24187	0.219727	1.23954
0.220215	1.12616	0.220215	2.24183	0.220215	1.23946
0.220703	1.12542	0.220703	2.24185	0.220703	1.23935
0.221191	1.12128	0.221191	2.24188	0.221191	1.23955
0.22168	1.12148	0.22168	2.24187	0.22168	1.23983
0.222168	1.12473	0.222168	2.24183	0.222168	1.24016
0.222656	1.12519	0.222656	2.24187	0.222656	1.23935
0.223145	1.12208	0.223145	2.24188	0.223145	1.23983
