today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:27:12 2019,5039707,371.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4818,0,22,20,62,66,0.124498,0.0191536,-9.70609,0.0042569,-0.0042569,-0.00212845,-17.925,59.6941,7.43555,-90.735,23.779,
Thu Sep 19 06:27:12 2019,5049708,371.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,62,66,0.191536,0.11971,-9.59596,0.0042569,-0.00212845,-0.00532112,-17.925,59.6941,7.43555,-91.1435,24.0649,
Thu Sep 19 06:27:12 2019,5059709,371.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,62,66,0.181959,0.0622492,-9.69173,0.00319267,-0.00532112,-0,-17.925,59.6941,7.43555,-91.0757,24.3523,
Thu Sep 19 06:27:12 2019,5069710,371.821,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4816,0,22,20,64,66,0.0814029,-0.0526724,-9.59596,0.0117065,0,-0.00638535,-17.925,59.6941,7.43555,-90.4861,24.6372,
Thu Sep 19 06:27:12 2019,5079711,372.707,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4816,0,22,20,64,66,0.162806,0.0287304,-9.65342,0.00851379,0,-0.00532112,-17.925,59.6941,7.43555,-90.9663,24.9237,
Thu Sep 19 06:27:12 2019,5089712,372.707,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,62,62,0.153229,0,-9.54329,0.00744957,-0.00319267,-0.00319267,-17.925,59.6941,7.43555,-90.92,25.2111,
Thu Sep 19 06:27:12 2019,5099713,372.707,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,62,62,0.0957681,0.138864,-9.60075,0.00851379,0,-0.00532112,-17.925,59.6941,7.43555,-90.5716,25.4966,
Thu Sep 19 06:27:12 2019,5109714,372.707,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,62,66,0.100556,0,-9.71088,0.00744957,-0.00319267,-0.00744957,-17.925,59.6941,7.43555,-90.5934,25.784,
Thu Sep 19 06:27:12 2019,5119715,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,62,66,0.129287,0.023942,-9.63906,0.00744957,-0.00212845,-0.00212845,-17.925,59.6941,7.43555,-90.7685,26.0702,
Thu Sep 19 06:27:12 2019,5129716,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,18,66,66,0.138864,0.0574608,-9.73482,0.00638535,0,-0.00532112,-17.925,59.6941,7.43555,-90.8173,26.3561,
Thu Sep 19 06:27:12 2019,5139717,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,18,66,66,0.114922,0,-9.71567,0.00319267,0.00106422,-0.00744957,-17.925,59.6941,7.43555,-90.6778,26.6423,
Thu Sep 19 06:27:12 2019,5149718,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,62,66,0.172383,0.0574608,-9.70609,0.00638535,-0.0042569,-0.00106422,-17.925,59.6941,7.43555,-91.0176,26.9303,
Thu Sep 19 06:27:12 2019,5159719,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,62,66,0.196325,0.0574608,-9.62948,0.00744957,-0.00106422,-0.00532112,-17.925,59.6941,7.43555,-91.168,27.2158,
Thu Sep 19 06:27:12 2019,5169720,371.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,24,18,66,68,0.129287,0.0383072,-9.663,0.00851379,0,-0.0042569,-17.925,59.6941,7.43555,-90.7666,27.502,
Thu Sep 19 06:27:12 2019,5179721,371.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,24,18,66,68,0.100556,0.0622492,-9.62469,0.00638535,-0.00212845,-0.00638535,-17.925,59.6941,7.43555,-90.5987,27.7891,
Thu Sep 19 06:27:12 2019,5189722,371.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,66,66,0.191536,0.0814029,-9.46667,0.00957802,-0.00319267,-0.00106422,-17.925,59.6941,7.43555,-91.1592,28.0759,
Thu Sep 19 06:27:12 2019,5199723,371.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,66,66,0.143652,0.071826,-9.65821,0.00744957,-0.0042569,-0.0042569,-17.925,59.6941,7.43555,-90.8522,28.3627,
Thu Sep 19 06:27:12 2019,5209724,371.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,0,22,20,66,66,0.047884,0.0814029,-9.62469,0.00744957,-0.00212845,-0.00744957,-17.925,59.6941,7.43555,-90.2851,28.6485,
Thu Sep 19 06:27:12 2019,5219765,371.065,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,0,22,20,66,66,0.0814029,0.0287304,-9.70131,0.00744957,0.00106422,-0.00638535,-17.925,59.6941,7.43555,-90.4808,28.9341,
Thu Sep 19 06:27:12 2019,5229766,370.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4814,0,24,20,66,66,0.0430956,0.153229,-9.59596,0.0106422,-0.00532112,-0.00957802,-17.925,59.6941,7.43555,-90.2574,29.2224,
Thu Sep 19 06:27:12 2019,5239768,370.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4814,0,24,20,66,66,0.201113,0.0622492,-9.74919,0.00638535,-0.00106422,-0.00638535,-17.925,59.6941,7.43555,-91.1818,29.5077,
Thu Sep 19 06:27:12 2019,5249769,370.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4794,0,22,20,62,66,0.201113,0.0191536,-9.61033,0.00851379,0.00212845,-0.0042569,-17.925,59.6941,7.43555,-91.1989,29.7932,
Thu Sep 19 06:27:12 2019,5259770,370.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4794,0,22,20,62,66,0.0766145,0,-9.57202,0.0117065,-0.0042569,-0.0042569,-17.925,59.6941,7.43555,-90.4587,30.0815,
Thu Sep 19 06:27:12 2019,5269771,370.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,22,64,66,0.158017,0.023942,-9.71088,0.00532112,-0.00212845,-0.00106422,-17.925,59.6941,7.43555,-90.9323,30.3674,
Thu Sep 19 06:27:12 2019,5279772,369.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,22,64,66,0.134075,0.0670376,-9.63427,0.00532112,-0.00319267,-0.00212845,-17.925,59.6941,7.43555,-90.7974,30.6542,
Thu Sep 19 06:27:12 2019,5289773,369.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,0,20,20,62,64,0.124498,0.11971,-9.68215,0.00851379,-0.00212845,-0.00106422,-17.925,59.6941,7.43555,-90.7368,30.9404,
Thu Sep 19 06:27:12 2019,5299774,369.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,0,20,20,62,64,0.23942,0.0574608,-9.51456,0.00638535,0.00319267,-0.00532112,-17.925,59.6941,7.43555,-91.4415,31.2253,
Thu Sep 19 06:27:12 2019,5309775,369.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,66,66,0.0814029,0.0814029,-9.87848,0.00638535,-0.00212845,-0.00319267,-17.925,59.6941,7.43555,-90.4722,31.5133,
Thu Sep 19 06:27:12 2019,5319776,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,66,66,0.191536,0.0191536,-9.62948,0.0042569,-0.00106422,-0.0042569,-17.925,59.6941,7.43555,-91.1396,31.7995,
Thu Sep 19 06:27:12 2019,5329777,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,18,66,62,0.158017,0.0430956,-9.58638,0.00319267,-0.00319267,-0.00212845,-17.925,59.6941,7.43555,-90.9444,32.0866,
Thu Sep 19 06:27:12 2019,5339778,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,18,66,62,0.134075,0.0766145,-9.73482,0.00851379,-0.00532112,-0.00638535,-17.925,59.6941,7.43555,-90.7891,32.3737,
Thu Sep 19 06:27:12 2019,5349779,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,24,18,66,66,0.158017,0.0814029,-9.72525,0.00532112,0,-0.00638535,-17.925,59.6941,7.43555,-90.9309,32.6586,
Thu Sep 19 06:27:12 2019,5359780,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,24,18,66,66,0.0670376,0.0287304,-9.64863,0.00744957,-0.00532112,-0.00744957,-17.925,59.6941,7.43555,-90.3982,32.9466,
Thu Sep 19 06:27:12 2019,5369781,369.545,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,66,66,0.105345,0.0526724,-9.55287,0.00638535,-0.0042569,-0.00532112,-17.925,59.6941,7.43555,-90.6319,33.2328,
Thu Sep 19 06:27:12 2019,5379782,368.337,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,0,22,20,66,66,0.0335188,-0.0143652,-9.69652,0.00957802,-0.0042569,-0.00744957,-17.925,59.6941,7.43555,-90.1981,33.5193,
Thu Sep 19 06:27:12 2019,5389783,368.337,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4818,0,24,20,62,66,0.023942,0.0861913,-9.40921,0.00319267,-0.00212845,-0.00638535,-17.925,59.6941,7.43555,-90.1459,33.8052,
Thu Sep 19 06:27:12 2019,5399784,368.337,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4818,0,24,20,62,66,0.0335188,0.023942,-9.663,0.00638535,-0.00319267,-0.0042569,-17.925,59.6941,7.43555,-90.1988,34.0919,
Thu Sep 19 06:27:12 2019,5409785,368.337,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,64,66,0.0574608,-0.0047884,-9.63906,0.0106422,0,-0.00638535,-17.925,59.6941,7.43555,-90.3416,34.3775,
Thu Sep 19 06:27:12 2019,5419786,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,64,66,0.172383,0.0909797,-9.63427,0.00744957,-0.00106422,-0.0042569,-17.925,59.6941,7.43555,-91.0251,34.6643,
Thu Sep 19 06:27:12 2019,5429787,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,66,62,0.196325,0.023942,-9.65821,0.0106422,-0.00319267,-0.00851379,-17.925,59.6941,7.43555,-91.1646,34.9514,
Thu Sep 19 06:27:12 2019,5439788,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,66,62,0.129287,0.114922,-9.64863,0.00532112,-0.00106422,-0.00638535,-17.925,59.6941,7.43555,-90.7678,35.2372,
Thu Sep 19 06:27:12 2019,5449789,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,20,62,66,0.153229,0.148441,-9.57202,0.00638535,0,-0.0106422,-17.925,59.6941,7.43555,-90.9172,35.5234,
Thu Sep 19 06:27:12 2019,5459790,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,20,62,66,0.0814029,0.0430956,-9.65342,0.00744957,0.00212845,-0.00319267,-17.925,59.6941,7.43555,-90.4832,35.8093,
Thu Sep 19 06:27:12 2019,5469791,369.145,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,18,64,66,0.124498,0.0622492,-9.73961,0.0106422,-0.00212845,-0.00532112,-17.925,59.6941,7.43555,-90.7324,36.097,
Thu Sep 19 06:27:12 2019,5479792,368.928,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,18,64,66,0.11971,0.0287304,-9.77313,0.00638535,-0.00106422,-0.0042569,-17.925,59.6941,7.43555,-90.7018,36.3832,
Thu Sep 19 06:27:12 2019,5489793,368.928,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,66,62,0.105345,0.0622492,-9.64863,0.0117065,-0.00106422,-0.0042569,-17.925,59.6941,7.43555,-90.6256,36.6696,
Thu Sep 19 06:27:12 2019,5499794,368.928,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,66,62,0.158017,0.124498,-9.75877,0.0042569,0,-0.00532112,-17.925,59.6941,7.43555,-90.9277,36.9558,
Thu Sep 19 06:27:12 2019,5509795,368.928,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,64,66,0.0622492,0.0191536,-9.59117,0.00851379,-0.00851379,-0.0042569,-17.925,59.6941,7.43555,-90.3719,37.2447,
Thu Sep 19 06:27:12 2019,5519796,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,20,64,66,0.167594,-0.023942,-9.663,0.00744957,-0.00532112,-0.00319267,-17.925,59.6941,7.43555,-90.9937,37.5303,
Thu Sep 19 06:27:12 2019,5529797,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,22,18,66,66,0.11971,0.0622492,-9.65821,0.0042569,-0.00638535,-0.00638535,-17.925,59.6941,7.43555,-90.7102,37.8171,
Thu Sep 19 06:27:12 2019,5539798,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,22,18,66,66,0.172383,0.0861913,-9.57202,0.00744957,-0.00106422,-0.00532112,-17.925,59.6941,7.43555,-91.0318,38.102,
Thu Sep 19 06:27:12 2019,5549799,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,20,62,66,0.0670376,0.0574608,-9.61511,0.00851379,-0.00106422,-0.00106422,-17.925,59.6941,7.43555,-90.3995,38.3885,
Thu Sep 19 06:27:12 2019,5559800,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,20,62,66,0.0430956,0.0191536,-9.75877,0.00638535,-0.00319267,-0.00532112,-17.925,59.6941,7.43555,-90.2531,38.6756,
Thu Sep 19 06:27:12 2019,5569801,-6921.46,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,18,66,62,0.148441,-0.047884,-9.72046,0.00638535,-0.0042569,-0.00106422,-17.925,59.6941,7.43555,-90.875,38.9624,
Thu Sep 19 06:27:12 2019,5579802,404.214,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,18,66,62,0.177171,0.023942,-9.69173,0.00957802,-0.00106422,-0.00638535,-17.925,59.6941,7.43555,-91.0474,39.248,
Thu Sep 19 06:27:12 2019,5589803,404.214,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,22,20,62,64,0.114922,0.0957681,-9.79228,0.0106422,-0.00532112,-0.00744957,-17.925,59.6941,7.43555,-90.6725,39.5357,
Thu Sep 19 06:27:12 2019,5599804,404.214,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4812,0,22,20,62,64,0.181959,0.0574608,-9.64384,0.0117065,0.00106422,-0.00212845,-17.925,59.6941,7.43555,-91.081,39.8203,
Thu Sep 19 06:27:12 2019,5609805,404.214,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,64,0.148441,0.134075,-9.663,0.0117065,-0.00319267,-0.00744957,-17.925,59.6941,7.43555,-90.8802,40.108,
Thu Sep 19 06:27:12 2019,5619806,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,20,62,64,0.105345,0.023942,-9.54808,0.00638535,-0.00319267,-0.00638535,-17.925,59.6941,7.43555,-90.6322,40.3945,
Thu Sep 19 06:27:12 2019,5629807,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,0,24,18,64,66,0.162806,0.00957681,-9.68694,0.00744957,0,-0.00212845,-19.6055,59.2453,8.38477,-90.9629,40.68,
Thu Sep 19 06:27:12 2019,5639808,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,0,24,18,64,66,0.191536,0.0766145,-9.73961,0.0042569,-0.00212845,-0.00638535,-19.6055,59.2453,8.38477,-91.1267,40.9671,
Thu Sep 19 06:27:12 2019,5649809,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,66,66,0.196325,0.023942,-9.68215,0.0042569,-0.00532112,-0.00532112,-19.6055,59.2453,8.38477,-91.1617,41.2545,
Thu Sep 19 06:27:12 2019,5659810,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,66,66,0.110133,0.0526724,-9.64384,0.00957802,-0.00212845,-0.00532112,-19.6055,59.2453,8.38477,-90.6544,41.5401,
Thu Sep 19 06:27:12 2019,5669811,403.397,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,22,20,66,66,0.114922,0.047884,-9.90721,0.00638535,-0.0042569,-0.00319267,-19.6055,59.2453,8.38477,-90.6647,41.8272,
Thu Sep 19 06:27:12 2019,5679812,404.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,22,20,66,66,0.172383,0.071826,-9.60075,0.00638535,0,-0.00957802,-19.6055,59.2453,8.38477,-91.0287,42.1124,
Thu Sep 19 06:27:12 2019,5689813,404.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,18,66,66,0.0814029,0.105345,-9.57202,0.00532112,-0.00319267,-0.00638535,-19.6055,59.2453,8.38477,-90.4873,42.3998,
Thu Sep 19 06:27:12 2019,5699814,404.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4808,0,24,18,66,66,0.129287,0.0574608,-9.50498,0.00744957,-0.00744957,-0.00319267,-19.6055,59.2453,8.38477,-90.7794,42.6875,
Thu Sep 19 06:27:12 2019,5709815,404.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4814,0,20,22,66,66,0.0861913,0.00957681,-9.60075,0.0127707,-0.00638535,-0.00851379,-19.6055,59.2453,8.38477,-90.5144,42.9737,
Thu Sep 19 06:27:12 2019,5719816,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4814,0,20,22,66,66,0.105345,0.0430956,-9.6199,0.00957802,0.00106422,-0.00851379,-19.6055,59.2453,8.38477,-90.6275,43.2581,
Thu Sep 19 06:27:12 2019,5729817,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,62,68,0.0957681,0.0814029,-9.71088,0.00744957,-0.00532112,-0.00532112,-19.6055,59.2453,8.38477,-90.5651,43.5464,
Thu Sep 19 06:27:12 2019,5739818,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4798,0,24,20,62,68,0.162806,0.0383072,-9.63906,0.00957802,-0.00532112,-0.00212845,-19.6055,59.2453,8.38477,-90.9677,43.8328,
Thu Sep 19 06:27:12 2019,5749819,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,66,64,-0.0047884,0.0766145,-9.61511,0.00957802,0,-0.0042569,-19.6055,59.2453,8.38477,-89.9715,44.1178,
Thu Sep 19 06:27:12 2019,5759820,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,66,64,0.148441,0.0909797,-9.59596,0.00532112,-0.00106422,-0.0042569,-20.0256,59.9186,8.14746,-90.8863,44.4046,
Thu Sep 19 06:27:12 2019,5769821,402.711,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,22,62,66,0.205901,0.0191536,-9.59596,0.00957802,0.00212845,-0.00638535,-20.0256,59.9186,8.14746,-91.2293,44.6901,
Thu Sep 19 06:27:12 2019,5779822,402.233,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,22,22,62,66,0.153229,0.0670376,-9.68694,0.00319267,0,-0.00638535,-20.0256,59.9186,8.14746,-90.9063,44.9772,
Thu Sep 19 06:27:12 2019,5789823,402.233,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4820,0,22,20,62,64,0.0861913,0.0622492,-9.83538,0.00851379,-0.00319267,-0.00638535,-20.0256,59.9186,8.14746,-90.5022,45.2646,
Thu Sep 19 06:27:12 2019,5799824,402.233,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4820,0,22,20,62,64,0.114922,0.047884,-9.56723,0.00744957,-0.00212845,-0.00532112,-20.0256,59.9186,8.14746,-90.6883,45.5508,
Thu Sep 19 06:27:12 2019,5809825,402.233,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,20,66,66,0.0861913,0.0287304,-9.65821,0.0042569,-0.00319267,-0.00319267,-20.0256,59.9186,8.14746,-90.5114,45.8376,
Thu Sep 19 06:27:12 2019,5819826,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,20,66,66,0.196325,0.0191536,-9.62948,0.00744957,-0.00532112,-0.00532112,-20.0256,59.9186,8.14746,-91.168,46.1247,
Thu Sep 19 06:27:12 2019,5829827,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,22,20,62,66,0.110133,0.11971,-9.663,0.00106422,-0.00106422,-0.00319267,-20.0256,59.9186,8.14746,-90.6531,46.4099,
Thu Sep 19 06:27:12 2019,5839828,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,22,20,62,66,0.172383,0,-9.65342,0.00957802,-0.00106422,-0.00638535,-20.0256,59.9186,8.14746,-91.0231,46.6964,
Thu Sep 19 06:27:12 2019,5849829,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,22,64,66,0.129287,0.0430956,-9.71088,0.0127707,-0.00532112,-0.00532112,-20.0256,59.9186,8.14746,-90.7628,46.9841,
Thu Sep 19 06:27:12 2019,5859830,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,22,64,66,0.0430956,0.0430956,-9.84975,0.00638535,0.00106422,-0.00851379,-20.0256,59.9186,8.14746,-90.2508,47.2688,
Thu Sep 19 06:27:12 2019,5869831,403.128,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,20,62,66,0.191536,0.0861913,-9.53371,0.00957802,-0.00851379,-0.0042569,-20.0256,59.9186,8.14746,-91.151,47.558,
Thu Sep 19 06:27:12 2019,5879832,403.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4804,0,24,20,62,66,0.0957681,-0.0526724,-9.70609,0.00638535,-0.0042569,-0.00532112,-20.0256,59.9186,8.14746,-90.5654,47.8433,
Thu Sep 19 06:27:12 2019,5889833,403.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4826,0,24,18,66,68,0.0909797,0.023942,-9.81144,0.0170276,-0.00638535,-0.0117065,-20.0256,59.9186,8.14746,-90.5313,48.1303,
Thu Sep 19 06:27:12 2019,5899834,403.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4826,0,24,18,66,68,0.105345,0.0574608,-9.77792,0.00957802,-0.0042569,-0.0042569,-20.0256,59.9186,8.14746,-90.6173,48.4162,
Thu Sep 19 06:27:12 2019,5909835,403.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4818,0,24,20,66,66,0.158017,0.071826,-9.70131,0.00532112,-0.00106422,-0.00532112,-20.0256,59.9186,8.14746,-90.9332,48.7018,
Thu Sep 19 06:27:12 2019,5919836,402.441,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4818,0,24,20,66,66,0.158017,0.071826,-9.69652,0.00851379,-0.00106422,-0.00212845,-20.0256,59.9186,8.14746,-90.9337,48.9883,
Thu Sep 19 06:27:12 2019,5929837,402.441,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,22,20,64,66,0.105345,0.0430956,-9.63427,0.00638535,0.00106422,-0.0042569,-20.0256,59.9186,8.14746,-90.6265,49.2741,
Thu Sep 19 06:27:12 2019,5939838,402.441,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,22,20,64,66,0.201113,0.0143652,-9.75877,0.00851379,-0.00106422,-0.00532112,-20.0256,59.9186,8.14746,-91.1807,49.5612,
Thu Sep 19 06:27:12 2019,5949839,402.441,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,64,66,0.229843,0.0574608,-9.65342,0.00851379,-0.00212845,-0.0042569,-20.0256,59.9186,8.14746,-91.364,49.848,
Thu Sep 19 06:27:12 2019,5959840,402.441,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4802,0,24,20,64,66,0.229843,-0.0047884,-9.58638,0.00851379,-0.00212845,-0.00532112,-20.0256,59.9186,8.14746,-91.3735,50.1345,
