today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitch,desired pitch,roll,desired roll,yaw,desired yaw,msl,kppitch,kdpitch,kipitch,lampitch,pp,pd,pi,kproll,kdroll,kiroll,lamroll,rp,rd,ri,kpyaw,kdyaw,kiyaw,lamyaw,yp,yd,yi
Thu Oct  3 09:59:03 2019,55743869,577.925,1513,1424,1708,1514,1088,1514,0.0469513,4.22536,1.55493,0,-0.05,-1.19209e-07,5366,5512,32,8,26,10,-0.272939,-1.88663,-9.61033,-0.0606608,0.632149,0.0159634,15.675,70.2844,25.2363,6.96664,4.50705,9.88796,0.0939026,0.0159634,0,577.925,0.0022,0.00035,0.00018,0.0222595,-0.00488652,-0.0091179,0.0362639,0.0022,0.00035,0.00018,-0.0328043,-0.0221932,0.00801153,-0.0186226,0.28,0,0.03,-0.0622412,-0.00446974,0,-0.0577715,
Thu Oct  3 09:59:03 2019,55753870,577.925,1513,1424,1709,1514,1088,1514,0.0469513,4.22536,1.55599,0,-0.05,-1.19209e-07,5366,5512,32,8,26,10,2.50433,-0.852336,-12.1913,-0.310753,0.752407,0.00212845,15.675,70.2844,25.2363,7.30963,4.22536,9.46264,0.0469513,0.00212845,0,577.925,0.0022,0.00035,0.00018,0.0120239,-0.00603082,-0.0182048,0.0362595,0.0022,0.00035,0.00018,-0.0316525,-0.0216502,0.00863828,-0.0186405,0.28,0,0.03,-0.0583702,-0.000595966,0,-0.0577742,
Thu Oct  3 09:59:03 2019,55763871,577.925,1513,1424,1709,1514,1088,1514,0.0469513,4.22536,1.55599,0,-0.05,-1.19209e-07,5388,5546,38,20,8,28,-0.579397,-3.36625,-11.2192,-0.650241,0.847123,-0.00638535,15.675,70.2844,25.2363,7.51962,4.22536,9.25102,0.0469513,-0.00638535,0,577.925,0.0022,0.00035,0.00018,0.0174641,-0.0067854,-0.0120047,0.0362542,0.0022,0.00035,0.00018,-0.0244858,-0.0207145,0.0148865,-0.0186579,0.28,0,0.03,-0.0559857,0.0017879,0,-0.0577736,
Thu Oct  3 09:59:03 2019,55773872,577.925,1513,1430,1709,1514,1088,1514,0.0469513,3.94366,1.55599,0,-0.05,-1.19209e-07,5388,5546,38,20,8,28,0.723049,-1.73819,-12.7228,-0.925875,0.908848,-0.00106422,15.675,70.2844,25.2363,7.76362,4.22536,8.74134,0.0469513,-0.00106422,0,577.925,0.0022,0.00035,0.00018,0.0216515,-0.00724738,-0.00734965,0.0362485,0.0022,0.00035,0.00018,-0.0315171,-0.020249,0.00740648,-0.0186746,0.28,0,0.03,-0.0574745,0.000297983,-0,-0.0577725,
Thu Oct  3 09:59:03 2019,55783873,577.925,1513,1430,1709,1514,1088,1514,0.0469513,3.94366,1.55599,0,-0.05,-1.19209e-07,5370,5554,34,8,28,28,0.833182,-1.96325,-16.6397,-1.04188,0.892884,0.00319267,15.675,70.2844,25.2363,7.92433,3.94366,8.30196,0.0469513,0.00319267,0,577.925,0.0022,0.00035,0.00018,0.0094389,-0.00840391,-0.0183993,0.0362421,0.0022,0.00035,0.00018,-0.0199795,-0.0191277,0.0178389,-0.0186907,0.28,0,0.03,-0.0586667,-0.000893948,-0,-0.0577728,
Thu Oct  3 09:59:03 2019,55793874,578.299,1528,1432,1709,1514,1088,1514,-0.657272,3.84977,1.55599,0,-0.05,-1.19209e-07,5370,5554,34,8,28,28,-0.191536,-1.54187,-10.7787,-1.05677,0.807746,0.0127707,15.675,70.2844,25.2363,8.05261,3.94366,7.80843,0.0469513,0.0127707,0,578.299,0.0022,0.00035,0.00018,0.021853,-0.00875746,-0.00562463,0.0362351,0.0022,0.00035,0.00018,-0.0214888,-0.018161,0.0153782,-0.018706,0.28,0,0.03,-0.061351,-0.00357579,-0,-0.0577752,
Thu Oct  3 09:59:03 2019,55803875,578.299,1528,1432,1709,1514,1088,1514,-0.657272,3.84977,1.55599,0,-0.05,-1.19209e-07,5380,5546,34,8,28,14,0.191536,1.1157,-9.73961,-0.901398,0.591709,0.0659819,15.675,70.2844,25.2363,8.30944,3.84977,7.23026,-0.657272,0.0659819,0,578.299,0.0022,0.00035,0.00018,0.019205,-0.00924626,-0.00777641,0.0362277,0.0022,0.00035,0.00018,-0.0447197,-0.0186245,-0.0073741,-0.018721,0.28,0,0.03,-0.0762619,-0.0184749,-0,-0.057787,
Thu Oct  3 09:59:03 2019,55813876,578.299,1543,1435,1709,1514,1088,1514,-1.3615,3.70892,1.55599,0,-0.05,-1.19209e-07,5380,5546,34,8,28,14,-0.943315,0.186748,-5.78918,-0.677911,0.354387,0.0936517,15.675,70.2844,25.2363,8.47415,3.84977,6.75364,-0.657272,0.0936517,0,578.299,0.0022,0.00035,0.00018,0.0174197,-0.00981127,-0.00898889,0.0362199,0.0022,0.00035,0.00018,-0.0158524,-0.0173526,0.0202359,-0.0187358,0.28,0,0.03,-0.0840334,-0.0262225,-0,-0.0578109,
Thu Oct  3 09:59:03 2019,55823877,578.299,1543,1435,1709,1514,1088,1514,-1.3615,3.70892,1.55599,0,-0.05,-1.19209e-07,5378,5534,34,8,28,10,-2.73418,1.28329,-6.68461,-0.502314,0.176661,0.104294,15.675,70.2844,25.2363,8.62756,3.70892,6.17343,-1.3615,0.104294,0,578.299,0.0022,0.00035,0.00018,0.0150338,-0.0104835,-0.0106943,0.0362116,0.0022,0.00035,0.00018,-0.0445697,-0.0178533,-0.0079662,-0.0187502,0.28,0,0.03,-0.0870429,-0.0292023,-0,-0.0578406,
Thu Oct  3 09:59:03 2019,55833878,577.612,1555,1439,1709,1514,1088,1514,-1.92488,3.52113,1.55599,0,-0.05,-1.19209e-07,5378,5534,34,8,28,10,0.0526724,1.19231,-5.39174,-0.427818,0.179854,0.106422,15.675,70.2844,25.2363,8.87962,3.70892,5.55199,-1.3615,0.106422,0,577.612,0.0022,0.00035,0.00018,0.0200123,-0.010821,-0.00536955,0.0362029,0.0022,0.00035,0.00018,-0.0150339,-0.0165768,0.0203072,-0.0187642,0.28,0,0.03,-0.0876705,-0.0297983,-0,-0.0578722,
Thu Oct  3 09:59:03 2019,55843879,577.612,1555,1439,1710,1514,1088,1514,-1.92488,3.52113,1.55704,0,-0.05,-1.19209e-07,5372,5536,34,8,26,12,0.766145,0.718261,-6.1531,-0.511892,0.34268,0.0532112,13.1813,66.3398,29.0391,9.16508,3.52113,4.88948,-1.92488,0.0532112,0,577.612,0.0022,0.00035,0.00018,0.00901029,-0.0117887,-0.0153947,0.0361936,0.0022,0.00035,0.00018,-0.0331948,-0.0164491,0.00203207,-0.0187778,0.28,0,0.03,-0.0727953,-0.0148991,0,-0.0578962,
Thu Oct  3 09:59:03 2019,55853880,577.612,1562,1442,1710,1514,1088,1514,-2.25352,3.38029,1.55704,0,-0.05,-1.19209e-07,5372,5536,34,8,26,12,1.92973,0.0191536,-9.165,-0.719416,0.509763,0.0148991,13.1813,66.3398,29.0391,9.35917,3.52113,4.22532,-1.92488,0.0148991,0,577.612,0.0022,0.00035,0.00018,0.013776,-0.0124167,-0.00999105,0.0361837,0.0022,0.00035,0.00018,-0.0105943,-0.0149916,0.0231879,-0.0187906,0.28,0,0.03,-0.0620782,-0.00417176,0,-0.0579064,
Thu Oct  3 09:59:03 2019,55863881,577.612,1562,1442,1712,1514,1088,1514,-2.25352,3.38029,1.55915,0,-0.05,-1.19209e-07,5374,5538,34,8,8,30,2.25534,0.981623,-9.01656,-0.950352,0.68536,-0.0138349,13.1813,66.3398,29.0391,9.51129,3.38029,3.46634,-2.25352,-0.0138349,0,577.612,0.0022,0.00035,0.00018,0.011297,-0.0131535,-0.0117228,0.0361733,0.0022,0.00035,0.00018,-0.0213128,-0.0142534,0.0117432,-0.0188026,0.28,0,0.03,-0.0540328,0.00387378,0,-0.0579066,
Thu Oct  3 09:59:03 2019,55873882,577.612,1562,1442,1712,1514,1088,1514,-2.25352,3.38029,1.55915,0,-0.05,-1.19209e-07,5374,5538,34,8,8,30,2.20745,-1.23062,-10.1945,-1.15894,0.806682,-0.0532112,13.1813,66.3398,29.0391,9.64276,3.38029,2.97321,-2.25352,-0.0532112,0,577.612,0.0022,0.00035,0.00018,0.0173497,-0.0134882,-0.00532442,0.0361624,0.0022,0.00035,0.00018,-0.00483286,-0.0125837,0.0265644,-0.0188136,0.28,0,0.03,-0.0429974,0.0148991,0,-0.0578965,
Thu Oct  3 09:59:03 2019,55883883,577.612,1565,1444,1712,1514,1088,1514,-2.39436,3.28639,1.55915,0,-0.05,-1.19209e-07,5382,5558,40,18,6,28,0.411803,-2.58574,-11.5113,-1.32709,0.872664,-0.0393763,13.1813,66.3398,29.0391,9.79491,3.38029,2.38504,-2.25352,-0.0393763,0,577.612,0.0022,0.00035,0.00018,0.0177725,-0.0137774,-0.00460127,0.0361512,0.0022,0.00035,0.00018,-0.0130628,-0.0114988,0.0172594,-0.0188234,0.28,0,0.03,-0.0468573,0.0110254,-0,-0.0578826,
Thu Oct  3 09:59:03 2019,55893884,578.325,1565,1444,1728,1514,1088,1514,-2.39436,3.28639,1.57606,0,-0.05,-1.19209e-07,5382,5558,40,18,6,28,1.25456,-1.1971,-13.3453,-1.43777,0.870535,-0.0361836,13.1813,66.3398,29.0391,9.8874,3.28639,1.75623,-2.39436,-0.0361836,0,578.325,0.0022,0.00035,0.00018,0.0132095,-0.0143187,-0.00861148,0.0361397,0.0022,0.00035,0.00018,-0.0136906,-0.0105147,0.0156565,-0.0188324,0.28,0,0.03,-0.0477399,0.0101314,-0,-0.0578713,
Thu Oct  3 09:59:03 2019,55903885,578.325,1567,1448,1728,1514,1088,1514,-2.48826,3.09859,1.57606,0,-0.05,-1.19209e-07,5392,5546,38,20,8,26,-0.708684,-1.54665,-12.7084,-1.35795,0.757728,-0.00212845,13.1813,66.3398,29.0391,9.86894,3.28639,1.25313,-2.39436,-0.00212845,0,578.325,0.0022,0.00035,0.00018,0.0183683,-0.0145222,-0.00323739,0.0361279,0.0022,0.00035,0.00018,-0.00596339,-0.0091313,0.0220084,-0.0188405,0.28,0,0.03,-0.0572696,0.000595966,-0,-0.0578655,
Thu Oct  3 09:59:03 2019,55913887,578.325,1567,1448,1730,1514,1088,1514,-2.48826,3.09859,1.57817,0,-0.05,-1.19209e-07,5392,5546,38,20,8,26,-1.901,-0.100556,-11.2911,-1.10999,0.547011,0.0393763,13.1813,66.3398,29.0391,9.81182,3.09859,0.692645,-2.48826,0.0393763,0,578.325,0.0022,0.00035,0.00018,0.0152943,-0.0148948,-0.00592684,0.0361159,0.0022,0.00035,0.00018,-0.0127564,-0.00823105,0.0143222,-0.0188476,0.28,0,0.03,-0.0688965,-0.0110254,-0,-0.0578711,
Thu Oct  3 09:59:03 2019,55923888,578.325,1567,1453,1730,1514,1088,1514,-2.48826,2.86385,1.57817,0,-0.05,-1.19209e-07,5392,5526,34,8,26,12,-0.459687,0.512359,-9.78271,-0.737507,0.22668,0.0755599,13.1813,66.3398,29.0391,9.83342,3.09859,0.109502,-2.48826,0.0755599,0,578.325,0.0022,0.00035,0.00018,0.0233342,-0.0147691,0.00199951,0.0361038,0.0022,0.00035,0.00018,-0.00623493,-0.00699799,0.0196168,-0.0188538,0.28,0,0.03,-0.0790451,-0.0211568,-0,-0.0578884,
Thu Oct  3 09:59:03 2019,55933890,578.003,1567,1453,1736,1514,1088,1514,-2.48826,2.86385,1.58451,0,-0.05,-1.19209e-07,5392,5526,34,8,26,12,-0.550666,1.01993,-10.2903,-0.43846,0.00319267,0.0787526,13.1813,66.3398,29.0391,9.90583,2.86385,-0.286961,-2.48826,0.0787526,0,578.003,0.0022,0.00035,0.00018,0.0117862,-0.0153331,-0.00897223,0.0360914,0.0022,0.00035,0.00018,-0.00416406,-0.00571507,0.02041,-0.018859,0.28,0,0.03,-0.0799622,-0.0220507,-0,-0.0579115,
Thu Oct  3 09:59:03 2019,55943892,578.003,1565,1458,1736,1514,1088,1514,-2.39436,2.62911,1.58451,0,-0.05,-1.19209e-07,5390,5516,36,8,6,28,-1.35512,-1.36469,-7.27837,-0.313946,-0.0798168,0.0457616,13.1813,66.3398,29.0391,9.89682,2.86385,-0.674422,-2.48826,0.0457616,0,578.003,0.0022,0.00035,0.00018,0.0180522,-0.0154924,-0.0025343,0.0360788,0.0022,0.00035,0.00018,-0.00982993,-0.00484285,0.0138762,-0.0188633,0.28,0,0.03,-0.0707434,-0.0128133,0,-0.0579302,
Thu Oct  3 09:59:03 2019,55953895,578.003,1565,1458,1740,1514,1088,1514,-2.39436,2.62911,1.58873,0,-0.05,-1.19209e-07,5390,5516,36,8,6,28,-0.426168,-0.497994,-4.65912,-0.307561,-0.105358,0.0287341,13.1813,66.3398,29.0391,9.97844,2.62911,-1.03733,-2.39436,0.0287341,0,578.003,0.0022,0.00035,0.00018,0.0121765,-0.015989,-0.00790048,0.036066,0.0022,0.00035,0.00018,-0.00580325,-0.00378387,0.0168475,-0.0188668,0.28,0,0.03,-0.0659869,-0.00804554,0,-0.0579414,
Thu Oct  3 09:59:03 2019,55963896,578.003,1565,1460,1740,1514,1088,1514,-2.39436,2.53522,1.58873,0,-0.05,-1.19209e-07,5378,5546,36,8,28,26,1.49398,0.363919,-5.20978,-0.363965,-0.0585323,-0.00106422,13.1813,66.3398,29.0391,10.063,2.62911,-1.43799,-2.39436,-0.00106422,0,578.003,0.0022,0.00035,0.00018,0.0170274,-0.0161685,-0.00285687,0.0360528,0.0022,0.00035,0.00018,-0.00915342,-0.00298548,0.0127017,-0.0188696,0.28,0,0.03,-0.0576475,0.000297983,0,-0.0579455,
Thu Oct  3 09:59:03 2019,55973897,578.003,1565,1460,1740,1514,1088,1514,-2.39436,2.53522,1.58873,0,-0.05,-1.19209e-07,5378,5546,36,8,28,26,2.43251,-0.407014,-8.04452,-0.503378,0.0446974,-0.0138349,13.1813,66.3398,29.0391,10.065,2.53522,-1.93867,-2.39436,-0.0138349,0,578.003,0.0022,0.00035,0.00018,0.0132319,-0.0165612,-0.00624634,0.0360394,0.0022,0.00035,0.00018,-0.00695257,-0.00210403,0.0140231,-0.0188717,0.28,0,0.03,-0.0540695,0.00387378,0,-0.0579433,
Thu Oct  3 09:59:03 2019,55983900,578.003,1565,1460,1740,1514,1088,1514,-2.39436,2.53522,1.58873,0,-0.05,-1.19209e-07,5370,5502,38,8,26,10,1.83396,-0.622492,-12.1051,-0.703452,0.166019,-0.0042569,13.1813,66.3398,29.0391,9.99917,2.53522,-2.32104,-2.39436,-0.0042569,0,578.003,0.0022,0.00035,0.00018,0.0193904,-0.0165656,-6.99282e-05,0.0360259,0.0022,0.00035,0.00018,-0.00235157,-0.00100252,0.0175239,-0.018873,0.28,0,0.03,-0.0567486,0.00119193,-0,-0.0579406,
Thu Oct  3 09:59:03 2019,55993902,576.848,1564,1463,1740,1514,1088,1514,-2.34741,2.39437,1.58873,0,-0.05,-1.19209e-07,5370,5502,38,8,26,10,3.97437,-0.59855,-9.27993,-0.893948,0.260735,-0.0202203,13.1813,66.3398,29.0391,9.97546,2.53522,-2.59598,-2.39436,-0.0202203,0,576.848,0.0022,0.00035,0.00018,0.0218963,-0.0164207,0.00230466,0.0360124,0.0022,0.00035,0.00018,-0.00565179,-0.000161309,0.0133829,-0.0188734,0.28,0,0.03,-0.0522752,0.00566167,0,-0.0579369,
Thu Oct  3 09:59:03 2019,56003905,576.848,1564,1463,1740,1514,1088,1514,-2.34741,2.39437,1.58873,0,-0.05,-1.19209e-07,5404,5550,38,16,6,26,1.71425,0.383072,-6.09085,-0.997178,0.237322,-0.019156,13.1813,66.3398,29.0391,9.8429,2.39437,-2.907,-2.34741,-0.019156,0,576.848,0.0022,0.00035,0.00018,0.0152207,-0.0166784,-0.00409976,0.0359988,0.0022,0.00035,0.00018,-0.00706025,0.00054685,0.0112662,-0.0188733,0.28,0,0.03,-0.0525673,0.00536369,-0,-0.057931,
Thu Oct  3 09:59:03 2019,56013906,576.848,1563,1465,1740,1514,1088,1514,-2.30047,2.30048,1.58873,0,-0.05,-1.19209e-07,5404,5550,38,16,6,26,-0.622492,-1.10133,-12.2009,-1.00144,0.15112,0.0148991,13.1813,66.3398,29.0391,9.48985,2.39437,-3.31263,-2.34741,0.0148991,0,576.848,0.0022,0.00035,0.00018,0.0242382,-0.0163868,0.00463963,0.0359853,0.0022,0.00035,0.00018,-0.00675581,0.00123109,0.0108856,-0.0188725,0.28,0,0.03,-0.0621021,-0.00417176,-0,-0.0579303,
Thu Oct  3 09:59:03 2019,56023907,576.848,1563,1465,1740,1514,1088,1514,-2.30047,2.30048,1.58873,0,-0.05,-1.19209e-07,5392,5502,32,8,28,10,0.0430956,-0.383072,-15.4187,-0.930132,0.0489543,0.0393763,13.1813,66.3398,29.0391,9.25043,2.30048,-3.64205,-2.30047,0.0393763,0,576.848,0.0022,0.00035,0.00018,0.0292258,-0.0158166,0.00907033,0.0359721,0.0022,0.00035,0.00018,-0.000804137,0.00222676,0.0158402,-0.0188711,0.28,0,0.03,-0.0689638,-0.0110254,-0,-0.0579385,
Thu Oct  3 09:59:03 2019,56033909,576.5,1563,1469,1740,1514,1088,1514,-2.30047,2.11268,1.58873,0,-0.05,-1.19209e-07,5392,5502,32,8,28,10,3.47159,-2.87304,-13.9007,-0.831159,-0.126643,0.061725,13.1813,66.3398,29.0391,9.10996,2.30048,-3.68763,-2.30047,0.061725,0,576.5,0.0022,0.00035,0.00018,0.0290492,-0.0152899,0.00837973,0.0359594,0.0022,0.00035,0.00018,-0.00438805,0.00295147,0.0115295,-0.018869,0.28,0,0.03,-0.0752366,-0.017283,-0,-0.0579536,
Thu Oct  3 09:59:03 2019,56043912,576.5,1563,1469,1740,1514,1088,1514,-2.30047,2.11268,1.58873,0,-0.05,-1.19209e-07,5374,5526,34,8,28,10,-1.7334,0.0526724,-7.96311,-0.686425,-0.393763,0.0638535,13.1813,66.3398,29.0391,8.79082,2.11268,-3.80636,-2.30047,0.0638535,0,576.5,0.0022,0.00035,0.00018,0.0188963,-0.015394,-0.00165651,0.0359468,0.0022,0.00035,0.00018,-0.0142195,0.00305175,0.00159531,-0.0188666,0.28,0,0.03,-0.0758515,-0.017879,-0,-0.0579725,
Thu Oct  3 09:59:03 2019,56053913,576.5,1563,1473,1740,1514,1088,1514,-2.30047,1.92489,1.58873,0,-0.05,-1.19209e-07,5374,5526,34,8,28,10,-1.92494,-0.0287304,-3.82115,-0.482094,-0.486351,0.0574681,13.1813,66.3398,29.0391,8.40135,2.11268,-3.98937,-2.30047,0.0574681,0,576.5,0.0022,0.00035,0.00018,0.0324125,-0.0146919,0.0111699,0.0359345,0.0022,0.00035,0.00018,-0.0113954,0.00331296,0.00415561,-0.018864,0.28,0,0.03,-0.0740818,-0.0160911,0,-0.0579907,
Thu Oct  3 09:59:03 2019,56063915,576.5,1563,1473,1740,1514,1088,1514,-2.30047,1.92489,1.58873,0,-0.05,-1.19209e-07,5378,5554,36,8,28,28,-0.138864,0.0047884,-10.5489,-0.305432,-0.492736,0.0446974,13.1813,66.3398,29.0391,8.21008,1.92489,-4.14108,-2.30047,0.0446974,0,576.5,0.0022,0.00035,0.00018,0.0287331,-0.0142482,0.00705864,0.0359227,0.0022,0.00035,0.00018,-0.00874003,0.00371559,0.00640546,-0.0188611,0.28,0,0.03,-0.0705213,-0.0125153,0,-0.058006,
Thu Oct  3 09:59:03 2019,56073918,576.5,1565,1478,1740,1514,1088,1514,-2.39436,1.69015,1.58873,0,-0.05,-1.19209e-07,5378,5554,36,8,28,28,-1.2402,3.01669,-7.8051,-0.172404,-0.535305,0.0297983,13.1813,66.3398,29.0391,7.82327,1.92489,-4.60167,-2.30047,0.0297983,0,576.5,0.0022,0.00035,0.00018,0.0287783,-0.0138274,0.00669455,0.0359112,0.0022,0.00035,0.00018,-0.0094988,0.00404934,0.00530975,-0.0188579,0.28,0,0.03,-0.0663607,-0.00834352,0,-0.0580172,
Thu Oct  3 09:59:03 2019,56083920,576.5,1565,1478,1740,1514,1088,1514,-2.39436,1.69015,1.58873,0,-0.05,-1.19209e-07,5396,5584,38,18,8,28,-1.20189,-0.593762,-12.4834,-0.0840737,-0.599158,0.0266056,13.1813,66.3398,29.0391,7.40317,1.69015,-4.6884,-2.39436,0.0266056,0,576.5,0.0022,0.00035,0.00018,0.0277295,-0.0134929,0.0053223,0.0359,0.0022,0.00035,0.00018,-0.00116399,0.00485607,0.0128342,-0.0188543,0.28,0,0.03,-0.0654752,-0.00744957,0,-0.0580256,
Thu Oct  3 09:59:03 2019,56093923,578.177,1565,1478,1740,1514,1088,1514,-2.39436,1.69015,1.58873,0,-0.05,-1.19209e-07,5396,5584,38,18,8,28,-2.54743,5.60722,-10.343,-0.128771,-0.619379,0.0276698,13.1813,66.3398,29.0391,6.97873,1.69015,-4.99529,-2.39436,0.0276698,0,578.177,0.0022,0.00035,0.00018,0.0380243,-0.0125687,0.0147035,0.0358894,0.0022,0.00035,0.00018,-0.0107676,0.00504689,0.00303577,-0.0188502,0.28,0,0.03,-0.0657813,-0.00774755,-0,-0.0580338,
Thu Oct  3 09:59:03 2019,56103925,578.177,1566,1482,1740,1514,1088,1514,-2.44131,1.50235,1.58873,0,-0.05,-1.19209e-07,5382,5560,34,8,28,10,2.10211,-0.272939,-16.4625,-0.158569,-0.607672,0.0148991,13.1813,66.3398,29.0391,6.66732,1.69015,-4.92247,-2.39436,0.0148991,0,578.177,0.0022,0.00035,0.00018,0.0390999,-0.0116349,0.0148553,0.0358795,0.0022,0.00035,0.00018,-0.00238264,0.00572204,0.0107411,-0.0188458,0.28,0,0.03,-0.0622119,-0.00417176,0,-0.0580402,
Thu Oct  3 09:59:03 2019,56113926,578.177,1566,1482,1740,1514,1088,1514,-2.44131,1.50235,1.58873,0,-0.05,-1.19209e-07,5382,5560,34,8,28,10,0.177171,2.31759,-13.0819,-0.109615,-0.674718,0.0223487,13.1813,66.3398,29.0391,6.35757,1.50235,-4.88086,-2.44131,0.0223487,0,578.177,0.0022,0.00035,0.00018,0.0288338,-0.0113629,0.00432667,0.0358701,0.0022,0.00035,0.00018,-0.0175746,0.00545855,-0.00419194,-0.0188412,0.28,0,0.03,-0.0643034,-0.00625764,-0,-0.0580458,
Thu Oct  3 09:59:03 2019,56123928,578.177,1568,1484,1740,1514,1088,1514,-2.53521,1.40845,1.58873,0,-0.05,-1.19209e-07,5412,5516,38,20,8,28,-1.88663,4.51068,-12.0189,-0.0489543,-0.710902,0.0106422,13.1813,66.3398,29.0391,5.89161,1.50235,-5.0521,-2.44131,0.0106422,0,578.177,0.0022,0.00035,0.00018,0.0360207,-0.0106815,0.0108411,0.035861,0.0022,0.00035,0.00018,-0.0149258,0.00536703,-0.00145604,-0.0188368,0.28,0,0.03,-0.0610305,-0.00297983,0,-0.0580507,
Thu Oct  3 09:59:03 2019,56133930,577.386,1568,1484,1740,1514,1088,1514,-2.53521,1.40845,1.58873,0,-0.05,-1.19209e-07,5412,5516,38,20,8,28,-2.58095,-0.632069,-8.20253,0.0340552,-0.668333,0.00106422,13.1813,66.3398,29.0391,5.51287,1.40845,-5.0502,-2.53521,0.00106422,0,577.386,0.0022,0.00035,0.00018,0.039012,-0.00986294,0.0130223,0.0358526,0.0022,0.00035,0.00018,-0.0105886,0.00553716,0.0027066,-0.0188323,0.28,0,0.03,-0.0583504,-0.000297983,0,-0.0580525,
Thu Oct  3 09:59:03 2019,56143932,577.386,1568,1488,1740,1514,1088,1514,-2.53521,1.22066,1.58873,0,-0.05,-1.19209e-07,5374,5532,38,18,8,28,0.0526724,1.20668,-6.14352,0.0627892,-0.626828,-0.0202203,13.1813,66.3398,29.0391,5.09658,1.40845,-5.25419,-2.53521,-0.0202203,0,577.386,0.0022,0.00035,0.00018,0.040071,-0.00902972,0.0132558,0.0358449,0.0022,0.00035,0.00018,-0.0133611,0.00553299,-6.63233e-05,-0.0188278,0.28,0,0.03,-0.0523879,0.00566167,0,-0.0580496,
Thu Oct  3 09:59:03 2019,56153934,577.386,1568,1488,1740,1514,1088,1514,-2.53521,1.22066,1.58873,0,-0.05,-1.19209e-07,5374,5532,38,18,8,28,0.268151,-1.58017,-7.13472,0.0180918,-0.656626,-0.0372479,13.1813,66.3398,29.0391,4.64189,1.22066,-5.22246,-2.53521,-0.0372479,0,577.386,0.0022,0.00035,0.00018,0.0353085,-0.00852701,0.0079978,0.0358377,0.0022,0.00035,0.00018,-0.00570172,0.00598176,0.00713962,-0.0188231,0.28,0,0.03,-0.0476116,0.0104294,0,-0.058041,
Thu Oct  3 09:59:03 2019,56163937,577.386,1565,1491,1740,1514,1088,1514,-2.39436,1.07982,1.58873,0,-0.05,-1.19209e-07,5394,5550,34,8,28,10,0.129287,-1.33118,-11.1282,-0.0734315,-0.675782,-0.0234129,13.1813,66.3398,29.0391,4.24115,1.22066,-5.17934,-2.53521,-0.0234129,0,577.386,0.0022,0.00035,0.00018,0.0442183,-0.0075267,0.0159139,0.0358312,0.0022,0.00035,0.00018,-0.0140171,0.00591194,-0.00111081,-0.0188182,0.28,0,0.03,-0.0514763,0.00655562,-0,-0.0580319,
Thu Oct  3 09:59:03 2019,56173938,577.386,1565,1491,1741,1514,1088,1514,-2.39436,1.07982,1.58979,0,-0.05,-1.19209e-07,5394,5550,34,8,28,10,0.612916,-0.967257,-11.2001,-0.172404,-0.640663,-0.0276698,13.1813,66.3398,29.0391,3.85138,1.07982,-5.25623,-2.39436,-0.0276698,0,577.386,0.0022,0.00035,0.00018,0.0379668,-0.00695493,0.00909645,0.0358252,0.0022,0.00035,0.00018,-0.00926582,0.00612694,0.00342054,-0.0188133,0.28,0,0.03,-0.0502767,0.00774755,0,-0.0580242,
Thu Oct  3 09:59:03 2019,56183939,577.386,1563,1492,1741,1514,1088,1514,-2.30047,1.03287,1.58979,0,-0.05,-1.19209e-07,5394,5556,34,8,26,10,1.63285,-1.46525,-10.2951,-0.220294,-0.568296,-0.0223487,13.1813,66.3398,29.0391,3.52834,1.07982,-5.28112,-2.39436,-0.0223487,0,577.386,0.0022,0.00035,0.00018,0.0433644,-0.00609743,0.0136419,0.0358199,0.0022,0.00035,0.00018,-0.00982094,0.00629611,0.00269118,-0.0188082,0.28,0,0.03,-0.0517591,0.00625764,-0,-0.0580167,
Thu Oct  3 09:59:03 2019,56193941,576.778,1563,1492,1741,1514,1088,1514,-2.30047,1.03287,1.58979,0,-0.05,-1.19209e-07,5394,5556,34,8,26,10,-0.411803,-1.02472,-8.57603,-0.295854,-0.502314,-0.0266056,13.1813,66.3398,29.0391,3.15198,1.03287,-5.34355,-2.30047,-0.0266056,0,576.778,0.0022,0.00035,0.00018,0.0399884,-0.00549003,0.00966325,0.0358152,0.0022,0.00035,0.00018,-0.00808792,0.00655744,0.00415761,-0.018803,0.28,0,0.03,-0.0505598,0.00744957,0,-0.0580094,
Thu Oct  3 09:59:03 2019,56203943,576.778,1563,1492,1741,1514,1088,1514,-2.30047,1.03287,1.58979,0,-0.05,-1.19209e-07,5366,5538,36,18,8,28,-0.071826,-2.7677,-13.3261,-0.403341,-0.484222,-0.0351194,13.1813,66.3398,29.0391,2.80353,1.03287,-5.30557,-2.30047,-0.0351194,0,576.778,0.0022,0.00035,0.00018,0.0443216,-0.00466204,0.0131726,0.035811,0.0022,0.00035,0.00018,-0.00991792,0.00669477,0.00218485,-0.0187975,0.28,0,0.03,-0.0481667,0.00983343,0,-0.0580001,
