today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchGyr0,pitchAccel,pitchgyro_f,pitchAccel_f,ekp,ekoldp,edp,eip,lamdap,ekr,ekoldr,edr,eir,lamdar,eky,ekoldy,edy,eiy,lamday
Sun Feb 18 10:28:05 2018,22101776,613.203,1514,1514,1509,1514,1088,1940,-7.63E-06,7.63E-06,1.44472,2.38E-07,-0.5,0.5,5338,5500,1058,32,32,14,0.90022,1.36469,-9.01178,0.681104,-0.531048,0.0106422,-31.2861,126.089,21.7992,0.153354,5.70457,0.116608,-1.58757,1.33586,1.33586,7.4158,0.0129878,0.0115139,0.81394,0.81394,-1.54775,0.00821679,0.0025143,,,,,
Sun Feb 18 10:28:05 2018,22111777,613.203,1514,1514,1513,1514,1088,1940,-7.63E-06,7.63E-06,1.44894,2.38E-07,-0.5,0.5,5338,5500,1058,32,32,14,-1.20668,2.43251,-9.56723,0.0436332,0.0383121,0.0691746,-31.2861,126.089,21.7992,0.0137194,-7.18854,-0.0312366,-1.52018,1.33797,1.33797,0.210798,0.0133691,0.00617726,0.788407,0.788407,-2.55336,0.00801174,0.00165324,,,,,
Sun Feb 18 10:28:05 2018,22121778,613.203,1514,1514,1513,1514,1088,1940,-7.63E-06,7.63E-06,1.44894,2.38E-07,-0.5,0.5,5338,5500,1058,32,32,14,-1.5706,-1.44131,-11.5688,-0.474644,0.385249,-0.0234129,-31.2861,126.089,21.7992,-0.111281,-7.73131,-0.1524,-1.46827,1.25911,1.25911,-7.88569,0.0129854,-0.000185197,0.855496,0.855496,6.70888,0.00821951,0.00882772,,,,,
Sun Feb 18 10:28:05 2018,22131779,613.203,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5350,5506,1048,26,8,30,1.26893,-1.07739,-12.3206,-0.279891,0.194753,-0.0372479,-31.2861,126.089,21.7992,-0.0810977,5.88031,-0.114249,-1.43105,1.28001,1.28001,2.09044,0.0126956,0.00731117,0.919859,0.919859,6.43634,0.00887677,0.00891513,,,,,
Sun Feb 18 10:28:05 2018,22141780,613.568,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5350,5506,1048,26,8,30,0.651223,3.32794,-12.8377,0.222423,-0.299047,0.00957802,-31.2861,126.089,21.7992,0.0384145,2.90398,0.00653996,-1.38505,1.25689,1.25689,-2.31277,0.0126845,0.00393991,0.923613,0.923613,0.375354,0.00921736,0.00443477,,,,,
Sun Feb 18 10:28:05 2018,22151781,613.568,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5334,5500,1018,40,30,12,-0.0574608,-0.804452,-9.09797,0.532112,-0.433139,0.00638535,-31.2861,126.089,21.7992,0.105183,-0.361864,0.0665866,-1.32705,1.29928,1.29928,4.23906,0.0127808,0.00899212,0.818069,0.818069,-10.5544,0.00870841,-0.00415006,,,,,
Sun Feb 18 10:28:05 2018,22161782,613.568,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5334,5500,1018,40,30,12,0.325611,-2.76291,-6.86178,-0.291597,0.299047,-0.0212845,-31.2861,126.089,21.7992,-0.102439,2.71681,-0.141193,-1.26434,1.41136,1.41136,11.2083,0.0135532,0.0146677,0.713739,0.713739,-10.433,0.00765904,-0.00452946,,,,,
Sun Feb 18 10:28:05 2018,22171783,613.568,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5336,5534,1028,48,8,30,-0.445322,0.277727,-11.5161,-0.520406,0.586388,-0.0393763,-31.2861,126.089,21.7992,-0.165854,-2.21449,-0.192838,-1.19949,1.22111,1.22111,-19.0251,0.0131623,-0.0086216,0.79036,0.79036,7.66218,0.0075205,0.00924196,,,,,
Sun Feb 18 10:28:05 2018,22181784,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5326,5528,1068,40,30,12,1.47483,0.612916,-10.6973,0.336295,-0.517213,0.0734315,-31.2861,126.089,21.7992,0.0984754,7.84985,0.0741414,-1.12983,1.17367,1.17367,-4.74349,0.0119739,0.00176186,0.767693,0.767693,-2.26678,0.00779027,0.00177267,,,,,
Sun Feb 18 10:28:05 2018,22191785,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5326,5528,1068,40,30,12,0.153229,0.670376,-10.0461,0.365029,-0.450167,0.0500185,-31.2861,126.089,21.7992,0.0548779,0.873844,0.0236007,-1.04827,1.23004,1.23004,5.63622,0.0120186,0.00971723,0.582735,0.582735,-18.4958,0.00675214,-0.0111016,,,,,
Sun Feb 18 10:28:05 2018,22201786,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5326,5528,1068,40,8,30,-0.737414,2.1883,-9.27993,-0.357579,0.259671,-0.0553397,-31.2861,126.089,21.7992,-0.176525,-4.54337,-0.202381,-0.964919,1.25121,1.25121,2.11698,0.0124062,0.00720122,0.722013,0.722013,13.9279,0.00652374,0.0135835,,,,,
Sun Feb 18 10:28:05 2018,22211787,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5332,5520,1054,40,8,30,-0.497994,-0.957681,-11.248,-0.296919,0.508699,-0.0308625,-31.2861,126.089,21.7992,-0.187195,-2.53507,-0.197251,-0.895151,1.17952,1.17952,-7.16826,0.0121536,-1.10E-05,0.934366,0.934366,21.2353,0.0082819,0.0199612,,,,,
Sun Feb 18 10:28:05 2018,22221788,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5332,5526,1064,42,8,30,-0.574608,-0.521936,-9.84975,0.340552,-0.227744,0.0415047,-31.2861,126.089,21.7992,0.0560974,-3.3387,0.0511207,-0.840157,1.12784,1.12784,-5.16826,0.0115368,0.00124044,0.741677,0.741677,-19.2689,0.00838022,-0.01096,,,,,
Sun Feb 18 10:28:05 2018,22231789,615.01,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5332,5526,1064,42,8,30,1.16837,-0.0287304,-11.4347,0.236258,-0.353322,0.0106422,-31.2861,126.089,21.7992,0.0585364,5.8341,0.0477999,-0.789853,1.28046,1.28046,15.2622,0.0120415,0.0170867,0.74112,0.74112,-0.0557244,0.00741399,0.00329369,,,,,
Sun Feb 18 10:28:05 2018,22241790,613.472,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5340,5504,1026,38,8,30,0.497994,-1.09654,-10.1323,-0.285212,-0.0606608,-0.00744957,-31.2861,126.089,21.7992,-0.12439,2.81379,-0.132734,-0.730326,1.27512,1.27512,-0.534475,0.0127779,0.00534145,0.815444,0.815444,7.43241,0.00778282,0.00918435,,,,,
Sun Feb 18 10:28:05 2018,22251791,613.472,1514,1514,1514,1514,1088,1940,-7.63E-06,7.63E-06,1.45,2.38E-07,-0.5,0.5,5340,5504,1026,38,8,30,-1.70467,1.48441,-5.85143,-0.196881,0.316075,0,-31.2861,126.089,21.7992,-0.198171,-16.2422,-0.193018,-0.677612,1.23486,1.23486,-4.02579,0.0125499,0.00256973,0.860531,0.860531,4.50872,0.00837988,0.00721786,,,,,
Sun Feb 18 10:28:05 2018,22261792,613.472,1514,1514,1515,1514,1088,1940,-7.63E-06,7.63E-06,1.45106,2.38E-07,-0.5,0.5,5340,5504,1026,38,8,30,-0.603339,1.34075,-12.6222,0.144735,0.273506,-0.00319267,-31.2861,126.089,21.7992,-0.0661587,-2.73664,-0.0505969,-0.657405,1.23813,1.23813,0.32692,0.012365,0.00581416,0.886773,0.886773,2.62414,0.00873652,0.00593759,,,,,
Sun Feb 18 10:28:05 2018,22271793,613.472,1514,1514,1515,1514,1088,1940,-7.63E-06,7.63E-06,1.45106,2.38E-07,-0.5,0.5,5338,5512,1056,24,8,30,1.24498,-2.28407,-13.4219,0.156441,-0.273506,0.0127707,-31.2861,126.089,21.7992,0.057012,5.29947,0.0714545,-0.651926,1.23692,1.23692,-0.120604,0.0123753,0.00547667,0.753486,0.753486,-13.3286,0.0082013,-0.00649915,,,,,
Sun Feb 18 10:28:05 2018,22281794,613.915,1514,1514,1520,1514,1088,1940,-7.63E-06,7.63E-06,1.45634,2.38E-07,-0.5,0.5,5338,5512,1056,24,8,30,0.248997,0.0383072,-6.80911,-0.161762,-0.401213,-0.00212845,-31.2861,126.089,21.7992,-0.0676831,2.09427,-0.0542359,-0.635055,1.23212,1.23212,-0.480759,0.0123452,0.0051878,0.856236,0.856236,10.275,0.00804861,0.0114771,,,,,
Sun Feb 18 10:28:05 2018,22291795,613.915,1514,1514,1520,1514,1088,1940,-7.63E-06,7.63E-06,1.45634,2.38E-07,-0.5,0.5,5326,5546,1042,48,32,30,-1.24977,1.69988,-11.3533,-0.394827,0.100037,-0.0585323,-31.2861,126.089,21.7992,-0.295732,-6.28184,-0.267904,-0.614194,1.26835,1.26835,3.62352,0.0125023,0.00839623,1.0818,1.0818,22.556,0.00969016,0.0216047,,,,,
Sun Feb 18 10:28:05 2018,22301796,613.915,1514,1514,1520,1514,1088,1940,-7.63E-06,7.63E-06,1.45634,2.38E-07,-0.5,0.5,5334,5506,1036,62,32,12,-0.0814029,-0.90022,-8.71968,0.0415047,0.455488,-0.0042569,-31.2861,126.089,21.7992,-0.255183,-0.534871,-0.205473,-0.603173,1.26254,1.26254,-0.581157,0.0126545,0.00525021,1.07284,1.07284,-0.895822,0.0107732,0.00416307,,,,,
Sun Feb 18 10:28:05 2018,22311797,613.915,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5334,5506,1036,62,32,12,-0.47884,1.1971,-9.02614,0.330974,-0.105358,0.0500185,-31.2861,126.089,21.7992,-0.0298782,-3.03672,0.0291606,-0.600616,1.17517,1.17517,-8.73741,0.0121885,-0.00119491,0.902922,0.902922,-16.9916,0.0098788,-0.00854465,,,,,
Sun Feb 18 10:28:05 2018,22321798,613.915,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5334,5506,1036,62,32,12,0.646434,0.430956,-13.8959,-0.0202203,-0.470387,-0.0170276,-32.6689,126.089,23.1305,-0.0658538,2.66346,-0.00618787,-0.599731,1.25019,1.25019,7.50222,0.0121268,0.0111925,1.01193,1.01193,10.901,0.00957427,0.0126422,,,,,
Sun Feb 18 10:28:05 2018,22331799,613.915,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5334,5528,1048,36,8,28,0.42138,-1.27372,-12.2583,-0.230937,0.00638535,-0.0606608,-32.6689,126.089,23.1305,-0.266768,1.96877,-0.196284,-0.592639,1.25203,1.25203,0.184643,0.0125111,0.00577116,1.04009,1.04009,2.81582,0.0102601,0.00676974,,,,,
Sun Feb 18 10:28:05 2018,22341800,615.966,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5334,5528,1048,36,8,28,-0.0670376,1.50835,-7.1826,-0.0883306,0.175597,-0.042569,-32.6689,126.089,23.1305,-0.290244,-0.534746,-0.199752,-0.578187,1.26872,1.26872,1.66854,0.0126038,0.00694729,1.14164,1.14164,10.1549,0.0109086,0.0126723,,,,,
Sun Feb 18 10:28:05 2018,22351801,615.966,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5326,5548,1054,48,30,14,-1.08218,0.129287,-9.64863,0.271377,0.345873,-0.0138349,-32.6689,126.089,23.1305,-0.162195,-6.39949,-0.0572284,-0.567971,1.31612,1.31612,4.74041,0.0129242,0.00943994,1.16889,1.16889,2.72527,0.0115527,0.00728216,,,,,
Sun Feb 18 10:28:05 2018,22361802,615.966,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5326,5548,1054,48,30,14,-0.78051,0.574608,-13.8816,0.210716,0.0862022,0.0117065,-32.6689,126.089,23.1305,-0.00274408,-3.21814,0.103438,-0.5721,1.30665,1.30665,-0.947833,0.0131138,0.00517661,1.10452,1.10452,-6.43686,0.0113671,0.000194202,,,,,
Sun Feb 18 10:28:05 2018,22371803,615.966,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5332,5556,1054,54,8,30,0.756568,-0.751779,-9.68694,-0.00638535,-0.326717,0.0202203,-32.6689,126.089,23.1305,0.0201218,4.46584,0.119406,-0.581618,1.30478,1.30478,-0.186646,0.0130571,0.00573301,1.15349,1.15349,4.89663,0.0112901,0.008824,,,,,
Sun Feb 18 10:28:05 2018,22381804,615.696,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5340,5514,1040,40,8,30,0.905008,0.584185,-7.49864,0.00744957,-0.374607,-0.00957802,-32.6689,126.089,23.1305,-0.0713416,6.88173,0.0242041,-0.576245,1.3192,1.3192,1.44233,0.0131199,0.00700661,1.06248,1.06248,-9.10139,0.0110798,-0.00197209,,,,,
Sun Feb 18 10:28:05 2018,22391805,615.696,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5340,5514,1040,40,8,30,-0.531513,1.62327,-10.3669,0.0457616,0.176661,0.00212845,-32.6689,126.089,23.1305,-0.165549,-2.935,-0.0656237,-0.554718,1.24109,1.24109,-7.81089,0.0128015,-0.000210762,1.11113,1.11113,4.86553,0.010868,0.00861031,,,,,
Sun Feb 18 10:28:05 2018,22401806,615.696,1514,1514,1521,1514,1088,1940,-7.63E-06,7.63E-06,1.45739,2.38E-07,-0.5,0.5,5338,5476,1026,44,30,12,-0.814029,-2.29843,-10.5919,0.0106422,0.413983,-0.00744957,-32.6689,126.089,23.1305,-0.11189,-4.39475,-0.0061267,-0.53612,1.11666,1.11666,-12.4433,0.0117888,-0.00420794,0.981689,0.981689,-12.9442,0.0104641,-0.00518697,,,,,
Sun Feb 18 10:28:05 2018,22411807,615.696,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5338,5476,1026,44,30,12,-0.21069,2.22661,-9.72525,-0.104294,0.0170276,0.0798168,-32.6689,126.089,23.1305,-0.0231709,-1.24107,0.0818753,-0.529315,1.08666,1.08666,-3.00026,0.0110166,0.00266377,0.875665,0.875665,-10.6023,0.00928677,-0.00392645,,,,,
Sun Feb 18 10:28:05 2018,22421808,615.696,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5310,5528,1056,56,32,14,1.0726,0.464475,-10.5297,0.335231,-0.456552,0.0372479,-32.6689,126.089,23.1305,0.0777437,5.81635,0.173755,-0.522091,1.13135,1.13135,4.46895,0.01109,0.00840703,0.945457,0.945457,6.97917,0.00910561,0.0094331,,,,,
Sun Feb 18 10:28:05 2018,22431809,615.696,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5310,5528,1056,56,32,14,-0.0861913,-0.225055,-8.96868,0.343744,-0.34268,0.0489543,-32.6689,126.089,23.1305,0.0454267,-0.55061,0.129726,-0.504223,1.16318,1.16318,3.18311,0.0114726,0.00759617,0.778553,0.778553,-16.6904,0.00862005,-0.00888077,,,,,
Sun Feb 18 10:28:05 2018,22441810,613.568,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5338,5520,1040,36,32,12,-0.56982,-0.215478,-10.6207,-0.289469,0.209652,0.0308625,-34.3975,126.436,21.1336,-0.135671,-3.07109,-0.0533696,-0.484418,1.08779,1.08779,-7.53844,0.0112549,-0.000698448,0.83285,0.83285,5.42964,0.00805702,0.00777661,,,,,
Sun Feb 18 10:28:05 2018,22451811,613.568,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5338,5520,1040,36,32,12,-0.885855,-0.191536,-9.2081,-0.376735,0.452295,0.0744957,-34.3975,126.436,21.1336,-0.183537,-5.49517,-0.0932588,-0.475969,1.03973,1.03973,-4.80597,0.0106376,0.00111277,0.834513,0.834513,0.166345,0.00833681,0.00387874,,,,,
Sun Feb 18 10:28:05 2018,22461812,613.568,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5338,5520,1040,36,32,12,-1.10133,3.19387,-7.51779,0.0649177,0.26712,0.0649177,-34.3975,126.436,21.1336,-0.035366,-8.33437,0.0581157,-0.487579,1.08662,1.08662,4.68893,0.0106318,0.00836899,0.867005,0.867005,3.24914,0.00850759,0.00631239,,,,,
Sun Feb 18 10:28:05 2018,22471813,613.568,1514,1514,1522,1514,1088,1940,-7.63E-06,7.63E-06,1.45845,2.38E-07,-0.5,0.5,5346,5488,1064,34,8,30,0.373495,-0.00957681,-12.7324,0.533176,-0.51402,0.0510828,-34.3975,126.436,21.1336,0.193902,1.68025,0.273982,-0.515692,1.15992,1.15992,7.32932,0.0112327,0.010658,0.879178,0.879178,1.21729,0.00873091,0.00485953,,,,,
Sun Feb 18 10:28:05 2018,22481814,613.446,1514,1514,1526,1514,1088,1940,-7.63E-06,7.63E-06,1.46268,2.38E-07,-0.5,0.5,5346,5488,1064,34,8,30,0.914585,-0.876278,-10.1658,0.443782,-0.523598,0.071303,-34.3975,126.436,21.1336,0.17378,5.1409,0.23191,-0.539312,1.21968,1.21968,5.97659,0.011898,0.0099232,0.737983,0.737983,-14.1194,0.0080858,-0.00715569,,,,,
Sun Feb 18 10:28:05 2018,22491815,613.446,1514,1514,1526,1514,1088,1940,-7.63E-06,7.63E-06,1.46268,2.38E-07,-0.5,0.5,5326,5534,1036,48,30,12,-1.28808,1.47483,-9.0836,-0.26712,0.25435,-0.00957802,-34.3975,126.436,21.1336,-0.0527441,-8.0709,-0.00489824,-0.555217,1.1982,1.1982,-2.14835,0.0120894,0.00379782,0.886136,0.886136,14.8153,0.0081206,0.0149805,,,,,
Sun Feb 18 10:28:05 2018,22501816,613.446,1514,1514,1528,1514,1088,1940,-7.63E-06,7.63E-06,1.46479,2.38E-07,-0.5,0.5,5350,5512,1052,24,30,14,-0.588974,-0.416591,-9.51456,-0.488479,0.648113,0.00638535,-34.3975,126.436,21.1336,-0.119817,-3.54223,-0.0690383,-0.581399,1.10412,1.10412,-9.40795,0.0115116,-0.00201216,0.98105,0.98105,9.49141,0.00933593,0.0114574,,,,,
Sun Feb 18 10:28:05 2018,22511817,613.446,1514,1514,1528,1514,1088,1940,-7.63E-06,7.63E-06,1.46479,2.38E-07,-0.5,0.5,5350,5512,1052,24,30,14,0.703895,0.59855,-8.73884,0.0649177,0.119193,0.15112,-34.3975,126.436,21.1336,0.084451,4.60512,0.132089,-0.613118,1.10532,1.10532,0.119972,0.0110472,0.00506296,0.87591,0.87591,-10.514,0.0092848,-0.00385982,,,,,
Sun Feb 18 10:28:05 2018,22521818,613.446,1514,1514,1528,1514,1088,1940,-7.63E-06,7.63E-06,1.46479,2.38E-07,-0.5,0.5,5350,5512,1052,24,30,14,0.565032,0.804452,-10.3286,0.621507,-0.756663,0.0627892,-34.3975,126.436,21.1336,0.296646,3.13128,0.323207,-0.631523,1.13182,1.13182,2.64981,0.0111857,0.00705934,0.759214,0.759214,-11.6696,0.00817562,-0.00524234,,,,,
Sun Feb 18 10:28:05 2018,22531819,613.446,1514,1514,1528,1514,1088,1940,-7.63E-06,7.63E-06,1.46479,2.38E-07,-0.5,0.5,5326,5526,1052,34,8,12,0.134075,-0.684742,-9.14585,0.323524,-0.542754,-0.00212845,-34.3975,126.436,21.1336,0.172561,0.839879,0.17519,-0.634931,1.19033,1.19033,5.85109,0.0116107,0.00969799,0.681494,0.681494,-7.772,0.00720354,-0.0027001,,,,,
Sun Feb 18 10:28:05 2018,22541820,613.428,1514,1514,1528,1514,1088,1940,-7.63E-06,7.63E-06,1.46479,2.38E-07,-0.5,0.5,5326,5526,1052,34,8,12,-2.05901,0.454898,-14.8584,-0.612993,0.531048,0.019156,-34.3975,126.436,21.1336,-0.158537,-7.88956,-0.15893,-0.638557,1.06252,1.06252,-12.7806,0.0112643,-0.00470183,0.87839,0.87839,19.6896,0.00779942,0.0185624,,,,,
Sun Feb 18 10:28:05 2018,22551821,613.428,1514,1514,1533,1514,1088,1940,-7.63E-06,7.63E-06,1.47007,2.38E-07,-0.5,0.5,5338,5498,1036,32,30,30,0.344765,-0.517148,-9.01656,-0.660883,0.64492,0.00638535,-34.3975,126.436,21.1336,-0.195732,2.18975,-0.182919,-0.651498,0.907664,0.907664,-15.4859,0.00985094,-0.00740602,0.875888,0.875888,-0.250137,0.00877139,0.0037559,,,,,
Sun Feb 18 10:28:05 2018,22561822,613.428,1514,1514,1533,1514,1088,1940,-7.63E-06,7.63E-06,1.47007,2.38E-07,-0.5,0.5,5338,5498,1036,32,30,30,1.10612,-0.138864,-10.1083,0.308625,-0.272441,0.0691746,-34.3975,126.436,21.1336,0.0774389,6.24485,0.0927058,-0.658298,0.920643,0.920643,1.29785,0.00914153,0.0051059,0.659528,0.659528,-21.636,0.00767708,-0.0130861,,,,,
Sun Feb 18 10:28:05 2018,22571823,613.428,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5318,5544,1056,46,8,30,1.18752,-0.751779,-11.8034,0.702388,-0.415047,0.0798168,-34.3975,126.436,21.1336,0.20061,5.74512,0.201073,-0.642759,0.934693,0.934693,1.40505,0.00927668,0.00524866,0.630863,0.630863,-2.8665,0.00645196,0.000711941,,,,,
Sun Feb 18 10:28:05 2018,22581824,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5332,5512,1028,60,8,30,-0.770933,1.06781,-10.477,0.15112,-0.335231,0.0393763,-34.3975,126.436,21.1336,0.125,-4.20842,0.109325,-0.613349,0.868626,0.868626,-6.6067,0.0090166,-0.000993357,0.607572,0.607572,-2.32915,0.00619217,0.00100585,,,,,
Sun Feb 18 10:28:05 2018,22591825,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5332,5512,1028,60,8,30,-0.933739,1.79086,-14.0588,-0.427818,0.0649177,0.0127707,-34.3975,126.436,21.1336,-0.0935977,-3.79983,-0.111816,-0.59023,0.944457,0.944457,7.58308,0.00906541,0.0098767,0.688603,0.688603,8.10317,0.00648088,0.00911127,,,,,
Sun Feb 18 10:28:05 2018,22601826,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5338,5498,1046,46,30,32,0.670376,-2.73897,-7.73327,-0.255414,0.641727,-0.0276698,-34.3975,126.436,21.1336,-0.148171,4.95444,-0.156841,-0.573316,0.883446,0.883446,-6.10107,0.00913951,-0.000551488,0.632827,0.632827,-5.57762,0.00660715,-0.00129087,,,,,
Sun Feb 18 10:28:05 2018,22611827,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5338,5498,1046,46,30,32,-0.426168,-1.21147,-10.5584,-0.0042569,0.133028,0.00319267,-34.3975,126.436,21.1336,0.0344511,-2.31137,0.0294446,-0.552091,0.758148,0.758148,-12.5298,0.00820797,-0.00588544,0.352255,0.352255,-28.0572,0.00492541,-0.0192333,,,,,
Sun Feb 18 10:28:05 2018,22621828,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5344,5482,1052,40,30,32,1.30723,1.08218,-11.722,0.506571,-0.539562,0.104294,-34.3975,126.436,21.1336,0.217683,6.36332,0.200371,-0.524267,0.901575,0.901575,14.3427,0.00829862,0.0146994,0.379514,0.379514,2.72594,0.00365884,0.00373046,,,,,
Sun Feb 18 10:28:05 2018,22631829,614.167,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5344,5482,1052,40,30,32,0.0861913,1.69509,-8.66222,0.32246,-0.586388,0.0681104,-34.3975,126.436,21.1336,0.155488,0.570089,0.121249,-0.486461,0.99301,0.99301,9.14348,0.00947292,0.011253,0.312722,0.312722,-6.67922,0.00346118,-0.00354873,,,,,
Sun Feb 18 10:28:05 2018,22641830,613.958,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5338,5522,1046,46,30,14,-1.01035,0.818817,-12.5887,-0.535305,0.399084,-0.0798168,-34.3975,126.436,21.1336,-0.165854,-4.58865,-0.199497,-0.447281,0.889164,0.889164,-10.3846,0.00941087,-0.00370413,0.502821,0.502821,19.0099,0.00407771,0.016368,,,,,
Sun Feb 18 10:28:05 2018,22651831,613.958,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5338,5522,1046,46,30,14,0.0383072,-5.04219,-6.17704,-0.687489,0.726865,-0.0383121,-34.3975,126.436,21.1336,-0.248476,0.355318,-0.263882,-0.41753,0.787338,0.787338,-10.1826,0.00838251,-0.00401245,0.575719,0.575719,7.28979,0.0053927,0.00799976,,,,,
Sun Feb 18 10:28:05 2018,22661832,613.958,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5338,5522,1046,46,30,14,-0.129287,2.42293,-8.40365,-0.109615,-0.0340552,0.116,-34.3975,126.436,21.1336,-0.0716465,-0.881405,-0.0736165,-0.393223,0.828691,0.828691,4.13525,0.00808014,0.00679746,0.550933,0.550933,-2.47855,0.00563326,0.000640119,,,,,
Sun Feb 18 10:28:05 2018,22671833,613.958,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5328,5538,1036,48,30,32,1.0726,2.42293,-15.864,0.245836,-0.614057,0.0489543,-34.3975,126.436,21.1336,-0.0109758,3.86802,-0.010356,-0.367174,0.995166,0.995166,16.6475,0.00911928,0.0168307,0.734759,0.734759,18.3826,0.00642846,0.0169463,,,,,
Sun Feb 18 10:28:05 2018,22681834,615.914,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5328,5538,1036,48,30,32,0.790087,-1.89621,-9.60075,0.15112,-0.25435,-0.00212845,-34.3975,126.436,21.1336,-0.143598,4.70452,-0.137329,-0.331045,1.0003,1.0003,0.513083,0.00997731,0.00488204,0.705591,0.705591,-2.91677,0.00720175,0.00101092,,,,,
Sun Feb 18 10:28:05 2018,22691835,615.914,1514,1514,1537,1514,1088,1940,-7.63E-06,7.63E-06,1.4743,2.38E-07,-0.5,0.5,5350,5514,1040,42,8,32,-0.584185,-0.895431,-7.8051,-0.396956,0.161762,0.0106422,-33.0146,125.742,23.4633,-0.330183,-4.28042,-0.304613,-0.288245,0.90028,0.90028,-10.0016,0.00950288,-0.00336995,0.693065,0.693065,-1.25263,0.00699328,0.00218934,,,,,
