today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=1e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:10:59 2018,13597030,924.227,1513,1513,1345,1514,1940,1514,-0.0469513,50.3838,1.20164,0,0.5,-1.19209e-07,5000,4132,1216,0,32,16,-0.0957681,-0.201113,-10.1993,0.0106422,-0.019156,0.00319267,27.6562,32.6063,46.2609,-0.537973,143.532,-1.27817,0.00577927,-1.27239,-0.000384908,0,0.000118255,50.3838,0.192454,50.3838,
Sun Feb 11 14:10:59 2018,13607031,924.227,1513,1513,1351,1514,1940,1514,-0.0469513,50.3838,1.20869,0,0.5,-1.19209e-07,5000,4132,1216,0,32,16,-0.158017,-0.215478,-10.4291,0.00957802,-0.0202203,0.00212845,27.6562,32.6063,46.2609,-0.868052,143.818,-1.24647,0.0052853,-1.24118,-0.000389325,-0,-0.000111267,50.3838,0.194662,50.3838,
Sun Feb 11 14:10:59 2018,13617032,924.227,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,4992,4122,1218,0,32,12,-0.158017,-0.316035,-10.4004,0.00532112,-0.0202203,-0.00106422,27.6562,32.6063,46.2609,-0.87045,144.105,-1.21572,0.00452345,-1.21119,-0.00038606,0,8.22499e-05,50.3838,0.19303,50.3838,
Sun Feb 11 14:10:59 2018,13627033,924.227,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,4992,4122,1218,0,32,12,-0.248997,-0.387861,-10.3573,0.00532112,-0.0212845,0.00212845,27.6562,32.6063,46.2609,-1.37717,144.392,-1.18675,0.00408392,-1.18267,-0.00038089,0,0.000130245,50.3838,0.190445,50.3838,
Sun Feb 11 14:10:59 2018,13637034,924.227,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.0861913,-0.373495,-10.5105,0.00744957,-0.0255414,0.00106422,27.6562,32.6063,46.2609,-0.469841,144.679,-1.15964,0.00455133,-1.15509,-0.000362154,0,0.00047199,50.3838,0.181077,50.3838,
Sun Feb 11 14:10:59 2018,13647035,924.227,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.110133,-0.248997,-10.4339,-0.0106422,-0.0106422,0.0042569,27.6562,32.6063,46.2609,-0.604752,144.962,-1.13321,-0.000287176,-1.13349,-0.000366557,-0,-0.000110913,50.3838,0.183278,50.3838,
Sun Feb 11 14:10:59 2018,13657036,924.4,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,5002,4122,1210,0,8,32,-0.153229,-0.196325,-10.0748,-0.00319267,-0.019156,0.00319267,27.6562,32.6063,46.2609,-0.871352,145.251,-1.10715,0.00169528,-1.10545,-0.000359442,0,0.000179234,50.3838,0.179721,50.3838,
Sun Feb 11 14:10:59 2018,13667037,924.4,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,5002,4122,1210,0,8,32,-0.186748,-0.0670376,-10.1275,0.0117065,-0.0180918,0.00532112,27.6562,32.6063,46.2609,-1.0564,145.537,-1.08234,0.000893608,-1.08144,-0.000335841,0,0.000594542,50.3838,0.167921,50.3838,
Sun Feb 11 14:10:59 2018,13677038,924.4,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,5000,4130,1212,0,8,32,-0.225055,-0.129287,-10.0844,0.0042569,-0.0148991,0.00106422,27.6562,32.6063,46.2609,-1.27847,145.822,-1.05957,-0.000438402,-1.06001,-0.000315612,0,0.000509606,50.3838,0.157806,50.3838,
Sun Feb 11 14:10:59 2018,13687039,924.4,1513,1513,1363,1514,1940,1514,-0.0469513,50.3838,1.22277,0,0.5,-1.19209e-07,5000,4130,1212,0,8,32,-0.306458,-0.21069,-10.0748,0.00212845,-0.0234129,0.00744957,27.6562,32.6063,46.2609,-1.7423,146.111,-1.0398,0.00156405,-1.03823,-0.000300637,0,0.000377263,50.3838,0.150318,50.3838,
Sun Feb 11 14:10:59 2018,13697040,924.765,1513,1513,1363,1514,1940,1514,-0.0469513,50.3838,1.22277,0,0.5,-1.19209e-07,4992,4124,1216,0,32,14,-0.320823,-0.191536,-10.3525,0.00957802,-0.0159634,0.0042569,27.6562,32.6063,46.2609,-1.77502,146.396,-1.02395,-0.00100411,-1.02495,-0.000271563,0,0.000732421,50.3838,0.135782,50.3838,
Sun Feb 11 14:10:59 2018,13707041,924.765,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4992,4124,1216,0,32,14,-0.23942,-0.287304,-10.4818,0.00212845,-0.0138349,0.00532112,27.6562,32.6063,46.2609,-1.30849,146.681,-1.01181,-0.00188539,-1.0137,-0.000245471,0,0.000657302,50.3838,0.122736,50.3838,
Sun Feb 11 14:10:59 2018,13717042,924.765,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,5002,4132,1216,0,32,12,-0.225055,-0.339977,-10.3717,0.00532112,-0.00106422,0.00851379,27.6562,32.6063,46.2609,-1.24307,146.964,-1.0022,-0.00559909,-1.0078,-0.000226948,0,0.000466625,50.3838,0.113474,50.3838,
Sun Feb 11 14:10:59 2018,13727043,924.765,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,5002,4132,1216,0,32,12,-0.248997,-0.263362,-10.2903,0.0117065,-0.00319267,0.00744957,29.5576,31.3922,47.7586,-1.38613,147.251,-0.994517,-0.00488669,-0.999403,-0.000216174,0,0.00027143,50.3838,0.108087,50.3838,
Sun Feb 11 14:10:59 2018,13737044,924.765,1513,1513,1367,1514,1940,1514,-0.0469513,50.3838,1.22746,0,0.5,-1.19209e-07,5002,4130,1210,0,30,12,-0.296881,-0.268151,-10.343,0.019156,-0.00532112,-0,29.5576,31.3922,47.7586,-1.64415,147.538,-0.989071,-0.00421639,-0.993287,-0.000191325,0,0.000625984,50.3838,0.0956627,50.3838,
Sun Feb 11 14:10:59 2018,13747045,924.765,1513,1513,1367,1514,1940,1514,-0.0469513,50.3838,1.22746,0,0.5,-1.19209e-07,5002,4130,1210,0,30,12,-0.201113,-0.21069,-10.2807,0.0159634,0.00957802,-0.00319267,29.5576,31.3922,47.7586,-1.12069,147.821,-0.985824,-0.00827158,-0.994095,-0.000166466,0,0.000626256,50.3838,0.083233,50.3838,
Sun Feb 11 14:10:59 2018,13757046,923.549,1513,1513,1367,1514,1940,1514,-0.0469513,50.3838,1.22746,0,0.5,-1.19209e-07,5002,4134,1214,0,30,10,-0.177171,-0.186748,-10.252,0.00744957,0.0127707,-0,29.5576,31.3922,47.7586,-0.990068,148.106,-0.983732,-0.00871606,-0.992448,-0.000163312,0,7.94472e-05,50.3838,0.0816561,50.3838,
Sun Feb 11 14:10:59 2018,13767047,923.549,1513,1513,1369,1514,1940,1514,-0.0469513,50.3838,1.22981,0,0.5,-1.19209e-07,5002,4134,1214,0,30,10,-0.268151,-0.196325,-10.137,0.0117065,0.00957802,-0.00319267,29.5576,31.3922,47.7586,-1.51527,148.394,-0.982461,-0.00736562,-0.989827,-0.000153853,0,0.000238307,50.3838,0.0769263,50.3838,
Sun Feb 11 14:10:59 2018,13777048,923.549,1513,1513,1369,1514,1940,1514,-0.0469513,50.3838,1.22981,0,0.5,-1.19209e-07,4994,4120,1216,0,32,14,-0.253785,-0.225055,-10.2232,0.0106422,0.00638535,-0.00106422,29.5576,31.3922,47.7586,-1.42204,148.681,-0.982726,-0.00608688,-0.988813,-0.000155531,-0,-4.22823e-05,50.3838,0.0777655,50.3838,
Sun Feb 11 14:10:59 2018,13787049,923.549,1513,1513,1369,1514,1940,1514,-0.0469513,50.3838,1.22981,0,0.5,-1.19209e-07,4994,4120,1216,0,32,14,-0.215478,-0.292093,-10.4291,0.00957802,0.0170276,0.00212845,29.5576,31.3922,47.7586,-1.18363,148.964,-0.984489,-0.00867802,-0.993167,-0.000147566,0,0.000200665,50.3838,0.0737828,50.3838,
Sun Feb 11 14:10:59 2018,13797050,924.079,1513,1513,1369,1514,1940,1514,-0.0469513,50.3838,1.22981,0,0.5,-1.19209e-07,4992,4120,1216,0,8,32,-0.234632,-0.354342,-10.5393,0.00957802,0.0202203,0.00319267,29.5576,31.3922,47.7586,-1.27534,149.25,-0.987167,-0.00898677,-0.996153,-0.000158496,-0,-0.000275363,50.3838,0.0792481,50.3838,
Sun Feb 11 14:10:59 2018,13807051,924.079,1513,1513,1373,1514,1940,1514,-0.0469513,50.3838,1.23451,0,0.5,-1.19209e-07,4992,4120,1216,0,8,32,-0.162806,-0.253785,-10.3286,0.0042569,0.0138349,0.00319267,29.5576,31.3922,47.7586,-0.903058,149.538,-0.990266,-0.00661085,-0.996877,-0.000180075,-0,-0.000543619,50.3838,0.0900376,50.3838,
Sun Feb 11 14:10:59 2018,13817052,924.079,1513,1513,1379,1514,1940,1514,-0.0469513,50.3838,1.24155,0,0.5,-1.19209e-07,5000,4128,1214,0,8,32,-0.23942,-0.105345,-10.2232,0.00851379,0.0244772,0.0117065,29.5576,31.3922,47.7586,-1.34158,149.822,-0.993538,-0.00908108,-1.00262,-0.000204948,-0,-0.000626585,50.3838,0.102474,50.3838,
Sun Feb 11 14:10:59 2018,13827053,924.079,1513,1513,1379,1514,1940,1514,-0.0469513,50.3838,1.24155,0,0.5,-1.19209e-07,5000,4128,1214,0,8,32,-0.172383,-0.0814029,-10.3477,0.0212845,0.032991,0.0117065,29.5576,31.3922,47.7586,-0.9544,150.106,-0.997067,-0.010712,-1.00778,-0.00022515,-0,-0.000508939,50.3838,0.112575,50.3838,
Sun Feb 11 14:10:59 2018,13837054,924.079,1513,1513,1379,1514,1940,1514,-0.0469513,50.3838,1.24155,0,0.5,-1.19209e-07,5000,4134,1216,0,30,32,-0.258574,-0.21069,-10.3382,0.00638535,0.032991,0.0127707,29.5576,31.3922,47.7586,-1.43276,150.392,-1.00095,-0.00984456,-1.0108,-0.000254543,-0,-0.000740468,50.3838,0.127272,50.3838,
Sun Feb 11 14:10:59 2018,13847055,924.079,1513,1513,1383,1514,1940,1514,-0.0469513,50.3838,1.24624,0,0.5,-1.19209e-07,5000,4134,1216,0,30,32,-0.229843,-0.258574,-10.2999,0.00744957,0.0148991,0.019156,29.5576,31.3922,47.7586,-1.27836,150.684,-1.00554,-0.00405456,-1.00959,-0.000274661,-0,-0.000506808,50.3838,0.137331,50.3838,
Sun Feb 11 14:10:59 2018,13857056,924.287,1513,1513,1383,1514,1940,1514,-0.0469513,50.3838,1.24624,0,0.5,-1.19209e-07,4996,4120,1214,0,8,32,-0.181959,-0.335188,-10.3669,0.0212845,0.0148991,0.0148991,29.5576,31.3922,47.7586,-1.00555,150.97,-1.01065,-0.00370041,-1.01436,-0.00027979,-0,-0.0001292,50.3838,0.139895,50.3838,
Sun Feb 11 14:10:59 2018,13867057,924.287,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,4996,4120,1214,0,8,32,-0.229843,-0.335188,-10.4866,0.0042569,0.0212845,0.0106422,29.5576,31.3922,47.7586,-1.2556,151.255,-1.01581,-0.00510189,-1.02091,-0.000304028,-0,-0.000610613,50.3838,0.152014,50.3838,
Sun Feb 11 14:10:59 2018,13877058,924.287,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,4996,4118,1214,0,8,32,-0.191536,-0.354342,-10.5201,-0.00106422,0.00957802,0.0127707,29.5576,31.3922,47.7586,-1.04305,151.545,-1.021,-0.00142116,-1.02242,-0.000313276,-0,-0.000232955,50.3838,0.156638,50.3838,
Sun Feb 11 14:10:59 2018,13887059,924.287,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,4996,4118,1214,0,8,32,-0.148441,-0.162806,-10.0604,0.0106422,0,0.0117065,29.5576,31.3922,47.7586,-0.845332,151.834,-1.02584,0.00138755,-1.02445,-0.000326058,-0,-0.000322017,50.3838,0.163029,50.3838,
Sun Feb 11 14:10:59 2018,13897060,923.14,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,5002,4128,1212,0,32,12,-0.191536,-0.234632,-10.4291,0.0244772,0.0117065,0.0106422,29.5576,31.3922,47.7586,-1.05215,152.117,-1.02997,-0.00189178,-1.03186,-0.000339838,-0,-0.000347129,50.3838,0.169919,50.3838,
Sun Feb 11 14:10:59 2018,13907061,923.14,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,5002,4128,1212,0,32,12,-0.105345,-0.105345,-10.3573,0.00744957,0.00744957,-0,29.5576,31.3922,47.7586,-0.582739,152.405,-1.03319,-0.000506004,-1.0337,-0.000352783,-0,-0.000326128,50.3838,0.176392,50.3838,
Sun Feb 11 14:10:59 2018,13917062,923.14,1513,1513,1384,1514,1940,1514,-0.0469513,50.3838,1.24742,0,0.5,-1.19209e-07,5000,4132,1218,0,8,30,-0.158017,-0.124498,-9.90721,-0.00212845,-0.00851379,0.00744957,29.5576,31.3922,47.7586,-0.913776,152.696,-1.0352,0.003953,-1.03125,-0.000357954,-0,-0.000130267,50.3838,0.178977,50.3838,
Sun Feb 11 14:10:59 2018,13927063,923.14,1513,1513,1383,1514,1940,1514,-0.0469513,50.3838,1.24624,0,0.5,-1.19209e-07,5000,4132,1218,0,8,30,-0.0814029,-0.148441,-10.3813,0.0202203,-0.00744957,0.00532112,29.5576,31.3922,47.7586,-0.449266,152.982,-1.03583,0.00337947,-1.03245,-0.000367438,-0,-0.000238925,50.3838,0.183719,50.3838,
Sun Feb 11 14:10:59 2018,13937064,923.14,1513,1513,1383,1514,1940,1514,-0.0469513,50.3838,1.24624,0,0.5,-1.19209e-07,5012,4130,1216,0,8,30,-0.0574608,-0.287304,-10.5584,0.0170276,0.00106422,0.00744957,29.5576,31.3922,47.7586,-0.311811,153.266,-1.0345,0.00078198,-1.03371,-0.000377679,-0,-0.000257969,50.3838,0.188839,50.3838,
Sun Feb 11 14:10:59 2018,13947065,923.14,1513,1513,1383,1514,1940,1514,-0.0469513,50.3838,1.24624,0,0.5,-1.19209e-07,5012,4130,1216,0,8,30,-0.0622492,-0.282516,-10.3286,-0.00319267,0.00106422,0.00532112,29.5576,31.3922,47.7586,-0.345311,153.553,-1.03071,0.000752138,-1.02996,-0.000394031,-0,-0.000411953,50.3838,0.197016,50.3838,
Sun Feb 11 14:10:59 2018,13957066,923.853,1513,1513,1381,1514,1940,1514,-0.0469513,50.3838,1.2439,0,0.5,-1.19209e-07,5006,4138,1212,0,32,14,-0.0622492,-0.378284,-10.2137,0.00957802,-0.0180918,0.0106422,29.5576,31.3922,47.7586,-0.349197,153.845,-1.02463,0.00595576,-1.01868,-0.000389539,0,0.000113169,50.3838,0.194769,50.3838,
Sun Feb 11 14:10:59 2018,13967067,923.853,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,5006,4138,1212,0,32,14,-0.105345,-0.277727,-10.2759,0.0223487,-0.0223487,0.0117065,29.5576,31.3922,47.7586,-0.587355,154.132,-1.01674,0.00662058,-1.01012,-0.000402303,-0,-0.000321546,50.3838,0.201151,50.3838,
Sun Feb 11 14:10:59 2018,13977068,923.853,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,5004,4134,1212,0,8,32,-0.215478,-0.23942,-10.4674,0.0127707,-0.0234129,0.0138349,29.5576,31.3922,47.7586,-1.1793,154.419,-1.00823,0.0063189,-1.00191,-0.000401401,0,2.27253e-05,50.3838,0.2007,50.3838,
Sun Feb 11 14:10:59 2018,13987069,923.853,1513,1513,1343,1514,1940,1514,-0.0469513,50.3838,1.1993,0,0.5,-1.19209e-07,5004,4134,1212,0,8,32,-0.0909797,-0.287304,-10.3238,0.00106422,-0.0223487,0.00957802,29.5576,31.3922,47.7586,-0.504913,154.705,-0.999899,0.00545443,-0.994445,-0.000391342,0,0.000253402,50.3838,0.195671,50.3838,
Sun Feb 11 14:10:59 2018,13997070,924.548,1513,1513,1343,1514,1940,1514,-0.0469513,50.3838,1.1993,0,0.5,-1.19209e-07,5002,4138,1218,0,8,32,-0.129287,-0.205901,-10.3621,0.00319267,-0.0308625,0.0148991,29.5576,31.3922,47.7586,-0.714837,154.994,-0.99124,0.00725208,-0.983988,-0.000387489,0,9.7062e-05,50.3838,0.193744,50.3838,
Sun Feb 11 14:10:59 2018,14007071,924.548,1513,1513,1343,1514,1940,1514,-0.0469513,50.3838,1.1993,0,0.5,-1.19209e-07,5002,4138,1218,0,8,32,-0.158017,-0.244209,-10.3573,0.00744957,-0.0297983,0.0127707,29.5576,31.3922,47.7586,-0.874071,155.28,-0.982225,0.00626034,-0.975965,-0.000364704,0,0.000573998,50.3838,0.182352,50.3838,
Sun Feb 11 14:10:59 2018,14017072,924.548,1513,1513,1343,1514,1940,1514,-0.0469513,50.3838,1.1993,0,0.5,-1.19209e-07,5004,4138,1216,0,8,12,-0.071826,-0.23942,-10.2424,-0.00106422,-0.0436332,0.00638535,29.5576,31.3922,47.7586,-0.401787,155.571,-0.972972,0.00938808,-0.963584,-0.000341623,0,0.000581445,50.3838,0.170812,50.3838,
Sun Feb 11 14:10:59 2018,14027073,924.548,1513,1513,1315,1514,1940,1514,-0.0469513,50.3838,1.16643,0,0.5,-1.19209e-07,5004,4138,1216,0,8,12,-0.0430956,-0.186748,-10.319,0.00744957,-0.0319267,0.00532112,29.5576,31.3922,47.7586,-0.239285,155.854,-0.962642,0.00522606,-0.957416,-0.000322542,0,0.000480693,50.3838,0.161271,50.3838,
Sun Feb 11 14:10:59 2018,14037074,924.548,1513,1513,1283,1514,1940,1514,-0.0469513,50.3838,1.12887,0,0.5,-1.19209e-07,5008,4138,1216,0,32,14,-0.153229,-0.263362,-10.2855,0.00532112,-0.0340552,0.00851379,29.5576,31.3922,47.7586,-0.853506,156.141,-0.951192,0.00519744,-0.945994,-0.000322601,-0,-1.49705e-06,50.3838,0.161301,50.3838,
Sun Feb 11 14:10:59 2018,14047075,924.548,1513,1513,1283,1514,1940,1514,-0.0469513,50.3838,1.12887,0,0.5,-1.19209e-07,5008,4138,1216,0,32,14,-0.258574,-0.158017,-10.1801,0.00638535,-0.0478901,0.00957802,29.5576,31.3922,47.7586,-1.45499,156.432,-0.940334,0.00834072,-0.931993,-0.00028704,0,0.00089587,50.3838,0.14352,50.3838,
Sun Feb 11 14:10:59 2018,14057076,923.358,1513,1513,1283,1514,1940,1514,-0.0469513,50.3838,1.12887,0,0.5,-1.19209e-07,5002,4138,1218,0,30,32,-0.124498,-0.258574,-10.2855,0.0148991,-0.0446974,0.0117065,29.5576,31.3922,47.7586,-0.693491,156.717,-0.931056,0.00653146,-0.924524,-0.000234764,0,0.00131691,50.3838,0.117382,50.3838,
Sun Feb 11 14:10:59 2018,14067077,923.358,1513,1513,1255,1514,1940,1514,-0.0469513,50.3838,1.09601,0,0.5,-1.19209e-07,5002,4138,1218,0,30,32,-0.162806,-0.153229,-10.1945,-0.00319267,-0.0446974,0.00744957,29.5576,31.3922,47.7586,-0.914933,157.004,-0.922597,0.00573631,-0.91686,-0.000204406,0,0.000764795,50.3838,0.102203,50.3838,
Sun Feb 11 14:10:59 2018,14077078,923.358,1513,1513,1225,1514,1940,1514,-0.0469513,50.3838,1.0608,0,0.5,-1.19209e-07,5006,4142,1212,0,8,32,-0.143652,-0.220267,-10.2855,0.0138349,-0.0446974,0.00638535,29.5576,31.3922,47.7586,-0.800169,157.29,-0.91451,0.00497182,-0.909539,-0.000157698,0,0.00117667,50.3838,0.0788488,50.3838,
Sun Feb 11 14:10:59 2018,14087079,923.358,1513,1513,1225,1514,1940,1514,-0.0469513,50.3838,1.0608,0,0.5,-1.19209e-07,5006,4142,1212,0,8,32,-0.143652,-0.287304,-10.1227,0.0042569,-0.042569,0.00744957,29.5576,31.3922,47.7586,-0.813037,157.576,-0.9068,0.0036737,-0.903126,-0.000122799,0,0.00087917,50.3838,0.0613993,50.3838,
Sun Feb 11 14:10:59 2018,14097080,924.131,1513,1513,1225,1514,1940,1514,-0.0469513,50.3838,1.0608,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.153229,-0.244209,-10.4818,0.0106422,-0.0393763,0.00532112,27.1377,31.7391,46.4273,-0.837522,157.862,-0.899402,0.00218211,-0.89722,-9.32253e-05,0,0.00074501,50.3838,0.0466126,50.3838,
Sun Feb 11 14:10:59 2018,14107081,924.131,1513,1513,1194,1514,1940,1514,-0.0469513,50.3838,1.02441,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.124498,-0.148441,-10.228,0.00532112,-0.0404405,0.00319267,27.1377,31.7391,46.4273,-0.697387,158.148,-0.892244,0.00198397,-0.89026,-7.3225e-05,0,0.000503847,50.3838,0.0366125,50.3838,
Sun Feb 11 14:10:59 2018,14117082,924.131,1513,1513,1194,1514,1940,1514,-0.0469513,50.3838,1.02441,0,0.5,-1.19209e-07,5004,4138,1218,0,32,12,-0.220267,-0.225055,-10.3956,0.0127707,-0.0372479,0.00106422,27.1377,31.7391,46.4273,-1.21382,158.434,-0.885579,0.000620249,-0.884958,-6.1719e-05,0,0.000289857,50.3838,0.0308595,50.3838,
Sun Feb 11 14:10:59 2018,14127083,924.131,1513,1513,1162,1514,1940,1514,-0.0469513,50.3838,0.986854,0,0.5,-1.19209e-07,5004,4138,1218,0,32,12,-0.215478,-0.277727,-10.228,0.0127707,-0.0340552,0.00319267,27.1377,31.7391,46.4273,-1.2069,158.719,-0.880225,-0.000629919,-0.880855,-5.72019e-05,0,0.000113794,50.3838,0.028601,50.3838,
Sun Feb 11 14:10:59 2018,14137084,924.131,1513,1513,1162,1514,1940,1514,-0.0469513,50.3838,0.986854,0,0.5,-1.19209e-07,5014,4134,1216,0,8,32,-0.196325,-0.215478,-10.3477,0.0138349,-0.0340552,0.00319267,27.1377,31.7391,46.4273,-1.08693,159.006,-0.876452,-0.000886456,-0.877339,-4.06066e-05,0,0.000418067,50.3838,0.0203033,50.3838,
Sun Feb 11 14:10:59 2018,14147085,924.131,1513,1513,1129,1514,1940,1514,-0.0469513,50.3838,0.948122,0,0.5,-1.19209e-07,5014,4134,1216,0,8,32,-0.229843,-0.215478,-10.4052,0.0148991,-0.0287341,0.00744957,27.1377,31.7391,46.4273,-1.26542,159.291,-0.874076,-0.00258269,-0.876659,-2.60779e-05,0,0.000366006,50.3838,0.0130389,50.3838,
Sun Feb 11 14:10:59 2018,14157086,924.096,1513,1513,1129,1514,1940,1514,-0.0469513,50.3838,0.948122,0,0.5,-1.19209e-07,5006,4142,1216,0,32,14,-0.138864,-0.196325,-10.2903,0.0117065,-0.0159634,0.00851379,27.1377,31.7391,46.4273,-0.77314,159.574,-0.872747,-0.00618496,-0.878932,-5.08769e-06,0,0.000528783,50.3838,0.00254385,50.3838,
Sun Feb 11 14:10:59 2018,14167087,924.096,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,5006,4142,1216,0,32,14,-0.282516,-0.268151,-10.3813,0.00744957,-0.0127707,0.00851379,27.1377,31.7391,46.4273,-1.55887,159.859,-0.872361,-0.00680272,-0.879163,2.72047e-07,0,0.000135022,50.3838,-0.000136023,50.3838,
Sun Feb 11 14:10:59 2018,14177088,924.096,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,4994,4128,1214,0,32,12,-0.253785,-0.311246,-10.3238,0.0042569,-0.0106422,0.00638535,27.1377,31.7391,46.4273,-1.40819,160.145,-0.873715,-0.00706764,-0.880783,1.25514e-05,0,0.00030934,50.3838,-0.00627569,50.3838,
Sun Feb 11 14:10:59 2018,14187089,924.096,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4128,1214,0,32,12,-0.215478,-0.248997,-10.3956,0.00106422,-0.0117065,0.0106422,27.1377,31.7391,46.4273,-1.18745,160.432,-0.876906,-0.00641362,-0.88332,1.82111e-05,0,0.000142579,50.3838,-0.00910556,50.3838,
Sun Feb 11 14:10:59 2018,14197090,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4142,1218,0,8,32,-0.296881,-0.272939,-10.2903,-0.00106422,0,0.00744957,27.1377,31.7391,46.4273,-1.65256,160.715,-0.881645,-0.00926997,-0.890915,1.13795e-05,-0,-0.0001721,50.3838,-0.00568977,50.3838,
Sun Feb 11 14:10:59 2018,14207091,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4142,1218,0,8,32,-0.234632,-0.21069,-10.2711,-0.00851379,0.00106422,0.00957802,27.1377,31.7391,46.4273,-1.30863,161.001,-0.888128,-0.00894941,-0.897078,1.61095e-05,0,0.000119158,50.3838,-0.00805477,50.3838,
Sun Feb 11 14:10:59 2018,14217092,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.258574,-0.138864,-10.3477,-0.00106422,0.00532112,0.00851379,27.1377,31.7391,46.4273,-1.43143,161.287,-0.896089,-0.00949206,-0.905581,2.32948e-06,-0,-0.000347146,50.3838,-0.00116474,50.3838,
Sun Feb 11 14:10:59 2018,14227093,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.296881,-0.287304,-10.2903,0.0042569,0.0106422,0.00638535,27.1377,31.7391,46.4273,-1.65256,161.572,-0.905486,-0.0102427,-0.915729,-2.33118e-05,-0,-0.000645952,50.3838,0.0116559,50.3838,
Sun Feb 11 14:10:59 2018,14237094,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4990,4124,1218,0,8,32,-0.186748,-0.272939,-10.4387,-0.00212845,0.0202203,0.00744957,27.1377,31.7391,46.4273,-1.02491,161.855,-0.916104,-0.0120658,-0.92817,-3.82208e-05,-0,-0.000375587,50.3838,0.0191104,50.3838,
Sun Feb 11 14:10:59 2018,14247095,923.271,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4990,4124,1218,0,8,32,-0.0861913,-0.21069,-10.3238,0,0.0180918,0.00638535,27.1377,31.7391,46.4273,-0.47834,162.142,-0.926307,-0.0104688,-0.936776,-6.87483e-05,-0,-0.000769045,50.3838,0.0343742,50.3838,
Sun Feb 11 14:10:59 2018,14257096,923.306,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,8,30,-0.134075,-0.129287,-10.3142,0.00957802,0.0234129,0.0042569,27.1377,31.7391,46.4273,-0.744751,162.427,-0.93472,-0.0110127,-0.945732,-0.00011975,-0,-0.00128482,50.3838,0.0598747,50.3838,
