today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=6e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:26:36 2018,10336624,921.42,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5002,3942,1184,0,8,32,2.1883,-0.105345,-11.5305,0.458681,0.116,0.128771,30.4219,30.1781,46.5938,10.746,71.5866,-1.89148,0.1808,-1.71068,-0.0137126,-0,-0.15429,50.3838,6.85629,50.3838,
Sun Feb 11 14:26:36 2018,10346625,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5002,3942,1184,0,8,32,1.83875,-0.555455,-9.3709,-0.310753,0.140478,-0.0042569,30.4219,30.1781,46.5938,11.1015,71.866,-1.69328,0.166302,-1.52698,-0.0142332,-0,-0.078697,50.3838,7.11662,50.3838,
Sun Feb 11 14:26:36 2018,10356626,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4990,3972,1188,0,32,14,1.58496,0.713472,-7.23528,-0.107487,-0.0564039,0.0681104,30.4219,30.1781,46.5938,12.3561,72.2089,-1.46277,0.213069,-1.2497,-0.0148328,-0,-0.0906291,50.3838,7.41641,50.3838,
Sun Feb 11 14:26:36 2018,10366627,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4990,3972,1188,0,32,14,2.85868,-0.656011,-13.1873,0.488479,-0.500185,0.0744957,30.4219,30.1781,46.5938,12.2311,72.6225,-1.20099,0.322714,-0.878278,-0.0149075,-0,-0.0112926,50.3838,7.45377,50.3838,
Sun Feb 11 14:26:36 2018,10376628,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5026,4034,1200,0,8,32,1.95846,-0.608127,-9.23204,-0.676847,-0.316075,-0.0170276,30.4219,30.1781,46.5938,11.977,72.8563,-0.910874,0.249758,-0.661116,-0.0149631,-0,-0.00840159,50.3838,7.48156,50.3838,
Sun Feb 11 14:26:36 2018,10386629,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5004,4060,1202,0,8,32,1.7765,1.16358,-7.51779,0.284148,-0.592773,0.0308625,30.4219,30.1781,46.5938,13.2954,73.222,-0.595275,0.308341,-0.286934,-0.0148126,0,0.0227571,50.3838,7.40628,50.3838,
Sun Feb 11 14:26:36 2018,10396630,921.072,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5004,4060,1202,0,8,32,1.44131,-0.6608,-13.2304,0.223487,-1.09615,0.0446974,30.4219,30.1781,46.5938,6.21726,73.6527,-0.261984,0.4229,0.160916,-0.0142327,0,0.0876532,50.3838,7.11633,50.3838,
Sun Feb 11 14:26:36 2018,10406631,921.49,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5004,4060,1202,0,8,32,1.5275,-0.402226,-6.96713,-0.608736,-0.847123,-0.108551,30.4219,30.1781,46.5938,12.3661,73.8678,0.0799263,0.319942,0.399869,-0.0134733,0,0.114785,50.3838,6.73663,50.3838,
Sun Feb 11 14:26:36 2018,10416632,921.49,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4986,4050,1206,0,32,14,1.26414,1.03908,-7.14909,0.491672,-1.25791,0.0319267,30.4219,30.1781,46.5938,10.0277,74.272,0.43115,0.405343,0.836494,-0.0127539,0,0.108735,50.3838,6.37694,50.3838,
Sun Feb 11 14:26:36 2018,10426633,921.49,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4986,4050,1206,0,32,14,1.87705,-1.01993,-13.2878,0.0851379,-1.61017,-0.0404405,30.4219,30.1781,46.5938,8.04048,74.6594,0.789085,0.465904,1.25499,-0.0115016,0,0.189279,50.3838,5.75081,50.3838,
Sun Feb 11 14:26:36 2018,10436634,921.49,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5026,4060,1200,0,8,32,1.42694,0.0670376,-9.53371,-0.489543,-1.2345,-0.117065,30.4219,30.1781,46.5938,8.51248,74.8382,1.1463,0.320089,1.46639,-0.0102472,0,0.18961,50.3838,5.12359,50.3838,
Sun Feb 11 14:26:36 2018,10446635,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4982,3912,1184,8,8,32,1.69988,0.277727,-10.568,0.529984,-1.69425,0.00106422,30.4219,30.1781,46.5938,9.13787,75.2564,1.5011,0.414393,1.9155,-0.00897378,0,0.192477,50.3838,4.48689,50.3838,
Sun Feb 11 14:26:36 2018,10456636,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4982,3912,1184,8,8,32,1.00556,-1.46046,-11.4108,-0.308625,-1.66551,-0.135156,30.4219,30.1781,46.5938,5.03614,75.5347,1.85012,0.365253,2.21538,-0.00734405,0,0.246336,50.3838,3.67202,50.3838,
Sun Feb 11 14:26:36 2018,10466637,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4992,3934,1180,4,32,14,0.023942,-0.124498,-9.77313,-0.176661,-1.26536,-0.107487,30.4219,30.1781,46.5938,0.140362,75.7065,2.18076,0.217133,2.3979,-0.00582311,0,0.229892,50.3838,2.91155,50.3838,
Sun Feb 11 14:26:36 2018,10476638,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4992,3934,1180,4,32,14,1.04387,-0.675165,-13.6086,0.141542,-1.61336,-0.0968444,30.4219,30.1781,46.5938,4.38637,76.0927,2.48423,0.285799,2.77003,-0.00408784,0,0.262288,50.3838,2.04392,50.3838,
Sun Feb 11 14:26:36 2018,10486639,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4992,3934,1180,4,32,14,0.110133,0.320823,-9.32302,-0.458681,-1.57931,-0.0915233,29.2119,31.0453,46.4273,0.676807,76.3694,2.76158,0.24286,3.00444,-0.00223161,0,0.280572,50.3838,1.11581,50.3838,
Sun Feb 11 14:26:36 2018,10496640,921.211,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4980,3846,1176,0,30,14,-0.555455,-0.411803,-13.2543,0.351194,-1.60166,-0.0202203,29.2119,31.0453,46.4273,-2.39972,76.6623,3.00808,0.218103,3.22619,-0.00055984,0,0.252691,50.3838,0.27992,50.3838,
Sun Feb 11 14:26:36 2018,10506641,920.195,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4980,3846,1176,0,30,14,-1.35512,-0.100556,-6.98149,-0.17879,-1.8592,-0.0127707,29.2119,31.0453,46.4273,-10.9846,77.0226,3.20803,0.25908,3.46711,0.00136222,0,0.290522,50.3838,-0.681108,50.3838,
Sun Feb 11 14:26:36 2018,10516642,920.195,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5030,3916,1176,4,32,12,-1.92015,0.59855,-10.8026,0.235194,-1.32815,0.0670461,29.2119,31.0453,46.4273,-10.079,77.1569,3.34636,0.0794935,3.42585,0.00334096,0,0.29909,50.3838,-1.67048,50.3838,
Sun Feb 11 14:26:36 2018,10526643,920.195,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4986,3762,1162,8,8,32,-1.51314,0.42138,-8.8346,-0.240515,-1.33773,-0.0297983,29.2119,31.0453,46.4273,-9.71897,77.4461,3.42174,0.0630241,3.48476,0.00499472,0,0.249967,50.3838,-2.49736,50.3838,
Sun Feb 11 14:26:36 2018,10536644,920.195,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4986,3762,1162,8,8,32,-1.86269,0.378284,-5.89452,0.233065,-1.1632,0.0840737,29.2119,31.0453,46.4273,-17.5367,77.6826,3.43339,-0.00274447,3.43064,0.00668315,0,0.255209,50.3838,-3.34157,50.3838,
Sun Feb 11 14:26:36 2018,10546645,921.768,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4986,3762,1162,8,8,32,-1.83875,-0.608127,-17.6117,0.114936,-0.648113,0.0244772,29.2119,31.0453,46.4273,-5.96035,77.8215,3.38319,-0.156236,3.22695,0.00809433,0,0.213303,50.3838,-4.04717,50.3838,
Sun Feb 11 14:26:36 2018,10556646,921.768,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4992,3824,1166,10,32,32,-2.14042,1.45089,-3.40455,-0.701324,-0.681104,-0.0340552,29.2119,31.0453,46.4273,-32.1573,78.1175,3.26634,-0.145894,3.12044,0.00962165,0,0.230856,50.3838,-4.81083,50.3838,
Sun Feb 11 14:26:36 2018,10566647,921.768,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,4992,3824,1166,10,32,32,-2.12126,0.919373,-10.3765,1.09189,-0.58958,0.153248,29.2119,31.0453,46.4273,-11.5538,78.3777,3.06986,-0.170006,2.89985,0.0111869,0,0.236587,50.3838,-5.59344,50.3838,
Sun Feb 11 14:26:36 2018,10576648,921.768,1513,1513,1327,1514,1940,1514,-0.0469513,50.3838,1.18052,0,0.5,-1.19209e-07,5034,3944,1182,0,8,32,-1.68073,-1.47004,-17.8991,-0.409726,-0.104294,0.0297983,29.2119,31.0453,46.4273,-5.36438,78.5252,2.82127,-0.29933,2.52193,0.0119366,0,0.113314,50.3838,-5.96828,50.3838,
Sun Feb 11 14:26:36 2018,10586649,921.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,4994,3936,1186,0,32,32,-3.22738,0.469264,-9.20331,-0.499121,0.146863,-0.0351194,29.2119,31.0453,46.4273,-19.3246,78.7397,2.54388,-0.352378,2.19151,0.0126113,0,0.101988,50.3838,-6.30565,50.3838,
Sun Feb 11 14:26:36 2018,10596650,921.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,4994,3936,1186,0,32,32,-2.95444,2.08774,-2.27449,0.471451,-0.0574681,0.1309,29.2119,31.0453,46.4273,-52.409,79.0847,2.18947,-0.274763,1.91471,0.0133717,0,0.114934,50.3838,-6.68584,50.3838,
Sun Feb 11 14:26:36 2018,10606651,920.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,4994,3936,1186,0,32,32,-2.69108,-0.296881,-13.4267,0.482094,0.114936,0.114936,29.2119,31.0453,46.4273,-11.3335,79.3218,1.72906,-0.305948,1.42311,0.0137237,0,0.0532073,50.3838,-6.86185,50.3838,
Sun Feb 11 14:26:36 2018,10616652,920.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,5016,4042,1200,0,8,32,-1.56581,-1.96803,-15.9933,-0.366093,0.874792,0.00744957,29.2119,31.0453,46.4273,-5.59168,79.3906,1.22511,-0.494316,0.730799,0.0136492,-0,-0.0112666,50.3838,-6.82458,50.3838,
Sun Feb 11 14:26:36 2018,10626653,920.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,5016,4042,1200,0,8,32,-3.19865,0.0814029,-9.04529,-0.408662,0.979086,-0.0393763,29.2119,31.0453,46.4273,-19.4749,79.6472,0.719742,-0.485152,0.23459,0.0135466,-0,-0.0154975,50.3838,-6.77332,50.3838,
Sun Feb 11 14:26:36 2018,10636654,920.768,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,5026,4044,1202,0,8,32,-2.80122,0.881066,-3.28963,0.244772,0.763049,0.0798168,29.2119,31.0453,46.4273,-40.4154,79.9956,0.174422,-0.387167,-0.212745,0.0134275,-0,-0.0180042,50.3838,-6.71376,50.3838,
Sun Feb 11 14:26:36 2018,10646655,921.889,1513,1513,1328,1514,1940,1514,-0.0469513,50.3838,1.18169,0,0.5,-1.19209e-07,5002,4060,1202,0,32,14,-2.58574,-0.0957681,-9.7444,0.507635,0.957802,0.080881,29.2119,31.0453,46.4273,-14.8613,80.2263,-0.433902,-0.408605,-0.842507,0.0129267,-0,-0.0756977,50.3838,-6.46336,50.3838,
Sun Feb 11 14:26:36 2018,10656656,921.889,1513,1513,1342,1514,1940,1514,-0.0469513,50.3838,1.19812,0,0.5,-1.19209e-07,5002,4060,1202,0,32,14,-1.8579,-1.3216,-13.2543,-0.224551,1.47501,-0.0404405,29.2119,31.0453,46.4273,-7.97936,80.3646,-1.06262,-0.515049,-1.57766,0.0118204,-0,-0.167226,50.3838,-5.91018,50.3838,
Sun Feb 11 14:26:36 2018,10666657,921.889,1513,1513,1342,1514,1940,1514,-0.0469513,50.3838,1.19812,0,0.5,-1.19209e-07,4992,4038,1200,0,32,32,-2.07338,0.45011,-7.77637,-0.486351,1.53887,-0.0734315,29.2119,31.0453,46.4273,-14.9292,80.6328,-1.67706,-0.486266,-2.16333,0.0107886,-0,-0.155956,50.3838,-5.39429,50.3838,
Sun Feb 11 14:26:36 2018,10676658,921.889,1513,1513,1345,1514,1940,1514,-0.0469513,50.3838,1.20164,0,0.5,-1.19209e-07,4992,4038,1200,0,32,32,-2.36068,1.27372,-3.67749,0.517213,1.03549,0.0383121,29.2119,31.0453,46.4273,-32.6975,81.0634,-2.29953,-0.302652,-2.60218,0.00966788,-0,-0.169394,50.3838,-4.83394,50.3838,
Sun Feb 11 14:26:36 2018,10686659,921.889,1513,1513,1345,1514,1940,1514,-0.0469513,50.3838,1.20164,0,0.5,-1.19209e-07,4992,3942,1180,2,8,32,-1.14922,-0.244209,-11.6119,0.594901,1.32602,0.0681104,29.2119,31.0453,46.4273,-5.65211,81.2667,-2.94156,-0.351059,-3.29262,0.00838033,-0,-0.194615,50.3838,-4.19016,50.3838,
Sun Feb 11 14:26:36 2018,10696660,921.889,1513,1513,1348,1514,1940,1514,-0.0469513,50.3838,1.20516,0,0.5,-1.19209e-07,4992,3942,1180,2,8,32,-0.890643,-1.29766,-18.4593,-0.415047,1.77193,-0.122386,29.2119,31.0453,46.4273,-2.76233,81.4254,-3.56206,-0.436607,-3.99866,0.00665651,-0,-0.260557,50.3838,-3.32826,50.3838,
Sun Feb 11 14:26:36 2018,10706661,921.012,1513,1513,1348,1514,1940,1514,-0.0469513,50.3838,1.20516,0,0.5,-1.19209e-07,4992,3942,1180,2,8,32,-0.397437,0.454898,-7.27358,-0.388442,1.64103,-0.125578,29.2119,31.0453,46.4273,-3.1276,81.7494,-4.12987,-0.355171,-4.48504,0.00492982,-0,-0.260992,50.3838,-2.46491,50.3838,
Sun Feb 11 14:26:36 2018,10716662,921.012,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,4984,3976,1192,0,32,12,0.474052,0.220267,-8.9591,0.928004,1.29623,0.0393763,29.2119,31.0453,46.4273,3.02886,82.1347,-4.6395,-0.22069,-4.86019,0.00331275,-0,-0.244423,50.3838,-1.65637,50.3838,
Sun Feb 11 14:26:36 2018,10726663,921.012,1513,1513,1353,1514,1940,1514,-0.0469513,50.3838,1.21103,0,0.5,-1.19209e-07,4984,3976,1192,0,32,12,0.349553,-0.890643,-17.4106,-0.154313,1.62826,-0.0585323,29.2119,31.0453,46.4273,1.15017,82.326,-5.08445,-0.282283,-5.36673,0.00121386,-0,-0.31725,50.3838,-0.60693,50.3838,
Sun Feb 11 14:26:36 2018,10736664,921.012,1513,1513,1355,1514,1940,1514,-0.0469513,50.3838,1.21338,0,0.5,-1.19209e-07,5016,3698,1134,14,8,32,-0.555455,0.833182,-8.48026,-0.382057,1.5825,-0.152184,29.2119,31.7391,41.1023,-3.74751,82.6256,-5.4709,-0.234053,-5.70495,-0.000842945,-0,-0.310889,50.3838,0.421473,50.3838,
Sun Feb 11 14:26:36 2018,10746665,920.734,1513,1513,1355,1514,1940,1514,-0.0469513,50.3838,1.21338,0,0.5,-1.19209e-07,4984,3742,1150,20,32,12,1.403,0.92895,-3.21781,0.638535,1.39413,0.019156,29.2119,31.7391,41.1023,23.5578,82.9661,-5.78761,-0.149961,-5.93757,-0.00261089,-0,-0.267227,50.3838,1.30544,50.3838,
Sun Feb 11 14:26:36 2018,10756666,920.734,1513,1513,1355,1514,1940,1514,-0.0469513,50.3838,1.21338,0,0.5,-1.19209e-07,4984,3742,1150,20,32,12,2.9305,-1.93451,-21.3036,0.368222,1.39733,0.0159634,29.2119,31.7391,41.1023,7.8324,83.2516,-6.00723,-0.124938,-6.13217,-0.00484016,-0,-0.336958,50.3838,2.42008,50.3838,
Sun Feb 11 14:26:36 2018,10766667,920.734,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,4984,3742,1150,20,32,12,2.41814,-0.296881,-8.15944,-0.68536,1.2941,-0.121322,29.2119,31.7391,41.1023,16.5078,83.5677,-6.13292,-0.072404,-6.20533,-0.00673271,-0,-0.286062,50.3838,3.36636,50.3838,
Sun Feb 11 14:26:36 2018,10776668,920.734,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,4980,3756,1168,12,30,14,1.78129,0.723049,-6.03339,0.634278,1.14723,0.0830095,29.2119,31.7391,41.1023,16.4486,83.8962,-6.1707,-0.0121131,-6.18282,-0.00870862,-0,-0.298661,50.3838,4.35431,50.3838,
Sun Feb 11 14:26:36 2018,10786669,920.734,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,4980,3756,1168,12,30,14,2.86347,-0.814029,-17.2526,0.259671,0.461873,0.0776884,29.2119,31.7391,41.1023,9.42365,84.3791,-6.12646,0.190668,-5.93579,-0.0102433,-0,-0.231964,50.3838,5.12163,50.3838,
Sun Feb 11 14:26:36 2018,10796670,920.734,1513,1513,1357,1514,1940,1514,-0.0469513,50.3838,1.21573,0,0.5,-1.19209e-07,5034,3830,1166,12,8,32,3.51948,-0.751779,-8.77236,-0.333102,0.582131,0.00319267,29.2119,31.7391,41.1023,21.8607,84.6311,-6.00891,0.154739,-5.85417,-0.0117253,-0,-0.224008,50.3838,5.86264,50.3838,
Sun Feb 11 14:26:36 2018,10806671,921.455,1513,1513,1358,1514,1940,1514,-0.0469513,50.3838,1.2169,0,0.5,-1.19209e-07,4992,3930,1176,0,8,32,2.07817,0.253785,-8.33661,-0.121322,0.934389,0.0127707,29.2119,31.7391,41.1023,13.9975,84.8167,-5.81529,0.0576887,-5.7576,-0.0131989,-0,-0.222737,50.3838,6.59944,50.3838,
Sun Feb 11 14:26:36 2018,10816672,921.455,1513,1513,1358,1514,1940,1514,-0.0469513,50.3838,1.2169,0,0.5,-1.19209e-07,4992,3930,1176,0,8,32,1.8579,0.670376,-4.31435,-0.0542754,-0.262863,0.0883306,29.2119,31.7391,41.1023,23.2983,85.4461,-5.54714,0.393297,-5.15385,-0.0140276,-0,-0.125262,50.3838,7.0138,50.3838,
Sun Feb 11 14:26:36 2018,10826673,921.455,1513,1513,1359,1514,1940,1514,-0.0469513,50.3838,1.21808,0,0.5,-1.19209e-07,4992,3930,1176,0,8,32,1.9393,-0.919373,-13.963,0.718351,-0.650241,0.20646,29.2119,31.7391,41.1023,7.90717,85.8436,-5.21619,0.476961,-4.73923,-0.0144331,-0,-0.0612999,50.3838,7.21657,50.3838,
Sun Feb 11 14:26:36 2018,10836674,921.455,1513,1513,1359,1514,1940,1514,-0.0469513,50.3838,1.21808,0,0.5,-1.19209e-07,4984,3912,1182,0,32,14,3.24654,-1.29766,-12.9957,-0.45336,-0.271377,0.00319267,29.2119,31.7391,41.1023,14.0263,86.0215,-4.84352,0.341738,-4.50178,-0.0147816,-0,-0.0526635,50.3838,7.39078,50.3838,
Sun Feb 11 14:26:36 2018,10846675,920.638,1513,1513,1360,1514,1940,1514,-0.0469513,50.3838,1.21925,0,0.5,-1.19209e-07,4984,3912,1182,0,32,14,2.79164,-0.981623,-9.09797,-0.483158,-0.20646,0.0117065,29.2119,31.7391,41.1023,17.0582,86.2894,-4.43421,0.302754,-4.13145,-0.0152174,-0,-0.0658831,50.3838,7.60872,50.3838,
Sun Feb 11 14:26:36 2018,10856676,920.638,1513,1513,1360,1514,1940,1514,-0.0469513,50.3838,1.21925,0,0.5,-1.19209e-07,5034,4018,1196,0,32,10,2.26491,-0.244209,-6.24408,-0.117065,-0.78859,0.0383121,29.2119,31.7391,41.1023,19.9372,86.7426,-3.97868,0.443247,-3.53544,-0.0148478,0,0.055865,50.3838,7.42392,50.3838,
Sun Feb 11 14:26:36 2018,10866677,920.638,1513,1513,1360,1514,1940,1514,-0.0469513,50.3838,1.21925,0,0.5,-1.19209e-07,5034,4018,1196,0,32,10,1.63763,-0.143652,-12.5552,0.20646,-1.4665,0.109615,29.2119,31.7391,41.1023,7.43141,87.2233,-3.48611,0.596387,-2.88972,-0.0141135,0,0.110994,50.3838,7.05676,50.3838,
Sun Feb 11 14:26:36 2018,10876678,920.638,1513,1513,1362,1514,1940,1514,-0.0469513,50.3838,1.2216,0,0.5,-1.19209e-07,4992,4012,1194,0,32,12,2.91135,-1.11091,-15.2271,-0.0457616,-1.48779,0.00638535,29.2119,31.7391,41.1023,10.824,87.5159,-2.97918,0.554315,-2.42486,-0.0130599,0,0.159259,50.3838,6.52994,50.3838,
Sun Feb 11 14:26:36 2018,10886679,920.638,1513,1513,1362,1514,1940,1514,-0.0469513,50.3838,1.2216,0,0.5,-1.19209e-07,4986,3988,1192,0,30,12,1.96803,-1.17316,-13.1681,-0.496993,-1.276,-0.0691746,29.2119,31.7391,41.1023,8.50021,87.7417,-2.46862,0.449852,-2.01876,-0.0121843,0,0.132344,50.3838,6.09215,50.3838,
Sun Feb 11 14:26:36 2018,10896680,920.638,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4986,3988,1192,0,30,12,2.10211,0.316035,-4.86502,-0.544883,-1.30474,-0.134092,29.2119,31.7391,41.1023,23.3685,88.0364,-1.94381,0.418487,-1.52532,-0.0107633,0,0.214789,50.3838,5.38165,50.3838,
Sun Feb 11 14:26:36 2018,10906681,920.812,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4986,3966,1180,0,32,14,0.531513,0.521936,-10.1562,0.209652,-2.06992,0.00638535,29.2119,31.7391,41.1023,2.99578,88.5421,-1.40131,0.590012,-0.811294,-0.0091261,0,0.247465,50.3838,4.56305,50.3838,
Sun Feb 11 14:26:36 2018,10916682,920.812,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4986,3966,1180,0,32,14,2.46124,-0.201113,-14.8297,0.204331,-2.32959,-0.0383121,29.2119,31.7391,41.1023,9.42332,88.903,-0.863015,0.606207,-0.256808,-0.00690237,0,0.336119,50.3838,3.45119,50.3838,
Sun Feb 11 14:26:36 2018,10926683,920.812,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4986,3966,1180,0,32,14,1.8148,-0.574608,-13.6757,-0.400148,-1.89645,-0.137285,29.2119,31.7391,41.1023,7.55917,89.0654,-0.339464,0.428887,0.089423,-0.00487005,0,0.307189,50.3838,2.43502,50.3838,
Sun Feb 11 14:26:36 2018,10936684,920.812,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4970,3702,1160,16,30,14,-1.13964,-0.110133,-7.03895,-0.225616,-1.92412,-0.124514,29.2119,31.7391,41.1023,-9.19666,89.3598,0.155358,0.391291,0.546649,-0.00277671,0,0.316411,50.3838,1.38836,50.3838,
Sun Feb 11 14:26:36 2018,10946685,921.038,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4970,3702,1160,16,30,14,-1.02472,1.21625,-5.83228,0.448038,-2.65098,-0.0319267,29.2119,31.7391,41.1023,-9.96505,89.8545,0.587912,0.547018,1.13493,-9.07985e-05,0,0.405979,50.3838,0.0453993,50.3838,
Sun Feb 11 14:26:36 2018,10956686,921.038,1513,1513,1366,1514,1940,1514,-0.0469513,50.3838,1.22629,0,0.5,-1.19209e-07,5020,3798,1156,16,8,32,-0.521936,-0.885855,-17.0228,0.141542,-2.00819,-0.0606608,29.2119,31.7391,41.1023,-1.7562,89.9568,0.952342,0.31211,1.26445,0.00245409,0,0.384664,50.3838,-1.22705,50.3838,
Sun Feb 11 14:26:36 2018,10966687,921.038,1513,1513,1366,1514,1940,1514,-0.0469513,50.3838,1.22629,0,0.5,-1.19209e-07,4964,3370,1092,38,32,14,-2.11169,0.201113,-4.26647,-1.044,-1.5974,-0.214973,29.2119,31.7391,41.1023,-26.3331,90.1256,1.24463,0.15957,1.4042,0.00452115,0,0.312438,50.3838,-2.26057,50.3838,
Sun Feb 11 14:26:36 2018,10976688,921.038,1513,1513,1366,1514,1940,1514,-0.0469513,50.3838,1.22629,0,0.5,-1.19209e-07,4964,3370,1092,38,32,14,-3.07415,2.14999,-0.440533,0.779012,-2.24764,0.0127707,29.2119,31.7391,41.1023,-81.845,90.5984,1.37879,0.310147,1.68893,0.00732741,0,0.424171,50.3838,-3.6637,50.3838,
Sun Feb 11 14:26:36 2018,10986689,921.038,1513,1513,1366,1514,1940,1514,-0.0469513,50.3838,1.22629,0,0.5,-1.19209e-07,4964,3370,1092,38,32,14,-1.34075,-1.50835,-20.4273,0.423561,-1.72936,-0.00851379,35.2617,31.5656,44.2641,-3.75524,90.7364,1.31345,0.126536,1.43999,0.00969585,0,0.357994,50.3838,-4.84793,50.3838,
Sun Feb 11 14:26:36 2018,10996690,921.038,1513,1513,1366,1514,1940,1514,-0.0469513,50.3838,1.22629,0,0.5,-1.19209e-07,4972,3468,1114,30,32,14,-2.37984,-0.464475,-10.0892,-1.21854,-0.710902,-0.189432,35.2617,31.5656,44.2641,-13.2724,90.7311,1.15186,-0.179011,0.972847,0.0116256,0,0.291678,50.3838,-5.81278,50.3838,
Sun Feb 11 14:26:36 2018,11006691,920.881,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,4972,3468,1114,30,32,14,-3.15077,0.225055,-7.08205,0.359708,-1.04294,0.0266056,35.2617,31.5656,44.2641,-23.9841,91.1127,0.948416,-0.0878287,0.860587,0.0137644,0,0.32329,50.3838,-6.8822,50.3838,
Sun Feb 11 14:26:36 2018,11016692,920.881,1513,1513,1365,1514,1940,1514,-0.0469513,50.3838,1.22512,0,0.5,-1.19209e-07,5034,3728,1156,20,8,32,-2.78206,-0.847547,-11.5209,0.121322,-0.652369,0.052147,35.2617,31.5656,44.2641,-13.5759,91.2873,0.688075,-0.202085,0.48599,0.0154672,0,0.257382,50.3838,-7.73361,50.3838,
