today,microseconds_since_start,msl,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2]
Fri Jun 29 19:32:54 2018,183244523,951.996704,5.90888977,-15.0834703,-17.6452656,0.375671178,-1.27494073,-0.294790119,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183254524,951.996704,-13.1298018,7.80988598,-17.6500549,1.61549246,-1.82088768,0.211780638,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183265105,951.996704,13.1393785,7.02458763,-12.5982895,3.31931543,-1.13765574,0.38737765,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183275231,951.623108,5.68383455,-9.20809937,-5.24809027,2.18804502,-1.51971233,0.317138821,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183285494,951.623108,7.70454073,3.40934324,-0.622492433,1.32921612,-0.52040565,0.067046128,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183295993,951.623108,7.53694677,5.35343504,-31.4310799,1.82833731,-0.323524177,0.156440973,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183306223,951.623108,-5.86579418,3.47638083,-11.1809216,2.25402713,-0.838608742,0.110679328,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183316469,951.623108,-5.94719696,0.411802679,-5.99508095,2.15292573,-0.715158701,0.003192673,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183326486,951.623108,-10.9558668,3.41413164,-0.885854602,1.17277515,-0.640663028,0.084073715,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183336808,952.561523,-1.19231248,4.99430466,-16.3571854,1.25684893,-0.759856164,0.01489914,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183346972,952.561523,-6.74207211,3.09330845,-11.9327011,1.3036747,-0.76517725,-0.170275882,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183356990,952.561523,-5.38216543,0.330399841,-7.1395092,1.16426134,-0.461873323,-0.283083647,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183367010,952.561523,-7.93438435,3.88818359,-20.3794441,0.913104415,-0.195817262,-0.302239686,27.0738297,11.7304688,16.1296883
Fri Jun 29 19:32:54 2018,183377012,952.587585,-9.61990261,6.21534729,-16.5726643,1.11424279,-0.508699179,-0.217101753,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183387067,952.587585,-9.33738613,2.22181916,-0.129286885,1.7112726,-0.896076858,-0.160697863,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183397068,952.587585,-3.88818359,2.6096797,-9.92636013,1.34092259,-0.61192894,-0.131963804,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183407069,952.587585,-1.7860744,5.60722017,-14.7722244,1.42925322,-0.848186731,-0.046825867,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183417112,952.587585,-1.49398184,1.8722657,-11.559206,1.49097824,-1.01101303,0.023412934,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183427121,952.587585,-5.08528423,1.01514149,-14.5854769,1.14616954,-1.02165532,-0.139413387,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183437123,953.239258,-5.55933619,-0.181959331,-1.8722657,1.29835367,-1.05145359,-0.352258235,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183447176,953.239258,-4.90332508,-0.450109899,-8.34618664,1.42818904,-0.711966038,-0.42888239,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183457178,953.239258,3.31357503,0.612915635,-0.612915635,1.55057478,-0.189431921,-0.429946601,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183467248,953.239258,4.16591072,2.06380177,-13.5559702,2.03586102,-0.02979828,-0.312881947,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183477249,953.239258,4.80755711,-0.320823014,-14.9062996,1.71340108,-0.902462184,-0.288404793,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183487251,953.830078,-4.19942951,2.06859016,-6.36378813,1.74213517,-1.31857383,-0.291597456,34.4250031,18.7687511,22.546875
Fri Jun 29 19:32:54 2018,183497253,953.830078,5.803545,1.9393034,-9.6438446,1.57398772,-1.53248298,-0.322459966,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183507254,953.830078,4.88417149,-0.48362875,-6.06690693,2.52433991,-0.721544087,-0.394827217,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183517472,953.830078,8.07803631,-14.4226704,-25.4407864,0.669397056,-3.93550134,-0.423561275,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183527814,953.830078,-3.19386506,8.14028549,-1.82917011,-0.623635411,-3.08731461,-0.746021211,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183537815,952.822144,0.550666392,0.292092592,2.43729734,-0.044697419,-4.17069483,-0.436331958,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183547863,952.822144,-10.2136641,-6.31111574,6.06211853,-0.849250972,-2.16356802,-0.82690227,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183557865,952.822144,6.37336493,7.17781639,-64.9163818,-2.44239473,-8.23603153,-2.02521873,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183567905,952.822144,8.73883629,16.208746,-16.2422638,0.453359544,-4.50592566,-0.478900939,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183577906,952.717896,-27.3369942,-14.7818012,26.518177,-0.05214699,-3.76628971,-0.443781525,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183587925,952.717896,-10.5488529,6.59363127,-20.8151894,-0.880113482,0.789654434,-1.03549027,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183597929,952.717896,10.1609917,8.1259203,-12.5168867,1.03655446,-1.8740989,-0.266056061,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183608106,952.717896,-1.83874691,-10.6637745,5.92804337,1.14936221,-0.648112595,-0.697066903,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183618108,952.717896,3.42370844,-2.44208574,-8.26957226,-0.190496147,-1.31218851,-0.482093602,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183628114,952.813477,-0.11971008,6.49307489,-2.10210896,0.009578018,-0.900333762,-0.574681103,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183638120,952.813477,1.41736734,-5.5066638,-5.12837982,0.915232897,-0.649176836,-0.63214922,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183648122,952.813477,-3.66791701,2.67192912,-1.81959331,-0.343744457,-0.181982353,-0.512956083,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183658124,952.813477,-3.34709382,6.85220528,-11.066,1.29303253,0.43846041,-0.533176363,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183668126,952.813477,-1.01035309,-3.30399823,3.88818359,1.42073941,0.253285378,-0.501249611,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183678127,952.813477,1.27371526,-1.41736734,-2.19308877,0.354386687,0.162826315,-0.506570756,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183688128,952.43988,-1.48919344,1.65199912,-13.5847006,0.283083647,1.88261271,-0.435267717,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183698130,952.43988,11.702858,-3.07415485,-1.72861362,-0.445909977,2.06778789,-0.288404793,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183708131,952.43988,5.2002058,0.181959331,-72.7262726,-1.23662865,0.72473675,-0.442717314,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183718133,952.43988,-10.6589861,19.4457054,-0.976834297,-1.086573,3.78118896,-0.008513794,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183728134,952.352966,12.7946138,-3.21301866,-19.3116302,0.436331958,1.21640837,-0.392698765,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183738135,952.352966,-12.315773,-9.30386734,11.3724575,-1.1855458,2.95535088,-0.432075053,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183748137,952.352966,-0.057460841,5.26724386,-4.70700026,0.914168656,0.203266844,-1.32389498,40.1625023,26.7093754,20.4656258
Fri Jun 29 19:32:54 2018,183758138,952.352966,-13.3213377,6.12436771,-38.4508781,-0.669397056,-0.090459064,-0.406533688,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183768141,952.352966,9.82580376,-7.11077881,1.45088625,0.22987245,0.502313852,-1.70595157,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183778142,952.352966,-1.35990655,4.12760353,13.1872625,0.794975519,0.02979828,-0.851379395,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183788144,951.258118,19.2062855,1.40779054,-26.5373306,0.22455132,-0.30649659,-1.40903294,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183798146,951.258118,-8.73404789,3.88818359,-10.9845972,-0.128771141,-0.309689254,-1.00037086,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183808147,951.258118,12.6749039,0,-10.9845972,0.360772043,-1.15681183,-1.18980277,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183818148,951.258118,-9.02614021,0.823605359,-0.33518824,-0.006385345,-0.773691058,-1.13020623,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183828150,952.457214,6.25365496,3.32315183,-15.5575228,-0.378863841,-0.895012617,-1.31431699,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183838151,952.457214,-6.49307489,3.7301662,-4.79319191,-0.323524177,-0.574681103,-1.25472045,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183848152,952.457214,2.7485435,4.24252558,-13.0340338,-0.413983256,-0.880113482,-1.10785747,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183858154,952.457214,-10.5871601,9.61511421,-12.1769094,0.079816818,0.34693712,-1.01207733,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183868155,952.457214,1.96324539,3.11246204,-6.51701689,0.686424673,-0.070238799,-0.84712255,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183878156,952.457214,-0.828393757,0.502782345,-9.11233139,0.22987245,0.213909075,-0.983343244,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183888157,952.196533,-3.7014358,6.67024565,-10.0269165,-0.164954767,-0.116000444,-0.979086339,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183898159,952.196533,3.17949986,4.44363832,-12.7323647,0.262863398,-0.06917458,-1.00888467,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183908161,952.196533,-0.134075299,0.177170917,-5.18584061,-0.232000887,-0.092587516,-0.886498809,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183918163,952.196533,1.7908628,7.03416443,-10.82658,-0.208587959,0.077688374,-0.934388936,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183928164,952.752686,-3.7014358,3.77326179,-10.0077629,0.311817706,0.386313409,-0.880113482,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183938165,952.752686,1.62805712,-0.129286885,-7.79552078,-0.032990951,0.110679328,-0.921618223,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183948167,952.752686,-3.22738385,4.03183556,-10.2232409,-0.220294431,0.103229754,-0.967379868,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183958168,952.752686,-2.52827692,3.95043278,-12.4019642,0.017027589,-0.157505199,-0.952480733,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183968170,952.752686,0.550666392,3.14598107,-5.63595057,0.037247852,-0.09152329,-0.937581599,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183978175,952.752686,-2.21703076,2.97359848,-10.6254673,0.14792718,-0.028734056,-0.960994542,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183988184,952.483276,-1.03429508,3.08852005,-8.82502747,0.022348709,0.013834916,-0.959930301,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,183998185,952.483276,1.01035309,2.55700731,-10.7882729,0.01489914,-0.170275882,-0.999306619,54.8648453,24.5437508,21.8531265
Fri Jun 29 19:32:54 2018,184008187,952.483276,-0.263362169,2.94965649,-10.1083193,0.01489914,0.021284485,-1.06848121,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184018188,952.483276,-2.20266557,2.40856695,-7.27358484,0.002128449,0.050018542,-0.974829435,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184028209,952.483276,-1.19710088,2.39420176,-9.38527012,-0.004256897,-0.030862505,-0.934388936,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184038210,952.691833,-0.608127236,2.7389667,-10.5009689,0.09152329,-0.075559922,-0.939710021,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184048219,952.691833,-1.49398184,2.53785372,-6.30632734,-0.011706467,0.035119399,-0.858829021,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184058221,952.691833,-1.99676418,2.44208574,-10.4387188,-0.018091813,-0.076624148,-0.843929827,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184068226,952.691833,-1.70467162,2.12126279,-7.28795004,-0.020220261,-0.048954316,-0.799232423,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184078258,952.691833,-0.06703765,2.82994628,-12.2295818,0.009578018,-0.010642243,-0.705580711,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184088260,952.691833,-3.01190567,1.38863695,-12.7898254,0.005321121,-0.045761645,-0.69387424,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184098261,952.213928,-1.04866028,2.43250895,-7.92001915,0.025541382,-0.272441417,-0.670461297,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184108266,952.213928,-2.14041638,3.7301662,-8.59997272,0.0393763,0.073431477,-0.570424199,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184118268,952.213928,-2.69587111,2.71023631,-7.60398436,0.137284935,-0.089394838,-0.487414718,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184128316,952.213928,-1.91057289,1.29765725,-10.8409452,0.085137941,-0.077688374,-0.46932292,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184138318,952.665771,-2.26491475,1.91536129,-9.87847614,0.080881044,-0.061725009,-0.395891428,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184148323,952.665771,-1.96324539,1.781286,-10.6206789,0.170275882,-0.247964263,-0.294790119,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184158324,952.665771,2.65277553,0.201112941,-10.5775833,0.23945047,-0.189431921,-0.246900037,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184168325,952.665771,0.952892244,-0.282515794,-9.39963531,0.146862954,-0.098972857,-0.223487094,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184178342,952.665771,0.253785372,0.675164878,-11.7268,0.263927609,-0.276698321,-0.191560373,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184188376,952.127075,-0.01436521,-0.785298169,-9.09796619,0.260734946,-0.103229754,-0.106422424,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184198377,952.127075,0.320823014,0.416591078,-9.82101536,0.190496147,-0.334166437,-0.06917458,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184208378,952.127075,-0.143652096,0.435744703,-9.42357731,0.230936661,-0.102165528,-0.009578018,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184218379,952.127075,0.569819987,-0.234631762,-9.56723022,0.235193565,-0.318203062,0.009578018,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184228382,953.048096,0.828393757,0.191536129,-9.32302094,0.188367695,-0.131963804,0.042568971,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184238384,953.048096,0.076614454,0.16759412,-9.74918938,0.202202618,-0.299047023,0.074495703,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184248385,953.048096,0.545877993,0.16759412,-9.6534214,0.163890541,-0.134092256,0.095780186,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184258386,953.048096,-0.440533102,0.368707061,-9.73003578,0.170275882,-0.253285378,0.09152329,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184268387,953.048096,0.814028561,0.33518824,-9.89762974,0.169211656,-0.121321566,0.086202167,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184278388,953.048096,-0.18674773,0.22505495,-9.92157173,0.184110805,-0.193688825,0.071303025,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184288389,952.561523,0.694318473,0.047884032,-9.53371143,0.146862954,-0.140477598,0.08194527,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184298413,952.561523,-0.201112941,0.588973582,-10.0652237,0.167083219,-0.184110805,0.074495703,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184308437,952.561523,0.497993946,0.11971008,-9.59596062,0.15856941,-0.151119843,0.060660783,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184318438,952.561523,-0.550666392,0.062249243,-9.80186176,0.14260605,-0.176661223,0.044697419,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184328439,953.152344,0.143652096,0.402225882,-9.4427309,0.140477598,-0.124514237,0.047890093,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184338440,953.152344,-0.114921682,0.426167905,-9.79707336,0.135156482,-0.13302803,0.046825867,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184348442,953.152344,0.263362169,0.129286885,-9.4666729,0.098972857,-0.101101309,0.015963364,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184358443,953.152344,-0.426167905,0.158017308,-9.29907894,0.096844412,-0.118128896,0.005321121,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184368445,953.152344,-0.081402853,0.047884032,-9.55765343,0.097908631,-0.097908631,0.009578018,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184378446,953.152344,-0.234631762,-0.071826048,-9.16500378,0.077688374,-0.063853458,0.008513794,58.4507828,29.2359371,32.2593765
Fri Jun 29 19:32:54 2018,184388450,952.361633,-0.086191259,-0.095768064,-9.24640656,0.085137941,-0.045761645,-0.005321121,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184398472,952.361633,0.263362169,-0.153228909,-9.51934624,0.051082764,-0.0787526,-0.018091813,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184408478,952.361633,-0.18674773,-0.129286885,-9.61032581,0.038312074,-0.038312074,-0.008513794,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184418479,952.361633,0.114921682,-0.114921682,-9.84974575,0.057468113,-0.022348709,0.003192673,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184428480,952.361633,0.047884032,-0.052672438,-10.1849337,0.042568971,0.018091813,0.001064224,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184438484,952.170471,-0.04309563,-0.110133275,-8.87291145,0,-0.024477158,0,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184448519,952.170471,-0.047884032,0.268150598,-9.91678333,0.015963364,-0.012770691,0.011706467,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184458520,952.170471,-0.162805706,-0.330399841,-9.72045898,-0.012770691,-0.022348709,0.022348709,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184468521,952.170471,-0.263362169,0.196324542,-9.51455784,-0.023412934,-0.025541382,0.022348709,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184478522,952.492004,0.057460841,-0.359130263,-9.27513695,0.011706467,0.009578018,0.013834916,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184488527,952.492004,0.009576807,-0.162805706,-9.89762974,-0.061725009,0.023412934,0.001064224,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184498532,952.492004,0.531512797,0.02873042,-9.38527012,-0.0393763,0.02979828,0,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184508533,952.492004,0.071826048,0.052672438,-9.78270817,-0.051082764,0.041504748,0.005321121,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184518543,952.492004,-0.02873042,-0.023942016,-9.29429054,-0.046825867,-0.005321121,0.002128449,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184528545,952.492004,0.459686726,0.339976639,-9.76834297,-0.053211212,0.044697419,0.004256897,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184538546,952.23999,-0.10055647,-0.282515794,-9.20331097,-0.046825867,-0.017027589,0.008513794,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184548549,952.23999,0.325611413,0.071826048,-9.672575,-0.074495703,0.008513794,0.01489914,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184558556,952.23999,0.090979666,0.134075299,-10.0269165,-0.05214699,0.001064224,0.020220261,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184568605,952.23999,0.263362169,-0.258573771,-9.78270817,-0.037247852,-0.004256897,0.018091813,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184578606,952.23999,0.04309563,0.320823014,-9.72045898,-0.05214699,0.010642243,0.010642243,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184588607,952.170471,0.287304193,0.162805706,-9.39005852,-0.027669832,-0.021284485,0.003192673,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184598608,952.170471,-0.081402853,-0.277727395,-9.48582745,-0.027669832,-0.032990951,0.004256897,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184608613,952.170471,0.890643001,0.220266551,-10.1609917,-0.036183626,-0.005321121,0.00744957,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184618614,952.170471,-0.086191259,-0.02873042,-9.4666729,-0.015963364,0.012770691,0.00744957,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184628615,951.006165,0.263362169,0.076614454,-9.4379425,-0.001064224,-0.043633197,0.013834916,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184638617,951.006165,-0.095768064,0.196324542,-9.20331097,0.003192673,-0.034055177,0.00744957,62.3953133,36.09375,31.9125004
Fri Jun 29 19:32:54 2018,184648618,951.006165,0.402225882,0.244208574,-9.4666729,0.009578018,-0.042568971,0.005321121,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184658619,951.006165,0.435744703,0.316034615,-10.1131077,0.011706467,-0.035119399,0.009578018,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184668645,951.006165,-0.248996973,-0.06703765,-8.60476112,0.010642243,-0.045761645,0.015963364,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184678651,952.231323,0.052672438,0.153228909,-9.97903252,0.022348709,-0.055339664,0.017027589,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184688654,952.231323,0.402225882,-0.01436521,-9.60553741,0.021284485,-0.036183626,0.011706467,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184698655,952.231323,0.076614454,0.191536129,-9.42836571,0.031926729,-0.054275438,0.010642243,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184708656,952.231323,0.105344877,0.019153614,-9.26556015,0.025541382,-0.06917458,0.005321121,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184718667,952.231323,0.110133275,0.158017308,-9.54807663,0.035119399,-0.062789232,-0.004256897,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184728676,950.997498,0.14844051,0.244208574,-9.50498104,0.026605606,-0.058532335,-0.001064224,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184738681,950.997498,0.062249243,0.009576807,-9.35175133,0.041504748,-0.051082764,0.006385345,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184748695,950.997498,0.009576807,0,-9.62469101,0.021284485,-0.056403887,0.01489914,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184758697,950.997498,0.349553436,0.047884032,-9.4523077,0.042568971,-0.074495703,0.008513794,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184768702,950.997498,0.062249243,-0.114921682,-9.84974575,0.036183626,-0.05214699,0.006385345,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184778703,950.997498,0.062249243,-0.10055647,-9.37569332,0.027669832,-0.079816818,0.002128449,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184788730,950.997498,0.196324542,-0.023942016,-9.672575,0.038312074,-0.030862505,-0.003192673,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184798731,951.892456,-0.239420161,0.081402853,-9.59117222,0.035119399,-0.048954316,-0.002128449,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184808732,951.892456,0.124498487,0.124498487,-8.82023907,0.046825867,-0.048954316,0.005321121,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184818749,951.892456,0.076614454,0.124498487,-9.98382092,0.027669832,-0.042568971,0.012770691,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184828754,951.892456,0.047884032,-0.062249243,-9.26556015,0.024477158,-0.072367251,0.012770691,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184838758,952.205261,0.172382519,0.129286885,-9.88805294,0.027669832,-0.0393763,0.004256897,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184848777,952.205261,0.10055647,-0.019153614,-9.95987892,0.026605606,-0.037247852,0.002128449,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184858778,952.205261,0.16759412,-0.114921682,-9.51934624,0.041504748,0,-0.011706467,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184868784,952.205261,-0.071826048,0.110133275,-9.74918938,0.031926729,-0.015963364,-0.009578018,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184878785,952.205261,0.110133275,-0.177170917,-9.25119495,0.038312074,-0.019156037,-0.008513794,60.6023445,35.0109367,31.5656261
Fri Jun 29 19:32:54 2018,184888786,952.179199,-0.234631762,-0.105344877,-9.93114853,0.023412934,-0.020220261,-0.002128449,60.6023445,35.0109367,31.5656261
