today,microseconds_since_start,msl,T_Baro,rc0,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,rc6_scaled,rc7_scaled,roll_desired,,roll_cmd,roll_error,roll_error_rate,roll_error_sum,pitch_desired,,pitch_cmd,pitch_error,pitch_error_rate,pitch_error_sum,yaw_rate_desired,yaw_mpu_madgwick,yaw_cmd,yaw_rate_error,yaw_rate_error_rate,yaw_rate_error_sum,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],m1cmd,m2cmd,m3cmd,m4cmd,throttle,time_gps,lat,lng,msl_gps,horz_accuracy,vert_accuracy,status_gps,prescribed_input1,prescribed_input2,prescribed_input3,prescribed_input4,prescribed_input_index,rpm
Fri Jun 29 20:29:52 2018,40790641,694.054016,29.7178783,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-412.473083,-14506.5625,0,,16.0921326,0,0,0,0,,-6.70683861,0,0,0,0,-178.771484,-1.28894818,0,0,0,-0.272938997,0.756567717,-9.58159542,0.002128449,-0.031926729,-0.002128449,61.3195343,34.2890625,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40800645,694.054016,29.7178783,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-332.736572,-14557.3057,0,,16.0438614,0,0,0,0,,-6.75567961,0,0,0,0,-178.383392,-1.28908145,0,0,0,-0.220266551,0.746990919,-9.61511421,0.003192673,-0.038312074,0,61.3195343,34.2890625,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40810647,694.054016,29.7178783,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-405.300049,-14571.8096,0,,15.9935303,0,0,0,0,,-6.80501795,0,0,0,0,-177.961029,-1.28632021,0,0,0,-0.268150598,0.679953277,-9.62469101,-0.003192673,-0.0393763,-0.001064224,61.3195343,34.2890625,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40820649,694.054016,29.7178783,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-376.191315,-14550.0586,0,,15.9396563,0,0,0,0,,-6.85561419,0,0,0,0,-177.516953,-1.28620863,0,0,0,-0.248996973,0.790086567,-9.61032581,0.001064224,-0.031926729,0.001064224,61.3195343,34.2890625,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40830651,693.159058,29.7322102,1513,1509,1088,1510,1088,1940,1514,1514,-0.046951294,-0.23474884,1.00000012,-0.469482422,-0.500000119,0.5,-195.046021,-14550.0459,0,,15.8829317,0,0,0,0,,-6.90429592,0,0,0,0,-177.041183,-1.28138411,0,0,0,-0.129286885,0.694318473,-9.61032581,0.004256897,-0.035119399,-0.002128449,61.3195343,34.2890625,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40840656,693.159058,29.7322102,1513,1509,1088,1510,1088,1940,1514,1514,-0.046951294,-0.23474884,1.00000012,-0.469482422,-0.500000119,0.5,-361.687256,-14528.3086,0,,15.8238192,0,0,0,0,,-6.95261192,0,0,0,0,-176.538208,-1.28193009,0,0,0,-0.239420161,0.794874966,-9.59596062,0.002128449,-0.037247852,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40850660,693.159058,29.7322102,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-368.97522,-14753.0479,0,,15.7606487,0,0,0,0,,-7.00127172,0,0,0,0,-176.000534,-1.28323925,0,0,0,-0.244208574,0.756567717,-9.74440098,0.003192673,-0.035119399,0.005321121,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40860668,693.159058,29.7322102,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-282.080048,-14484.8047,0,,15.6938887,0,0,0,0,,-7.04884481,0,0,0,0,-175.414291,-1.27610195,0,0,0,-0.18674773,0.656011283,-9.56723022,-0.002128449,-0.037247852,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40870674,693.732544,29.741806,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-354.557312,-14492.0596,0,,15.6221571,0,0,0,0,,-7.09721231,0,0,0,0,-174.78801,-1.27336419,0,0,0,-0.234631762,0.675164878,-9.57201862,0.001064224,-0.032990951,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40880678,693.732544,29.741806,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-354.485504,-14513.8086,0,,15.5473433,0,0,0,0,,-7.14402342,0,0,0,0,-174.117432,-1.27226245,0,0,0,-0.234631762,0.746990919,-9.58638382,-0.002128449,-0.036183626,0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40890683,693.732544,29.741806,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-253.024033,-14753.04,0,,15.4674854,0,0,0,0,,-7.19155025,0,0,0,0,-173.395432,-1.26453173,0,0,0,-0.16759412,0.713472068,-9.74440098,-0.002128449,-0.031926729,-0.003192673,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40900690,693.732544,29.741806,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-260.264069,-14666.0449,0,,15.3826694,0,0,0,0,,-7.23728085,0,0,0,0,-172.627792,-1.26209092,0,0,0,-0.172382519,0.723048925,-9.68694019,0.002128449,-0.036183626,-0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40910693,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-274.725067,-14622.5479,0,,15.2925043,0,0,0,0,,-7.28245401,0,0,0,0,-171.792999,-1.2593565,0,0,0,-0.181959331,0.761356115,-9.6582098,0,-0.040440522,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40920701,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-376.296661,-14484.8115,0,,15.1971989,0,0,0,0,,-7.32942581,0,0,0,0,-170.901077,-1.25911701,0,0,0,-0.248996973,0.684741676,-9.56723022,-0.002128449,-0.030862505,0.003192673,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40930704,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-369.037476,-14695.0508,0,,15.093648,0,0,0,0,,-7.3737216,0,0,0,0,-169.935959,-1.25032341,0,0,0,-0.244208574,0.694318473,-9.70609379,0.005321121,-0.034055177,-0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40940709,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-427.04895,-14586.3096,0,,14.9854393,0,0,0,0,,-7.41778469,0,0,0,0,-168.904663,-1.24672997,0,0,0,-0.282515794,0.679953277,-9.63426781,0.004256897,-0.035119399,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40950713,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-318.203766,-14310.8154,0,,14.8702974,0,0,0,0,,-7.46111679,0,0,0,0,-167.791122,-1.24735153,0,0,0,-0.210689753,0.78050977,-9.4523077,-0.001064224,-0.036183626,0.005321121,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40960719,694.062744,29.748682,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-361.725555,-14760.2969,0,,14.7469416,0,0,0,0,,-7.50337791,0,0,0,0,-166.598312,-1.23664784,0,0,0,-0.239420161,0.756567717,-9.74918938,0,-0.0393763,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40970725,693.21991,29.7617798,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-470.513306,-14535.5654,0,,14.6138859,0,0,0,0,,-7.54632092,0,0,0,0,-165.301376,-1.23280799,0,0,0,-0.311246216,0.713472068,-9.60074902,0.001064224,-0.032990951,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40980729,693.21991,29.7617798,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-427.072906,-14368.8203,0,,14.4701347,0,0,0,0,,-7.58686256,0,0,0,0,-163.88768,-1.22662807,0,0,0,-0.282515794,0.656011283,-9.49061584,0.002128449,-0.035119399,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,40990735,693.21991,29.7617798,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-405.285706,-14506.5625,0,,14.3166342,0,0,0,0,,-7.62703991,0,0,0,0,-162.363052,-1.21904814,0,0,0,-0.268150598,0.694318473,-9.58159542,0,-0.034055177,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41000741,693.21991,29.7617798,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-383.460114,-14492.0615,0,,14.1519489,0,0,0,0,,-7.66578197,0,0,0,0,-160.719025,-1.21186125,0,0,0,-0.253785372,0.770932913,-9.57201862,0,-0.035119399,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41010752,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-339.971832,-14782.0439,0,,13.9748383,0,0,0,0,,-7.70374107,0,0,0,0,-158.943085,-1.20501256,0,0,0,-0.22505495,0.761356115,-9.76355457,0.002128449,-0.034055177,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41020754,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-397.983337,-14542.8096,0,,13.7844152,0,0,0,0,,-7.73985815,0,0,0,0,-157.019135,-1.19477212,0,0,0,-0.263362169,0.746990919,-9.60553741,0.003192673,-0.036183626,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41030760,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-231.322983,-14615.2959,0,,13.5790396,0,0,0,0,,-7.77409029,0,0,0,0,-154.927841,-1.18471515,0,0,0,-0.153228909,0.665588081,-9.6534214,0,-0.040440522,-0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41040761,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-267.54245,-14492.0537,0,,13.3561354,0,0,0,0,,-7.80729342,0,0,0,0,-152.658646,-1.1757102,0,0,0,-0.177170917,0.694318473,-9.57201862,0.004256897,-0.040440522,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41050770,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-405.285706,-14622.5566,0,,13.1169567,0,0,0,0,,-7.83930302,0,0,0,0,-150.204529,-1.1668117,0,0,0,-0.268150598,0.694318473,-9.6582098,0.003192673,-0.037247852,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41060777,693.211182,29.7702103,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-347.317261,-14651.5518,0,,12.8605223,0,0,0,0,,-7.86987734,0,0,0,0,-147.559448,-1.1534189,0,0,0,-0.229843363,0.665588081,-9.6773634,-0.001064224,-0.030862505,-0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41070784,693.289368,29.7762394,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-354.50943,-14600.8037,0,,12.5828209,0,0,0,0,,-7.89697886,0,0,0,0,-144.69574,-1.14181507,0,0,0,-0.234631762,0.723048925,-9.6438446,-0.001064224,-0.034055177,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41080789,693.289368,29.7762394,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-303.733215,-14528.3047,0,,12.2860098,0,0,0,0,,-7.9221282,0,0,0,0,-141.627457,-1.1320616,0,0,0,-0.201112941,0.751779318,-9.59596062,-0.002128449,-0.035119399,0.004256897,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41090797,693.289368,29.7762394,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-332.755707,-14557.3057,0,,11.9682093,0,0,0,0,,-7.9447298,0,0,0,0,-138.338455,-1.1121943,0,0,0,-0.220266551,0.727837324,-9.61511421,-0.004256897,-0.036183626,-0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41100800,693.289368,29.7762394,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-383.48407,-14651.5537,0,,11.6287861,0,0,0,0,,-7.96505976,0,0,0,0,-134.840088,-1.09964573,0,0,0,-0.253785372,0.746990919,-9.6773634,0.002128449,-0.036183626,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41110804,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-281.998627,-14644.2969,0,,11.2700109,0,0,0,0,,-7.98273897,0,0,0,0,-131.140533,-1.08255816,0,0,0,-0.18674773,0.737414122,-9.672575,0.004256897,-0.035119399,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41120809,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-310.982849,-14593.5518,0,,10.8936787,0,0,0,0,,-7.997787,0,0,0,0,-127.255989,-1.06557679,0,0,0,-0.20590134,0.751779318,-9.63905621,-0.003192673,-0.031926729,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41130812,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-238.500793,-14724.04,0,,10.4980783,0,0,0,0,,-8.00873184,0,0,0,0,-123.208801,-1.04879928,0,0,0,-0.158017308,0.737414122,-9.72524738,0.002128449,-0.035119399,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41140822,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-361.730347,-14608.0547,0,,10.088644,0,0,0,0,,-8.0176506,0,0,0,0,-119.032249,-1.03145635,0,0,0,-0.239420161,0.751779318,-9.648633,0.001064224,-0.030862505,0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41150829,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-311.069031,-14767.543,0,,9.66914082,0,0,0,0,,-8.02143002,0,0,0,0,-114.788338,-1.01198912,0,0,0,-0.20590134,0.665588081,-9.75397778,0.005321121,-0.037247852,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41160835,693.072144,29.788496,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-390.733704,-14637.0557,0,,9.24578285,0,0,0,0,,-8.02325439,0,0,0,0,-110.51281,-0.997872949,0,0,0,-0.258573771,0.746990919,-9.6677866,-0.004256897,-0.036183626,0.006385345,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41170837,693.141663,29.7853165,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-412.439545,-14484.8135,0,,8.81829453,0,0,0,0,,-8.02149963,0,0,0,0,-106.256721,-0.976522684,0,0,0,-0.272938997,0.790086567,-9.56723022,0.005321121,-0.037247852,0.003192673,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41180842,693.141663,29.7853165,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-361.70639,-14542.8076,0,,8.39610481,0,0,0,0,,-8.01668549,0,0,0,0,-102.070702,-0.955478728,0,0,0,-0.239420161,0.775721312,-9.60553741,0.002128449,-0.035119399,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41190850,693.141663,29.7853165,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-376.191315,-14484.8115,0,,7.98162794,0,0,0,0,,-8.00822926,0,0,0,0,-97.9986496,-0.939507425,0,0,0,-0.248996973,0.790086567,-9.56723022,0.001064224,-0.035119399,0.002128449,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41200856,693.141663,29.7853165,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-209.559692,-14470.3008,0,,7.57833862,0,0,0,0,,-7.9963131,0,0,0,0,-94.0730667,-0.92143178,0,0,0,-0.138863698,0.679953277,-9.55765343,0.004256897,-0.037247852,0.001064224,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41210859,692.038147,29.7964058,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-282.075256,-14528.3027,0,,7.19274235,0,0,0,0,,-7.98160648,0,0,0,0,-90.3382797,-0.904190183,0,0,0,-0.18674773,0.660799682,-9.59596062,-0.001064224,-0.036183626,0,58.4507828,35.7328148,19.7718754,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41220862,692.038147,29.7964058,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-427.020233,-14666.0557,0,,6.82367611,0,0,0,0,,-7.96384192,0,0,0,0,-86.7943344,-0.88686794,0,0,0,-0.282515794,0.70868367,-9.68694019,0.001064224,-0.037247852,-0.002128449,60.9609413,35.3718758,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41230872,692.038147,29.7964058,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-318.256439,-14629.8008,0,,6.47436142,0,0,0,0,,-7.94361973,0,0,0,0,-83.4540024,-0.877754986,0,0,0,-0.210689753,0.727837324,-9.6629982,-0.001064224,-0.037247852,0.004256897,60.9609413,35.3718758,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41240876,692.038147,29.7964058,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-238.567825,-14390.5566,0,,6.14407349,0,0,0,0,,-7.92088461,0,0,0,0,-80.3212357,-0.862230241,0,0,0,-0.158017308,0.67037648,-9.50498104,0.002128449,-0.037247852,0.002128449,60.9609413,35.3718758,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,0,0,0,10000,0,0,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
Fri Jun 29 20:29:52 2018,41250880,692.038147,29.7964058,1513,1510,1088,1510,1088,1940,1514,1514,-0.046951294,-0.187797546,1.00000012,-0.469482422,-0.500000119,0.5,-332.813171,-14492.0586,0,,5.83523226,0,0,0,0,,-7.89588165,0,0,0,0,-77.4072342,-0.850406468,0,0,0,-0.220266551,0.67037648,-9.57201862,0.004256897,-0.036183626,0.003192673,60.9609413,35.3718758,19.4250011,0.699999988,1.95000005,1.95000005,0.699999988,0,779,0,0,-55.76,14087492.7,12300105.4,0,0.100000001,0.100000001,0.100000001,0.100000001,0,30
