today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:33:15 2018,9303752,601.568,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5534,1048,0,8,32,0.0670376,-0.0191536,-10.3621,0.0127707,-0.0127707,0.0106422,21.0879,51.3375,17.6391,7.62939e-06,-64.1496,-7.62939e-06,-35.5695,2.38419e-07,0.0106422,
Sun Feb 18 11:33:15 2018,9313753,601.568,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5538,1052,0,8,32,0.134075,0,-10.3477,0.0106422,-0.0170276,0.0117065,21.0879,51.3375,17.6391,7.62939e-06,-63.7133,-7.62939e-06,-34.7764,2.38419e-07,0.0117065,
Sun Feb 18 11:33:15 2018,9323754,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5538,1052,0,8,32,0.0814029,0.0526724,-10.4914,0.0127707,-0.00957802,0.0106422,21.0879,51.3375,17.6391,7.62939e-06,-63.2748,-7.62939e-06,-34.0118,2.38419e-07,0.0106422,
Sun Feb 18 11:33:15 2018,9333755,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5538,1050,0,8,32,0,0.0191536,-10.343,0.0106422,-0.0170276,0.00957802,21.0879,51.3375,17.6391,7.62939e-06,-62.8308,-7.62939e-06,-33.2772,2.38419e-07,0.00957802,
Sun Feb 18 11:33:15 2018,9343756,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5538,1050,0,8,32,0.0047884,-0.0670376,-10.4052,0.0148991,-0.0148991,0.0117065,21.0879,51.3375,17.6391,7.62939e-06,-62.384,-7.62939e-06,-32.5577,2.38419e-07,0.0117065,
Sun Feb 18 11:33:15 2018,9353757,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5500,1058,0,8,32,0,-0.153229,-10.3334,0.0148991,-0.0159634,0.0106422,21.0879,51.3375,17.6391,7.62939e-06,-61.9338,-7.62939e-06,-31.8578,2.38419e-07,0.0106422,
Sun Feb 18 11:33:15 2018,9363758,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5500,1058,0,8,32,-0.0430956,-0.0957681,-10.5345,0.0170276,-0.0159634,0.0127707,21.0879,51.3375,17.6391,7.62939e-06,-61.4814,-7.62939e-06,-31.1752,2.38419e-07,0.0127707,
Sun Feb 18 11:33:15 2018,9373759,601.377,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5324,5494,1054,0,32,14,0.0766145,0,-10.4722,0.00851379,-0.0170276,0.00744957,21.0879,51.3375,17.6391,7.62939e-06,-61.0264,-7.62939e-06,-30.518,2.38419e-07,0.00744957,
Sun Feb 18 11:33:15 2018,9383760,600.239,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5324,5494,1054,0,32,14,0,0,-10.3046,0.00744957,-0.0170276,0.00851379,21.0879,51.3375,17.6391,7.62939e-06,-60.5677,-7.62939e-06,-29.8847,2.38419e-07,0.00851379,
Sun Feb 18 11:33:15 2018,9393761,600.239,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5520,1052,0,8,32,0.0143652,-0.0574608,-10.3094,0.00744957,-0.0212845,0.00638535,21.0879,51.3375,17.6391,7.62939e-06,-60.1074,-7.62939e-06,-29.2656,2.38419e-07,0.00638535,
