time(millis),theta_desired,theta_measured,motor_cmd,out_volts,
297850,-0.26,-0.26,0.15,0,
297856,-0.26,-0.26,0.20,0,
297862,-0.26,-0.26,0.24,0,
297868,-0.26,-0.26,0.29,0,
297874,-0.26,-0.26,0.34,0,
297880,-0.26,-0.26,0.38,0,
297886,-0.26,-0.26,0.43,0,
297892,-0.26,-0.27,0.47,0,
297899,-0.26,-0.27,0.52,0,
297905,-0.26,-0.27,0.57,0,
297911,-0.26,-0.27,0.62,0,
297917,-0.26,-0.27,0.67,0,
297923,-0.26,-0.27,0.72,0,
297929,-0.26,-0.27,0.77,0,
297935,-0.26,-0.27,0.83,0,
297942,-0.26,-0.27,0.89,0,
297948,-0.26,-0.27,0.94,0,
297954,-0.26,-0.27,0.99,0,
297960,-0.26,-0.27,1.04,0,
297966,-0.26,-0.28,1.10,0,
297972,-0.26,-0.28,1.12,0,
297978,-0.26,-0.28,1.12,0,
297984,-0.26,-0.28,1.12,0,
297990,-0.26,-0.27,1.08,0,
297996,-0.26,-0.27,1.07,0,
298002,-0.26,-0.27,1.02,0,
298008,-0.26,-0.27,1.05,0,
298014,-0.26,-0.27,1.07,0,
298020,-0.26,-0.27,1.04,0,
298027,-0.26,-0.27,0.94,0,
298033,-0.26,-0.27,0.90,0,
298039,-0.26,-0.27,0.93,0,
298045,-0.26,-0.27,0.98,0,
298051,-0.26,-0.27,1.06,0,
298057,-0.26,-0.28,1.13,0,
298063,-0.26,-0.28,1.21,0,
298070,-0.26,-0.28,1.32,0,
298076,-0.26,-0.27,0.93,0,
298082,-0.26,-0.27,0.75,0,
298088,-0.26,-0.27,0.62,0,
298094,-0.26,-0.27,0.54,0,
298100,-0.26,-0.27,0.57,0,
298106,-0.26,-0.27,0.68,0,
298112,-0.26,-0.27,0.83,0,
298118,-0.26,-0.27,1.01,0,
298124,-0.26,-0.28,1.16,0,
298130,-0.26,-0.28,1.31,0,
298136,-0.26,-0.28,1.45,0,
298142,-0.26,-0.28,1.55,0,
298148,-0.26,-0.28,1.49,0,
298155,-0.26,-0.28,1.36,0,
298161,-0.26,-0.28,1.18,0,
298167,-0.26,-0.28,1.12,0,
298173,-0.26,-0.27,1.06,0,
298179,-0.26,-0.27,1.00,0,
298185,-0.26,-0.27,0.90,0,
298191,-0.26,-0.27,0.61,0,
298198,-0.26,-0.27,0.56,0,
298204,-0.26,-0.27,0.48,0,
298210,-0.26,-0.27,0.49,0,
298216,-0.26,-0.27,0.48,0,
298222,-0.26,-0.27,0.56,0,
298228,-0.26,-0.27,0.63,0,
298234,-0.26,-0.27,0.73,0,
298240,-0.26,-0.27,0.81,0,
298246,-0.26,-0.27,0.86,0,
298252,-0.26,-0.27,0.96,0,
298258,-0.26,-0.27,1.03,0,
298264,-0.26,-0.27,1.08,0,
298270,-0.26,-0.28,1.10,0,
298276,-0.26,-0.28,1.12,0,
298283,-0.26,-0.28,1.18,0,
298289,-0.26,-0.28,1.21,0,
298295,-0.26,-0.27,1.02,0,
298301,-0.26,-0.27,0.81,0,
298307,-0.26,-0.27,0.64,0,
298313,-0.26,-0.27,0.51,0,
298319,-0.26,-0.27,0.45,0,
298326,-0.26,-0.26,0.38,0,
298332,-0.26,-0.26,0.35,0,
298338,-0.26,-0.26,0.33,0,
298344,-0.26,-0.26,0.36,0,
298350,-0.26,-0.26,0.34,0,
298356,-0.26,-0.26,0.30,0,
298362,-0.26,-0.26,0.29,0,
298368,-0.26,-0.26,0.33,0,
298374,-0.26,-0.26,0.36,0,
298380,-0.26,-0.26,0.39,0,
298386,-0.26,-0.26,0.39,0,
298392,-0.26,-0.26,0.37,0,
298398,-0.26,-0.26,0.36,0,
298404,-0.26,-0.26,0.35,0,
298411,-0.26,-0.26,0.34,0,
298417,-0.26,-0.26,0.35,0,
298423,-0.26,-0.26,0.36,0,
298429,-0.26,-0.26,0.38,0,
298435,-0.26,-0.26,0.39,0,
298441,-0.26,-0.26,0.39,0,
298447,-0.26,-0.26,0.38,0,
298454,-0.26,-0.26,0.38,0,
298460,-0.26,-0.26,0.39,0,
298466,-0.26,-0.26,0.41,0,
298472,-0.26,-0.26,0.42,0,
298478,-0.26,-0.26,0.43,0,
298484,-0.26,-0.26,0.42,0,
298490,-0.26,-0.26,0.43,0,
298496,-0.26,-0.27,0.44,0,
298502,-0.26,-0.27,0.45,0,
298508,-0.26,-0.27,0.47,0,
298514,-0.26,-0.27,0.48,0,
298520,-0.26,-0.27,0.50,0,
298526,-0.26,-0.27,0.51,0,
298532,-0.26,-0.27,0.51,0,
298539,-0.26,-0.27,0.52,0,
298545,-0.26,-0.27,0.52,0,
298551,-0.26,-0.27,0.54,0,
298557,-0.26,-0.27,0.54,0,
298563,-0.26,-0.27,0.56,0,
298569,-0.26,-0.27,0.57,0,
298575,-0.26,-0.27,0.58,0,
298582,-0.26,-0.27,0.60,0,
298588,-0.26,-0.27,0.61,0,
298594,-0.26,-0.27,0.63,0,
298600,-0.26,-0.27,0.64,0,
298606,-0.26,-0.27,0.66,0,
298612,-0.26,-0.27,0.68,0,
298618,-0.26,-0.27,0.70,0,
298624,-0.26,-0.27,0.72,0,
298630,-0.26,-0.27,0.73,0,
298636,-0.26,-0.27,0.75,0,
298642,-0.26,-0.27,0.78,0,
298648,-0.26,-0.27,0.80,0,
298654,-0.26,-0.27,0.82,0,
298660,-0.26,-0.27,0.84,0,
298667,-0.26,-0.27,0.86,0,
298673,-0.26,-0.27,0.89,0,
298679,-0.26,-0.27,0.90,0,
298685,-0.26,-0.27,0.92,0,
298691,-0.26,-0.27,0.94,0,
298697,-0.26,-0.27,0.95,0,
298703,-0.26,-0.27,0.96,0,
298710,-0.26,-0.27,0.97,0,
298716,-0.26,-0.27,0.98,0,
298722,-0.26,-0.27,0.99,0,
298728,-0.26,-0.27,1.01,0,
298734,-0.26,-0.27,1.02,0,
298740,-0.26,-0.27,1.02,0,
298746,-0.26,-0.27,1.02,0,
298752,-0.26,-0.27,0.93,0,
298758,-0.26,-0.27,0.78,0,
298764,-0.26,-0.27,0.56,0,
298770,-0.26,-0.27,0.51,0,
298776,-0.26,-0.27,0.54,0,
298782,-0.26,-0.27,0.55,0,
298788,-0.26,-0.27,0.55,0,
298795,-0.26,-0.27,0.59,0,
298801,-0.26,-0.27,0.58,0,
298807,-0.26,-0.27,0.53,0,
298813,-0.26,-0.27,0.49,0,
298819,-0.26,-0.27,0.55,0,
298825,-0.26,-0.27,0.58,0,
298831,-0.26,-0.27,0.58,0,
298838,-0.26,-0.27,0.56,0,
298844,-0.26,-0.27,0.53,0,
298850,-0.26,-0.27,0.50,0,
298856,-0.26,-0.27,0.51,0,
298862,-0.26,-0.27,0.53,0,
298868,-0.26,-0.27,0.55,0,
298874,-0.26,-0.27,0.56,0,
298880,-0.26,-0.27,0.57,0,
298886,-0.26,-0.27,0.58,0,
298892,-0.26,-0.27,0.58,0,
298898,-0.26,-0.27,0.58,0,
298904,-0.26,-0.27,0.59,0,
298910,-0.26,-0.27,0.59,0,
298916,-0.26,-0.27,0.60,0,
298923,-0.26,-0.27,0.62,0,
298929,-0.26,-0.27,0.63,0,
298935,-0.26,-0.27,0.63,0,
298941,-0.26,-0.27,0.63,0,
298947,-0.26,-0.27,0.63,0,
298953,-0.26,-0.27,0.65,0,
298959,-0.26,-0.27,0.67,0,
298966,-0.26,-0.27,0.68,0,
298972,-0.26,-0.27,0.69,0,
298978,-0.26,-0.27,0.70,0,
298984,-0.26,-0.27,0.72,0,
298990,-0.26,-0.27,0.73,0,
298996,-0.26,-0.27,0.74,0,
299002,-0.26,-0.27,0.75,0,
299008,-0.26,-0.27,0.77,0,
299014,-0.26,-0.27,0.78,0,
299020,-0.26,-0.27,0.80,0,
299026,-0.26,-0.27,0.81,0,
299032,-0.26,-0.27,0.82,0,
299038,-0.26,-0.27,0.83,0,
299044,-0.26,-0.27,0.84,0,
299051,-0.26,-0.27,0.85,0,
299057,-0.26,-0.27,0.86,0,
299063,-0.26,-0.27,0.87,0,
299069,-0.26,-0.27,0.88,0,
299075,-0.26,-0.27,0.88,0,
299081,-0.26,-0.27,0.89,0,
299087,-0.26,-0.27,0.89,0,
299094,-0.26,-0.27,0.89,0,
299100,-0.26,-0.27,0.90,0,
299106,-0.26,-0.27,0.90,0,
299112,-0.26,-0.27,0.91,0,
299118,-0.26,-0.27,0.91,0,
299124,-0.26,-0.27,0.91,0,
299130,-0.26,-0.27,0.91,0,
299136,-0.26,-0.27,0.91,0,
299142,-0.26,-0.27,0.91,0,
299148,-0.26,-0.27,0.92,0,
299154,-0.26,-0.27,0.92,0,
299160,-0.26,-0.27,0.92,0,
299166,-0.26,-0.27,0.92,0,
299172,-0.26,-0.27,0.93,0,
299179,-0.26,-0.27,0.94,0,
299185,-0.26,-0.27,0.94,0,
299191,-0.26,-0.27,0.95,0,
299197,-0.26,-0.27,0.95,0,
299203,-0.26,-0.27,0.95,0,
299209,-0.26,-0.27,0.96,0,
299215,-0.26,-0.27,0.97,0,
299222,-0.26,-0.27,0.98,0,
299228,-0.26,-0.27,0.99,0,
299234,-0.26,-0.27,1.00,0,
299240,-0.26,-0.27,1.00,0,
299246,-0.26,-0.27,1.01,0,
299252,-0.26,-0.27,1.02,0,
299258,-0.26,-0.27,1.03,0,
299264,-0.26,-0.27,1.04,0,
299270,-0.26,-0.27,1.05,0,
299276,-0.26,-0.27,1.05,0,
299282,-0.26,-0.27,1.06,0,
299288,-0.26,-0.27,0.67,0,
299294,-0.26,-0.26,0.34,0,
299300,-0.26,-0.26,0.10,0,
299307,-0.26,-0.26,-0.08,0,
299313,-0.26,-0.26,-0.18,0,
299319,-0.26,-0.25,-0.31,0,
299325,-0.26,-0.25,-0.40,0,
299331,-0.26,-0.25,-0.23,0,
299337,-0.26,-0.26,-0.11,0,
299343,-0.26,-0.26,-0.05,0,
299350,-0.26,-0.26,-0.06,0,
299356,-0.26,-0.26,-0.05,0,
299362,-0.26,-0.26,-0.05,0,
299368,-0.26,-0.26,-0.06,0,
299374,-0.26,-0.26,-0.09,0,
299380,-0.26,-0.26,-0.12,0,
299386,-0.26,-0.26,-0.13,0,
299392,-0.26,-0.26,-0.13,0,
299398,-0.26,-0.26,-0.10,0,
299404,-0.26,-0.26,-0.08,0,
299410,-0.26,-0.26,-0.04,0,
299416,-0.26,-0.26,-0.04,0,
299422,-0.26,-0.26,-0.08,0,
299428,-0.26,-0.26,-0.10,0,
299435,-0.26,-0.26,-0.12,0,
299441,-0.26,-0.26,-0.12,0,
299447,-0.26,-0.26,-0.11,0,
299453,-0.26,-0.26,-0.11,0,
299459,-0.26,-0.26,-0.11,0,
299465,-0.26,-0.26,-0.13,0,
299471,-0.26,-0.26,-0.13,0,
299478,-0.26,-0.26,-0.17,0,
299484,-0.26,-0.26,-0.17,0,
299490,-0.26,-0.26,-0.18,0,
299496,-0.26,-0.26,-0.20,0,
299502,-0.26,-0.25,-0.22,0,
299508,-0.26,-0.25,-0.23,0,
299514,-0.26,-0.25,-0.23,0,
299520,-0.26,-0.25,-0.24,0,
299526,-0.26,-0.25,-0.25,0,
299532,-0.26,-0.25,-0.27,0,
299538,-0.26,-0.25,-0.30,0,
299544,-0.26,-0.25,-0.32,0,
299550,-0.26,-0.25,-0.35,0,
299556,-0.26,-0.25,-0.37,0,
299563,-0.26,-0.25,-0.40,0,
299569,-0.26,-0.25,-0.42,0,
299575,-0.26,-0.25,-0.44,0,
299581,-0.26,-0.25,-0.47,0,
299587,-0.26,-0.25,-0.49,0,
299593,-0.26,-0.25,-0.53,0,
299599,-0.26,-0.25,-0.56,0,
299606,-0.26,-0.25,-0.60,0,
299612,-0.26,-0.25,-0.64,0,
299618,-0.26,-0.25,-0.67,0,
299624,-0.26,-0.25,-0.71,0,
299630,-0.26,-0.25,-0.74,0,
299636,-0.26,-0.25,-0.78,0,
299642,-0.26,-0.25,-0.81,0,
299648,-0.26,-0.24,-0.85,0,
299654,-0.26,-0.24,-0.90,0,
299660,-0.26,-0.24,-0.95,0,
299666,-0.26,-0.24,-1.00,0,
299672,-0.26,-0.24,-1.05,0,
299678,-0.26,-0.24,-1.10,0,
299684,-0.26,-0.24,-1.14,0,
299691,-0.26,-0.24,-1.20,0,
299697,-0.26,-0.24,-1.27,0,
299703,-0.26,-0.24,-1.15,0,
299709,-0.26,-0.24,-1.12,0,
299715,-0.26,-0.24,-1.11,0,
299721,-0.26,-0.24,-1.13,0,
299727,-0.26,-0.24,-1.11,0,
299734,-0.26,-0.24,-1.09,0,
299740,-0.26,-0.24,-1.02,0,
299746,-0.26,-0.24,-1.04,0,
299752,-0.26,-0.24,-1.02,0,
299758,-0.26,-0.24,-0.93,0,
299764,-0.26,-0.24,-0.85,0,
299770,-0.26,-0.25,-0.76,0,
299776,-0.26,-0.25,-0.71,0,
299782,-0.26,-0.25,-0.71,0,
299788,-0.26,-0.25,-0.72,0,
299794,-0.26,-0.25,-0.79,0,
299800,-0.26,-0.24,-0.91,0,
299806,-0.26,-0.24,-1.04,0,
299812,-0.26,-0.24,-1.20,0,
299819,-0.26,-0.24,-1.38,0,
299825,-0.26,-0.23,-1.51,0,
299831,-0.26,-0.23,-1.62,0,
299837,-0.26,-0.23,-1.57,0,
299843,-0.26,-0.23,-1.59,0,
299849,-0.26,-0.23,-1.68,0,
299855,-0.26,-0.23,-1.62,0,
299862,-0.26,-0.23,-1.53,0,
299868,-0.26,-0.23,-1.50,0,
299874,-0.26,-0.23,-1.51,0,
299880,-0.26,-0.24,-1.43,0,
299886,-0.26,-0.24,-1.41,0,
299892,-0.26,-0.24,-1.36,0,
299898,-0.26,-0.24,-1.34,0,
299904,-0.26,-0.24,-1.19,0,
299910,-0.26,-0.24,-1.09,0,
299916,-0.26,-0.24,-0.98,0,
299922,-0.26,-0.24,-0.93,0,
299928,-0.26,-0.25,-0.82,0,
299934,-0.26,-0.25,-0.75,0,
299940,-0.26,-0.25,-0.70,0,
299947,-0.26,-0.25,-0.68,0,
299953,-0.26,-0.25,-0.72,0,
299959,-0.26,-0.25,-0.75,0,
299965,-0.26,-0.25,-0.81,0,
299971,-0.26,-0.24,-0.89,0,
299977,-0.26,-0.24,-1.04,0,
299983,-0.26,-0.26,0.37,0,
299990,-0.26,-0.26,0.21,0,
299996,-0.26,-0.26,0.13,0,
300002,-0.26,-0.26,0.10,0,
300008,-0.26,-0.26,0.05,0,
300014,-0.26,-0.26,-0.06,0,
300020,-0.26,-0.26,-0.20,0,
300026,-0.26,-0.25,-0.25,0,
300032,-0.26,-0.25,-0.25,0,
300038,-0.26,-0.25,-0.25,0,
300044,-0.26,-0.25,-0.24,0,
300050,-0.26,-0.25,-0.22,0,
300056,-0.26,-0.26,-0.19,0,
300062,-0.26,-0.26,-0.17,0,
300068,-0.26,-0.26,-0.16,0,
300075,-0.26,-0.26,-0.14,0,
300081,-0.26,-0.26,-0.12,0,
300087,-0.26,-0.26,-0.10,0,
300093,-0.26,-0.26,-0.11,0,
300099,-0.26,-0.26,-0.07,0,
300105,-0.26,-0.26,-0.04,0,
300111,-0.26,-0.26,-0.03,0,
300118,-0.26,-0.26,-0.01,0,
300124,-0.26,-0.26,0.03,0,
300130,-0.26,-0.26,0.06,0,
300136,-0.26,-0.26,0.09,0,
300142,-0.26,-0.26,0.12,0,
300148,-0.26,-0.26,0.14,0,
300154,-0.26,-0.26,0.17,0,
300160,-0.26,-0.26,0.18,0,
300166,-0.26,-0.26,0.20,0,
300172,-0.26,-0.26,0.23,0,
300178,-0.26,-0.26,0.25,0,
300184,-0.26,-0.26,0.26,0,
300190,-0.26,-0.26,0.28,0,
300196,-0.26,-0.26,0.29,0,
300203,-0.26,-0.26,0.31,0,
300209,-0.26,-0.26,0.33,0,
300215,-0.26,-0.26,0.34,0,
300221,-0.26,-0.26,0.36,0,
300227,-0.26,-0.26,0.37,0,
300233,-0.26,-0.26,0.39,0,
300239,-0.26,-0.26,0.42,0,
300246,-0.26,-0.27,0.43,0,
300252,-0.26,-0.27,0.44,0,
300258,-0.26,-0.27,0.46,0,
300264,-0.26,-0.27,0.48,0,
300270,-0.26,-0.27,0.49,0,
300276,-0.26,-0.27,0.51,0,
300282,-0.26,-0.27,0.52,0,
300288,-0.26,-0.27,0.54,0,
300294,-0.26,-0.27,0.55,0,
300300,-0.26,-0.27,0.56,0,
300306,-0.26,-0.27,0.58,0,
300312,-0.26,-0.27,0.60,0,
300318,-0.26,-0.27,0.61,0,
300324,-0.26,-0.27,0.62,0,
300331,-0.26,-0.27,0.64,0,
300337,-0.26,-0.27,0.65,0,
300343,-0.26,-0.27,0.66,0,
300349,-0.26,-0.27,0.68,0,
300355,-0.26,-0.27,0.69,0,
300361,-0.26,-0.27,0.70,0,
300367,-0.26,-0.27,0.72,0,
300374,-0.26,-0.27,0.72,0,
300380,-0.26,-0.27,0.73,0,
300386,-0.26,-0.27,0.75,0,
300392,-0.26,-0.27,0.77,0,
300398,-0.26,-0.27,0.78,0,
300404,-0.26,-0.27,0.79,0,
300410,-0.26,-0.27,0.81,0,
300416,-0.26,-0.27,0.81,0,
300422,-0.26,-0.27,0.83,0,
300428,-0.26,-0.27,0.85,0,
300434,-0.26,-0.27,0.86,0,
300440,-0.26,-0.27,0.88,0,
300446,-0.26,-0.27,0.89,0,
300452,-0.26,-0.27,0.91,0,
300459,-0.26,-0.27,0.94,0,
300465,-0.26,-0.27,0.95,0,
300471,-0.26,-0.27,0.97,0,
300477,-0.26,-0.27,0.98,0,
300483,-0.26,-0.27,0.99,0,
300489,-0.26,-0.27,1.01,0,
300495,-0.26,-0.27,1.03,0,
300502,-0.26,-0.27,1.04,0,
300508,-0.26,-0.27,0.97,0,
300514,-0.26,-0.27,0.85,0,
300520,-0.26,-0.27,0.78,0,
300526,-0.26,-0.27,0.76,0,
300532,-0.26,-0.27,0.80,0,
300538,-0.26,-0.27,0.85,0,
300544,-0.26,-0.27,0.92,0,
300550,-0.26,-0.27,0.96,0,
300556,-0.26,-0.27,0.96,0,
300562,-0.26,-0.27,0.96,0,
300568,-0.26,-0.27,0.96,0,
300574,-0.26,-0.27,0.95,0,
300580,-0.26,-0.27,0.97,0,
300587,-0.26,-0.27,1.01,0,
300593,-0.26,-0.27,1.05,0,
300599,-0.26,-0.28,1.08,0,
300605,-0.26,-0.28,1.12,0,
300611,-0.26,-0.28,1.16,0,
300617,-0.26,-0.28,1.07,0,
300623,-0.26,-0.27,0.93,0,
300630,-0.26,-0.27,0.73,0,
300636,-0.26,-0.27,0.65,0,
300642,-0.26,-0.27,0.62,0,
300648,-0.26,-0.27,0.62,0,
300654,-0.26,-0.27,0.61,0,
300660,-0.26,-0.27,0.63,0,
300666,-0.26,-0.27,0.56,0,
300672,-0.26,-0.27,0.54,0,
300678,-0.26,-0.27,0.57,0,
300684,-0.26,-0.27,0.57,0,
300690,-0.26,-0.27,0.64,0,
300696,-0.26,-0.27,0.72,0,
300702,-0.26,-0.27,0.79,0,
300708,-0.26,-0.27,0.84,0,
300715,-0.26,-0.27,0.87,0,
300721,-0.26,-0.27,0.90,0,
300727,-0.26,-0.27,0.95,0,
300733,-0.26,-0.27,1.00,0,
300739,-0.26,-0.27,1.06,0,
300745,-0.26,-0.27,1.05,0,
300751,-0.26,-0.27,1.04,0,
300758,-0.26,-0.27,0.98,0,
300764,-0.26,-0.27,1.00,0,
300770,-0.26,-0.27,0.99,0,
300776,-0.26,-0.27,1.04,0,
300782,-0.26,-0.28,1.09,0,
300788,-0.26,-0.28,1.15,0,
300794,-0.26,-0.28,1.11,0,
300800,-0.26,-0.27,1.05,0,
300806,-0.26,-0.27,0.95,0,
300812,-0.26,-0.27,0.90,0,
300818,-0.26,-0.27,0.88,0,
300824,-0.26,-0.27,0.88,0,
300830,-0.26,-0.27,0.92,0,
300836,-0.26,-0.27,0.98,0,
300843,-0.26,-0.27,1.04,0,
300849,-0.26,-0.28,1.11,0,
300855,-0.26,-0.28,1.20,0,
300861,-0.26,-0.28,1.27,0,
300867,-0.26,-0.28,1.35,0,
300873,-0.26,-0.28,1.33,0,
300879,-0.26,-0.28,1.34,0,
300886,-0.26,-0.28,1.14,0,
300892,-0.26,-0.27,1.00,0,
300898,-0.26,-0.27,0.91,0,
300904,-0.26,-0.27,0.82,0,
300910,-0.26,-0.27,0.82,0,
300916,-0.26,-0.27,0.86,0,
300922,-0.26,-0.27,0.92,0,
300928,-0.26,-0.27,0.97,0,
300934,-0.26,-0.27,1.07,0,
300940,-0.26,-0.28,1.18,0,
300946,-0.26,-0.28,1.27,0,
300952,-0.26,-0.28,1.32,0,
300958,-0.26,-0.28,1.23,0,
300964,-0.26,-0.28,1.12,0,
300971,-0.26,-0.28,1.18,0,
300977,-0.26,-0.28,1.11,0,
300983,-0.26,-0.27,1.04,0,
300989,-0.26,-0.27,0.81,0,
300995,-0.26,-0.27,0.58,0,
301001,-0.26,-0.27,0.58,0,
301007,-0.26,-0.27,0.54,0,
301014,-0.26,-0.27,0.52,0,
301020,-0.26,-0.27,0.54,0,
301026,-0.26,-0.27,0.69,0,
301032,-0.26,-0.27,0.87,0,
301038,-0.26,-0.27,1.03,0,
301044,-0.26,-0.28,1.13,0,
301050,-0.26,-0.28,1.31,0,
301056,-0.26,-0.28,1.48,0,
301062,-0.26,-0.28,1.64,0,
301068,-0.26,-0.28,1.72,0,
301074,-0.26,-0.29,1.74,0,
301080,-0.26,-0.29,1.79,0,
301086,-0.26,-0.28,1.59,0,
301092,-0.26,-0.28,1.36,0,
301099,-0.26,-0.28,1.26,0,
301105,-0.26,-0.28,1.13,0,
301111,-0.26,-0.27,0.99,0,
301117,-0.26,-0.27,0.81,0,
301123,-0.26,-0.27,0.41,0,
301129,-0.26,-0.26,0.31,0,
301135,-0.26,-0.26,0.20,0,
301142,-0.26,-0.26,0.10,0,
301148,-0.26,-0.26,0.06,0,
301154,-0.26,-0.26,0.07,0,
301160,-0.26,-0.26,0.13,0,
301166,-0.26,-0.26,0.19,0,
301172,-0.26,-0.26,0.29,0,
301178,-0.26,-0.26,0.36,0,
301184,-0.26,-0.26,0.41,0,
301190,-0.26,-0.27,0.47,0,
301196,-0.26,-0.27,0.50,0,
301202,-0.26,-0.27,0.51,0,
301208,-0.26,-0.27,0.52,0,
301214,-0.26,-0.27,0.53,0,
301220,-0.26,-0.27,0.55,0,
301227,-0.26,-0.27,0.57,0,
301233,-0.26,-0.27,0.58,0,
301239,-0.26,-0.27,0.56,0,
301245,-0.26,-0.27,0.53,0,
301251,-0.26,-0.27,0.51,0,
301257,-0.26,-0.27,0.51,0,
301263,-0.26,-0.27,0.50,0,
301270,-0.26,-0.27,0.49,0,
301276,-0.26,-0.27,0.47,0,
301282,-0.26,-0.27,0.45,0,
301288,-0.26,-0.26,0.42,0,
301294,-0.26,-0.26,0.40,0,
301300,-0.26,-0.26,0.39,0,
301306,-0.26,-0.26,0.39,0,
301312,-0.26,-0.26,0.37,0,
301318,-0.26,-0.26,0.34,0,
301324,-0.26,-0.26,0.32,0,
301330,-0.26,-0.26,0.30,0,
301336,-0.26,-0.26,0.28,0,
301342,-0.26,-0.26,0.25,0,
301348,-0.26,-0.26,0.22,0,
301355,-0.26,-0.26,0.19,0,
301361,-0.26,-0.26,0.17,0,
301367,-0.26,-0.26,0.14,0,
301373,-0.26,-0.26,0.11,0,
301379,-0.26,-0.26,0.09,0,
301385,-0.26,-0.26,0.06,0,
301391,-0.26,-0.26,0.04,0,
301398,-0.26,-0.26,0.00,0,
301404,-0.26,-0.26,-0.03,0,
301410,-0.26,-0.26,-0.07,0,
301416,-0.26,-0.26,-0.11,0,
301422,-0.26,-0.26,-0.15,0,
301428,-0.26,-0.26,-0.19,0,
301434,-0.26,-0.25,-0.23,0,
301440,-0.26,-0.25,-0.27,0,
301446,-0.26,-0.25,-0.32,0,
301452,-0.26,-0.25,-0.37,0,
301458,-0.26,-0.25,-0.42,0,
301464,-0.26,-0.25,-0.47,0,
301470,-0.26,-0.25,-0.52,0,
301476,-0.26,-0.25,-0.57,0,
301483,-0.26,-0.25,-0.64,0,
301489,-0.26,-0.25,-0.69,0,
301495,-0.26,-0.25,-0.75,0,
301501,-0.26,-0.25,-0.81,0,
301507,-0.26,-0.24,-0.88,0,
301513,-0.26,-0.24,-0.95,0,
301519,-0.26,-0.24,-1.02,0,
301526,-0.26,-0.24,-1.10,0,
301532,-0.26,-0.24,-1.16,0,
301538,-0.26,-0.24,-1.24,0,
301544,-0.26,-0.24,-1.33,0,
301550,-0.26,-0.24,-1.42,0,
301556,-0.26,-0.23,-1.60,0,
301562,-0.26,-0.23,-1.64,0,
301568,-0.26,-0.23,-1.69,0,
301574,-0.26,-0.23,-1.67,0,
301580,-0.26,-0.23,-1.67,0,
301586,-0.26,-0.26,0.07,0,
301592,-0.26,-0.26,-0.05,0,
301598,-0.26,-0.26,-0.15,0,
301604,-0.26,-0.25,-0.28,0,
301611,-0.26,-0.25,-0.38,0,
301617,-0.26,-0.25,-0.55,0,
301623,-0.26,-0.25,-0.71,0,
301629,-0.26,-0.24,-0.90,0,
301635,-0.26,-0.24,-1.14,0,
301641,-0.26,-0.24,-1.33,0,
301647,-0.26,-0.23,-1.49,0,
301654,-0.26,-0.23,-1.68,0,
301660,-0.26,-0.23,-1.84,0,
301666,-0.26,-0.23,-1.98,0,
301672,-0.26,-0.22,-2.14,1,
301678,-0.26,-0.22,-2.47,1,
301684,-0.26,-0.22,-2.56,1,
301690,-0.26,-0.22,-2.56,1,
301696,-0.26,-0.22,-2.51,1,
301702,-0.26,-0.22,-2.43,1,
301708,-0.26,-0.22,-2.35,1,
301714,-0.26,-0.22,-2.28,1,
301720,-0.26,-0.22,-2.12,1,
301726,-0.26,-0.23,-2.10,1,
301732,-0.26,-0.23,-1.80,0,
301739,-0.26,-0.23,-1.81,0,
301745,-0.26,-0.23,-1.61,0,
301751,-0.26,-0.23,-1.62,0,
301757,-0.26,-0.23,-1.62,0,
301763,-0.26,-0.23,-1.66,0,
301769,-0.26,-0.23,-1.68,0,
301775,-0.26,-0.23,-1.66,0,
301782,-0.26,-0.23,-1.78,0,
301788,-0.26,-0.23,-1.76,0,
301794,-0.26,-0.23,-1.80,0,
301800,-0.26,-0.23,-1.85,0,
301806,-0.26,-0.23,-1.88,0,
301812,-0.26,-0.23,-1.98,0,
301818,-0.26,-0.22,-2.12,1,
301824,-0.26,-0.22,-2.20,1,
301830,-0.26,-0.22,-2.21,1,
301836,-0.26,-0.22,-2.25,1,
301842,-0.26,-0.23,-2.10,1,
301848,-0.26,-0.23,-1.93,0,
301854,-0.26,-0.23,-1.77,0,
301860,-0.26,-0.23,-1.74,0,
301867,-0.26,-0.23,-1.74,0,
301873,-0.26,-0.23,-1.77,0,
301879,-0.26,-0.23,-1.88,0,
301885,-0.26,-0.23,-1.99,0,
301891,-0.26,-0.23,-2.08,1,
301897,-0.26,-0.22,-2.17,1,
301903,-0.26,-0.23,-2.12,1,
301910,-0.26,-0.23,-2.05,1,
301916,-0.26,-0.23,-1.99,0,
301922,-0.26,-0.23,-1.92,0,
301928,-0.26,-0.23,-1.97,0,
301934,-0.26,-0.23,-1.91,0,
301940,-0.26,-0.23,-1.90,0,
301946,-0.26,-0.23,-1.90,0,
301952,-0.26,-0.23,-1.91,0,
301958,-0.26,-0.23,-1.93,0,
301964,-0.26,-0.23,-1.94,0,
301970,-0.26,-0.23,-1.95,0,
301976,-0.26,-0.23,-1.88,0,
301982,-0.26,-0.23,-1.80,0,
301988,-0.26,-0.23,-1.81,0,
301995,-0.26,-0.23,-1.71,0,
302001,-0.26,-0.23,-1.62,0,
302007,-0.26,-0.23,-1.49,0,
302013,-0.26,-0.24,-1.42,0,
302019,-0.26,-0.24,-1.30,0,
302025,-0.26,-0.24,-1.15,0,
